customer_id,pays,ville,segment_client,date_inscription
CUS02853,Cote d'Ivoire,Daloa,Premium,2022-11-14
CUS02854,Nigeria,Kano,Premium,2021-04-11
CUS02855,Cameroun,Yaounde,Occasionnel,2021-11-18
CUS02856,Ghana,Accra,Standard,2021-11-27
CUS02857,Nigeria,Abuja,Standard,2024-02-07
CUS02858,Cameroun,Douala,Premium,2021-02-11
CUS02859,Senegal,Saint-Louis,Standard,2023-09-21
CUS02860,Cote d'Ivoire,Bouake,Standard,2021-02-19
CUS02861,Cameroun,Douala,Premium,2021-09-11
CUS02862,Ghana,Kumasi,Premium,2022-07-07
CUS02863,Senegal,Dakar,Premium,2023-05-01
CUS02864,Cote d'Ivoire,Abidjan,Occasionnel,2024-01-15
CUS02865,France,Paris,Occasionnel,2023-03-13
CUS02866,Cameroun,Yaounde,Occasionnel,2023-05-21
CUS02867,Cote d'Ivoire,Yamoussoukro,Standard,2022-02-20
CUS02868,Senegal,Thies,Nouveau,2024-03-26
CUS02869,Belgique,Liege,Standard,2021-07-10
CUS02870,Cameroun,Yaounde,Occasionnel,2023-09-17
CUS02871,Maroc,Marrakech,Occasionnel,2022-05-16
CUS02872,Ghana,Accra,Nouveau,2023-03-18
CUS02873,Nigeria,Kano,Occasionnel,2023-07-16
CUS02874,Cameroun,Douala,Standard,2022-04-21
CUS02875,Belgique,Liege,Standard,2021-08-12
CUS02876,Maroc,Rabat,Premium,2021-06-21
CUS02877,Senegal,Saint-Louis,Standard,2023-10-01
CUS02878,Cameroun,Douala,Premium,2024-06-16
CUS02879,Belgique,Bruxelles,Premium,2023-10-08
CUS02880,Maroc,Rabat,Standard,2022-11-23
CUS02881,France,Paris,Standard,2024-03-03
CUS02882,Ghana,Accra,Standard,2022-03-05
CUS02883,Belgique,Liege,Standard,2022-04-28
CUS02884,Nigeria,Abuja,Occasionnel,2023-11-20
CUS02885,Senegal,Dakar,Standard,2021-06-08
CUS02886,Ghana,Accra,Occasionnel,2021-11-28
CUS02887,Senegal,Dakar,Standard,2021-08-21
CUS02888,Cote d'Ivoire,Daloa,Standard,2023-12-11
CUS02889,Belgique,Bruxelles,Occasionnel,2024-01-26
CUS02890,Ghana,Kumasi,Premium,2021-08-29
CUS02891,Ghana,Kumasi,Occasionnel,2022-07-10
CUS02892,Nigeria,Kano,Nouveau,2024-02-29
CUS02893,France,Lyon,Standard,2022-02-23
CUS02894,Nigeria,Kano,Occasionnel,2023-08-25
CUS02895,Belgique,Bruxelles,Nouveau,2021-10-05
CUS02896,France,Bordeaux,Premium,2023-05-03
CUS02897,France,Lyon,Standard,2021-01-12
CUS02898,Maroc,Marrakech,Standard,2021-07-12
CUS02899,Belgique,Liege,Premium,2023-08-18
CUS02900,France,Paris,Standard,2024-02-20
CUS02901,Cameroun,Yaounde,Occasionnel,2022-01-30
CUS02902,Maroc,Rabat,Occasionnel,2023-05-23
CUS02903,Maroc,Rabat,Occasionnel,2023-04-06
CUS02904,Maroc,Marrakech,Occasionnel,2022-02-19
CUS02905,Senegal,Saint-Louis,Standard,2022-03-20
CUS02906,Maroc,Casablanca,Standard,2021-07-29
CUS02907,France,Bordeaux,Standard,2024-04-27
CUS02908,Maroc,Marrakech,Nouveau,2023-08-28
CUS02909,Cameroun,Douala,Premium,2022-04-20
CUS02910,Cameroun,Douala,Nouveau,2024-06-13
CUS02911,France,Lyon,Standard,2021-01-01
CUS02912,Nigeria,Lagos,Nouveau,2021-04-17
CUS02913,France,Bordeaux,Standard,2023-08-25
CUS02914,Nigeria,Abuja,Occasionnel,2021-08-29
CUS02915,Cameroun,Yaounde,Standard,2023-03-01
CUS02916,Belgique,Liege,Standard,2023-12-06
CUS02917,Nigeria,Kano,Premium,2024-05-24
CUS02918,Cameroun,Douala,Nouveau,2022-07-23
CUS02919,France,Bordeaux,Occasionnel,2023-10-01
CUS02920,Maroc,Marrakech,Premium,2023-06-11
CUS02921,Nigeria,Lagos,Premium,2023-01-19
CUS02922,Belgique,Liege,Occasionnel,2022-03-14
CUS02923,Cameroun,Yaounde,Standard,2021-01-22
CUS02924,Cameroun,Yaounde,Standard,2022-02-04
CUS02925,Cote d'Ivoire,Yamoussoukro,Standard,2023-01-26
CUS02926,Maroc,Marrakech,Nouveau,2024-05-27
CUS02927,Maroc,Casablanca,Occasionnel,2023-09-08
CUS02928,Ghana,Accra,Nouveau,2022-06-03
CUS02929,Maroc,Marrakech,Premium,2024-03-17
CUS02930,Cote d'Ivoire,Daloa,Nouveau,2023-07-20
CUS02931,Belgique,Bruxelles,Standard,2024-01-23
CUS02932,Senegal,Dakar,Standard,2024-06-09
CUS02933,France,Lyon,Nouveau,2021-09-27
CUS02934,Senegal,Thies,Occasionnel,2021-09-02
CUS02935,Cote d'Ivoire,Daloa,Occasionnel,2021-05-08
CUS02936,Nigeria,Lagos,Nouveau,2022-07-23
CUS02937,Cameroun,Douala,Standard,2022-10-11
CUS02938,France,Marseille,Occasionnel,2023-04-06
CUS02939,Ghana,Accra,Premium,2023-10-25
CUS02940,France,Marseille,Premium,2023-06-28
CUS02941,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-11-02
CUS02942,Ghana,Accra,Occasionnel,2021-01-07
CUS02943,Maroc,Rabat,Occasionnel,2021-08-30
CUS02944,Nigeria,Abuja,Occasionnel,2021-06-26
CUS02945,Belgique,Bruxelles,Premium,2021-07-05
CUS02946,France,Paris,Standard,2024-04-25
CUS02947,Cote d'Ivoire,Bouake,Occasionnel,2022-03-22
CUS02948,Nigeria,Abuja,Premium,2022-05-21
CUS02949,Maroc,Marrakech,Occasionnel,2022-01-27
CUS02950,France,Marseille,Premium,2022-08-11
CUS02951,France,Marseille,Premium,2022-10-09
CUS02952,Ghana,Accra,Occasionnel,2022-07-13
CUS02953,Cameroun,Douala,Nouveau,2022-06-16
CUS02954,Belgique,Liege,Premium,2022-12-29
CUS02955,Nigeria,Abuja,Occasionnel,2023-12-08
CUS02956,Belgique,Bruxelles,Premium,2024-04-13
CUS02957,Ghana,Accra,Occasionnel,2022-03-08
CUS02958,Ghana,Kumasi,Occasionnel,2022-08-15
CUS02959,Cameroun,Yaounde,Occasionnel,2023-10-29
CUS02960,Maroc,Casablanca,Occasionnel,2022-03-08
CUS02961,Maroc,Casablanca,Standard,2021-03-06
CUS02962,Senegal,Saint-Louis,Occasionnel,2022-01-17
CUS02963,Belgique,Bruxelles,Standard,2022-10-24
CUS02964,Nigeria,Kano,Standard,2024-04-20
CUS02965,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-01-05
CUS02966,Cote d'Ivoire,Bouake,Standard,2022-11-17
CUS02967,Nigeria,Kano,Nouveau,2022-01-19
CUS02968,Nigeria,Abuja,Standard,2024-01-25
CUS02969,France,Paris,Standard,2024-06-16
CUS02970,Belgique,Liege,Occasionnel,2023-08-28
CUS02971,Cameroun,Yaounde,Occasionnel,2024-05-15
CUS02972,Nigeria,Abuja,Occasionnel,2022-09-07
CUS02973,Cote d'Ivoire,Bouake,Occasionnel,2023-11-05
CUS02974,Senegal,Thies,Standard,2022-07-06
CUS02975,Ghana,Accra,Standard,2021-12-07
CUS02976,Maroc,Marrakech,Nouveau,2023-12-10
CUS02977,Cameroun,Douala,Premium,2022-11-14
CUS02978,Cote d'Ivoire,Abidjan,Standard,2021-10-17
CUS02979,Nigeria,Abuja,Standard,2023-08-02
CUS02980,Cote d'Ivoire,Bouake,Standard,2021-12-19
CUS02981,Maroc,Rabat,Premium,2022-04-29
CUS02982,Cameroun,Yaounde,Premium,2022-05-17
CUS02983,France,Marseille,Premium,2021-11-23
CUS02984,Nigeria,Lagos,Standard,2023-03-19
CUS02985,Cameroun,Yaounde,Occasionnel,2023-08-08
CUS02986,Cameroun,Douala,Standard,2022-10-14
CUS02987,France,Bordeaux,Occasionnel,2022-08-03
CUS02988,Ghana,Kumasi,Occasionnel,2022-12-12
CUS02989,Belgique,Bruxelles,Standard,2024-05-31
CUS02990,France,Lyon,Standard,2022-11-28
CUS02991,Cote d'Ivoire,Daloa,Nouveau,2022-04-17
CUS02992,France,Bordeaux,Standard,2022-03-09
CUS02993,Maroc,Rabat,Premium,2023-02-26
CUS02994,France,Bordeaux,Standard,2022-09-30
CUS02995,Ghana,Kumasi,Premium,2023-05-14
CUS02996,France,Lyon,Standard,2023-11-26
CUS02997,Senegal,Thies,Occasionnel,2022-12-11
CUS02998,Senegal,Saint-Louis,Nouveau,2021-01-26
CUS02999,France,Marseille,Premium,2023-11-05
CUS03000,Ghana,Kumasi,Premium,2023-04-03
