inscription_id,apprenant_id,parcours_id,date_inscription,statut,progression_pct,csat,jours_depuis_inscription,mois_inscription,est_inscription_weekend,nb_sessions,duree_totale_min,nb_semaines_actives,engagement_score,nb_jours_inactif,at_risk_dropout
INS02977,APP2106,PAR008,2023-02-19,En cours,53.0,,497,2,1,0.0,0.0,0.0,0.0,497.0,1
INS02978,APP2107,PAR009,2023-06-18,En cours,89.0,,378,6,1,47.0,2231.0,31.0,42.977412077185036,2.0,0
INS02979,APP2107,PAR007,2023-06-18,Abandonne,41.0,,378,6,1,0.0,0.0,0.0,0.0,378.0,1
INS02980,APP2107,PAR004,2023-06-18,Abandonne,16.0,,378,6,1,0.0,0.0,0.0,0.0,378.0,1
INS02981,APP2108,PAR001,2022-01-02,Termine,100.0,5.0,910,1,1,0.0,0.0,0.0,0.0,910.0,0
INS02982,APP2108,PAR011,2022-01-02,Termine,100.0,3.0,910,1,1,39.0,1857.0,29.0,37.064080946426834,97.0,0
INS02983,APP2109,PAR006,2022-07-07,Termine,100.0,3.0,724,7,0,0.0,0.0,0.0,0.0,724.0,0
INS02984,APP2110,PAR001,2022-08-07,Termine,100.0,4.0,693,8,1,0.0,0.0,0.0,0.0,693.0,0
INS02985,APP2110,PAR011,2022-08-07,En cours,13.0,,693,8,1,0.0,0.0,0.0,0.0,693.0,1
INS02986,APP2110,PAR006,2022-08-07,Termine,100.0,5.0,693,8,1,68.0,2440.0,36.0,53.455672503938445,1.0,0
INS02987,APP2111,PAR001,2023-02-10,En cours,59.0,,506,2,0,40.0,1966.0,29.0,38.097034962298814,31.0,1
INS02988,APP2112,PAR012,2022-04-17,Termine,100.0,4.0,805,4,1,18.0,578.0,18.0,17.245481699152414,43.0,0
INS02989,APP2113,PAR006,2022-07-06,Termine,100.0,3.0,725,7,0,0.0,0.0,0.0,0.0,725.0,0
INS02990,APP2114,PAR011,2022-10-07,Suspendu,21.0,,632,10,0,0.0,0.0,0.0,0.0,632.0,1
INS02991,APP2115,PAR008,2022-12-13,Suspendu,24.0,,565,12,0,0.0,0.0,0.0,0.0,565.0,1
INS02992,APP2115,PAR004,2022-12-13,En cours,52.0,,565,12,0,18.0,797.0,13.0,16.562180330019174,20.0,0
INS02993,APP2116,PAR010,2024-05-02,En cours,72.0,,59,5,0,0.0,0.0,0.0,0.0,59.0,1
INS02994,APP2116,PAR008,2024-05-02,Suspendu,26.0,,59,5,0,0.0,0.0,0.0,0.0,59.0,1
INS02995,APP2117,PAR007,2022-07-31,En cours,24.0,,700,7,1,0.0,0.0,0.0,0.0,700.0,1
INS02996,APP2118,PAR012,2022-02-21,Abandonne,25.0,,860,2,0,6.0,154.0,6.0,5.501304085642568,24.0,1
INS02997,APP2118,PAR010,2022-02-21,Termine,100.0,5.0,860,2,0,0.0,0.0,0.0,0.0,860.0,0
INS02998,APP2119,PAR002,2023-12-09,Termine,100.0,4.0,204,12,1,0.0,0.0,0.0,0.0,204.0,0
INS02999,APP2120,PAR006,2022-04-26,Termine,100.0,4.0,796,4,0,0.0,0.0,0.0,0.0,796.0,0
INS03000,APP2121,PAR007,2024-01-29,En cours,89.0,,153,1,0,0.0,0.0,0.0,0.0,153.0,0
INS03001,APP2122,PAR008,2022-04-27,En cours,32.0,,795,4,0,0.0,0.0,0.0,0.0,795.0,1
INS03002,APP2123,PAR011,2022-01-09,Termine,100.0,4.0,903,1,1,0.0,0.0,0.0,0.0,903.0,0
INS03003,APP2123,PAR002,2022-01-09,En cours,64.0,,903,1,1,21.0,1120.0,16.0,20.885471017558377,7.0,0
INS03004,APP2124,PAR012,2022-10-09,Abandonne,11.0,,630,10,1,1.0,25.0,1.0,0.9126221209276423,74.0,1
INS03005,APP2125,PAR007,2024-06-30,En cours,10.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03006,APP2126,PAR005,2022-07-19,En cours,36.0,,712,7,0,0.0,0.0,0.0,0.0,712.0,1
INS03007,APP2127,PAR010,2022-03-23,En cours,23.0,,830,3,0,4.0,176.0,4.0,4.136344325168137,123.0,1
INS03008,APP2128,PAR004,2022-03-16,En cours,12.0,,837,3,0,3.0,119.0,3.0,3.0191513236267817,194.0,1
INS03009,APP2128,PAR003,2022-03-16,Termine,100.0,3.0,837,3,0,31.0,1688.0,22.0,30.377948686266905,52.0,0
INS03010,APP2128,PAR009,2022-03-16,Termine,100.0,5.0,837,3,0,0.0,0.0,0.0,0.0,837.0,0
INS03011,APP2129,PAR010,2023-11-27,Termine,100.0,5.0,216,11,0,17.0,1007.0,15.0,18.401875613598484,19.0,0
INS03012,APP2130,PAR012,2023-02-26,Termine,100.0,5.0,490,2,1,0.0,0.0,0.0,0.0,490.0,0
INS03013,APP2131,PAR009,2022-08-05,En cours,45.0,,695,8,0,17.0,478.0,13.0,14.186729910119714,91.0,1
INS03014,APP2131,PAR001,2022-08-05,En cours,49.0,,695,8,0,0.0,0.0,0.0,0.0,695.0,1
INS03015,APP2132,PAR003,2022-01-26,Suspendu,24.0,,886,1,0,3.0,161.0,3.0,3.2876506044322795,175.0,1
INS03016,APP2132,PAR008,2022-01-26,Abandonne,22.0,,886,1,0,0.0,0.0,0.0,0.0,886.0,1
INS03017,APP2132,PAR002,2022-01-26,Termine,100.0,3.0,886,1,0,0.0,0.0,0.0,0.0,886.0,0
INS03018,APP2133,PAR005,2022-12-10,Abandonne,38.0,,568,12,1,16.0,640.0,12.0,14.469568872778455,30.0,1
INS03019,APP2133,PAR011,2022-12-10,Suspendu,1.0,,568,12,1,0.0,0.0,0.0,0.0,568.0,1
INS03020,APP2134,PAR009,2023-11-18,Termine,100.0,3.0,225,11,1,0.0,0.0,0.0,0.0,225.0,0
INS03021,APP2134,PAR008,2023-11-18,Termine,100.0,4.0,225,11,1,0.0,0.0,0.0,0.0,225.0,0
INS03022,APP2134,PAR003,2023-11-18,Termine,100.0,5.0,225,11,1,41.0,1868.0,25.0,36.14000442753416,2.0,0
INS03023,APP2135,PAR008,2022-02-02,En cours,82.0,,879,2,0,0.0,0.0,0.0,0.0,879.0,0
INS03024,APP2136,PAR002,2022-05-04,En cours,60.0,,788,5,0,39.0,1403.0,26.0,32.91173157771979,31.0,1
INS03025,APP2136,PAR008,2022-05-04,Abandonne,44.0,,788,5,0,7.0,214.0,7.0,6.637675607241459,220.0,1
INS03026,APP2137,PAR011,2022-12-11,En cours,50.0,,567,12,1,0.0,0.0,0.0,0.0,567.0,1
INS03027,APP2137,PAR009,2022-12-11,Termine,100.0,5.0,567,12,1,40.0,1463.0,29.0,34.881436432652016,3.0,0
INS03028,APP2138,PAR004,2024-03-21,Termine,100.0,5.0,101,3,0,38.0,1919.0,14.0,30.874302573834395,4.0,0
INS03029,APP2139,PAR004,2024-06-30,En cours,4.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03030,APP2140,PAR004,2024-01-06,En cours,21.0,,176,1,1,0.0,0.0,0.0,0.0,176.0,1
INS03031,APP2140,PAR003,2024-01-06,Abandonne,8.0,,176,1,1,0.0,0.0,0.0,0.0,176.0,1
INS03032,APP2141,PAR011,2023-01-17,Abandonne,7.0,,530,1,0,0.0,0.0,0.0,0.0,530.0,1
INS03033,APP2142,PAR012,2022-06-07,Suspendu,15.0,,754,6,0,0.0,0.0,0.0,0.0,754.0,1
INS03034,APP2143,PAR002,2022-04-26,Abandonne,19.0,,796,4,0,0.0,0.0,0.0,0.0,796.0,1
INS03035,APP2144,PAR002,2022-01-02,Suspendu,10.0,,910,1,1,8.0,315.0,8.0,8.03615356962667,130.0,1
INS03036,APP2144,PAR007,2022-01-02,Termine,100.0,5.0,910,1,1,82.0,3070.0,42.0,64.6890440689621,10.0,0
INS03037,APP2145,PAR012,2022-08-10,En cours,11.0,,690,8,0,0.0,0.0,0.0,0.0,690.0,1
INS03038,APP2146,PAR001,2023-05-08,Termine,100.0,5.0,419,5,0,0.0,0.0,0.0,0.0,419.0,0
INS03039,APP2146,PAR003,2023-05-08,Suspendu,3.0,,419,5,0,0.0,0.0,0.0,0.0,419.0,1
INS03040,APP2147,PAR006,2022-07-31,Termine,100.0,5.0,700,7,1,48.0,2107.0,32.0,42.937501035255075,1.0,0
INS03041,APP2148,PAR007,2023-08-16,En cours,48.0,,319,8,0,0.0,0.0,0.0,0.0,319.0,1
INS03042,APP2148,PAR005,2023-08-16,Termine,100.0,5.0,319,8,0,0.0,0.0,0.0,0.0,319.0,0
INS03043,APP2149,PAR004,2024-06-30,En cours,3.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03044,APP2149,PAR005,2024-06-30,En cours,7.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03045,APP2150,PAR011,2022-05-28,Termine,100.0,3.0,764,5,1,26.0,834.0,19.0,21.98779104098088,25.0,0
INS03046,APP2151,PAR008,2022-10-13,Abandonne,45.0,,626,10,0,7.0,344.0,7.0,7.468744809734666,52.0,1
INS03047,APP2151,PAR011,2022-10-13,Abandonne,45.0,,626,10,0,0.0,0.0,0.0,0.0,626.0,1
INS03048,APP2152,PAR002,2022-08-02,Suspendu,0.0,,698,8,0,1.0,51.0,1.0,1.078835961426284,111.0,1
INS03049,APP2152,PAR011,2022-08-02,Abandonne,45.0,,698,8,0,0.0,0.0,0.0,0.0,698.0,1
INS03050,APP2153,PAR003,2022-06-07,Termine,100.0,4.0,754,6,0,45.0,2213.0,32.0,42.60673871594347,42.0,0
INS03051,APP2154,PAR009,2024-03-28,En cours,54.0,,94,3,0,21.0,1176.0,10.0,18.74347005863238,7.0,0
INS03052,APP2155,PAR011,2022-07-13,Termine,100.0,5.0,718,7,0,0.0,0.0,0.0,0.0,718.0,0
INS03053,APP2156,PAR012,2022-05-09,Termine,100.0,4.0,783,5,0,0.0,0.0,0.0,0.0,783.0,0
INS03054,APP2156,PAR008,2022-05-09,Abandonne,41.0,,783,5,0,0.0,0.0,0.0,0.0,783.0,1
INS03055,APP2157,PAR002,2024-06-30,En cours,14.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03056,APP2157,PAR006,2024-06-30,En cours,0.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03057,APP2158,PAR004,2023-10-03,Termine,100.0,5.0,271,10,0,0.0,0.0,0.0,0.0,271.0,0
INS03058,APP2159,PAR010,2022-01-18,Termine,100.0,3.0,894,1,0,0.0,0.0,0.0,0.0,894.0,0
INS03059,APP2160,PAR010,2022-03-11,Termine,100.0,5.0,842,3,0,22.0,782.0,17.0,19.477492211524215,67.0,0
INS03060,APP2160,PAR002,2022-03-11,Suspendu,12.0,,842,3,0,0.0,0.0,0.0,0.0,842.0,1
INS03061,APP2160,PAR006,2022-03-11,Abandonne,16.0,,842,3,0,0.0,0.0,0.0,0.0,842.0,1
INS03062,APP2161,PAR007,2022-01-30,Termine,100.0,5.0,882,1,1,0.0,0.0,0.0,0.0,882.0,0
INS03063,APP2162,PAR012,2022-01-06,Termine,100.0,5.0,906,1,0,0.0,0.0,0.0,0.0,906.0,0
INS03064,APP2163,PAR012,2024-06-30,En cours,5.0,,0,6,1,1.0,4.0,1.0,0.7783724805248934,0.0,0
INS03065,APP2164,PAR012,2023-09-14,En cours,38.0,,290,9,0,0.0,0.0,0.0,0.0,290.0,1
INS03066,APP2164,PAR007,2023-09-14,Termine,100.0,3.0,290,9,0,41.0,2263.0,29.0,40.33184290177634,17.0,0
INS03067,APP2164,PAR009,2023-09-14,Suspendu,7.0,,290,9,0,2.0,92.0,2.0,2.0937435226607826,203.0,1
INS03068,APP2165,PAR007,2022-11-19,Abandonne,31.0,,589,11,1,0.0,0.0,0.0,0.0,589.0,1
INS03069,APP2166,PAR004,2023-12-22,En cours,85.0,,191,12,0,0.0,0.0,0.0,0.0,191.0,0
INS03070,APP2167,PAR004,2022-08-01,Suspendu,4.0,,699,8,0,0.0,0.0,0.0,0.0,699.0,1
INS03071,APP2168,PAR005,2024-06-30,En cours,14.0,,0,6,1,5.0,206.0,1.0,3.4142639795250047,0.0,0
INS03072,APP2168,PAR002,2024-06-30,En cours,1.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03073,APP2169,PAR005,2022-07-28,Termine,100.0,4.0,703,7,0,0.0,0.0,0.0,0.0,703.0,0
INS03074,APP2169,PAR002,2022-07-28,Abandonne,23.0,,703,7,0,0.0,0.0,0.0,0.0,703.0,1
INS03075,APP2170,PAR002,2022-08-31,Termine,100.0,3.0,669,8,0,45.0,2171.0,29.0,41.08823943513797,17.0,0
INS03076,APP2170,PAR012,2022-08-31,Termine,100.0,3.0,669,8,0,42.0,2284.0,28.0,40.385560329293945,7.0,0
INS03077,APP2171,PAR006,2023-01-24,Suspendu,2.0,,523,1,0,2.0,113.0,2.0,2.2279931630635312,62.0,1
INS03078,APP2172,PAR012,2024-06-26,En cours,7.0,,4,6,0,1.0,16.0,1.0,0.8550865607550355,2.0,0
INS03079,APP2173,PAR010,2022-02-06,Abandonne,41.0,,875,2,1,9.0,414.0,7.0,8.588512518640188,5.0,1
INS03080,APP2174,PAR004,2022-10-14,Termine,100.0,5.0,625,10,0,0.0,0.0,0.0,0.0,625.0,0
INS03081,APP2175,PAR012,2023-05-04,Suspendu,9.0,,423,5,0,0.0,0.0,0.0,0.0,423.0,1
INS03082,APP2176,PAR002,2022-01-16,Termine,100.0,3.0,896,1,1,0.0,0.0,0.0,0.0,896.0,0
INS03083,APP2177,PAR010,2022-06-15,En cours,40.0,,746,6,0,5.0,111.0,5.0,4.473610844369713,166.0,1
INS03084,APP2177,PAR006,2022-06-15,Abandonne,15.0,,746,6,0,0.0,0.0,0.0,0.0,746.0,1
INS03085,APP2178,PAR003,2023-01-22,En cours,63.0,,525,1,1,0.0,0.0,0.0,0.0,525.0,1
INS03086,APP2178,PAR006,2023-01-22,Termine,100.0,5.0,525,1,1,0.0,0.0,0.0,0.0,525.0,0
INS03087,APP2179,PAR007,2023-10-02,Termine,100.0,3.0,272,10,0,0.0,0.0,0.0,0.0,272.0,0
INS03088,APP2180,PAR010,2024-06-30,En cours,1.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03089,APP2181,PAR012,2022-06-28,Suspendu,1.0,,733,6,0,0.0,0.0,0.0,0.0,733.0,1
INS03090,APP2182,PAR001,2023-09-28,Termine,100.0,3.0,276,9,0,36.0,1518.0,22.0,30.971838151914117,26.0,0
INS03091,APP2183,PAR005,2024-06-30,En cours,2.0,,0,6,1,2.0,103.0,1.0,1.7473980962050792,0.0,0
INS03092,APP2184,PAR001,2023-11-06,Suspendu,5.0,,237,11,0,0.0,0.0,0.0,0.0,237.0,1
INS03093,APP2185,PAR010,2023-06-01,Termine,100.0,5.0,395,6,0,0.0,0.0,0.0,0.0,395.0,0
INS03094,APP2186,PAR009,2022-02-08,Termine,100.0,3.0,873,2,0,0.0,0.0,0.0,0.0,873.0,0
INS03095,APP2187,PAR004,2023-07-16,En cours,86.0,,350,7,1,21.0,925.0,13.0,18.388867213818564,3.0,0
INS03096,APP2187,PAR007,2023-07-16,En cours,68.0,,350,7,1,30.0,1291.0,22.0,27.503856744871513,1.0,0
INS03097,APP2188,PAR007,2022-01-05,Abandonne,19.0,,907,1,0,14.0,364.0,11.0,11.616209453255491,87.0,1
INS03098,APP2189,PAR006,2022-01-02,En cours,10.0,,910,1,1,0.0,0.0,0.0,0.0,910.0,1
INS03099,APP2190,PAR006,2023-07-21,En cours,20.0,,345,7,0,13.0,1009.0,10.0,14.986790145177459,30.0,1
INS03100,APP2191,PAR011,2022-01-15,En cours,66.0,,897,1,1,0.0,0.0,0.0,0.0,897.0,1
INS03101,APP2192,PAR003,2022-05-08,Termine,100.0,4.0,784,5,1,18.0,905.0,15.0,18.085940385423786,50.0,0
INS03102,APP2193,PAR009,2024-02-06,En cours,57.0,,145,2,0,0.0,0.0,0.0,0.0,145.0,1
INS03103,APP2193,PAR011,2024-02-06,Abandonne,35.0,,145,2,0,18.0,437.0,14.0,14.677424589781573,1.0,1
INS03104,APP2194,PAR010,2022-01-19,Termine,100.0,5.0,893,1,0,0.0,0.0,0.0,0.0,893.0,0
INS03105,APP2194,PAR012,2022-01-19,Termine,100.0,3.0,893,1,0,0.0,0.0,0.0,0.0,893.0,0
INS03106,APP2195,PAR004,2022-02-25,En cours,75.0,,856,2,0,34.0,1366.0,25.0,30.577857561435955,43.0,1
INS03107,APP2196,PAR002,2022-11-12,En cours,23.0,,596,11,1,20.0,985.0,15.0,19.269636494521098,34.0,1
INS03108,APP2197,PAR007,2024-06-30,En cours,12.0,,0,6,1,8.0,240.0,1.0,4.640023901521612,0.0,0
INS03109,APP2198,PAR001,2023-03-29,Suspendu,25.0,,459,3,0,0.0,0.0,0.0,0.0,459.0,1
INS03110,APP2199,PAR009,2024-06-30,En cours,5.0,,0,6,1,1.0,2.0,1.0,0.7655868004865363,0.0,0
INS03111,APP2199,PAR008,2024-06-30,En cours,7.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03112,APP2200,PAR006,2024-06-30,En cours,4.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03113,APP2201,PAR003,2024-06-30,En cours,3.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03114,APP2202,PAR005,2024-03-03,Termine,100.0,4.0,119,3,1,46.0,2294.0,17.0,37.21069321127844,2.0,0
INS03115,APP2202,PAR004,2024-03-03,En cours,50.0,,119,3,1,17.0,635.0,11.0,14.35707245979741,12.0,0
INS03116,APP2203,PAR008,2023-04-24,Suspendu,15.0,,433,4,0,0.0,0.0,0.0,0.0,433.0,1
INS03117,APP2204,PAR011,2022-03-04,En cours,76.0,,849,3,0,0.0,0.0,0.0,0.0,849.0,1
INS03118,APP2204,PAR008,2022-03-04,Suspendu,6.0,,849,3,0,0.0,0.0,0.0,0.0,849.0,1
INS03119,APP2205,PAR003,2023-05-11,En cours,33.0,,416,5,0,0.0,0.0,0.0,0.0,416.0,1
INS03120,APP2205,PAR010,2023-05-11,En cours,60.0,,416,5,0,19.0,929.0,14.0,18.158836332998916,3.0,0
INS03121,APP2206,PAR005,2022-11-23,Abandonne,16.0,,585,11,0,0.0,0.0,0.0,0.0,585.0,1
INS03122,APP2207,PAR003,2022-12-22,En cours,63.0,,556,12,0,24.0,1101.0,18.0,22.605743751871856,24.0,1
INS03123,APP2207,PAR011,2022-12-22,Suspendu,25.0,,556,12,0,0.0,0.0,0.0,0.0,556.0,1
INS03124,APP2208,PAR012,2022-12-04,Termine,100.0,3.0,574,12,1,26.0,1247.0,20.0,25.04470063556828,2.0,0
INS03125,APP2208,PAR001,2022-12-04,Termine,100.0,4.0,574,12,1,0.0,0.0,0.0,0.0,574.0,0
INS03126,APP2208,PAR010,2022-12-04,Abandonne,37.0,,574,12,1,0.0,0.0,0.0,0.0,574.0,1
INS03127,APP2209,PAR006,2023-11-03,En cours,29.0,,240,11,0,27.0,980.0,18.0,22.840613470895793,3.0,0
INS03128,APP2210,PAR005,2024-04-15,En cours,48.0,,76,4,0,0.0,0.0,0.0,0.0,76.0,1
INS03129,APP2211,PAR009,2022-01-07,Termine,100.0,3.0,905,1,0,34.0,1709.0,26.0,33.18726835468085,6.0,0
INS03130,APP2212,PAR012,2022-07-06,Suspendu,14.0,,725,7,0,5.0,202.0,5.0,5.055359286114958,122.0,1
INS03131,APP2213,PAR002,2023-01-19,Suspendu,22.0,,528,1,0,9.0,298.0,8.0,8.263609743082146,60.0,1
INS03132,APP2214,PAR005,2023-10-23,En cours,27.0,,251,10,0,5.0,101.0,4.0,3.9930157775112605,29.0,1
INS03133,APP2214,PAR010,2023-10-23,En cours,81.0,,251,10,0,11.0,456.0,8.0,9.945947373675375,35.0,0
INS03134,APP2214,PAR008,2023-10-23,Suspendu,8.0,,251,10,0,2.0,29.0,2.0,1.6909946014525354,25.0,1
INS03135,APP2215,PAR011,2023-01-11,Abandonne,17.0,,536,1,0,0.0,0.0,0.0,0.0,536.0,1
INS03136,APP2216,PAR004,2024-06-30,En cours,0.0,,0,6,1,1.0,23.0,1.0,0.8998364408892852,0.0,0
INS03137,APP2216,PAR008,2024-06-30,En cours,8.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03138,APP2217,PAR005,2023-06-11,Abandonne,26.0,,385,6,1,0.0,0.0,0.0,0.0,385.0,1
INS03139,APP2218,PAR012,2022-04-19,En cours,31.0,,803,4,0,0.0,0.0,0.0,0.0,803.0,1
INS03140,APP2219,PAR007,2023-09-22,Abandonne,37.0,,282,9,0,13.0,424.0,11.0,11.663645400624691,13.0,1
INS03141,APP2220,PAR001,2023-02-20,En cours,36.0,,496,2,0,0.0,0.0,0.0,0.0,496.0,1
INS03142,APP2220,PAR006,2023-02-20,Abandonne,26.0,,496,2,0,0.0,0.0,0.0,0.0,496.0,1
INS03143,APP2220,PAR003,2023-02-20,Termine,100.0,4.0,496,2,0,0.0,0.0,0.0,0.0,496.0,0
INS03144,APP2221,PAR012,2022-08-13,Termine,100.0,4.0,687,8,1,0.0,0.0,0.0,0.0,687.0,0
INS03145,APP2222,PAR004,2022-02-27,Termine,100.0,5.0,854,2,1,0.0,0.0,0.0,0.0,854.0,0
INS03146,APP2223,PAR012,2022-02-07,En cours,22.0,,874,2,0,0.0,0.0,0.0,0.0,874.0,1
INS03147,APP2223,PAR004,2022-02-07,Suspendu,2.0,,874,2,0,0.0,0.0,0.0,0.0,874.0,1
INS03148,APP2224,PAR012,2022-03-17,Abandonne,49.0,,836,3,0,0.0,0.0,0.0,0.0,836.0,1
INS03149,APP2225,PAR012,2022-07-27,En cours,39.0,,704,7,0,0.0,0.0,0.0,0.0,704.0,1
INS03150,APP2225,PAR001,2022-07-27,Termine,100.0,5.0,704,7,0,0.0,0.0,0.0,0.0,704.0,0
INS03151,APP2226,PAR003,2023-04-09,Suspendu,16.0,,448,4,1,4.0,100.0,4.0,3.650488483710569,95.0,1
INS03152,APP2226,PAR008,2023-04-09,Termine,100.0,5.0,448,4,1,43.0,1664.0,25.0,35.50813397118477,3.0,0
INS03153,APP2227,PAR012,2024-01-26,En cours,62.0,,156,1,0,0.0,0.0,0.0,0.0,156.0,1
INS03154,APP2228,PAR007,2022-03-11,Termine,100.0,5.0,842,3,0,44.0,1881.0,27.0,38.06484804246135,22.0,0
INS03155,APP2228,PAR005,2022-03-11,En cours,32.0,,842,3,0,7.0,272.0,7.0,7.008460328353813,45.0,1
INS03156,APP2229,PAR011,2022-01-27,En cours,82.0,,885,1,0,0.0,0.0,0.0,0.0,885.0,0
INS03157,APP2229,PAR003,2022-01-27,Abandonne,45.0,,885,1,0,0.0,0.0,0.0,0.0,885.0,1
INS03158,APP2230,PAR001,2022-05-08,Abandonne,43.0,,784,5,1,0.0,0.0,0.0,0.0,784.0,1
INS03159,APP2231,PAR009,2023-08-14,Termine,100.0,4.0,321,8,0,0.0,0.0,0.0,0.0,321.0,0
INS03160,APP2231,PAR007,2023-08-14,Termine,100.0,5.0,321,8,0,40.0,1376.0,25.0,32.658592684316815,6.0,0
INS03161,APP2231,PAR006,2023-08-14,Suspendu,8.0,,321,8,0,0.0,0.0,0.0,0.0,321.0,1
INS03162,APP2232,PAR007,2022-02-28,Abandonne,22.0,,853,2,0,12.0,580.0,12.0,12.741460656501694,11.0,1
INS03163,APP2232,PAR011,2022-02-28,Termine,100.0,5.0,853,2,0,57.0,2630.0,37.0,51.38949978265239,21.0,0
INS03164,APP2233,PAR008,2023-07-11,En cours,23.0,,355,7,0,8.0,304.0,7.0,7.549165662749038,46.0,1
INS03165,APP2234,PAR006,2023-07-02,Termine,100.0,3.0,364,7,1,70.0,3391.0,38.0,61.04086560307358,8.0,0
INS03166,APP2235,PAR007,2023-10-17,En cours,89.0,,257,10,0,42.0,2002.0,23.0,36.49944611055226,7.0,0
INS03167,APP2236,PAR007,2022-06-02,Abandonne,23.0,,759,6,0,8.0,310.0,8.0,8.004189369530776,19.0,1
INS03168,APP2237,PAR002,2022-07-27,Suspendu,10.0,,704,7,0,7.0,299.0,7.0,7.181067008871633,230.0,1
INS03169,APP2238,PAR009,2023-01-18,Termine,100.0,4.0,529,1,0,0.0,0.0,0.0,0.0,529.0,0
INS03170,APP2238,PAR005,2023-01-18,Suspendu,23.0,,529,1,0,10.0,396.0,10.0,10.059575852076488,94.0,1
INS03171,APP2239,PAR005,2024-06-30,En cours,11.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03172,APP2239,PAR004,2024-06-30,En cours,6.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03173,APP2240,PAR012,2022-06-20,Suspendu,27.0,,741,6,0,9.0,556.0,8.0,9.912962468030203,241.0,1
INS03174,APP2241,PAR009,2023-01-12,En cours,83.0,,535,1,0,0.0,0.0,0.0,0.0,535.0,0
INS03175,APP2242,PAR007,2024-06-30,En cours,3.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS03176,APP2243,PAR002,2022-10-06,Termine,100.0,4.0,633,10,0,0.0,0.0,0.0,0.0,633.0,0
INS03177,APP2244,PAR003,2022-09-13,En cours,77.0,,656,9,0,34.0,1186.0,23.0,28.593813024650487,13.0,0
INS03178,APP2245,PAR006,2022-06-13,Termine,100.0,5.0,748,6,0,0.0,0.0,0.0,0.0,748.0,0
INS03179,APP2246,PAR010,2022-12-31,En cours,70.0,,547,12,1,0.0,0.0,0.0,0.0,547.0,1
INS03180,APP2247,PAR001,2022-04-16,Termine,100.0,5.0,806,4,1,0.0,0.0,0.0,0.0,806.0,0
INS03181,APP2248,PAR012,2022-09-10,Suspendu,14.0,,659,9,1,0.0,0.0,0.0,0.0,659.0,1
INS03182,APP2249,PAR005,2022-07-02,Abandonne,16.0,,729,7,1,4.0,126.0,4.0,3.8167023242092104,206.0,1
INS03183,APP2249,PAR008,2022-07-02,Suspendu,12.0,,729,7,1,0.0,0.0,0.0,0.0,729.0,1
INS03184,APP2250,PAR011,2023-09-04,Abandonne,41.0,,300,9,0,0.0,0.0,0.0,0.0,300.0,1
INS03185,APP2251,PAR003,2022-10-15,Termine,100.0,5.0,624,10,1,41.0,1723.0,29.0,36.87970929141994,3.0,0
INS03186,APP2252,PAR010,2022-05-07,En cours,87.0,,785,5,1,0.0,0.0,0.0,0.0,785.0,0
INS03187,APP2253,PAR003,2023-01-09,Termine,100.0,5.0,538,1,0,0.0,0.0,0.0,0.0,538.0,0
INS03188,APP2254,PAR008,2022-09-09,Termine,100.0,3.0,660,9,0,17.0,579.0,15.0,15.665740085390079,15.0,0
INS03189,APP2255,PAR012,2022-06-04,Termine,100.0,5.0,757,6,1,0.0,0.0,0.0,0.0,757.0,0
INS03190,APP2256,PAR008,2022-02-13,Suspendu,15.0,,868,2,1,0.0,0.0,0.0,0.0,868.0,1
INS03191,APP2257,PAR005,2023-02-18,Suspendu,19.0,,498,2,1,0.0,0.0,0.0,0.0,498.0,1
INS03192,APP2258,PAR003,2024-05-29,Termine,100.0,5.0,32,5,0,0.0,0.0,0.0,0.0,32.0,0
INS03193,APP2258,PAR004,2024-05-29,Termine,100.0,5.0,32,5,0,0.0,0.0,0.0,0.0,32.0,0
INS03194,APP2259,PAR004,2022-03-08,Abandonne,12.0,,845,3,0,0.0,0.0,0.0,0.0,845.0,1
INS03195,APP2259,PAR012,2022-03-08,En cours,76.0,,845,3,0,16.0,730.0,16.0,16.71159114117119,14.0,0
INS03196,APP2260,PAR012,2022-06-28,Termine,100.0,5.0,733,6,0,36.0,1698.0,24.0,32.955882688699575,10.0,0
INS03197,APP2261,PAR011,2023-01-05,Suspendu,17.0,,542,1,0,7.0,308.0,6.0,6.821935902377573,18.0,0
INS03198,APP2261,PAR001,2023-01-05,Termine,100.0,5.0,542,1,0,0.0,0.0,0.0,0.0,542.0,0
