inscription_id,apprenant_id,parcours_id,date_inscription,date_fin_reelle,statut,progression_pct,csat,certificat_obtenu
INS03071,APP2168,PAR005,2024-06-30,,En cours,14.0,,0
INS03072,APP2168,PAR002,2024-06-30,,En cours,1.0,,0
INS03073,APP2169,PAR005,2022-07-28,2022-10-25,Termine,100.0,4.0,1
INS03074,APP2169,PAR002,2022-07-28,2022-08-13,Abandonne,23.0,,0
INS03075,APP2170,PAR002,2022-08-31,2023-01-30,Termine,100.0,3.0,1
INS03076,APP2170,PAR012,2022-08-31,2022-10-28,Termine,100.0,3.0,1
INS03077,APP2171,PAR006,2023-01-24,,Suspendu,2.0,,0
INS03078,APP2172,PAR012,2024-06-26,,En cours,7.0,,0
INS03079,APP2173,PAR010,2022-02-06,2022-02-17,Abandonne,41.0,,0
INS03080,APP2174,PAR004,2022-10-14,2022-12-18,Termine,100.0,5.0,1
INS03081,APP2175,PAR012,2023-05-04,,Suspendu,9.0,,0
INS03082,APP2176,PAR002,2022-01-16,2022-05-11,Termine,100.0,3.0,1
INS03083,APP2177,PAR010,2022-06-15,,En cours,40.0,,0
INS03084,APP2177,PAR006,2022-06-15,2022-08-16,Abandonne,15.0,,0
INS03085,APP2178,PAR003,2023-01-22,,En cours,63.0,,0
INS03086,APP2178,PAR006,2023-01-22,2023-06-04,Termine,100.0,5.0,1
INS03087,APP2179,PAR007,2023-10-02,2024-01-01,Termine,100.0,3.0,1
INS03088,APP2180,PAR010,2024-06-30,,En cours,1.0,,0
INS03089,APP2181,PAR012,2022-06-28,,Suspendu,1.0,,0
INS03090,APP2182,PAR001,2023-09-28,2023-12-11,Termine,100.0,3.0,1
INS03091,APP2183,PAR005,2024-06-30,,En cours,2.0,,0
INS03092,APP2184,PAR001,2023-11-06,,Suspendu,5.0,,0
INS03093,APP2185,PAR010,2023-06-01,2023-07-04,Termine,100.0,5.0,1
INS03094,APP2186,PAR009,2022-02-08,2022-04-18,Termine,100.0,3.0,1
INS03095,APP2187,PAR004,2023-07-16,,En cours,86.0,,0
INS03096,APP2187,PAR007,2023-07-16,,En cours,68.0,,0
INS03097,APP2188,PAR007,2022-01-05,2022-02-17,Abandonne,19.0,,0
INS03098,APP2189,PAR006,2022-01-02,,En cours,10.0,,0
INS03099,APP2190,PAR006,2023-07-21,,En cours,20.0,,0
INS03100,APP2191,PAR011,2022-01-15,,En cours,66.0,,0
INS03101,APP2192,PAR003,2022-05-08,2022-06-28,Termine,100.0,4.0,1
INS03102,APP2193,PAR009,2024-02-06,,En cours,57.0,,0
INS03103,APP2193,PAR011,2024-02-06,2024-02-17,Abandonne,35.0,,0
INS03104,APP2194,PAR010,2022-01-19,2022-02-28,Termine,100.0,5.0,1
INS03105,APP2194,PAR012,2022-01-19,2022-04-04,Termine,100.0,3.0,1
INS03106,APP2195,PAR004,2022-02-25,,En cours,75.0,,0
INS03107,APP2196,PAR002,2022-11-12,,En cours,23.0,,0
INS03108,APP2197,PAR007,2024-06-30,,En cours,12.0,,0
INS03109,APP2198,PAR001,2023-03-29,,Suspendu,25.0,,0
INS03110,APP2199,PAR009,2024-06-30,,En cours,5.0,,0
INS03111,APP2199,PAR008,2024-06-30,,En cours,7.0,,0
INS03112,APP2200,PAR006,2024-06-30,,En cours,4.0,,0
INS03113,APP2201,PAR003,2024-06-30,,En cours,3.0,,0
INS03114,APP2202,PAR005,2024-03-03,2024-04-30,Termine,100.0,4.0,1
INS03115,APP2202,PAR004,2024-03-03,,En cours,50.0,,0
INS03116,APP2203,PAR008,2023-04-24,,Suspendu,15.0,,0
INS03117,APP2204,PAR011,2022-03-04,,En cours,76.0,,0
INS03118,APP2204,PAR008,2022-03-04,,Suspendu,6.0,,0
INS03119,APP2205,PAR003,2023-05-11,,En cours,33.0,,0
INS03120,APP2205,PAR010,2023-05-11,,En cours,60.0,,0
INS03121,APP2206,PAR005,2022-11-23,2022-12-19,Abandonne,16.0,,0
INS03122,APP2207,PAR003,2022-12-22,,En cours,63.0,,0
INS03123,APP2207,PAR011,2022-12-22,,Suspendu,25.0,,0
INS03124,APP2208,PAR012,2022-12-04,2023-01-23,Termine,100.0,3.0,1
INS03125,APP2208,PAR001,2022-12-04,2023-02-17,Termine,100.0,4.0,1
INS03126,APP2208,PAR010,2022-12-04,2022-12-11,Abandonne,37.0,,0
INS03127,APP2209,PAR006,2023-11-03,,En cours,29.0,,0
INS03128,APP2210,PAR005,2024-04-15,,En cours,48.0,,0
INS03129,APP2211,PAR009,2022-01-07,2022-03-29,Termine,100.0,3.0,1
INS03130,APP2212,PAR012,2022-07-06,,Suspendu,14.0,,0
INS03131,APP2213,PAR002,2023-01-19,,Suspendu,22.0,,0
INS03132,APP2214,PAR005,2023-10-23,,En cours,27.0,,0
INS03133,APP2214,PAR010,2023-10-23,,En cours,81.0,,0
INS03134,APP2214,PAR008,2023-10-23,,Suspendu,8.0,,0
INS03135,APP2215,PAR011,2023-01-11,2023-02-06,Abandonne,17.0,,0
INS03136,APP2216,PAR004,2024-06-30,,En cours,0.0,,0
INS03137,APP2216,PAR008,2024-06-30,,En cours,8.0,,0
INS03138,APP2217,PAR005,2023-06-11,2023-07-05,Abandonne,26.0,,0
INS03139,APP2218,PAR012,2022-04-19,,En cours,31.0,,0
INS03140,APP2219,PAR007,2023-09-22,2023-10-09,Abandonne,37.0,,0
INS03141,APP2220,PAR001,2023-02-20,,En cours,36.0,,0
INS03142,APP2220,PAR006,2023-02-20,2023-04-30,Abandonne,26.0,,0
INS03143,APP2220,PAR003,2023-02-20,2023-04-16,Termine,100.0,4.0,1
INS03144,APP2221,PAR012,2022-08-13,2022-10-01,Termine,100.0,4.0,1
INS03145,APP2222,PAR004,2022-02-27,2022-05-15,Termine,100.0,5.0,1
INS03146,APP2223,PAR012,2022-02-07,,En cours,22.0,,0
INS03147,APP2223,PAR004,2022-02-07,,Suspendu,2.0,,0
INS03148,APP2224,PAR012,2022-03-17,2022-03-27,Abandonne,49.0,,0
INS03149,APP2225,PAR012,2022-07-27,,En cours,39.0,,0
INS03150,APP2225,PAR001,2022-07-27,2022-11-18,Termine,100.0,5.0,1
INS03151,APP2226,PAR003,2023-04-09,,Suspendu,16.0,,0
INS03152,APP2226,PAR008,2023-04-09,2023-06-06,Termine,100.0,5.0,1
INS03153,APP2227,PAR012,2024-01-26,,En cours,62.0,,0
INS03154,APP2228,PAR007,2022-03-11,2022-06-04,Termine,100.0,5.0,1
INS03155,APP2228,PAR005,2022-03-11,,En cours,32.0,,0
INS03156,APP2229,PAR011,2022-01-27,,En cours,82.0,,0
INS03157,APP2229,PAR003,2022-01-27,2022-02-11,Abandonne,45.0,,0
INS03158,APP2230,PAR001,2022-05-08,2022-05-17,Abandonne,43.0,,0
INS03159,APP2231,PAR009,2023-08-14,2023-10-24,Termine,100.0,4.0,1
INS03160,APP2231,PAR007,2023-08-14,2023-11-06,Termine,100.0,5.0,1
INS03161,APP2231,PAR006,2023-08-14,,Suspendu,8.0,,0
INS03162,APP2232,PAR007,2022-02-28,2022-03-14,Abandonne,22.0,,0
INS03163,APP2232,PAR011,2022-02-28,2022-06-01,Termine,100.0,5.0,1
INS03164,APP2233,PAR008,2023-07-11,,En cours,23.0,,0
INS03165,APP2234,PAR006,2023-07-02,2023-10-25,Termine,100.0,3.0,1
INS03166,APP2235,PAR007,2023-10-17,,En cours,89.0,,0
INS03167,APP2236,PAR007,2022-06-02,2022-07-12,Abandonne,23.0,,0
INS03168,APP2237,PAR002,2022-07-27,,Suspendu,10.0,,0
INS03169,APP2238,PAR009,2023-01-18,2023-04-15,Termine,100.0,4.0,1
INS03170,APP2238,PAR005,2023-01-18,,Suspendu,23.0,,0
INS03171,APP2239,PAR005,2024-06-30,,En cours,11.0,,0
INS03172,APP2239,PAR004,2024-06-30,,En cours,6.0,,0
INS03173,APP2240,PAR012,2022-06-20,,Suspendu,27.0,,0
INS03174,APP2241,PAR009,2023-01-12,,En cours,83.0,,0
INS03175,APP2242,PAR007,2024-06-30,,En cours,3.0,,0
INS03176,APP2243,PAR002,2022-10-06,2023-02-20,Termine,100.0,4.0,1
INS03177,APP2244,PAR003,2022-09-13,,En cours,77.0,,0
INS03178,APP2245,PAR006,2022-06-13,2022-11-30,Termine,100.0,5.0,1
INS03179,APP2246,PAR010,2022-12-31,,En cours,70.0,,0
INS03180,APP2247,PAR001,2022-04-16,2022-08-09,Termine,100.0,5.0,1
INS03181,APP2248,PAR012,2022-09-10,,Suspendu,14.0,,0
INS03182,APP2249,PAR005,2022-07-02,2022-07-25,Abandonne,16.0,,0
INS03183,APP2249,PAR008,2022-07-02,,Suspendu,12.0,,0
INS03184,APP2250,PAR011,2023-09-04,2023-10-08,Abandonne,41.0,,0
INS03185,APP2251,PAR003,2022-10-15,2022-12-06,Termine,100.0,5.0,1
INS03186,APP2252,PAR010,2022-05-07,,En cours,87.0,,0
INS03187,APP2253,PAR003,2023-01-09,2023-03-01,Termine,100.0,5.0,1
INS03188,APP2254,PAR008,2022-09-09,2022-11-10,Termine,100.0,3.0,1
INS03189,APP2255,PAR012,2022-06-04,2022-08-11,Termine,100.0,5.0,1
INS03190,APP2256,PAR008,2022-02-13,,Suspendu,15.0,,0
INS03191,APP2257,PAR005,2023-02-18,,Suspendu,19.0,,0
INS03192,APP2258,PAR003,2024-05-29,2024-08-05,Termine,100.0,5.0,1
INS03193,APP2258,PAR004,2024-05-29,2024-08-04,Termine,100.0,5.0,1
INS03194,APP2259,PAR004,2022-03-08,2022-04-10,Abandonne,12.0,,0
INS03195,APP2259,PAR012,2022-03-08,,En cours,76.0,,0
INS03196,APP2260,PAR012,2022-06-28,2022-08-31,Termine,100.0,5.0,1
INS03197,APP2261,PAR011,2023-01-05,,Suspendu,17.0,,0
INS03198,APP2261,PAR001,2023-01-05,2023-03-24,Termine,100.0,5.0,1
INS03199,APP2262,PAR006,2022-03-01,,En cours,76.0,,0
INS03200,APP2262,PAR010,2022-03-01,,En cours,15.0,,0
INS03201,APP2263,PAR002,2022-02-10,2022-06-22,Termine,100.0,3.0,1
INS03202,APP2263,PAR011,2022-02-10,2022-02-24,Abandonne,17.0,,0
INS03203,APP2264,PAR003,2022-01-14,2022-02-13,Abandonne,23.0,,0
INS03204,APP2264,PAR007,2022-01-14,2022-02-18,Abandonne,19.0,,0
INS03205,APP2265,PAR007,2022-01-06,,En cours,16.0,,0
INS03206,APP2266,PAR011,2022-01-28,2022-03-08,Abandonne,19.0,,0
INS03207,APP2267,PAR003,2022-05-08,2022-06-01,Abandonne,44.0,,0
INS03208,APP2268,PAR001,2023-06-16,2023-09-20,Termine,100.0,5.0,1
INS03209,APP2268,PAR002,2023-06-16,2023-10-18,Termine,100.0,5.0,1
INS03210,APP2269,PAR006,2023-06-25,2023-11-16,Termine,100.0,3.0,1
INS03211,APP2270,PAR008,2022-09-22,2022-10-24,Abandonne,7.0,,0
INS03212,APP2271,PAR003,2023-10-01,,Suspendu,19.0,,0
INS03213,APP2271,PAR001,2023-10-01,2023-10-16,Abandonne,41.0,,0
INS03214,APP2272,PAR002,2022-10-08,,Suspendu,7.0,,0
INS03215,APP2272,PAR009,2022-10-08,,En cours,36.0,,0
INS03216,APP2272,PAR006,2022-10-08,2023-02-09,Termine,100.0,4.0,1
INS03217,APP2273,PAR010,2022-01-31,,En cours,72.0,,0
INS03218,APP2274,PAR007,2022-07-23,,Suspendu,23.0,,0
INS03219,APP2274,PAR003,2022-07-23,2022-09-20,Termine,100.0,4.0,1
INS03220,APP2275,PAR011,2022-10-20,2022-12-17,Termine,100.0,5.0,1
INS03221,APP2275,PAR007,2022-10-20,,En cours,25.0,,0
INS03222,APP2275,PAR004,2022-10-20,2022-12-25,Termine,100.0,4.0,1
INS03223,APP2276,PAR001,2022-08-19,2022-12-07,Termine,100.0,5.0,1
INS03224,APP2276,PAR002,2022-08-19,2022-11-20,Termine,100.0,5.0,1
INS03225,APP2277,PAR004,2023-01-17,,Suspendu,29.0,,0
INS03226,APP2278,PAR007,2022-05-03,,Suspendu,3.0,,0
INS03227,APP2279,PAR008,2023-05-21,,En cours,16.0,,0
INS03228,APP2280,PAR005,2023-04-27,2023-08-01,Termine,100.0,4.0,1
INS03229,APP2281,PAR012,2022-03-28,,Suspendu,4.0,,0
INS03230,APP2282,PAR010,2024-04-07,,Suspendu,11.0,,0
INS03231,APP2283,PAR003,2022-07-10,2022-07-23,Abandonne,25.0,,0
INS03232,APP2283,PAR011,2022-07-10,,Suspendu,0.0,,0
INS03233,APP2284,PAR012,2023-11-23,,Suspendu,29.0,,0
INS03234,APP2285,PAR007,2022-10-17,,Suspendu,23.0,,0
INS03235,APP2286,PAR012,2022-01-31,,Suspendu,0.0,,0
INS03236,APP2286,PAR011,2022-01-31,,En cours,42.0,,0
INS03237,APP2287,PAR011,2022-03-08,2022-06-09,Termine,100.0,4.0,1
INS03238,APP2288,PAR002,2024-06-30,,En cours,14.0,,0
INS03239,APP2288,PAR008,2024-06-30,,En cours,0.0,,0
INS03240,APP2289,PAR011,2022-08-30,2022-10-25,Termine,100.0,5.0,1
INS03241,APP2290,PAR007,2023-06-21,2023-09-27,Termine,100.0,4.0,1
INS03242,APP2290,PAR005,2023-06-21,,Suspendu,23.0,,0
INS03243,APP2290,PAR008,2023-06-21,,Suspendu,8.0,,0
INS03244,APP2291,PAR006,2022-10-25,,En cours,57.0,,0
INS03245,APP2291,PAR001,2022-10-25,,En cours,43.0,,0
INS03246,APP2291,PAR002,2022-10-25,,En cours,11.0,,0
INS03247,APP2292,PAR002,2022-06-04,,Suspendu,28.0,,0
INS03248,APP2293,PAR002,2024-06-30,,En cours,0.0,,0
INS03249,APP2294,PAR002,2022-07-01,2022-08-21,Abandonne,11.0,,0
INS03250,APP2294,PAR008,2022-07-01,2022-08-24,Termine,100.0,5.0,1
INS03251,APP2294,PAR009,2022-07-01,,Suspendu,13.0,,0
INS03252,APP2295,PAR004,2023-02-17,2023-05-07,Termine,100.0,4.0,1
INS03253,APP2296,PAR001,2022-03-02,,En cours,15.0,,0
INS03254,APP2297,PAR010,2022-04-14,2022-05-25,Termine,100.0,4.0,1
INS03255,APP2298,PAR010,2024-06-30,,En cours,6.0,,0
INS03256,APP2299,PAR010,2023-12-26,2024-02-17,Termine,100.0,4.0,1
INS03257,APP2299,PAR008,2023-12-26,2024-01-05,Abandonne,30.0,,0
INS03258,APP2300,PAR005,2024-06-30,,En cours,10.0,,0
INS03259,APP2301,PAR012,2024-06-30,,En cours,9.0,,0
INS03260,APP2302,PAR012,2023-05-31,,En cours,50.0,,0
INS03261,APP2302,PAR002,2023-05-31,2023-07-07,Abandonne,37.0,,0
INS03262,APP2303,PAR010,2023-09-29,2023-11-04,Termine,100.0,4.0,1
INS03263,APP2303,PAR003,2023-09-29,2023-12-15,Termine,100.0,5.0,1
INS03264,APP2304,PAR007,2024-06-30,,En cours,2.0,,0
INS03265,APP2305,PAR008,2022-06-03,2022-07-24,Termine,100.0,4.0,1
INS03266,APP2306,PAR011,2022-04-06,,En cours,17.0,,0
INS03267,APP2306,PAR007,2022-04-06,2022-04-30,Abandonne,31.0,,0
INS03268,APP2307,PAR005,2022-01-26,2022-04-10,Termine,100.0,3.0,1
INS03269,APP2307,PAR010,2022-01-26,2022-03-14,Termine,100.0,5.0,1
INS03270,APP2307,PAR003,2022-01-26,,En cours,54.0,,0
INS03271,APP2308,PAR002,2022-12-26,,En cours,23.0,,0
INS03272,APP2309,PAR006,2022-03-29,2022-08-08,Termine,100.0,5.0,1
INS03273,APP2309,PAR002,2022-03-29,2022-08-26,Termine,100.0,5.0,1
INS03274,APP2310,PAR012,2022-10-13,2022-11-27,Termine,100.0,5.0,1
INS03275,APP2310,PAR009,2022-10-13,2022-11-18,Abandonne,6.0,,0
INS03276,APP2311,PAR003,2022-07-13,2022-08-14,Abandonne,27.0,,0
INS03277,APP2312,PAR007,2023-03-02,,En cours,17.0,,0
INS03278,APP2312,PAR001,2023-03-02,,Suspendu,10.0,,0
INS03279,APP2313,PAR007,2022-02-01,,Suspendu,4.0,,0
INS03280,APP2314,PAR009,2023-03-14,2023-05-30,Termine,100.0,4.0,1
INS03281,APP2315,PAR009,2022-01-21,,Suspendu,19.0,,0
INS03282,APP2316,PAR009,2022-06-04,,En cours,17.0,,0
INS03283,APP2317,PAR008,2023-04-29,,En cours,65.0,,0
INS03284,APP2318,PAR002,2022-03-30,,En cours,80.0,,0
INS03285,APP2319,PAR009,2024-01-25,,En cours,73.0,,0
INS03286,APP2320,PAR010,2024-06-30,,En cours,1.0,,0
INS03287,APP2321,PAR009,2022-05-18,2022-06-16,Abandonne,19.0,,0
INS03288,APP2322,PAR012,2023-03-15,2023-04-16,Abandonne,23.0,,0
INS03289,APP2323,PAR011,2022-01-27,2022-04-18,Termine,100.0,4.0,1
INS03290,APP2324,PAR002,2024-06-30,,En cours,2.0,,0
INS03291,APP2325,PAR004,2022-04-10,,Suspendu,6.0,,0
INS03292,APP2326,PAR011,2024-06-30,,En cours,2.0,,0
INS03293,APP2327,PAR002,2022-09-30,2023-02-09,Termine,100.0,5.0,1
INS03294,APP2328,PAR003,2022-03-26,2022-05-24,Termine,100.0,5.0,1
INS03295,APP2329,PAR010,2022-04-18,2022-04-22,Abandonne,32.0,,0
INS03296,APP2329,PAR003,2022-04-18,,Suspendu,25.0,,0
INS03297,APP2330,PAR001,2024-06-30,,En cours,11.0,,0
INS03298,APP2330,PAR009,2024-06-30,,En cours,0.0,,0
INS03299,APP2330,PAR008,2024-06-30,,En cours,8.0,,0
INS03300,APP2331,PAR006,2022-09-28,,En cours,35.0,,0
INS03301,APP2331,PAR002,2022-09-28,2023-01-19,Termine,100.0,5.0,1
INS03302,APP2332,PAR001,2023-12-22,,Suspendu,17.0,,0
INS03303,APP2332,PAR003,2023-12-22,,En cours,62.0,,0
INS03304,APP2333,PAR010,2023-01-10,,En cours,73.0,,0
INS03305,APP2334,PAR004,2023-08-25,,Suspendu,0.0,,0
INS03306,APP2334,PAR011,2023-08-25,2023-10-27,Termine,100.0,5.0,1
INS03307,APP2335,PAR003,2022-04-14,2022-06-26,Termine,100.0,4.0,1
INS03308,APP2336,PAR002,2022-10-06,2023-01-18,Termine,100.0,3.0,1
INS03309,APP2337,PAR009,2022-11-29,,En cours,64.0,,0
INS03310,APP2338,PAR005,2022-08-31,,En cours,47.0,,0
INS03311,APP2338,PAR001,2022-08-31,2022-09-30,Abandonne,46.0,,0
INS03312,APP2339,PAR002,2022-09-13,,Suspendu,19.0,,0
INS03313,APP2340,PAR002,2024-06-30,,En cours,0.0,,0
INS03314,APP2341,PAR009,2024-06-30,,En cours,8.0,,0
INS03315,APP2342,PAR005,2023-01-02,,En cours,58.0,,0
INS03316,APP2342,PAR006,2023-01-02,,En cours,46.0,,0
INS03317,APP2343,PAR009,2022-02-07,2022-05-13,Termine,100.0,4.0,1
INS03318,APP2343,PAR003,2022-02-07,2022-04-23,Termine,100.0,5.0,1
INS03319,APP2344,PAR007,2022-04-01,2022-06-21,Termine,100.0,5.0,1
INS03320,APP2345,PAR011,2023-01-12,2023-03-30,Termine,100.0,4.0,1
INS03321,APP2345,PAR001,2023-01-12,2023-03-02,Abandonne,40.0,,0
INS03322,APP2346,PAR004,2022-02-13,2022-03-10,Abandonne,23.0,,0
INS03323,APP2346,PAR005,2022-02-13,,En cours,50.0,,0
INS03324,APP2347,PAR001,2022-04-12,,Suspendu,13.0,,0
INS03325,APP2347,PAR009,2022-04-12,,Suspendu,19.0,,0
INS03326,APP2348,PAR005,2022-09-06,,En cours,57.0,,0
INS03327,APP2348,PAR011,2022-09-06,2022-11-30,Termine,100.0,5.0,1
INS03328,APP2349,PAR009,2022-09-07,,En cours,84.0,,0
INS03329,APP2349,PAR008,2022-09-07,2022-09-27,Abandonne,5.0,,0
INS03330,APP2350,PAR003,2022-09-12,,En cours,61.0,,0
INS03331,APP2351,PAR010,2022-01-23,2022-02-11,Abandonne,36.0,,0
INS03332,APP2352,PAR008,2022-03-10,,En cours,85.0,,0
INS03333,APP2353,PAR012,2024-02-02,2024-02-22,Abandonne,46.0,,0
INS03334,APP2354,PAR006,2022-07-23,2023-01-12,Termine,100.0,3.0,1
INS03335,APP2354,PAR009,2022-07-23,2022-08-26,Abandonne,22.0,,0
INS03336,APP2355,PAR006,2024-06-30,,En cours,13.0,,0
INS03337,APP2356,PAR010,2022-02-26,2022-04-01,Termine,100.0,5.0,1
INS03338,APP2357,PAR009,2023-04-20,2023-04-30,Abandonne,33.0,,0
INS03339,APP2358,PAR009,2022-06-20,2022-07-15,Abandonne,29.0,,0
INS03340,APP2359,PAR004,2022-06-29,2022-07-28,Abandonne,6.0,,0
INS03341,APP2360,PAR012,2024-06-30,,En cours,3.0,,0
INS03342,APP2361,PAR002,2024-06-30,,En cours,3.0,,0
INS03343,APP2361,PAR011,2024-06-30,,En cours,0.0,,0
INS03344,APP2362,PAR001,2024-06-27,,En cours,4.0,,0
INS03345,APP2363,PAR004,2024-06-30,,En cours,13.0,,0
INS03346,APP2364,PAR001,2023-04-23,2023-07-05,Termine,100.0,3.0,1
INS03347,APP2365,PAR004,2024-06-30,,En cours,2.0,,0
INS03348,APP2365,PAR003,2024-06-30,,En cours,8.0,,0
INS03349,APP2366,PAR005,2022-02-06,2022-04-05,Termine,100.0,4.0,1
INS03350,APP2367,PAR004,2022-11-02,2022-11-23,Abandonne,48.0,,0
INS03351,APP2367,PAR003,2022-11-02,2022-12-02,Abandonne,16.0,,0
INS03352,APP2368,PAR010,2022-10-12,2022-11-29,Termine,100.0,5.0,1
INS03353,APP2369,PAR009,2022-04-29,,En cours,77.0,,0
INS03354,APP2370,PAR004,2022-05-12,,Suspendu,7.0,,0
INS03355,APP2370,PAR010,2022-05-12,2022-06-19,Termine,100.0,4.0,0
INS03356,APP2371,PAR006,2022-11-12,,Suspendu,14.0,,0
INS03357,APP2372,PAR005,2022-01-17,2022-03-31,Termine,100.0,3.0,1
INS03358,APP2373,PAR003,2023-01-19,,En cours,11.0,,0
INS03359,APP2373,PAR010,2023-01-19,2023-03-16,Termine,100.0,5.0,1
INS03360,APP2374,PAR007,2022-02-01,,En cours,64.0,,0
INS03361,APP2375,PAR002,2022-04-08,,En cours,14.0,,0
INS03362,APP2376,PAR009,2022-11-15,2022-12-17,Abandonne,35.0,,0
INS03363,APP2377,PAR005,2022-04-18,,En cours,65.0,,0
INS03364,APP2377,PAR012,2022-04-18,2022-05-16,Abandonne,13.0,,0
INS03365,APP2378,PAR007,2024-06-30,,En cours,11.0,,0
INS03366,APP2379,PAR011,2022-11-20,2022-11-30,Abandonne,45.0,,0
INS03367,APP2379,PAR003,2022-11-20,2022-12-04,Abandonne,16.0,,0
INS03368,APP2379,PAR007,2022-11-20,2023-03-21,Termine,100.0,4.0,1
INS03369,APP2380,PAR008,2023-01-11,,En cours,75.0,,0
INS03370,APP2381,PAR002,2022-01-10,,En cours,42.0,,0
INS03371,APP2382,PAR005,2024-06-30,,En cours,0.0,,0
INS03372,APP2383,PAR011,2022-09-14,2022-10-09,Abandonne,22.0,,0
INS03373,APP2384,PAR007,2022-04-06,,En cours,59.0,,0
INS03374,APP2384,PAR003,2022-04-06,2022-05-28,Termine,100.0,3.0,1
INS03375,APP2385,PAR009,2022-05-29,2022-08-09,Termine,100.0,3.0,1
INS03376,APP2385,PAR004,2022-05-29,,En cours,17.0,,0
INS03377,APP2386,PAR002,2023-12-21,2024-05-07,Termine,100.0,4.0,1
INS03378,APP2387,PAR011,2024-06-30,,En cours,6.0,,0
INS03379,APP2387,PAR005,2024-06-30,,En cours,14.0,,0
INS03380,APP2388,PAR011,2022-11-02,2022-11-22,Abandonne,8.0,,0
INS03381,APP2388,PAR012,2022-11-02,,En cours,42.0,,0
INS03382,APP2389,PAR004,2022-04-08,2022-07-01,Termine,100.0,4.0,1
INS03383,APP2389,PAR006,2022-04-08,2022-05-11,Abandonne,44.0,,0
INS03384,APP2390,PAR010,2022-03-03,,En cours,88.0,,0
INS03385,APP2391,PAR011,2022-01-04,2022-03-25,Termine,100.0,5.0,1
INS03386,APP2392,PAR011,2022-07-28,,En cours,67.0,,0
INS03387,APP2392,PAR009,2022-07-28,2022-09-26,Termine,100.0,4.0,1
INS03388,APP2393,PAR010,2024-06-30,,En cours,9.0,,0
INS03389,APP2393,PAR003,2024-06-30,,En cours,9.0,,0
INS03390,APP2394,PAR007,2023-05-21,2023-09-04,Termine,100.0,4.0,1
INS03391,APP2395,PAR003,2022-04-13,2022-06-10,Termine,100.0,5.0,1
INS03392,APP2396,PAR006,2023-01-03,2023-06-27,Termine,100.0,4.0,1
INS03393,APP2396,PAR007,2023-01-03,,Suspendu,29.0,,0
INS03394,APP2397,PAR007,2022-08-04,2022-12-17,Termine,100.0,5.0,1
INS03395,APP2398,PAR001,2022-09-29,,En cours,48.0,,0
INS03396,APP2399,PAR010,2023-03-09,,En cours,53.0,,0
INS03397,APP2399,PAR004,2023-03-09,2023-05-17,Termine,100.0,5.0,1
INS03398,APP2400,PAR002,2022-03-17,,Suspendu,17.0,,0
INS03399,APP2400,PAR005,2022-03-17,2022-06-18,Termine,100.0,5.0,1
INS03400,APP2401,PAR002,2023-08-05,,En cours,67.0,,0
INS03401,APP2402,PAR009,2024-06-30,,En cours,1.0,,0
INS03402,APP2402,PAR002,2024-06-30,,En cours,9.0,,0
INS03403,APP2402,PAR012,2024-06-30,,En cours,2.0,,0
INS03404,APP2403,PAR007,2022-01-10,2022-04-27,Termine,100.0,5.0,1
INS03405,APP2404,PAR002,2023-04-21,,En cours,82.0,,0
INS03406,APP2404,PAR006,2023-04-21,2023-08-22,Termine,100.0,4.0,1
INS03407,APP2405,PAR011,2023-02-06,2023-03-15,Abandonne,44.0,,0
INS03408,APP2406,PAR002,2022-02-08,2022-06-25,Termine,100.0,4.0,1
INS03409,APP2406,PAR006,2022-02-08,2022-06-23,Termine,100.0,5.0,1
INS03410,APP2406,PAR011,2022-02-08,2022-03-09,Abandonne,9.0,,0
INS03411,APP2407,PAR005,2022-12-11,2023-01-17,Abandonne,7.0,,0
INS03412,APP2408,PAR003,2022-06-03,2022-08-04,Termine,100.0,5.0,1
INS03413,APP2408,PAR004,2022-06-03,2022-09-01,Termine,100.0,5.0,1
INS03414,APP2409,PAR005,2023-12-08,2024-02-06,Termine,100.0,5.0,1
INS03415,APP2410,PAR001,2023-08-29,2023-09-15,Abandonne,24.0,,0
INS03416,APP2411,PAR002,2024-06-30,,En cours,13.0,,0
INS03417,APP2412,PAR007,2022-12-03,2023-03-21,Termine,100.0,4.0,1
INS03418,APP2412,PAR004,2022-12-03,,Suspendu,13.0,,0
INS03419,APP2413,PAR007,2022-01-21,,En cours,60.0,,0
INS03420,APP2414,PAR002,2022-01-20,2022-03-24,Abandonne,48.0,,0
INS03421,APP2415,PAR002,2022-02-07,2022-05-12,Termine,100.0,5.0,1
INS03422,APP2416,PAR003,2022-07-07,,En cours,15.0,,0
INS03423,APP2417,PAR009,2024-02-13,2024-04-29,Termine,100.0,4.0,1
INS03424,APP2417,PAR005,2024-02-13,2024-04-14,Termine,100.0,3.0,1
INS03425,APP2418,PAR010,2022-07-31,2022-08-13,Abandonne,32.0,,0
INS03426,APP2418,PAR008,2022-07-31,2022-09-30,Termine,100.0,5.0,1
INS03427,APP2419,PAR002,2022-01-25,,En cours,30.0,,0
INS03428,APP2419,PAR009,2022-01-25,2022-02-25,Abandonne,21.0,,0
INS03429,APP2419,PAR006,2022-01-25,2022-06-22,Termine,100.0,5.0,1
INS03430,APP2420,PAR012,2024-03-08,2024-05-13,Termine,100.0,3.0,1
INS03431,APP2420,PAR010,2024-03-08,2024-04-29,Termine,100.0,5.0,1
INS03432,APP2421,PAR005,2024-05-06,2024-05-18,Abandonne,31.0,,0
