session_id,apprenant_id,parcours_id,date_session,heure_connexion,duree_minutes,module_consulte,appareil,est_weekend
SES023394,APP3670,PAR004,2023-08-09,11,18,Module_19,Mobile,0
SES023395,APP3670,PAR004,2023-10-13,21,21,Module_17,Desktop,0
SES023396,APP1603,PAR012,2023-09-03,16,83,Module_13,Tablette,1
SES023397,APP1603,PAR012,2024-02-07,13,123,Module_05,Mobile,0
SES023398,APP1603,PAR012,2024-01-06,14,85,Module_13,Desktop,1
SES023399,APP1603,PAR012,2023-07-24,14,121,Module_14,Desktop,0
SES023400,APP1603,PAR012,2024-03-22,11,121,Module_07,Mobile,0
SES023401,APP1603,PAR012,2023-05-25,10,17,Module_02,Desktop,0
SES023402,APP1603,PAR012,2024-03-16,15,68,Module_14,Desktop,1
SES023403,APP1603,PAR012,2023-09-16,16,21,Module_03,Mobile,1
SES023404,APP1603,PAR012,2024-04-05,19,51,Module_01,Desktop,0
SES023405,APP1603,PAR012,2023-04-01,10,70,Module_04,Mobile,1
SES023406,APP1603,PAR012,2023-04-07,11,202,Module_13,Desktop,0
SES023407,APP1603,PAR012,2023-04-14,19,8,Module_08,Mobile,0
SES023408,APP1603,PAR012,2024-02-18,19,11,Module_09,Mobile,1
SES023409,APP1603,PAR012,2023-02-08,22,59,Module_15,Mobile,0
SES023410,APP1603,PAR012,2024-01-02,8,22,Module_01,Desktop,0
SES023411,APP1603,PAR012,2023-04-21,22,9,Module_11,Mobile,0
SES023412,APP1603,PAR012,2023-10-13,17,1,Module_09,Mobile,0
SES023413,APP1603,PAR012,2024-06-20,14,19,Module_03,Desktop,0
SES023414,APP1603,PAR012,2024-04-27,22,92,Module_09,Mobile,1
SES023415,APP1603,PAR012,2024-05-04,18,6,Module_03,Mobile,1
SES023416,APP1603,PAR012,2024-03-01,12,150,Module_12,Mobile,0
SES023417,APP1603,PAR012,2023-08-26,14,36,Module_09,Mobile,1
SES023418,APP1603,PAR012,2024-03-19,20,43,Module_08,Mobile,0
SES023419,APP1603,PAR012,2024-06-26,17,122,Module_12,Desktop,0
SES023420,APP1603,PAR012,2023-11-22,7,1,Module_06,Desktop,0
SES023421,APP1603,PAR012,2024-03-26,20,31,Module_15,Mobile,0
SES023422,APP1603,PAR012,2024-02-24,10,75,Module_15,Desktop,1
SES023423,APP1603,PAR012,2024-04-02,14,37,Module_16,Mobile,0
SES023424,APP1603,PAR012,2023-03-30,15,56,Module_10,Mobile,0
SES023425,APP1603,PAR012,2024-04-20,12,36,Module_11,Tablette,1
SES023426,APP1603,PAR012,2023-06-04,9,39,Module_04,Desktop,1
SES023427,APP3136,PAR001,2023-04-04,19,58,Module_09,Desktop,0
SES023428,APP3136,PAR001,2023-07-15,13,167,Module_03,Mobile,1
SES023429,APP3136,PAR001,2024-03-15,17,6,Module_21,Mobile,0
SES023430,APP3136,PAR001,2022-11-23,10,30,Module_04,Mobile,0
SES023431,APP3136,PAR001,2022-06-10,7,33,Module_08,Desktop,0
SES023432,APP3136,PAR001,2022-11-21,10,64,Module_24,Mobile,0
SES023433,APP3136,PAR001,2022-02-19,10,11,Module_02,Mobile,1
SES023434,APP3136,PAR001,2022-08-04,8,18,Module_05,Mobile,0
SES023435,APP3136,PAR001,2022-02-08,11,1,Module_09,Mobile,0
SES023436,APP3136,PAR001,2022-08-03,18,48,Module_03,Desktop,0
SES023437,APP3136,PAR001,2024-06-08,10,1,Module_09,Desktop,1
SES023438,APP3136,PAR001,2022-01-14,6,72,Module_17,Mobile,0
SES023439,APP3136,PAR001,2023-12-22,17,63,Module_10,Mobile,0
SES023440,APP3136,PAR001,2022-06-11,8,9,Module_18,Mobile,1
SES023441,APP3136,PAR001,2022-12-02,22,25,Module_07,Desktop,0
SES023442,APP3136,PAR001,2022-09-22,9,78,Module_21,Desktop,0
SES023443,APP3136,PAR001,2024-01-08,17,18,Module_01,Desktop,0
SES023444,APP3136,PAR001,2022-12-27,10,2,Module_22,Mobile,0
SES023445,APP2404,PAR006,2023-10-04,12,216,Module_33,Desktop,0
SES023446,APP2404,PAR006,2024-02-10,17,131,Module_09,Desktop,1
SES023447,APP2404,PAR006,2024-06-29,7,15,Module_02,Mobile,1
SES023448,APP2404,PAR006,2023-12-19,19,57,Module_04,Mobile,0
SES023449,APP2404,PAR006,2023-08-04,19,12,Module_13,Tablette,0
SES023450,APP2404,PAR006,2023-07-25,8,50,Module_35,Desktop,0
SES023451,APP2404,PAR006,2023-12-16,15,16,Module_19,Desktop,1
SES023452,APP2404,PAR006,2023-11-11,15,46,Module_05,Desktop,1
SES023453,APP2404,PAR006,2024-05-24,18,2,Module_05,Desktop,0
SES023454,APP2404,PAR006,2023-08-06,13,40,Module_39,Desktop,1
SES023455,APP2404,PAR006,2024-05-02,13,180,Module_24,Desktop,0
SES023456,APP2404,PAR006,2023-12-15,22,131,Module_15,Mobile,0
SES023457,APP2404,PAR006,2023-11-08,17,40,Module_17,Mobile,0
SES023458,APP2404,PAR006,2024-05-07,14,13,Module_38,Desktop,0
SES023459,APP2404,PAR006,2023-04-21,18,68,Module_15,Desktop,0
SES023460,APP2404,PAR006,2024-03-13,20,30,Module_01,Mobile,0
SES023461,APP2404,PAR006,2023-06-23,19,47,Module_22,Mobile,0
SES023462,APP2404,PAR006,2024-01-29,14,19,Module_33,Desktop,0
SES023463,APP2404,PAR006,2024-01-04,19,8,Module_07,Mobile,0
SES023464,APP2404,PAR006,2023-06-19,19,3,Module_03,Desktop,0
SES023465,APP2404,PAR006,2023-11-18,12,85,Module_22,Desktop,1
SES023466,APP2404,PAR006,2023-05-04,6,14,Module_14,Mobile,0
SES023467,APP2404,PAR006,2023-09-15,20,15,Module_11,Desktop,0
SES023468,APP2404,PAR006,2023-04-23,15,15,Module_36,Mobile,1
SES023469,APP2404,PAR006,2023-05-11,16,14,Module_27,Desktop,0
SES023470,APP2404,PAR006,2023-07-26,21,125,Module_22,Mobile,0
SES023471,APP2404,PAR006,2024-01-19,18,16,Module_06,Mobile,0
SES023472,APP2404,PAR006,2024-01-13,16,147,Module_10,Desktop,1
SES023473,APP2404,PAR006,2023-06-18,11,2,Module_18,Mobile,1
SES023474,APP2404,PAR006,2024-04-25,22,48,Module_03,Desktop,0
SES023475,APP2404,PAR006,2024-04-06,10,17,Module_20,Desktop,1
SES023476,APP2404,PAR006,2023-11-07,7,10,Module_06,Mobile,0
SES023477,APP2404,PAR006,2023-05-15,22,23,Module_09,Desktop,0
SES023478,APP2404,PAR006,2023-09-11,14,128,Module_10,Desktop,0
SES023479,APP2404,PAR006,2023-07-29,19,1,Module_31,Desktop,1
SES023480,APP2404,PAR006,2023-08-07,21,21,Module_25,Mobile,0
SES023481,APP2404,PAR006,2023-09-29,22,66,Module_10,Desktop,0
SES023482,APP2404,PAR006,2023-09-28,7,52,Module_34,Mobile,0
SES023483,APP2404,PAR006,2023-09-03,11,31,Module_31,Tablette,1
SES023484,APP2404,PAR006,2023-12-04,10,32,Module_38,Tablette,0
SES023485,APP2404,PAR006,2023-05-05,14,8,Module_01,Mobile,0
SES023486,APP2404,PAR006,2023-10-13,10,111,Module_21,Mobile,0
SES023487,APP2404,PAR006,2023-09-29,15,1,Module_36,Desktop,0
SES023488,APP2404,PAR006,2023-10-19,22,83,Module_06,Desktop,0
SES023489,APP2404,PAR006,2023-07-13,13,10,Module_31,Desktop,0
SES023490,APP2404,PAR006,2023-09-01,10,2,Module_25,Mobile,0
SES023491,APP2404,PAR006,2024-01-24,8,10,Module_02,Desktop,0
SES023492,APP2404,PAR006,2023-06-25,17,73,Module_26,Desktop,1
SES023493,APP2404,PAR006,2023-10-15,21,8,Module_28,Desktop,1
SES023494,APP2404,PAR006,2023-08-14,9,8,Module_23,Desktop,0
SES023495,APP2404,PAR006,2024-01-16,22,12,Module_08,Mobile,0
SES023496,APP2404,PAR006,2023-12-28,11,7,Module_39,Desktop,0
SES023497,APP2404,PAR006,2023-07-10,15,29,Module_18,Desktop,0
SES023498,APP2404,PAR006,2023-06-10,19,18,Module_32,Desktop,1
SES023499,APP2404,PAR006,2024-06-24,6,6,Module_16,Mobile,0
SES023500,APP2404,PAR006,2024-05-08,8,3,Module_12,Mobile,0
SES023501,APP2404,PAR006,2023-09-25,14,140,Module_22,Mobile,0
SES023502,APP2404,PAR006,2023-10-30,9,141,Module_03,Desktop,0
SES023503,APP2404,PAR006,2024-06-16,20,11,Module_18,Mobile,1
SES023504,APP2404,PAR006,2023-08-01,7,65,Module_18,Mobile,0
SES023505,APP2404,PAR006,2023-08-07,22,12,Module_31,Desktop,0
SES023506,APP2404,PAR006,2024-03-24,10,115,Module_02,Mobile,1
SES023507,APP2404,PAR006,2023-05-14,6,165,Module_25,Tablette,1
SES023508,APP2404,PAR006,2024-06-15,13,1,Module_13,Desktop,1
SES023509,APP2404,PAR006,2024-01-04,17,9,Module_08,Desktop,0
SES023510,APP2404,PAR006,2023-12-30,13,13,Module_40,Mobile,1
SES023511,APP2404,PAR006,2024-04-23,19,10,Module_02,Desktop,0
SES023512,APP2404,PAR006,2023-12-12,17,2,Module_15,Mobile,0
SES023513,APP2404,PAR006,2023-07-01,12,5,Module_13,Desktop,1
SES023514,APP2404,PAR006,2024-05-12,20,102,Module_03,Mobile,1
SES023515,APP2404,PAR006,2023-11-14,21,9,Module_02,Mobile,0
SES023516,APP2404,PAR006,2024-02-04,8,1,Module_09,Desktop,1
SES023517,APP2404,PAR006,2023-06-04,18,82,Module_08,Desktop,1
SES023518,APP2404,PAR006,2023-08-02,11,58,Module_26,Desktop,0
SES023519,APP2404,PAR006,2023-08-24,15,39,Module_09,Desktop,0
SES023520,APP2404,PAR006,2023-06-20,16,5,Module_15,Tablette,0
SES023521,APP2404,PAR006,2023-05-25,17,18,Module_15,Mobile,0
SES023522,APP2404,PAR006,2023-08-05,12,71,Module_40,Desktop,1
SES023523,APP2404,PAR006,2023-11-26,22,4,Module_35,Desktop,1
SES023524,APP2404,PAR006,2024-06-10,14,97,Module_19,Mobile,0
SES023525,APP2404,PAR006,2023-10-29,12,10,Module_37,Desktop,1
SES023526,APP2404,PAR006,2024-04-25,17,38,Module_29,Mobile,0
SES023527,APP2404,PAR006,2023-06-03,14,46,Module_38,Mobile,1
SES023528,APP2404,PAR006,2023-08-05,10,11,Module_34,Mobile,1
SES023529,APP2404,PAR006,2023-10-18,14,24,Module_34,Desktop,0
SES023530,APP2404,PAR006,2023-06-29,17,75,Module_30,Mobile,0
SES023531,APP2404,PAR006,2023-06-04,12,74,Module_20,Desktop,1
SES023532,APP2404,PAR006,2023-05-02,16,24,Module_20,Mobile,0
SES023533,APP2404,PAR006,2023-11-12,17,2,Module_22,Mobile,1
SES023534,APP0301,PAR001,2023-01-22,21,44,Module_20,Desktop,1
SES023535,APP0301,PAR001,2023-02-18,7,28,Module_05,Mobile,1
SES023536,APP0301,PAR001,2023-05-03,16,11,Module_14,Mobile,0
SES023537,APP0301,PAR001,2023-03-03,6,7,Module_14,Desktop,0
SES023538,APP0301,PAR001,2023-01-13,7,5,Module_03,Mobile,0
SES023539,APP0301,PAR001,2022-05-16,16,6,Module_13,Mobile,0
SES023540,APP0301,PAR001,2024-04-06,8,14,Module_10,Mobile,1
SES023541,APP0301,PAR001,2022-10-22,18,77,Module_24,Mobile,1
SES023542,APP0301,PAR001,2024-02-22,10,23,Module_08,Desktop,0
SES023543,APP0301,PAR001,2022-08-10,17,63,Module_20,Desktop,0
SES023544,APP0301,PAR001,2022-10-11,17,43,Module_14,Mobile,0
SES023545,APP0301,PAR001,2023-11-09,13,1,Module_10,Mobile,0
SES023546,APP0301,PAR001,2022-06-24,20,33,Module_24,Mobile,0
SES023547,APP0301,PAR001,2023-02-17,15,93,Module_16,Desktop,0
SES023548,APP0301,PAR001,2022-09-08,14,6,Module_12,Mobile,0
SES023549,APP0301,PAR001,2022-12-20,11,55,Module_12,Mobile,0
SES023550,APP0301,PAR001,2024-05-17,14,58,Module_18,Mobile,0
SES023551,APP0301,PAR001,2023-06-24,22,19,Module_05,Tablette,1
SES023552,APP0301,PAR001,2022-08-10,14,27,Module_15,Desktop,0
SES023553,APP0301,PAR001,2023-03-13,22,113,Module_22,Mobile,0
SES023554,APP0301,PAR001,2023-12-06,7,1,Module_01,Desktop,0
SES023555,APP0301,PAR001,2024-05-25,10,10,Module_07,Mobile,1
SES023556,APP0301,PAR001,2022-08-10,7,10,Module_23,Desktop,0
SES023557,APP0301,PAR001,2024-06-26,9,11,Module_17,Desktop,0
SES023558,APP0301,PAR001,2023-09-18,17,49,Module_16,Tablette,0
SES023559,APP0301,PAR001,2023-10-29,21,21,Module_22,Desktop,1
SES023560,APP0301,PAR001,2022-07-01,22,3,Module_15,Desktop,0
SES023561,APP0301,PAR001,2023-03-23,9,43,Module_21,Desktop,0
SES023562,APP0301,PAR001,2022-12-24,21,85,Module_06,Mobile,1
SES023563,APP0301,PAR001,2023-07-19,18,36,Module_10,Mobile,0
SES023564,APP0301,PAR001,2024-05-02,14,92,Module_16,Mobile,0
SES023565,APP1189,PAR008,2024-05-04,8,36,Module_06,Mobile,1
SES023566,APP1189,PAR008,2024-04-28,19,21,Module_09,Desktop,1
SES023567,APP1189,PAR008,2024-06-14,18,9,Module_16,Mobile,0
SES023568,APP1189,PAR008,2024-06-28,12,28,Module_16,Mobile,0
SES023569,APP0738,PAR005,2024-03-28,14,180,Module_05,Mobile,0
SES023570,APP0738,PAR005,2023-05-10,6,116,Module_17,Desktop,0
SES023571,APP0738,PAR005,2022-08-02,18,11,Module_13,Desktop,0
SES023572,APP0738,PAR005,2024-04-18,20,12,Module_04,Mobile,0
SES023573,APP0738,PAR005,2024-05-09,16,6,Module_14,Mobile,0
SES023574,APP0738,PAR005,2023-03-22,15,35,Module_01,Mobile,0
SES023575,APP0738,PAR005,2022-04-26,13,18,Module_20,Mobile,0
SES023576,APP0738,PAR005,2023-02-25,6,9,Module_08,Desktop,1
SES023577,APP0738,PAR005,2023-08-28,9,21,Module_08,Desktop,0
SES023578,APP0738,PAR005,2023-10-06,13,39,Module_20,Mobile,0
SES023579,APP0738,PAR005,2022-08-14,6,1,Module_02,Desktop,1
SES023580,APP0738,PAR005,2022-03-22,20,60,Module_11,Desktop,0
SES023581,APP0738,PAR005,2024-02-07,9,14,Module_14,Mobile,0
SES023582,APP0738,PAR005,2024-05-30,14,53,Module_02,Tablette,0
SES023583,APP0738,PAR005,2023-03-20,6,55,Module_01,Mobile,0
SES023584,APP0738,PAR005,2023-03-01,7,47,Module_02,Desktop,0
SES023585,APP0738,PAR005,2023-08-10,20,11,Module_19,Mobile,0
SES023586,APP0738,PAR005,2022-08-27,14,3,Module_03,Mobile,1
SES023587,APP0738,PAR005,2022-11-29,13,14,Module_15,Mobile,0
SES023588,APP0738,PAR005,2022-12-09,12,17,Module_09,Mobile,0
SES023589,APP0738,PAR005,2023-06-26,12,1,Module_02,Mobile,0
SES023590,APP0738,PAR005,2024-05-27,12,52,Module_04,Mobile,0
SES023591,APP0738,PAR005,2023-04-27,10,31,Module_13,Mobile,0
SES023592,APP0738,PAR005,2022-10-27,22,44,Module_06,Mobile,0
SES023593,APP0738,PAR005,2022-10-10,10,56,Module_06,Desktop,0
SES023594,APP0738,PAR005,2023-01-08,10,78,Module_19,Mobile,1
SES023595,APP0738,PAR005,2024-01-21,11,60,Module_17,Desktop,1
SES023596,APP0738,PAR005,2023-03-25,14,73,Module_09,Desktop,1
SES023597,APP0738,PAR005,2023-08-13,19,73,Module_01,Desktop,1
SES023598,APP0738,PAR005,2024-02-07,8,45,Module_17,Desktop,0
SES023599,APP0738,PAR005,2022-10-23,21,3,Module_16,Mobile,1
SES023600,APP0738,PAR005,2023-07-26,18,4,Module_11,Desktop,0
SES023601,APP0738,PAR005,2023-03-26,11,2,Module_18,Mobile,1
SES023602,APP0738,PAR005,2023-12-08,16,55,Module_09,Mobile,0
SES023603,APP0738,PAR005,2022-08-11,12,141,Module_06,Mobile,0
SES023604,APP0738,PAR005,2023-09-01,9,2,Module_16,Mobile,0
SES023605,APP0738,PAR005,2022-10-01,12,25,Module_11,Mobile,1
SES023606,APP0738,PAR005,2023-06-09,21,53,Module_17,Tablette,0
SES023607,APP0738,PAR005,2024-01-01,16,47,Module_18,Mobile,0
SES023608,APP0738,PAR005,2022-07-17,17,99,Module_04,Desktop,1
SES023609,APP0738,PAR005,2023-12-01,7,44,Module_15,Mobile,0
SES023610,APP0738,PAR005,2023-09-10,20,33,Module_13,Mobile,1
SES023611,APP0738,PAR005,2023-04-22,10,3,Module_16,Mobile,1
SES023612,APP0738,PAR005,2024-02-04,9,2,Module_19,Mobile,1
SES023613,APP0738,PAR005,2023-12-27,21,65,Module_20,Desktop,0
SES023614,APP0738,PAR005,2024-01-06,21,30,Module_04,Desktop,1
SES023615,APP0738,PAR005,2022-09-07,17,9,Module_19,Mobile,0
SES023616,APP0738,PAR005,2024-02-16,19,44,Module_08,Desktop,0
SES023617,APP0738,PAR005,2022-11-20,14,4,Module_16,Mobile,1
SES023618,APP0738,PAR005,2023-03-23,12,48,Module_09,Desktop,0
SES023619,APP0738,PAR005,2022-09-25,21,180,Module_09,Desktop,1
SES023620,APP0738,PAR005,2023-06-11,10,27,Module_07,Desktop,1
SES023621,APP0738,PAR005,2023-06-01,7,5,Module_18,Mobile,0
SES023622,APP0738,PAR005,2023-02-18,15,35,Module_03,Desktop,1
SES023623,APP0738,PAR005,2023-05-17,12,101,Module_04,Mobile,0
SES023624,APP0166,PAR002,2024-01-28,11,27,Module_18,Mobile,1
SES023625,APP3578,PAR004,2022-10-01,14,2,Module_01,Mobile,1
SES023626,APP3578,PAR004,2022-09-13,9,31,Module_10,Mobile,0
SES023627,APP3578,PAR004,2023-10-09,7,23,Module_14,Mobile,0
SES023628,APP3578,PAR004,2022-03-23,13,18,Module_01,Mobile,0
SES023629,APP3578,PAR004,2023-05-03,12,16,Module_05,Mobile,0
SES023630,APP2354,PAR006,2024-04-18,17,63,Module_30,Mobile,0
SES023631,APP2354,PAR006,2024-06-18,11,77,Module_29,Desktop,0
SES023632,APP2354,PAR006,2024-03-26,7,10,Module_15,Mobile,0
SES023633,APP2354,PAR006,2023-08-13,17,47,Module_30,Tablette,1
SES023634,APP2354,PAR006,2024-04-28,17,39,Module_37,Mobile,1
SES023635,APP2354,PAR006,2024-03-13,6,11,Module_20,Desktop,0
SES023636,APP2354,PAR006,2023-06-24,10,55,Module_09,Desktop,1
SES023637,APP2354,PAR006,2023-01-13,22,115,Module_14,Tablette,0
SES023638,APP2354,PAR006,2024-04-13,14,130,Module_05,Mobile,1
SES023639,APP2354,PAR006,2023-07-29,10,3,Module_29,Mobile,1
SES023640,APP2354,PAR006,2023-06-12,15,4,Module_39,Mobile,0
SES023641,APP2354,PAR006,2023-09-24,18,185,Module_37,Mobile,1
SES023642,APP2354,PAR006,2023-01-28,15,32,Module_19,Mobile,1
SES023643,APP2354,PAR006,2023-05-13,18,21,Module_33,Mobile,1
SES023644,APP2354,PAR006,2022-09-05,21,53,Module_15,Mobile,0
SES023645,APP2354,PAR006,2024-05-16,22,8,Module_17,Mobile,0
SES023646,APP2354,PAR006,2023-07-30,9,6,Module_38,Desktop,1
SES023647,APP2354,PAR006,2022-10-02,22,115,Module_37,Desktop,1
SES023648,APP2354,PAR006,2023-07-21,14,42,Module_10,Mobile,0
SES023649,APP2354,PAR006,2023-03-17,20,132,Module_37,Mobile,0
SES023650,APP2354,PAR006,2023-01-21,9,38,Module_29,Mobile,1
SES023651,APP2354,PAR006,2023-08-03,22,19,Module_36,Desktop,0
SES023652,APP2354,PAR006,2023-07-24,19,11,Module_09,Mobile,0
SES023653,APP2354,PAR006,2022-12-31,17,7,Module_28,Desktop,1
SES023654,APP2354,PAR006,2024-04-15,17,18,Module_30,Mobile,0
SES023655,APP2354,PAR006,2024-02-14,18,4,Module_08,Mobile,0
SES023656,APP2354,PAR006,2023-07-06,15,59,Module_16,Mobile,0
SES023657,APP2354,PAR006,2023-08-10,18,17,Module_37,Desktop,0
SES023658,APP2354,PAR006,2023-07-06,21,16,Module_08,Mobile,0
SES023659,APP2354,PAR006,2023-03-07,16,69,Module_19,Mobile,0
SES023660,APP2354,PAR006,2023-07-21,20,55,Module_21,Mobile,0
SES023661,APP2354,PAR006,2023-10-27,15,43,Module_08,Mobile,0
SES023662,APP2354,PAR006,2022-12-10,18,59,Module_13,Mobile,1
SES023663,APP2354,PAR006,2024-01-19,7,6,Module_40,Mobile,0
SES023664,APP2354,PAR006,2023-08-18,14,106,Module_36,Mobile,0
SES023665,APP2354,PAR006,2022-10-12,21,46,Module_21,Mobile,0
SES023666,APP2354,PAR006,2023-11-09,14,159,Module_12,Desktop,0
SES023667,APP2354,PAR006,2022-10-13,11,74,Module_08,Mobile,0
SES023668,APP2354,PAR006,2022-08-22,18,51,Module_14,Mobile,0
SES023669,APP2354,PAR006,2024-06-03,10,101,Module_25,Mobile,0
SES023670,APP2354,PAR006,2022-07-30,8,78,Module_08,Mobile,1
SES023671,APP2354,PAR006,2023-06-24,22,22,Module_18,Desktop,1
SES023672,APP2354,PAR006,2024-05-29,7,41,Module_31,Mobile,0
SES023673,APP2354,PAR006,2023-04-21,11,27,Module_35,Desktop,0
SES023674,APP2354,PAR006,2022-07-26,6,125,Module_27,Mobile,0
SES023675,APP2354,PAR006,2023-06-21,18,2,Module_05,Mobile,0
SES023676,APP2354,PAR006,2023-06-25,11,1,Module_05,Tablette,1
SES023677,APP2354,PAR006,2024-02-05,13,61,Module_04,Mobile,0
SES023678,APP2354,PAR006,2022-12-31,10,4,Module_18,Mobile,1
SES023679,APP2354,PAR006,2023-09-03,22,152,Module_35,Mobile,1
SES023680,APP2354,PAR006,2023-06-29,19,72,Module_03,Mobile,0
SES023681,APP2354,PAR006,2023-01-17,12,90,Module_30,Desktop,0
SES023682,APP2354,PAR006,2022-11-18,17,5,Module_14,Mobile,0
SES023683,APP2354,PAR006,2023-04-26,21,17,Module_16,Mobile,0
SES023684,APP2354,PAR006,2024-02-22,14,25,Module_32,Mobile,0
SES023685,APP2354,PAR006,2024-06-02,8,44,Module_33,Mobile,1
SES023686,APP2354,PAR006,2024-05-02,20,94,Module_25,Mobile,0
SES023687,APP2354,PAR006,2023-02-07,14,50,Module_14,Mobile,0
SES023688,APP2354,PAR006,2023-10-31,6,71,Module_35,Desktop,0
SES023689,APP2354,PAR006,2024-04-30,19,14,Module_30,Mobile,0
SES023690,APP2354,PAR006,2023-05-15,9,170,Module_07,Mobile,0
SES023691,APP2354,PAR006,2023-10-12,16,27,Module_40,Mobile,0
SES023692,APP2354,PAR006,2022-12-14,8,15,Module_27,Desktop,0
SES023693,APP2354,PAR006,2023-09-25,17,61,Module_38,Mobile,0
SES023694,APP2354,PAR006,2022-12-08,20,117,Module_28,Tablette,0
SES023695,APP2354,PAR006,2023-11-10,7,23,Module_15,Mobile,0
SES023696,APP2354,PAR006,2023-08-14,18,20,Module_29,Desktop,0
SES023697,APP2354,PAR006,2024-04-02,16,40,Module_26,Desktop,0
SES023698,APP2354,PAR006,2023-12-04,16,1,Module_21,Mobile,0
SES023699,APP2354,PAR006,2023-02-06,17,16,Module_21,Mobile,0
SES023700,APP2354,PAR006,2022-11-29,9,240,Module_07,Mobile,0
SES023701,APP2354,PAR006,2023-03-30,21,23,Module_40,Mobile,0
SES023702,APP2354,PAR006,2023-05-31,18,4,Module_38,Mobile,0
SES023703,APP2354,PAR006,2023-11-05,17,33,Module_03,Mobile,1
SES023704,APP2354,PAR006,2022-10-07,22,11,Module_08,Mobile,0
SES023705,APP2354,PAR006,2023-07-24,16,9,Module_12,Tablette,0
SES023706,APP2354,PAR006,2024-01-25,15,111,Module_36,Mobile,0
SES023707,APP2354,PAR006,2022-07-28,9,1,Module_12,Mobile,0
SES023708,APP2354,PAR006,2022-10-31,10,4,Module_24,Mobile,0
SES023709,APP2354,PAR006,2022-07-27,11,28,Module_05,Mobile,0
SES023710,APP2354,PAR006,2023-02-21,15,3,Module_40,Desktop,0
SES023711,APP2354,PAR006,2023-09-28,6,8,Module_32,Mobile,0
SES023712,APP2354,PAR006,2022-11-08,19,14,Module_23,Mobile,0
SES023713,APP2354,PAR006,2023-06-08,17,47,Module_40,Desktop,0
SES023714,APP2354,PAR006,2024-05-15,19,20,Module_26,Mobile,0
SES023715,APP2354,PAR006,2023-05-07,18,55,Module_36,Mobile,1
SES023716,APP2354,PAR006,2023-02-04,8,22,Module_16,Mobile,1
SES023717,APP2354,PAR006,2023-12-09,13,11,Module_22,Desktop,1
SES023718,APP2354,PAR006,2023-07-07,7,68,Module_14,Mobile,0
SES023719,APP2354,PAR006,2022-10-05,18,23,Module_29,Mobile,0
SES023720,APP2354,PAR006,2023-01-17,7,114,Module_40,Desktop,0
SES023721,APP2354,PAR006,2023-03-30,9,103,Module_03,Desktop,0
SES023722,APP2354,PAR006,2024-04-02,15,27,Module_31,Tablette,0
SES023723,APP2354,PAR006,2022-10-18,22,14,Module_40,Desktop,0
SES023724,APP2354,PAR006,2023-09-27,17,130,Module_31,Mobile,0
SES023725,APP2354,PAR006,2024-05-16,12,46,Module_13,Mobile,0
SES023726,APP2354,PAR006,2022-12-21,8,13,Module_05,Mobile,0
SES023727,APP2354,PAR006,2023-07-24,10,32,Module_37,Tablette,0
SES023728,APP2354,PAR006,2023-05-14,7,48,Module_12,Desktop,1
SES023729,APP2354,PAR006,2022-08-25,13,59,Module_36,Mobile,0
SES023730,APP2354,PAR006,2024-03-08,11,2,Module_04,Mobile,0
SES023731,APP2354,PAR006,2023-11-15,17,240,Module_11,Tablette,0
SES023732,APP2354,PAR006,2023-11-20,12,6,Module_30,Desktop,0
SES023733,APP2354,PAR006,2023-09-18,9,34,Module_24,Desktop,0
SES023734,APP2354,PAR006,2023-02-01,11,13,Module_36,Desktop,0
SES023735,APP2354,PAR006,2024-05-27,7,70,Module_01,Desktop,0
SES023736,APP2354,PAR006,2022-10-20,21,25,Module_22,Mobile,0
SES023737,APP2354,PAR006,2024-02-15,18,64,Module_19,Mobile,0
SES023738,APP1835,PAR006,2024-06-30,9,3,Module_19,Desktop,1
SES023739,APP4002,PAR010,2023-04-07,13,41,Module_06,Mobile,0
SES023740,APP4002,PAR010,2024-02-27,9,4,Module_07,Mobile,0
SES023741,APP4002,PAR010,2024-03-09,11,57,Module_03,Mobile,1
SES023742,APP4002,PAR010,2023-04-09,14,30,Module_05,Tablette,1
SES023743,APP4002,PAR010,2023-08-06,22,12,Module_07,Mobile,1
SES023744,APP3833,PAR012,2024-06-27,6,30,Module_07,Mobile,0
SES023745,APP3833,PAR012,2024-04-09,18,31,Module_06,Desktop,0
SES023746,APP3833,PAR012,2023-05-15,12,31,Module_05,Mobile,0
SES023747,APP3833,PAR012,2022-02-18,16,30,Module_07,Desktop,0
SES023748,APP3833,PAR012,2023-11-26,8,28,Module_04,Desktop,1
SES023749,APP3833,PAR012,2023-04-15,13,55,Module_16,Mobile,1
SES023750,APP3833,PAR012,2022-06-23,11,12,Module_07,Mobile,0
SES023751,APP3833,PAR012,2022-02-06,17,29,Module_06,Desktop,1
SES023752,APP3833,PAR012,2023-12-21,13,130,Module_08,Desktop,0
SES023753,APP3833,PAR012,2022-02-14,9,77,Module_10,Desktop,0
SES023754,APP3833,PAR012,2024-03-01,22,28,Module_01,Desktop,0
SES023755,APP3833,PAR012,2024-03-31,9,9,Module_01,Desktop,1
SES023756,APP3833,PAR012,2023-03-27,21,1,Module_12,Mobile,0
SES023757,APP3833,PAR012,2023-10-25,19,34,Module_08,Mobile,0
SES023758,APP3833,PAR012,2022-12-11,20,47,Module_11,Mobile,1
SES023759,APP3833,PAR012,2022-06-29,9,51,Module_07,Tablette,0
SES023760,APP3833,PAR012,2023-09-19,8,2,Module_05,Mobile,0
