paiement_id,apprenant_id,parcours_id,date_paiement,montant_fcfa,methode,type_paiement,statut_paiement
PAY05604,APP2924,PAR001,2023-08-11,74500,Virement,En 2 fois,Valide
PAY05605,APP2925,PAR012,2022-04-12,89000,Virement,Integral,Valide
PAY05606,APP2926,PAR007,2023-03-06,179000,Virement,Integral,Valide
PAY05607,APP2927,PAR006,2022-07-04,199200,Virement,Integral,Valide
PAY05608,APP2928,PAR001,2022-02-07,149000,Virement,Integral,Valide
PAY05609,APP2929,PAR012,2022-09-21,89000,Carte bancaire,Integral,Valide
PAY05610,APP2930,PAR002,2023-03-27,199000,Mobile Money,Integral,Valide
PAY05611,APP2930,PAR011,2023-03-27,109000,Mobile Money,Integral,Valide
PAY05612,APP2931,PAR010,2022-07-15,69000,Virement,Integral,Valide
PAY05613,APP2931,PAR002,2022-07-15,199000,Mobile Money,Integral,Valide
PAY05614,APP2932,PAR008,2023-05-14,79000,Mobile Money,Integral,Valide
PAY05615,APP2932,PAR010,2023-05-14,69000,Mobile Money,Integral,Valide
PAY05616,APP2933,PAR003,2023-02-01,71200,Mobile Money,Integral,Valide
PAY05617,APP2934,PAR001,2022-05-08,149000,Mobile Money,Integral,Valide
PAY05618,APP2935,PAR003,2022-01-28,35600,PayPal,En 2 fois,Valide
PAY05619,APP2935,PAR003,2022-02-27,35600,Carte bancaire,En 2 fois,Valide
PAY05620,APP2935,PAR006,2022-01-28,199200,Carte bancaire,Integral,Valide
PAY05621,APP2936,PAR003,2023-02-05,89000,PayPal,Integral,Valide
PAY05622,APP2936,PAR002,2023-02-05,199000,Mobile Money,Integral,Valide
PAY05623,APP2937,PAR004,2023-01-04,129000,Mobile Money,Integral,Valide
PAY05624,APP2937,PAR002,2023-01-04,49750,Mobile Money,Mensuel,Valide
PAY05625,APP2937,PAR002,2023-02-03,49750,Carte bancaire,Mensuel,Valide
PAY05626,APP2937,PAR002,2023-03-05,49750,Mobile Money,Mensuel,Echoue
PAY05627,APP2937,PAR002,2023-04-04,49750,Carte bancaire,Mensuel,Valide
PAY05628,APP2938,PAR001,2022-03-24,59600,Mobile Money,En 2 fois,Valide
PAY05629,APP2938,PAR001,2022-04-23,59600,Mobile Money,En 2 fois,Valide
PAY05630,APP2938,PAR010,2022-03-24,55200,Mobile Money,Integral,Valide
PAY05631,APP2939,PAR007,2022-02-25,89500,Mobile Money,En 2 fois,Valide
PAY05632,APP2939,PAR007,2022-03-27,89500,Virement,En 2 fois,Valide
PAY05633,APP2940,PAR003,2022-05-20,89000,Carte bancaire,Integral,Valide
PAY05634,APP2941,PAR003,2023-01-20,89000,Mobile Money,Integral,Valide
PAY05635,APP2942,PAR008,2022-03-26,63200,Mobile Money,Integral,Valide
PAY05636,APP2943,PAR012,2023-08-03,44500,Mobile Money,En 2 fois,Valide
PAY05637,APP2943,PAR012,2023-09-02,44500,Carte bancaire,En 2 fois,Valide
PAY05638,APP2944,PAR003,2023-09-09,35600,Mobile Money,En 2 fois,Valide
PAY05639,APP2944,PAR003,2023-10-09,35600,Mobile Money,En 2 fois,Valide
PAY05640,APP2945,PAR012,2022-04-10,89000,Mobile Money,Integral,Valide
PAY05641,APP2945,PAR009,2022-04-10,119000,Carte bancaire,Integral,Valide
PAY05642,APP2945,PAR005,2022-04-10,99000,Mobile Money,Integral,Echoue
PAY05643,APP2946,PAR008,2022-02-13,63200,Mobile Money,Integral,Valide
PAY05644,APP2947,PAR007,2022-03-12,179000,Carte bancaire,Integral,Valide
PAY05645,APP2948,PAR012,2024-06-30,71200,Mobile Money,Integral,Valide
PAY05646,APP2949,PAR006,2022-03-26,249000,Virement,Integral,Echoue
PAY05647,APP2950,PAR008,2022-03-10,31600,Mobile Money,En 2 fois,Valide
PAY05648,APP2950,PAR008,2022-04-09,31600,Virement,En 2 fois,Valide
PAY05649,APP2950,PAR011,2022-03-10,87200,Mobile Money,Integral,Valide
PAY05650,APP2951,PAR012,2022-02-17,44500,PayPal,En 2 fois,Valide
PAY05651,APP2951,PAR012,2022-03-19,44500,Carte bancaire,En 2 fois,Valide
PAY05652,APP2952,PAR001,2022-01-24,119200,Mobile Money,Integral,Valide
PAY05653,APP2952,PAR005,2022-01-24,79200,PayPal,Integral,Valide
PAY05654,APP2953,PAR002,2022-02-02,159200,Mobile Money,Integral,Valide
PAY05655,APP2954,PAR003,2024-06-30,89000,Virement,Integral,Valide
PAY05656,APP2954,PAR001,2024-06-30,149000,Mobile Money,Integral,Valide
PAY05657,APP2955,PAR011,2022-01-06,109000,Virement,Integral,Valide
PAY05658,APP2956,PAR001,2022-10-02,149000,Carte bancaire,Integral,Valide
PAY05659,APP2957,PAR010,2022-02-16,55200,PayPal,Integral,Valide
PAY05660,APP2958,PAR003,2022-12-03,71200,Virement,Integral,Valide
PAY05661,APP2959,PAR009,2022-03-02,119000,Mobile Money,Integral,Valide
PAY05662,APP2960,PAR003,2024-02-16,89000,Virement,Integral,Valide
PAY05663,APP2961,PAR001,2024-06-30,149000,Mobile Money,Integral,Valide
PAY05664,APP2962,PAR007,2023-07-04,179000,Carte bancaire,Integral,Valide
PAY05665,APP2962,PAR012,2023-07-04,89000,Carte bancaire,Integral,Valide
PAY05666,APP2963,PAR011,2023-01-07,54500,Mobile Money,En 2 fois,Valide
PAY05667,APP2963,PAR011,2023-02-06,54500,Virement,En 2 fois,Valide
PAY05668,APP2963,PAR008,2023-01-07,79000,Mobile Money,Integral,Valide
PAY05669,APP2963,PAR009,2023-01-07,119000,Virement,Integral,Valide
PAY05670,APP2964,PAR012,2023-04-27,35600,Virement,En 2 fois,Valide
PAY05671,APP2964,PAR012,2023-05-27,35600,Mobile Money,En 2 fois,Valide
PAY05672,APP2965,PAR005,2022-10-31,49500,Mobile Money,En 2 fois,Valide
PAY05673,APP2965,PAR005,2022-11-30,49500,Mobile Money,En 2 fois,Echoue
PAY05674,APP2966,PAR010,2022-06-24,55200,Mobile Money,Integral,Valide
PAY05675,APP2967,PAR009,2022-02-11,95200,Mobile Money,Integral,Valide
PAY05676,APP2968,PAR005,2023-06-05,99000,Carte bancaire,Integral,Valide
PAY05677,APP2969,PAR012,2023-02-26,22250,Carte bancaire,Mensuel,Valide
PAY05678,APP2969,PAR012,2023-03-28,22250,Mobile Money,Mensuel,Valide
PAY05679,APP2969,PAR012,2023-04-27,22250,Mobile Money,Mensuel,Valide
PAY05680,APP2969,PAR012,2023-05-27,22250,Mobile Money,Mensuel,Valide
PAY05681,APP2970,PAR004,2022-04-16,129000,Carte bancaire,Integral,Valide
PAY05682,APP2971,PAR007,2022-10-07,89500,Mobile Money,En 2 fois,Valide
PAY05683,APP2971,PAR007,2022-11-06,89500,PayPal,En 2 fois,Valide
PAY05684,APP2972,PAR003,2022-01-06,71200,Mobile Money,Integral,Valide
PAY05685,APP2972,PAR005,2022-01-06,39600,Carte bancaire,En 2 fois,Valide
PAY05686,APP2972,PAR005,2022-02-05,39600,Mobile Money,En 2 fois,Valide
PAY05687,APP2973,PAR002,2022-09-10,199000,PayPal,Integral,Echoue
PAY05688,APP2974,PAR009,2022-06-20,119000,Mobile Money,Integral,Valide
PAY05689,APP2975,PAR007,2022-01-22,143200,Mobile Money,Integral,Valide
PAY05690,APP2975,PAR003,2022-01-22,71200,Mobile Money,Integral,Valide
PAY05691,APP2976,PAR012,2022-01-03,89000,Mobile Money,Integral,Valide
PAY05692,APP2977,PAR004,2022-05-19,129000,Carte bancaire,Integral,Valide
PAY05693,APP2977,PAR007,2022-05-19,179000,Mobile Money,Integral,Valide
PAY05694,APP2978,PAR010,2024-03-03,55200,Mobile Money,Integral,Valide
PAY05695,APP2978,PAR001,2024-03-03,29800,Mobile Money,Mensuel,Valide
PAY05696,APP2978,PAR001,2024-04-02,29800,Carte bancaire,Mensuel,Echoue
PAY05697,APP2978,PAR001,2024-05-02,29800,Carte bancaire,Mensuel,Valide
PAY05698,APP2978,PAR001,2024-06-01,29800,Mobile Money,Mensuel,Echoue
PAY05699,APP2979,PAR004,2024-06-30,129000,Mobile Money,Integral,Valide
PAY05700,APP2979,PAR007,2024-06-30,89500,Carte bancaire,En 2 fois,Valide
PAY05701,APP2979,PAR007,2024-07-30,89500,Mobile Money,En 2 fois,Valide
PAY05702,APP2980,PAR003,2024-06-30,89000,Carte bancaire,Integral,Valide
PAY05703,APP2981,PAR012,2023-06-03,89000,Mobile Money,Integral,Valide
PAY05704,APP2982,PAR009,2023-04-21,119000,Carte bancaire,Integral,Valide
PAY05705,APP2982,PAR010,2023-04-21,69000,Virement,Integral,Valide
PAY05706,APP2983,PAR002,2022-04-04,199000,Mobile Money,Integral,Valide
PAY05707,APP2983,PAR008,2022-04-04,79000,PayPal,Integral,Valide
PAY05708,APP2984,PAR008,2022-01-22,31600,Mobile Money,En 2 fois,Valide
PAY05709,APP2984,PAR008,2022-02-21,31600,Carte bancaire,En 2 fois,Valide
PAY05710,APP2985,PAR006,2024-02-02,249000,Carte bancaire,Integral,Valide
PAY05711,APP2985,PAR011,2024-02-02,109000,Mobile Money,Integral,Valide
PAY05712,APP2985,PAR007,2024-02-02,89500,Virement,En 2 fois,Valide
PAY05713,APP2985,PAR007,2024-03-03,89500,PayPal,En 2 fois,Valide
PAY05714,APP2986,PAR007,2024-06-30,179000,Mobile Money,Integral,Valide
PAY05715,APP2987,PAR003,2022-08-16,89000,Mobile Money,Integral,Valide
PAY05716,APP2988,PAR001,2022-07-24,74500,Carte bancaire,En 2 fois,Valide
PAY05717,APP2988,PAR001,2022-08-23,74500,Mobile Money,En 2 fois,Valide
PAY05718,APP2989,PAR006,2022-07-01,199200,Mobile Money,Integral,Valide
PAY05719,APP2989,PAR011,2022-07-01,87200,Mobile Money,Integral,Valide
PAY05720,APP2990,PAR007,2022-04-01,143200,PayPal,Integral,Valide
PAY05721,APP2990,PAR004,2022-04-01,103200,Mobile Money,Integral,Valide
PAY05722,APP2991,PAR005,2022-11-18,39600,Carte bancaire,En 2 fois,Valide
PAY05723,APP2991,PAR005,2022-12-18,39600,Mobile Money,En 2 fois,Valide
PAY05724,APP2991,PAR002,2022-11-18,79600,PayPal,En 2 fois,Valide
PAY05725,APP2991,PAR002,2022-12-18,79600,Mobile Money,En 2 fois,Valide
PAY05726,APP2992,PAR002,2024-05-09,199000,Mobile Money,Integral,Valide
PAY05727,APP2992,PAR012,2024-05-09,89000,Mobile Money,Integral,Valide
PAY05728,APP2993,PAR006,2022-06-14,249000,Carte bancaire,Integral,Valide
PAY05729,APP2993,PAR010,2022-06-14,69000,PayPal,Integral,Valide
PAY05730,APP2993,PAR012,2022-06-14,89000,Mobile Money,Integral,Valide
PAY05731,APP2994,PAR001,2022-01-10,119200,Carte bancaire,Integral,Echoue
PAY05732,APP2995,PAR004,2023-06-09,103200,Carte bancaire,Integral,Valide
PAY05733,APP2996,PAR005,2023-06-08,79200,Mobile Money,Integral,Valide
PAY05734,APP2996,PAR003,2023-06-08,17800,Mobile Money,Mensuel,Valide
PAY05735,APP2996,PAR003,2023-07-08,17800,Virement,Mensuel,Valide
PAY05736,APP2996,PAR003,2023-08-07,17800,Mobile Money,Mensuel,Valide
PAY05737,APP2996,PAR003,2023-09-06,17800,PayPal,Mensuel,Valide
PAY05738,APP2997,PAR009,2024-06-30,119000,Mobile Money,Integral,Valide
PAY05739,APP2997,PAR002,2024-06-30,199000,Mobile Money,Integral,Valide
PAY05740,APP2997,PAR011,2024-06-30,109000,Carte bancaire,Integral,Valide
PAY05741,APP2998,PAR004,2024-06-30,129000,Virement,Integral,Valide
PAY05742,APP2998,PAR010,2024-06-30,69000,PayPal,Integral,Valide
PAY05743,APP2999,PAR001,2024-01-16,149000,Virement,Integral,Valide
PAY05744,APP3000,PAR005,2022-06-26,49500,Mobile Money,En 2 fois,Valide
PAY05745,APP3000,PAR005,2022-07-26,49500,Mobile Money,En 2 fois,Valide
PAY05746,APP3000,PAR004,2022-06-26,129000,Mobile Money,Integral,Valide
PAY05747,APP3001,PAR009,2022-05-14,119000,Mobile Money,Integral,Valide
PAY05748,APP3001,PAR004,2022-05-14,64500,PayPal,En 2 fois,Valide
PAY05749,APP3001,PAR004,2022-06-13,64500,Mobile Money,En 2 fois,Valide
PAY05750,APP3001,PAR001,2022-05-14,149000,PayPal,Integral,Valide
PAY05751,APP3002,PAR004,2022-05-04,64500,Virement,En 2 fois,Valide
PAY05752,APP3002,PAR004,2022-06-03,64500,Mobile Money,En 2 fois,Valide
PAY05753,APP3003,PAR005,2022-03-14,99000,Virement,Integral,Valide
PAY05754,APP3004,PAR002,2022-08-03,99500,Carte bancaire,En 2 fois,Rembourse
PAY05755,APP3004,PAR002,2022-09-02,99500,Carte bancaire,En 2 fois,Valide
PAY05756,APP3004,PAR010,2022-08-03,34500,Mobile Money,En 2 fois,Valide
PAY05757,APP3004,PAR010,2022-09-02,34500,PayPal,En 2 fois,Valide
PAY05758,APP3005,PAR010,2023-12-22,69000,Mobile Money,Integral,Valide
PAY05759,APP3006,PAR001,2022-10-29,149000,Carte bancaire,Integral,Valide
PAY05760,APP3007,PAR010,2022-03-15,69000,Carte bancaire,Integral,Echoue
PAY05761,APP3008,PAR008,2022-01-06,39500,Virement,En 2 fois,Valide
PAY05762,APP3008,PAR008,2022-02-05,39500,PayPal,En 2 fois,Valide
PAY05763,APP3009,PAR001,2022-04-06,29800,Mobile Money,Mensuel,Valide
PAY05764,APP3009,PAR001,2022-05-06,29800,Mobile Money,Mensuel,Valide
PAY05765,APP3009,PAR001,2022-06-05,29800,Mobile Money,Mensuel,Valide
PAY05766,APP3009,PAR001,2022-07-05,29800,Mobile Money,Mensuel,Valide
PAY05767,APP3009,PAR012,2022-04-06,71200,Carte bancaire,Integral,Valide
PAY05768,APP3009,PAR006,2022-04-06,199200,Carte bancaire,Integral,Valide
PAY05769,APP3010,PAR002,2023-06-13,199000,Virement,Integral,Valide
PAY05770,APP3011,PAR005,2022-08-27,39600,Mobile Money,En 2 fois,Valide
PAY05771,APP3011,PAR005,2022-09-26,39600,Mobile Money,En 2 fois,Valide
PAY05772,APP3012,PAR001,2022-04-18,149000,Mobile Money,Integral,Valide
PAY05773,APP3012,PAR006,2022-04-18,249000,Mobile Money,Integral,Valide
PAY05774,APP3013,PAR005,2022-02-16,19800,Virement,Mensuel,Valide
PAY05775,APP3013,PAR005,2022-03-18,19800,Virement,Mensuel,Valide
PAY05776,APP3013,PAR005,2022-04-17,19800,Carte bancaire,Mensuel,Valide
PAY05777,APP3013,PAR005,2022-05-17,19800,Mobile Money,Mensuel,Valide
PAY05778,APP3014,PAR007,2022-01-21,179000,PayPal,Integral,Valide
PAY05779,APP3015,PAR009,2024-06-30,95200,Mobile Money,Integral,Valide
PAY05780,APP3016,PAR004,2022-04-22,103200,Virement,Integral,Valide
PAY05781,APP3016,PAR006,2022-04-22,199200,Mobile Money,Integral,Valide
PAY05782,APP3017,PAR007,2022-02-22,179000,Virement,Integral,Valide
PAY05783,APP3018,PAR012,2023-07-29,35600,Mobile Money,En 2 fois,Valide
PAY05784,APP3018,PAR012,2023-08-28,35600,Mobile Money,En 2 fois,Valide
PAY05785,APP3019,PAR006,2022-07-29,199200,Carte bancaire,Integral,Valide
PAY05786,APP3020,PAR003,2024-01-10,71200,Mobile Money,Integral,Valide
PAY05787,APP3021,PAR012,2022-02-27,89000,Carte bancaire,Integral,Valide
PAY05788,APP3022,PAR011,2024-04-27,109000,Mobile Money,Integral,Valide
PAY05789,APP3023,PAR002,2022-02-07,159200,Mobile Money,Integral,Valide
PAY05790,APP3024,PAR006,2022-02-24,199200,Mobile Money,Integral,Valide
PAY05791,APP3025,PAR007,2022-01-01,143200,Mobile Money,Integral,Valide
PAY05792,APP3025,PAR009,2022-01-01,95200,Mobile Money,Integral,Valide
PAY05793,APP3026,PAR002,2023-03-19,199000,PayPal,Integral,Valide
PAY05794,APP3027,PAR009,2022-03-28,95200,Mobile Money,Integral,Valide
PAY05795,APP3028,PAR003,2024-06-30,71200,Carte bancaire,Integral,Valide
PAY05796,APP3029,PAR001,2022-02-12,59600,Mobile Money,En 2 fois,Valide
PAY05797,APP3029,PAR001,2022-03-14,59600,Carte bancaire,En 2 fois,Valide
PAY05798,APP3030,PAR010,2022-11-22,27600,Mobile Money,En 2 fois,Valide
PAY05799,APP3030,PAR010,2022-12-22,27600,Mobile Money,En 2 fois,Valide
PAY05800,APP3031,PAR007,2024-06-30,179000,Mobile Money,Integral,Valide
PAY05801,APP3032,PAR008,2022-03-10,63200,PayPal,Integral,Valide
PAY05802,APP3032,PAR010,2022-03-10,55200,PayPal,Integral,Valide
PAY05803,APP3033,PAR001,2022-05-12,74500,Carte bancaire,En 2 fois,Echoue
PAY05804,APP3033,PAR001,2022-06-11,74500,Mobile Money,En 2 fois,Echoue
PAY05805,APP3034,PAR005,2023-09-23,49500,Carte bancaire,En 2 fois,Rembourse
PAY05806,APP3034,PAR005,2023-10-23,49500,Mobile Money,En 2 fois,Valide
PAY05807,APP3034,PAR003,2023-09-23,89000,Carte bancaire,Integral,Valide
PAY05808,APP3035,PAR003,2024-06-30,89000,Carte bancaire,Integral,Valide
PAY05809,APP3035,PAR011,2024-06-30,109000,Mobile Money,Integral,Valide
PAY05810,APP3036,PAR008,2022-09-25,63200,Mobile Money,Integral,Valide
PAY05811,APP3037,PAR002,2022-07-28,199000,Virement,Integral,Valide
PAY05812,APP3037,PAR011,2022-07-28,109000,Virement,Integral,Valide
PAY05813,APP3037,PAR012,2022-07-28,89000,Mobile Money,Integral,Valide
PAY05814,APP3038,PAR012,2023-04-10,89000,Mobile Money,Integral,Rembourse
PAY05815,APP3039,PAR004,2022-10-31,103200,Virement,Integral,Valide
PAY05816,APP3039,PAR012,2022-10-31,71200,Carte bancaire,Integral,Valide
PAY05817,APP3039,PAR003,2022-10-31,71200,Virement,Integral,Valide
PAY05818,APP3040,PAR012,2022-03-23,71200,Virement,Integral,Valide
PAY05819,APP3041,PAR003,2024-02-21,17800,Mobile Money,Mensuel,Valide
PAY05820,APP3041,PAR003,2024-03-22,17800,PayPal,Mensuel,Valide
PAY05821,APP3041,PAR003,2024-04-21,17800,Mobile Money,Mensuel,Echoue
PAY05822,APP3041,PAR003,2024-05-21,17800,Carte bancaire,Mensuel,Valide
PAY05823,APP3041,PAR009,2024-02-21,95200,Mobile Money,Integral,Valide
PAY05824,APP3042,PAR009,2022-01-27,119000,Mobile Money,Integral,Valide
PAY05825,APP3043,PAR012,2022-03-31,89000,Mobile Money,Integral,Valide
PAY05826,APP3044,PAR010,2023-03-10,69000,Carte bancaire,Integral,Valide
PAY05827,APP3045,PAR011,2022-09-26,109000,Carte bancaire,Integral,Valide
PAY05828,APP3046,PAR009,2022-10-08,95200,Virement,Integral,Valide
PAY05829,APP3047,PAR006,2022-02-25,249000,Mobile Money,Integral,Valide
PAY05830,APP3048,PAR008,2024-03-24,39500,Mobile Money,En 2 fois,Valide
PAY05831,APP3048,PAR008,2024-04-23,39500,Virement,En 2 fois,Valide
PAY05832,APP3049,PAR003,2022-04-25,71200,Carte bancaire,Integral,Valide
PAY05833,APP3049,PAR006,2022-04-25,199200,Virement,Integral,Valide
PAY05834,APP3050,PAR005,2023-04-07,99000,Carte bancaire,Integral,Valide
PAY05835,APP3051,PAR006,2022-01-08,249000,Carte bancaire,Integral,Valide
PAY05836,APP3052,PAR010,2022-10-03,69000,Mobile Money,Integral,Valide
PAY05837,APP3052,PAR007,2022-10-03,179000,Mobile Money,Integral,Valide
PAY05838,APP3053,PAR001,2022-11-15,149000,Mobile Money,Integral,Valide
PAY05839,APP3054,PAR012,2024-06-30,89000,Mobile Money,Integral,Valide
PAY05840,APP3055,PAR011,2024-01-23,87200,Mobile Money,Integral,Valide
PAY05841,APP3055,PAR007,2024-01-23,71600,Mobile Money,En 2 fois,Valide
PAY05842,APP3055,PAR007,2024-02-22,71600,PayPal,En 2 fois,Valide
PAY05843,APP3056,PAR004,2024-06-30,103200,Mobile Money,Integral,Valide
PAY05844,APP3057,PAR004,2022-04-30,103200,Virement,Integral,Valide
PAY05845,APP3058,PAR010,2023-12-14,55200,Mobile Money,Integral,Valide
PAY05846,APP3059,PAR010,2022-06-14,69000,Carte bancaire,Integral,Valide
PAY05847,APP3060,PAR002,2022-03-09,159200,Mobile Money,Integral,Rembourse
PAY05848,APP3060,PAR003,2022-03-09,71200,Carte bancaire,Integral,Valide
PAY05849,APP3061,PAR010,2024-01-13,69000,Mobile Money,Integral,Valide
PAY05850,APP3062,PAR011,2023-02-28,109000,Mobile Money,Integral,Valide
PAY05851,APP3063,PAR008,2024-05-05,79000,Carte bancaire,Integral,Valide
PAY05852,APP3064,PAR002,2022-05-14,199000,Mobile Money,Integral,Rembourse
PAY05853,APP3065,PAR001,2022-11-15,149000,PayPal,Integral,Valide
PAY05854,APP3065,PAR003,2022-11-15,89000,PayPal,Integral,Valide
PAY05855,APP3066,PAR005,2022-12-10,99000,Virement,Integral,Valide
PAY05856,APP3066,PAR009,2022-12-10,29750,Virement,Mensuel,Valide
PAY05857,APP3066,PAR009,2023-01-09,29750,Mobile Money,Mensuel,Valide
PAY05858,APP3066,PAR009,2023-02-08,29750,Carte bancaire,Mensuel,Valide
PAY05859,APP3066,PAR009,2023-03-10,29750,Carte bancaire,Mensuel,Valide
PAY05860,APP3067,PAR002,2022-05-18,199000,Mobile Money,Integral,Valide
PAY05861,APP3068,PAR008,2024-03-27,79000,Carte bancaire,Integral,Valide
PAY05862,APP3068,PAR002,2024-03-27,199000,Carte bancaire,Integral,Valide
PAY05863,APP3069,PAR008,2022-03-23,79000,Mobile Money,Integral,Valide
PAY05864,APP3070,PAR006,2023-10-18,249000,Mobile Money,Integral,Valide
PAY05865,APP3071,PAR003,2024-06-30,44500,Carte bancaire,En 2 fois,Valide
PAY05866,APP3071,PAR003,2024-07-30,44500,Mobile Money,En 2 fois,Valide
PAY05867,APP3071,PAR005,2024-06-30,49500,PayPal,En 2 fois,Valide
PAY05868,APP3071,PAR005,2024-07-30,49500,Mobile Money,En 2 fois,Valide
PAY05869,APP3071,PAR012,2024-06-30,89000,Mobile Money,Integral,Valide
PAY05870,APP3072,PAR002,2022-04-15,199000,Carte bancaire,Integral,Valide
PAY05871,APP3072,PAR005,2022-04-15,99000,Mobile Money,Integral,Valide
PAY05872,APP3073,PAR010,2022-06-03,17250,Mobile Money,Mensuel,Valide
PAY05873,APP3073,PAR010,2022-07-03,17250,PayPal,Mensuel,Valide
PAY05874,APP3073,PAR010,2022-08-02,17250,Mobile Money,Mensuel,Valide
PAY05875,APP3073,PAR010,2022-09-01,17250,Virement,Mensuel,Valide
PAY05876,APP3074,PAR006,2022-10-24,249000,Carte bancaire,Integral,Valide
PAY05877,APP3075,PAR006,2024-06-30,199200,Carte bancaire,Integral,Valide
PAY05878,APP3076,PAR002,2022-02-08,159200,Mobile Money,Integral,Valide
PAY05879,APP3076,PAR012,2022-02-08,71200,PayPal,Integral,Valide
PAY05880,APP3076,PAR003,2022-02-08,35600,Carte bancaire,En 2 fois,Echoue
PAY05881,APP3076,PAR003,2022-03-10,35600,Mobile Money,En 2 fois,Valide
PAY05882,APP3077,PAR012,2022-04-22,89000,Mobile Money,Integral,Valide
PAY05883,APP3078,PAR008,2022-11-16,39500,Mobile Money,En 2 fois,Valide
PAY05884,APP3078,PAR008,2022-12-16,39500,Virement,En 2 fois,Valide
PAY05885,APP3078,PAR005,2022-11-16,99000,Mobile Money,Integral,Valide
PAY05886,APP3079,PAR008,2022-02-07,63200,Carte bancaire,Integral,Valide
PAY05887,APP3080,PAR005,2023-12-18,99000,Carte bancaire,Integral,Valide
PAY05888,APP3080,PAR008,2023-12-18,19750,Mobile Money,Mensuel,Valide
PAY05889,APP3080,PAR008,2024-01-17,19750,Mobile Money,Mensuel,Valide
PAY05890,APP3080,PAR008,2024-02-16,19750,Carte bancaire,Mensuel,Valide
PAY05891,APP3080,PAR008,2024-03-17,19750,Virement,Mensuel,Valide
PAY05892,APP3081,PAR011,2022-03-23,109000,Virement,Integral,Valide
PAY05893,APP3082,PAR003,2022-01-20,44500,PayPal,En 2 fois,Echoue
PAY05894,APP3082,PAR003,2022-02-19,44500,PayPal,En 2 fois,Valide
PAY05895,APP3083,PAR002,2022-05-17,159200,Mobile Money,Integral,Valide
PAY05896,APP3084,PAR010,2024-04-18,69000,Carte bancaire,Integral,Valide
PAY05897,APP3085,PAR008,2022-03-19,31600,Carte bancaire,En 2 fois,Valide
PAY05898,APP3085,PAR008,2022-04-18,31600,Carte bancaire,En 2 fois,Valide
PAY05899,APP3085,PAR001,2022-03-19,119200,PayPal,Integral,Valide
PAY05900,APP3086,PAR006,2022-02-02,199200,Carte bancaire,Integral,Echoue
PAY05901,APP3087,PAR005,2022-07-01,99000,Carte bancaire,Integral,Valide
PAY05902,APP3088,PAR007,2024-02-18,179000,Mobile Money,Integral,Valide
PAY05903,APP3089,PAR007,2022-04-17,179000,Virement,Integral,Valide
PAY05904,APP3089,PAR010,2022-04-17,69000,Carte bancaire,Integral,Valide
PAY05905,APP3090,PAR011,2023-09-07,109000,Mobile Money,Integral,Valide
PAY05906,APP3090,PAR003,2023-09-07,44500,Mobile Money,En 2 fois,Valide
PAY05907,APP3090,PAR003,2023-10-07,44500,Mobile Money,En 2 fois,Valide
PAY05908,APP3091,PAR008,2023-08-22,39500,Mobile Money,En 2 fois,Valide
PAY05909,APP3091,PAR008,2023-09-21,39500,Carte bancaire,En 2 fois,Valide
PAY05910,APP3092,PAR006,2022-05-23,249000,Carte bancaire,Integral,Valide
PAY05911,APP3093,PAR009,2022-09-26,95200,Mobile Money,Integral,Valide
PAY05912,APP3094,PAR010,2022-05-12,27600,Mobile Money,En 2 fois,Valide
