item_id,order_id,product_id,quantite,prix_unitaire,line_revenue,line_cost,line_margin
ITM023146,ORD011166,PRD024,2,89.0,178.0,64.0,114.0
ITM023147,ORD011166,PRD003,1,189.0,189.0,95.0,94.0
ITM023148,ORD011166,PRD021,2,45.0,90.0,24.0,66.0
ITM023149,ORD011167,PRD012,1,149.0,149.0,55.0,94.0
ITM023150,ORD011167,PRD009,3,79.0,237.0,96.0,141.0
ITM023151,ORD011167,PRD020,1,15.0,15.0,4.0,11.0
ITM023152,ORD011168,PRD005,2,749.0,1498.0,840.0,658.0
ITM023153,ORD011168,PRD005,2,749.0,1498.0,840.0,658.0
ITM023154,ORD011168,PRD002,2,999.0,1998.0,1200.0,798.0
ITM023155,ORD011169,PRD021,3,45.0,135.0,36.0,99.0
ITM023156,ORD011170,PRD022,2,18.0,36.0,10.0,26.0
ITM023157,ORD011171,PRD028,3,129.0,387.0,156.0,231.0
ITM023158,ORD011172,PRD019,1,89.0,89.0,22.0,67.0
ITM023159,ORD011173,PRD015,1,29.0,29.0,9.0,20.0
ITM023160,ORD011173,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023161,ORD011174,PRD003,3,189.0,567.0,285.0,282.0
ITM023162,ORD011174,PRD019,1,89.0,89.0,22.0,67.0
ITM023163,ORD011174,PRD016,1,59.0,59.0,18.0,41.0
ITM023164,ORD011175,PRD014,3,99.0,297.0,114.0,183.0
ITM023165,ORD011175,PRD006,2,649.0,1298.0,760.0,538.0
ITM023166,ORD011175,PRD024,3,89.0,267.0,96.0,171.0
ITM023167,ORD011176,PRD019,1,89.0,89.0,22.0,67.0
ITM023168,ORD011176,PRD023,3,199.0,597.0,255.0,342.0
ITM023169,ORD011176,PRD024,1,89.0,89.0,32.0,57.0
ITM023170,ORD011177,PRD011,1,649.0,649.0,370.0,279.0
ITM023171,ORD011177,PRD008,2,349.0,698.0,360.0,338.0
ITM023172,ORD011178,PRD015,1,29.0,29.0,9.0,20.0
ITM023173,ORD011178,PRD010,2,749.0,1498.0,860.0,638.0
ITM023174,ORD011178,PRD024,2,89.0,178.0,64.0,114.0
ITM023175,ORD011179,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM023176,ORD011179,PRD006,3,649.0,1947.0,1140.0,807.0
ITM023177,ORD011180,PRD005,3,749.0,2247.0,1260.0,987.0
ITM023178,ORD011180,PRD004,1,1499.0,1499.0,900.0,599.0
ITM023179,ORD011180,PRD028,3,129.0,387.0,156.0,231.0
ITM023180,ORD011181,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM023181,ORD011181,PRD009,1,79.0,79.0,32.0,47.0
ITM023182,ORD011182,PRD026,2,12.0,24.0,5.0,19.0
ITM023183,ORD011182,PRD011,2,649.0,1298.0,740.0,558.0
ITM023184,ORD011182,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023185,ORD011183,PRD018,1,299.0,299.0,140.0,159.0
ITM023186,ORD011183,PRD028,3,129.0,387.0,156.0,231.0
ITM023187,ORD011183,PRD030,1,149.0,149.0,68.0,81.0
ITM023188,ORD011184,PRD026,2,12.0,24.0,5.0,19.0
ITM023189,ORD011184,PRD030,3,149.0,447.0,204.0,243.0
ITM023190,ORD011185,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM023191,ORD011185,PRD011,3,649.0,1947.0,1110.0,837.0
ITM023192,ORD011185,PRD026,3,12.0,36.0,7.5,28.5
ITM023193,ORD011185,PRD019,3,89.0,267.0,66.0,201.0
ITM023194,ORD011186,PRD025,1,39.0,39.0,14.0,25.0
ITM023195,ORD011186,PRD008,1,349.0,349.0,180.0,169.0
ITM023196,ORD011186,PRD012,3,149.0,447.0,165.0,282.0
ITM023197,ORD011187,PRD012,2,149.0,298.0,110.0,188.0
ITM023198,ORD011187,PRD012,3,149.0,447.0,165.0,282.0
ITM023199,ORD011187,PRD026,2,12.0,24.0,5.0,19.0
ITM023200,ORD011188,PRD020,2,15.0,30.0,8.0,22.0
ITM023201,ORD011189,PRD021,2,45.0,90.0,24.0,66.0
ITM023202,ORD011189,PRD013,1,180.0,180.0,68.0,112.0
ITM023203,ORD011190,PRD005,2,749.0,1498.0,840.0,658.0
ITM023204,ORD011190,PRD030,2,149.0,298.0,136.0,162.0
ITM023205,ORD011191,PRD015,2,29.0,58.0,18.0,40.0
ITM023206,ORD011191,PRD028,2,129.0,258.0,104.0,154.0
ITM023207,ORD011192,PRD017,3,149.0,447.0,180.0,267.0
ITM023208,ORD011192,PRD026,2,12.0,24.0,5.0,19.0
ITM023209,ORD011192,PRD006,3,649.0,1947.0,1140.0,807.0
ITM023210,ORD011193,PRD010,1,749.0,749.0,430.0,319.0
ITM023211,ORD011194,PRD012,1,149.0,149.0,55.0,94.0
ITM023212,ORD011194,PRD029,2,399.0,798.0,420.0,378.0
ITM023213,ORD011195,PRD020,1,15.0,15.0,4.0,11.0
ITM023214,ORD011195,PRD017,2,149.0,298.0,120.0,178.0
ITM023215,ORD011196,PRD023,2,199.0,398.0,170.0,228.0
ITM023216,ORD011196,PRD011,3,649.0,1947.0,1110.0,837.0
ITM023217,ORD011196,PRD017,3,149.0,447.0,180.0,267.0
ITM023218,ORD011197,PRD027,2,29.0,58.0,16.0,42.0
ITM023219,ORD011197,PRD018,2,299.0,598.0,280.0,318.0
ITM023220,ORD011198,PRD016,1,59.0,59.0,18.0,41.0
ITM023221,ORD011198,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM023222,ORD011198,PRD025,1,39.0,39.0,14.0,25.0
ITM023223,ORD011199,PRD027,2,29.0,58.0,16.0,42.0
ITM023224,ORD011199,PRD012,3,149.0,447.0,165.0,282.0
ITM023225,ORD011200,PRD005,1,749.0,749.0,420.0,329.0
ITM023226,ORD011200,PRD006,3,649.0,1947.0,1140.0,807.0
ITM023227,ORD011201,PRD022,2,18.0,36.0,10.0,26.0
ITM023228,ORD011201,PRD010,2,749.0,1498.0,860.0,638.0
ITM023229,ORD011201,PRD022,3,18.0,54.0,15.0,39.0
ITM023230,ORD011202,PRD003,2,189.0,378.0,190.0,188.0
ITM023231,ORD011202,PRD026,1,12.0,12.0,2.5,9.5
ITM023232,ORD011203,PRD016,3,59.0,177.0,54.0,123.0
ITM023233,ORD011204,PRD018,3,299.0,897.0,420.0,477.0
ITM023234,ORD011205,PRD019,1,89.0,89.0,22.0,67.0
ITM023235,ORD011206,PRD030,1,149.0,149.0,68.0,81.0
ITM023236,ORD011206,PRD009,2,79.0,158.0,64.0,94.0
ITM023237,ORD011206,PRD005,1,749.0,749.0,420.0,329.0
ITM023238,ORD011207,PRD028,1,129.0,129.0,52.0,77.0
ITM023239,ORD011207,PRD018,2,299.0,598.0,280.0,318.0
ITM023240,ORD011207,PRD025,1,39.0,39.0,14.0,25.0
ITM023241,ORD011208,PRD008,1,349.0,349.0,180.0,169.0
ITM023242,ORD011208,PRD016,2,59.0,118.0,36.0,82.0
ITM023243,ORD011208,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023244,ORD011209,PRD005,3,749.0,2247.0,1260.0,987.0
ITM023245,ORD011210,PRD029,3,399.0,1197.0,630.0,567.0
ITM023246,ORD011210,PRD024,2,89.0,178.0,64.0,114.0
ITM023247,ORD011211,PRD029,3,399.0,1197.0,630.0,567.0
ITM023248,ORD011211,PRD020,1,15.0,15.0,4.0,11.0
ITM023249,ORD011211,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM023250,ORD011212,PRD027,2,29.0,58.0,16.0,42.0
ITM023251,ORD011212,PRD023,2,199.0,398.0,170.0,228.0
ITM023252,ORD011213,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023253,ORD011213,PRD009,2,79.0,158.0,64.0,94.0
ITM023254,ORD011213,PRD022,2,18.0,36.0,10.0,26.0
ITM023255,ORD011214,PRD026,2,12.0,24.0,5.0,19.0
ITM023256,ORD011215,PRD018,1,299.0,299.0,140.0,159.0
ITM023257,ORD011215,PRD024,3,89.0,267.0,96.0,171.0
ITM023258,ORD011215,PRD018,3,299.0,897.0,420.0,477.0
ITM023259,ORD011216,PRD015,1,29.0,29.0,9.0,20.0
ITM023260,ORD011217,PRD019,1,89.0,89.0,22.0,67.0
ITM023261,ORD011217,PRD016,3,59.0,177.0,54.0,123.0
ITM023262,ORD011217,PRD013,1,180.0,180.0,68.0,112.0
ITM023263,ORD011218,PRD027,3,29.0,87.0,24.0,63.0
ITM023264,ORD011218,PRD008,3,349.0,1047.0,540.0,507.0
ITM023265,ORD011219,PRD028,1,129.0,129.0,52.0,77.0
ITM023266,ORD011219,PRD022,2,18.0,36.0,10.0,26.0
ITM023267,ORD011219,PRD017,3,149.0,447.0,180.0,267.0
ITM023268,ORD011220,PRD010,2,749.0,1498.0,860.0,638.0
ITM023269,ORD011220,PRD017,1,149.0,149.0,60.0,89.0
ITM023270,ORD011220,PRD010,2,749.0,1498.0,860.0,638.0
ITM023271,ORD011221,PRD017,2,149.0,298.0,120.0,178.0
ITM023272,ORD011221,PRD024,3,89.0,267.0,96.0,171.0
ITM023273,ORD011222,PRD014,3,99.0,297.0,114.0,183.0
ITM023274,ORD011223,PRD029,2,399.0,798.0,420.0,378.0
ITM023275,ORD011223,PRD023,1,199.0,199.0,85.0,114.0
ITM023276,ORD011224,PRD007,2,279.0,558.0,260.0,298.0
ITM023277,ORD011225,PRD012,3,149.0,447.0,165.0,282.0
ITM023278,ORD011226,PRD025,3,39.0,117.0,42.0,75.0
ITM023279,ORD011226,PRD017,2,149.0,298.0,120.0,178.0
ITM023280,ORD011227,PRD027,2,29.0,58.0,16.0,42.0
ITM023281,ORD011228,PRD026,3,12.0,36.0,7.5,28.5
ITM023282,ORD011229,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM023283,ORD011229,PRD010,1,749.0,749.0,430.0,319.0
ITM023284,ORD011229,PRD009,3,79.0,237.0,96.0,141.0
ITM023285,ORD011230,PRD014,1,99.0,99.0,38.0,61.0
ITM023286,ORD011230,PRD013,1,180.0,180.0,68.0,112.0
ITM023287,ORD011230,PRD017,2,149.0,298.0,120.0,178.0
ITM023288,ORD011231,PRD002,2,999.0,1998.0,1200.0,798.0
ITM023289,ORD011231,PRD018,3,299.0,897.0,420.0,477.0
ITM023290,ORD011231,PRD019,2,89.0,178.0,44.0,134.0
ITM023291,ORD011232,PRD030,2,149.0,298.0,136.0,162.0
ITM023292,ORD011232,PRD021,1,45.0,45.0,12.0,33.0
ITM023293,ORD011233,PRD009,2,79.0,158.0,64.0,94.0
ITM023294,ORD011233,PRD006,1,649.0,649.0,380.0,269.0
ITM023295,ORD011233,PRD018,3,299.0,897.0,420.0,477.0
ITM023296,ORD011234,PRD003,1,189.0,189.0,95.0,94.0
ITM023297,ORD011234,PRD013,3,180.0,540.0,204.0,336.0
ITM023298,ORD011234,PRD025,1,39.0,39.0,14.0,25.0
ITM023299,ORD011235,PRD025,2,39.0,78.0,28.0,50.0
ITM023300,ORD011235,PRD015,3,29.0,87.0,27.0,60.0
ITM023301,ORD011236,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023302,ORD011236,PRD009,2,79.0,158.0,64.0,94.0
ITM023303,ORD011236,PRD018,2,299.0,598.0,280.0,318.0
ITM023304,ORD011237,PRD005,2,749.0,1498.0,840.0,658.0
ITM023305,ORD011237,PRD022,1,18.0,18.0,5.0,13.0
ITM023306,ORD011237,PRD019,1,89.0,89.0,22.0,67.0
ITM023307,ORD011238,PRD016,2,59.0,118.0,36.0,82.0
ITM023308,ORD011239,PRD025,1,39.0,39.0,14.0,25.0
ITM023309,ORD011239,PRD021,2,45.0,90.0,24.0,66.0
ITM023310,ORD011239,PRD019,3,89.0,267.0,66.0,201.0
ITM023311,ORD011240,PRD024,1,89.0,89.0,32.0,57.0
ITM023312,ORD011240,PRD007,2,279.0,558.0,260.0,298.0
ITM023313,ORD011241,PRD028,1,129.0,129.0,52.0,77.0
ITM023314,ORD011241,PRD011,3,649.0,1947.0,1110.0,837.0
ITM023315,ORD011242,PRD029,3,399.0,1197.0,630.0,567.0
ITM023316,ORD011242,PRD019,3,89.0,267.0,66.0,201.0
ITM023317,ORD011242,PRD029,2,399.0,798.0,420.0,378.0
ITM023318,ORD011243,PRD019,2,89.0,178.0,44.0,134.0
ITM023319,ORD011243,PRD011,2,649.0,1298.0,740.0,558.0
ITM023320,ORD011244,PRD028,1,129.0,129.0,52.0,77.0
ITM023321,ORD011244,PRD007,2,279.0,558.0,260.0,298.0
ITM023322,ORD011245,PRD014,2,99.0,198.0,76.0,122.0
ITM023323,ORD011245,PRD017,2,149.0,298.0,120.0,178.0
ITM023324,ORD011245,PRD012,3,149.0,447.0,165.0,282.0
ITM023325,ORD011245,PRD026,1,12.0,12.0,2.5,9.5
ITM023326,ORD011246,PRD004,1,1499.0,1499.0,900.0,599.0
ITM023327,ORD011246,PRD013,3,180.0,540.0,204.0,336.0
ITM023328,ORD011246,PRD008,1,349.0,349.0,180.0,169.0
ITM023329,ORD011247,PRD029,2,399.0,798.0,420.0,378.0
ITM023330,ORD011248,PRD015,1,29.0,29.0,9.0,20.0
ITM023331,ORD011249,PRD024,3,89.0,267.0,96.0,171.0
ITM023332,ORD011250,PRD005,2,749.0,1498.0,840.0,658.0
ITM023333,ORD011250,PRD008,1,349.0,349.0,180.0,169.0
ITM023334,ORD011251,PRD026,2,12.0,24.0,5.0,19.0
ITM023335,ORD011251,PRD015,3,29.0,87.0,27.0,60.0
ITM023336,ORD011251,PRD021,2,45.0,90.0,24.0,66.0
ITM023337,ORD011252,PRD007,1,279.0,279.0,130.0,149.0
ITM023338,ORD011253,PRD009,2,79.0,158.0,64.0,94.0
ITM023339,ORD011253,PRD030,2,149.0,298.0,136.0,162.0
ITM023340,ORD011253,PRD015,3,29.0,87.0,27.0,60.0
ITM023341,ORD011254,PRD017,3,149.0,447.0,180.0,267.0
ITM023342,ORD011254,PRD005,3,749.0,2247.0,1260.0,987.0
ITM023343,ORD011255,PRD002,2,999.0,1998.0,1200.0,798.0
ITM023344,ORD011256,PRD026,1,12.0,12.0,2.5,9.5
ITM023345,ORD011256,PRD018,1,299.0,299.0,140.0,159.0
ITM023346,ORD011257,PRD005,2,749.0,1498.0,840.0,658.0
ITM023347,ORD011257,PRD020,1,15.0,15.0,4.0,11.0
ITM023348,ORD011257,PRD022,2,18.0,36.0,10.0,26.0
ITM023349,ORD011258,PRD022,3,18.0,54.0,15.0,39.0
ITM023350,ORD011259,PRD003,3,189.0,567.0,285.0,282.0
ITM023351,ORD011259,PRD008,3,349.0,1047.0,540.0,507.0
ITM023352,ORD011260,PRD030,1,149.0,149.0,68.0,81.0
ITM023353,ORD011261,PRD019,1,89.0,89.0,22.0,67.0
ITM023354,ORD011261,PRD015,1,29.0,29.0,9.0,20.0
ITM023355,ORD011261,PRD025,2,39.0,78.0,28.0,50.0
ITM023356,ORD011261,PRD002,2,999.0,1998.0,1200.0,798.0
ITM023357,ORD011262,PRD016,1,59.0,59.0,18.0,41.0
ITM023358,ORD011263,PRD025,3,39.0,117.0,42.0,75.0
ITM023359,ORD011264,PRD022,1,18.0,18.0,5.0,13.0
ITM023360,ORD011265,PRD022,3,18.0,54.0,15.0,39.0
ITM023361,ORD011265,PRD001,1,1299.0,1299.0,780.0,519.0
ITM023362,ORD011265,PRD020,2,15.0,30.0,8.0,22.0
ITM023363,ORD011266,PRD018,1,299.0,299.0,140.0,159.0
ITM023364,ORD011266,PRD024,2,89.0,178.0,64.0,114.0
ITM023365,ORD011267,PRD021,3,45.0,135.0,36.0,99.0
ITM023366,ORD011267,PRD016,2,59.0,118.0,36.0,82.0
ITM023367,ORD011268,PRD025,2,39.0,78.0,28.0,50.0
ITM023368,ORD011268,PRD012,3,149.0,447.0,165.0,282.0
ITM023369,ORD011268,PRD022,3,18.0,54.0,15.0,39.0
ITM023370,ORD011269,PRD015,2,29.0,58.0,18.0,40.0
ITM023371,ORD011269,PRD030,2,149.0,298.0,136.0,162.0
ITM023372,ORD011270,PRD015,3,29.0,87.0,27.0,60.0
ITM023373,ORD011271,PRD019,2,89.0,178.0,44.0,134.0
ITM023374,ORD011272,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM023375,ORD011272,PRD017,1,149.0,149.0,60.0,89.0
ITM023376,ORD011273,PRD026,3,12.0,36.0,7.5,28.5
ITM023377,ORD011273,PRD025,1,39.0,39.0,14.0,25.0
ITM023378,ORD011274,PRD023,2,199.0,398.0,170.0,228.0
ITM023379,ORD011274,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM023380,ORD011274,PRD018,1,299.0,299.0,140.0,159.0
ITM023381,ORD011275,PRD029,2,399.0,798.0,420.0,378.0
ITM023382,ORD011276,PRD010,3,749.0,2247.0,1290.0,957.0
ITM023383,ORD011276,PRD003,3,189.0,567.0,285.0,282.0
ITM023384,ORD011276,PRD020,2,15.0,30.0,8.0,22.0
ITM023385,ORD011276,PRD016,1,59.0,59.0,18.0,41.0
ITM023386,ORD011277,PRD020,2,15.0,30.0,8.0,22.0
ITM023387,ORD011278,PRD030,1,149.0,149.0,68.0,81.0
ITM023388,ORD011279,PRD013,2,180.0,360.0,136.0,224.0
ITM023389,ORD011279,PRD027,2,29.0,58.0,16.0,42.0
ITM023390,ORD011280,PRD012,3,149.0,447.0,165.0,282.0
ITM023391,ORD011281,PRD002,1,999.0,999.0,600.0,399.0
ITM023392,ORD011281,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM023393,ORD011281,PRD014,1,99.0,99.0,38.0,61.0
ITM023394,ORD011281,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023395,ORD011282,PRD005,3,749.0,2247.0,1260.0,987.0
ITM023396,ORD011282,PRD027,3,29.0,87.0,24.0,63.0
ITM023397,ORD011283,PRD007,1,279.0,279.0,130.0,149.0
ITM023398,ORD011284,PRD023,3,199.0,597.0,255.0,342.0
ITM023399,ORD011284,PRD003,2,189.0,378.0,190.0,188.0
ITM023400,ORD011284,PRD016,1,59.0,59.0,18.0,41.0
ITM023401,ORD011285,PRD015,2,29.0,58.0,18.0,40.0
ITM023402,ORD011285,PRD022,1,18.0,18.0,5.0,13.0
ITM023403,ORD011286,PRD021,1,45.0,45.0,12.0,33.0
ITM023404,ORD011287,PRD025,2,39.0,78.0,28.0,50.0
ITM023405,ORD011288,PRD022,3,18.0,54.0,15.0,39.0
ITM023406,ORD011288,PRD004,1,1499.0,1499.0,900.0,599.0
ITM023407,ORD011289,PRD022,1,18.0,18.0,5.0,13.0
ITM023408,ORD011290,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM023409,ORD011291,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM023410,ORD011292,PRD019,3,89.0,267.0,66.0,201.0
ITM023411,ORD011293,PRD028,2,129.0,258.0,104.0,154.0
ITM023412,ORD011294,PRD030,3,149.0,447.0,204.0,243.0
ITM023413,ORD011294,PRD027,2,29.0,58.0,16.0,42.0
ITM023414,ORD011295,PRD002,2,999.0,1998.0,1200.0,798.0
ITM023415,ORD011295,PRD014,3,99.0,297.0,114.0,183.0
ITM023416,ORD011296,PRD024,3,89.0,267.0,96.0,171.0
ITM023417,ORD011297,PRD013,1,180.0,180.0,68.0,112.0
ITM023418,ORD011297,PRD030,2,149.0,298.0,136.0,162.0
ITM023419,ORD011298,PRD008,1,349.0,349.0,180.0,169.0
ITM023420,ORD011298,PRD010,2,749.0,1498.0,860.0,638.0
ITM023421,ORD011298,PRD003,2,189.0,378.0,190.0,188.0
ITM023422,ORD011299,PRD007,2,279.0,558.0,260.0,298.0
ITM023423,ORD011299,PRD021,1,45.0,45.0,12.0,33.0
ITM023424,ORD011299,PRD021,2,45.0,90.0,24.0,66.0
ITM023425,ORD011300,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM023426,ORD011301,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM023427,ORD011301,PRD017,2,149.0,298.0,120.0,178.0
ITM023428,ORD011301,PRD028,2,129.0,258.0,104.0,154.0
ITM023429,ORD011302,PRD027,3,29.0,87.0,24.0,63.0
ITM023430,ORD011302,PRD005,1,749.0,749.0,420.0,329.0
ITM023431,ORD011302,PRD021,1,45.0,45.0,12.0,33.0
ITM023432,ORD011303,PRD021,1,45.0,45.0,12.0,33.0
ITM023433,ORD011304,PRD016,1,59.0,59.0,18.0,41.0
ITM023434,ORD011304,PRD003,2,189.0,378.0,190.0,188.0
ITM023435,ORD011305,PRD018,1,299.0,299.0,140.0,159.0
ITM023436,ORD011306,PRD010,3,749.0,2247.0,1290.0,957.0
ITM023437,ORD011306,PRD028,1,129.0,129.0,52.0,77.0
ITM023438,ORD011306,PRD026,3,12.0,36.0,7.5,28.5
ITM023439,ORD011307,PRD019,1,89.0,89.0,22.0,67.0
ITM023440,ORD011308,PRD016,2,59.0,118.0,36.0,82.0
ITM023441,ORD011309,PRD015,2,29.0,58.0,18.0,40.0
ITM023442,ORD011310,PRD007,2,279.0,558.0,260.0,298.0
ITM023443,ORD011311,PRD003,1,189.0,189.0,95.0,94.0
ITM023444,ORD011311,PRD003,2,189.0,378.0,190.0,188.0
ITM023445,ORD011312,PRD008,1,349.0,349.0,180.0,169.0
ITM023446,ORD011312,PRD027,2,29.0,58.0,16.0,42.0
ITM023447,ORD011312,PRD024,1,89.0,89.0,32.0,57.0
ITM023448,ORD011313,PRD015,2,29.0,58.0,18.0,40.0
ITM023449,ORD011314,PRD002,1,999.0,999.0,600.0,399.0
ITM023450,ORD011315,PRD005,2,749.0,1498.0,840.0,658.0
ITM023451,ORD011316,PRD020,2,15.0,30.0,8.0,22.0
ITM023452,ORD011317,PRD011,3,649.0,1947.0,1110.0,837.0
ITM023453,ORD011318,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023454,ORD011318,PRD030,1,149.0,149.0,68.0,81.0
ITM023455,ORD011319,PRD014,1,99.0,99.0,38.0,61.0
ITM023456,ORD011319,PRD019,1,89.0,89.0,22.0,67.0
ITM023457,ORD011319,PRD010,2,749.0,1498.0,860.0,638.0
ITM023458,ORD011320,PRD005,1,749.0,749.0,420.0,329.0
ITM023459,ORD011321,PRD011,3,649.0,1947.0,1110.0,837.0
ITM023460,ORD011321,PRD006,3,649.0,1947.0,1140.0,807.0
ITM023461,ORD011322,PRD022,1,18.0,18.0,5.0,13.0
ITM023462,ORD011322,PRD028,2,129.0,258.0,104.0,154.0
ITM023463,ORD011323,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM023464,ORD011323,PRD022,1,18.0,18.0,5.0,13.0
ITM023465,ORD011323,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM023466,ORD011324,PRD022,1,18.0,18.0,5.0,13.0
ITM023467,ORD011325,PRD017,3,149.0,447.0,180.0,267.0
ITM023468,ORD011325,PRD011,1,649.0,649.0,370.0,279.0
ITM023469,ORD011325,PRD025,2,39.0,78.0,28.0,50.0
ITM023470,ORD011326,PRD025,3,39.0,117.0,42.0,75.0
ITM023471,ORD011326,PRD024,1,89.0,89.0,32.0,57.0
ITM023472,ORD011327,PRD026,3,12.0,36.0,7.5,28.5
ITM023473,ORD011327,PRD015,1,29.0,29.0,9.0,20.0
ITM023474,ORD011328,PRD010,1,749.0,749.0,430.0,319.0
ITM023475,ORD011328,PRD005,3,749.0,2247.0,1260.0,987.0
ITM023476,ORD011329,PRD021,2,45.0,90.0,24.0,66.0
ITM023477,ORD011330,PRD020,1,15.0,15.0,4.0,11.0
ITM023478,ORD011330,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM023479,ORD011331,PRD016,2,59.0,118.0,36.0,82.0
ITM023480,ORD011331,PRD025,3,39.0,117.0,42.0,75.0
ITM023481,ORD011331,PRD017,2,149.0,298.0,120.0,178.0
ITM023482,ORD011332,PRD029,3,399.0,1197.0,630.0,567.0
ITM023483,ORD011332,PRD017,3,149.0,447.0,180.0,267.0
ITM023484,ORD011333,PRD024,1,89.0,89.0,32.0,57.0
ITM023485,ORD011333,PRD008,1,349.0,349.0,180.0,169.0
ITM023486,ORD011334,PRD024,1,89.0,89.0,32.0,57.0
ITM023487,ORD011335,PRD018,1,299.0,299.0,140.0,159.0
ITM023488,ORD011336,PRD025,2,39.0,78.0,28.0,50.0
ITM023489,ORD011337,PRD010,2,749.0,1498.0,860.0,638.0
ITM023490,ORD011337,PRD017,1,149.0,149.0,60.0,89.0
ITM023491,ORD011337,PRD024,3,89.0,267.0,96.0,171.0
ITM023492,ORD011338,PRD028,3,129.0,387.0,156.0,231.0
ITM023493,ORD011338,PRD018,1,299.0,299.0,140.0,159.0
ITM023494,ORD011339,PRD020,3,15.0,45.0,12.0,33.0
ITM023495,ORD011339,PRD006,3,649.0,1947.0,1140.0,807.0
ITM023496,ORD011340,PRD006,2,649.0,1298.0,760.0,538.0
ITM023497,ORD011340,PRD030,1,149.0,149.0,68.0,81.0
ITM023498,ORD011340,PRD003,2,189.0,378.0,190.0,188.0
ITM023499,ORD011340,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM023500,ORD011341,PRD009,2,79.0,158.0,64.0,94.0
ITM023501,ORD011341,PRD025,3,39.0,117.0,42.0,75.0
ITM023502,ORD011341,PRD023,1,199.0,199.0,85.0,114.0
ITM023503,ORD011342,PRD008,1,349.0,349.0,180.0,169.0
ITM023504,ORD011343,PRD027,3,29.0,87.0,24.0,63.0
ITM023505,ORD011344,PRD013,2,180.0,360.0,136.0,224.0
ITM023506,ORD011345,PRD002,2,999.0,1998.0,1200.0,798.0
ITM023507,ORD011345,PRD019,3,89.0,267.0,66.0,201.0
ITM023508,ORD011345,PRD026,1,12.0,12.0,2.5,9.5
ITM023509,ORD011346,PRD012,3,149.0,447.0,165.0,282.0
ITM023510,ORD011346,PRD011,2,649.0,1298.0,740.0,558.0
ITM023511,ORD011346,PRD006,1,649.0,649.0,380.0,269.0
ITM023512,ORD011347,PRD006,2,649.0,1298.0,760.0,538.0
ITM023513,ORD011347,PRD005,3,749.0,2247.0,1260.0,987.0
ITM023514,ORD011348,PRD017,2,149.0,298.0,120.0,178.0
ITM023515,ORD011348,PRD026,1,12.0,12.0,2.5,9.5
ITM023516,ORD011349,PRD007,3,279.0,837.0,390.0,447.0
ITM023517,ORD011350,PRD022,3,18.0,54.0,15.0,39.0
ITM023518,ORD011351,PRD018,3,299.0,897.0,420.0,477.0
ITM023519,ORD011352,PRD015,1,29.0,29.0,9.0,20.0
ITM023520,ORD011352,PRD013,2,180.0,360.0,136.0,224.0
ITM023521,ORD011353,PRD019,2,89.0,178.0,44.0,134.0
ITM023522,ORD011353,PRD013,1,180.0,180.0,68.0,112.0
ITM023523,ORD011353,PRD008,2,349.0,698.0,360.0,338.0
ITM023524,ORD011354,PRD020,1,15.0,15.0,4.0,11.0
ITM023525,ORD011354,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM023526,ORD011354,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM023527,ORD011355,PRD009,1,79.0,79.0,32.0,47.0
ITM023528,ORD011356,PRD025,3,39.0,117.0,42.0,75.0
ITM023529,ORD011356,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM023530,ORD011356,PRD028,1,129.0,129.0,52.0,77.0
ITM023531,ORD011357,PRD014,2,99.0,198.0,76.0,122.0
ITM023532,ORD011358,PRD022,3,18.0,54.0,15.0,39.0
ITM023533,ORD011358,PRD010,1,749.0,749.0,430.0,319.0
ITM023534,ORD011359,PRD020,3,15.0,45.0,12.0,33.0
ITM023535,ORD011359,PRD006,2,649.0,1298.0,760.0,538.0
ITM023536,ORD011359,PRD006,1,649.0,649.0,380.0,269.0
ITM023537,ORD011360,PRD026,3,12.0,36.0,7.5,28.5
ITM023538,ORD011360,PRD015,3,29.0,87.0,27.0,60.0
