customer_id,frequency,monetary,segment,pays,recency,R_score,F_score,M_score,rfm_score,rfm_total,segment_rfm
CUS01843,5,4332.0,Nouveau,Cameroun,93,4,3,2,432,9,Fidèles
CUS01844,6,5317.0,Occasionnel,France,233,2,4,2,242,8,À réactiver
CUS01845,4,3700.0,Occasionnel,Ghana,277,1,2,2,122,5,Dormants
CUS01846,5,6293.0,Occasionnel,Cameroun,100,3,3,3,333,9,Fidèles
CUS01847,6,6127.0,Standard,Belgique,176,2,4,3,243,9,À réactiver
CUS01848,3,5544.0,Occasionnel,Belgique,708,1,1,3,113,5,Dormants
CUS01849,6,14944.0,Standard,Maroc,33,5,4,5,545,14,Champions
CUS01850,5,12693.0,Nouveau,Cote d'Ivoire,78,4,3,5,435,12,Fidèles
CUS01851,5,8760.0,Occasionnel,France,161,3,3,4,334,10,Fidèles
CUS01852,3,5451.0,Standard,Cote d'Ivoire,386,1,1,2,112,4,Dormants
CUS01853,9,17729.0,Occasionnel,Cameroun,61,4,5,5,455,14,Champions
CUS01854,7,12209.0,Occasionnel,Maroc,10,5,4,5,545,14,Champions
CUS01855,4,4435.0,Nouveau,Maroc,40,4,2,2,422,8,Nouveaux prometteurs
CUS01856,7,12786.0,Premium,Senegal,210,2,4,5,245,11,À réactiver
CUS01857,4,2775.0,Nouveau,Belgique,105,3,2,1,321,6,Dormants
CUS01858,4,7222.0,Premium,Senegal,366,1,2,3,123,6,Dormants
CUS01859,2,1058.0,Nouveau,France,597,1,1,1,111,3,Dormants
CUS01860,8,7660.0,Occasionnel,France,181,2,5,4,254,11,À réactiver
CUS01861,4,1145.0,Standard,Belgique,183,2,2,1,221,5,Dormants
CUS01862,1,5580.0,Premium,Nigeria,542,1,1,3,113,5,Dormants
CUS01863,3,2054.0,Occasionnel,Belgique,99,3,1,1,311,5,Dormants
CUS01864,5,6448.0,Standard,Cameroun,1,5,3,3,533,11,Fidèles
CUS01865,1,396.0,Standard,France,153,3,1,1,311,5,Dormants
CUS01866,4,7392.0,Occasionnel,Nigeria,134,3,2,3,323,8,Dormants
CUS01867,6,7391.0,Premium,Ghana,226,2,4,3,243,9,À réactiver
CUS01868,7,12600.0,Nouveau,Ghana,163,3,4,5,345,12,Fidèles
CUS01869,9,11710.0,Standard,Nigeria,15,5,5,5,555,15,Champions
CUS01870,4,9223.0,Standard,Senegal,209,2,2,4,224,8,Gros dépensiers occasionnels
CUS01871,5,9750.0,Premium,France,52,4,3,4,434,11,Fidèles
CUS01872,1,796.0,Nouveau,France,707,1,1,1,111,3,Dormants
CUS01873,3,999.0,Standard,Maroc,14,5,1,1,511,7,Nouveaux prometteurs
CUS01874,6,7169.0,Occasionnel,Maroc,114,3,4,3,343,10,Fidèles
CUS01875,6,8268.0,Nouveau,Cote d'Ivoire,19,5,4,4,544,13,Champions
CUS01876,5,10481.0,Standard,France,25,5,3,4,534,12,Fidèles
CUS01877,6,5446.0,Nouveau,Belgique,4,5,4,2,542,11,Fidèles
CUS01878,7,4092.0,Premium,Cameroun,183,2,4,2,242,8,À réactiver
CUS01879,7,3919.0,Occasionnel,Nigeria,146,3,4,2,342,9,Fidèles
CUS01880,8,9917.0,Premium,Maroc,216,2,5,4,254,11,À réactiver
CUS01881,3,2049.0,Standard,Maroc,471,1,1,1,111,3,Dormants
CUS01882,4,7307.0,Nouveau,Cote d'Ivoire,212,2,2,3,223,7,Dormants
CUS01883,6,10288.0,Occasionnel,Maroc,350,1,4,4,144,9,À réactiver
CUS01884,5,3183.0,Occasionnel,Ghana,162,3,3,1,331,7,Fidèles
CUS01885,6,5341.0,Occasionnel,Maroc,97,3,4,2,342,9,Fidèles
CUS01886,4,5262.0,Standard,Cote d'Ivoire,698,1,2,2,122,5,Dormants
CUS01887,4,8147.0,Standard,Cote d'Ivoire,178,2,2,4,224,8,Gros dépensiers occasionnels
CUS01888,6,13768.0,Standard,Cameroun,60,4,4,5,445,13,Champions
CUS01889,7,11844.0,Occasionnel,France,225,2,4,5,245,11,À réactiver
CUS01890,6,5789.0,Occasionnel,Senegal,84,4,4,3,443,11,Fidèles
CUS01891,9,15034.0,Premium,Nigeria,431,1,5,5,155,11,À réactiver
CUS01892,3,6167.0,Premium,Ghana,19,5,1,3,513,9,Nouveaux prometteurs
CUS01893,2,4709.0,Standard,France,128,3,1,2,312,6,Dormants
CUS01894,6,10986.0,Occasionnel,Nigeria,141,3,4,5,345,12,Fidèles
CUS01895,9,9664.0,Occasionnel,Ghana,182,2,5,4,254,11,À réactiver
CUS01896,2,1714.0,Occasionnel,Belgique,586,1,1,1,111,3,Dormants
CUS01897,8,11498.0,Occasionnel,France,30,5,5,5,555,15,Champions
CUS01898,9,14507.0,Nouveau,Belgique,11,5,5,5,555,15,Champions
CUS01899,6,4544.0,Standard,Senegal,425,1,4,2,142,7,Dormants
CUS01900,3,2239.0,Nouveau,Cote d'Ivoire,103,3,1,1,311,5,Dormants
CUS01901,4,7027.0,Nouveau,Senegal,219,2,2,3,223,7,Dormants
CUS01902,3,2405.0,Occasionnel,Senegal,1,5,1,1,511,7,Nouveaux prometteurs
CUS01903,4,7646.0,Standard,France,64,4,2,4,424,10,Gros dépensiers occasionnels
CUS01904,11,16330.0,Standard,Maroc,66,4,5,5,455,14,Champions
CUS01905,6,9208.0,Premium,France,5,5,4,4,544,13,Champions
CUS01906,4,2996.0,Standard,Maroc,230,2,2,1,221,5,Dormants
CUS01907,5,3327.0,Occasionnel,Cote d'Ivoire,166,3,3,2,332,8,Fidèles
CUS01908,4,2882.0,Standard,Cote d'Ivoire,16,5,2,1,521,8,Nouveaux prometteurs
CUS01909,4,3655.0,Occasionnel,Belgique,314,1,2,2,122,5,Dormants
CUS01910,3,3097.0,Occasionnel,France,471,1,1,1,111,3,Dormants
CUS01911,3,1729.0,Premium,Belgique,190,2,1,1,211,4,Dormants
CUS01912,6,4079.0,Occasionnel,Senegal,156,3,4,2,342,9,Fidèles
CUS01913,6,8867.0,Nouveau,Ghana,6,5,4,4,544,13,Champions
CUS01914,8,4639.0,Occasionnel,Cote d'Ivoire,19,5,5,2,552,12,Fidèles
CUS01915,4,4679.0,Occasionnel,France,187,2,2,2,222,6,Dormants
CUS01916,4,2436.0,Occasionnel,Senegal,246,2,2,1,221,5,Dormants
CUS01917,7,8558.0,Occasionnel,Cote d'Ivoire,85,4,4,4,444,12,Champions
CUS01918,5,4745.0,Occasionnel,Cote d'Ivoire,65,4,3,2,432,9,Fidèles
CUS01919,6,5236.0,Standard,France,49,4,4,2,442,10,Fidèles
CUS01920,5,9922.0,Premium,Cameroun,127,3,3,4,334,10,Fidèles
CUS01921,4,3616.0,Occasionnel,Nigeria,117,3,2,2,322,7,Dormants
CUS01922,6,10079.0,Standard,Cote d'Ivoire,40,4,4,4,444,12,Champions
CUS01923,3,4197.0,Standard,Cote d'Ivoire,446,1,1,2,112,4,Dormants
CUS01924,3,2973.0,Occasionnel,Senegal,67,4,1,1,411,6,Nouveaux prometteurs
CUS01925,4,1311.0,Standard,France,42,4,2,1,421,7,Nouveaux prometteurs
CUS01926,5,6626.0,Nouveau,France,118,3,3,3,333,9,Fidèles
CUS01927,7,13547.0,Standard,Cote d'Ivoire,154,3,4,5,345,12,Fidèles
CUS01928,5,12394.0,Premium,Maroc,54,4,3,5,435,12,Fidèles
CUS01929,8,14703.0,Standard,Ghana,41,4,5,5,455,14,Champions
CUS01930,5,11285.0,Standard,Cote d'Ivoire,30,5,3,5,535,13,Fidèles
CUS01931,3,846.0,Occasionnel,Cameroun,240,2,1,1,211,4,Dormants
CUS01932,7,16267.0,Standard,Ghana,34,5,4,5,545,14,Champions
CUS01933,3,2629.0,Premium,Belgique,150,3,1,1,311,5,Dormants
CUS01934,6,3734.0,Nouveau,Ghana,150,3,4,2,342,9,Fidèles
CUS01935,7,9444.0,Nouveau,Maroc,17,5,4,4,544,13,Champions
CUS01936,3,6109.0,Standard,Cameroun,157,3,1,3,313,7,Dormants
CUS01937,7,8339.0,Occasionnel,Belgique,21,5,4,4,544,13,Champions
CUS01938,4,7836.0,Standard,Cameroun,60,4,2,4,424,10,Gros dépensiers occasionnels
CUS01939,6,12584.0,Nouveau,Cameroun,217,2,4,5,245,11,À réactiver
CUS01940,5,9674.0,Premium,Belgique,226,2,3,4,234,9,À réactiver
CUS01941,3,5583.0,Nouveau,Maroc,559,1,1,3,113,5,Dormants
CUS01942,7,15999.0,Standard,Cote d'Ivoire,15,5,4,5,545,14,Champions
CUS01943,4,3644.0,Occasionnel,Ghana,31,5,2,2,522,9,Nouveaux prometteurs
CUS01944,3,1635.0,Standard,Maroc,303,1,1,1,111,3,Dormants
CUS01945,6,7801.0,Premium,Senegal,226,2,4,4,244,10,À réactiver
CUS01946,4,7848.0,Nouveau,France,334,1,2,4,124,7,Gros dépensiers occasionnels
CUS01947,2,6031.0,Nouveau,Nigeria,295,1,1,3,113,5,Dormants
CUS01948,5,4231.0,Standard,Belgique,125,3,3,2,332,8,Fidèles
CUS01949,7,5864.0,Standard,Nigeria,1,5,4,3,543,12,Fidèles
CUS01950,5,7911.0,Nouveau,Nigeria,187,2,3,4,234,9,À réactiver
CUS01951,4,7531.0,Premium,Cote d'Ivoire,39,4,2,3,423,9,Nouveaux prometteurs
CUS01952,4,8433.0,Occasionnel,France,3,5,2,4,524,11,Gros dépensiers occasionnels
CUS01953,8,10556.0,Occasionnel,Ghana,24,5,5,4,554,14,Champions
CUS01954,8,8026.0,Occasionnel,Cote d'Ivoire,49,4,5,4,454,13,Champions
CUS01955,2,2544.0,Standard,Ghana,329,1,1,1,111,3,Dormants
CUS01956,6,5126.0,Standard,Senegal,110,3,4,2,342,9,Fidèles
CUS01957,7,7314.0,Standard,Belgique,334,1,4,3,143,8,À réactiver
CUS01958,5,10362.0,Nouveau,Maroc,165,3,3,4,334,10,Fidèles
CUS01959,4,5583.0,Occasionnel,Cameroun,182,2,2,3,223,7,Dormants
CUS01960,1,1947.0,Nouveau,Cameroun,726,1,1,1,111,3,Dormants
CUS01961,3,2913.0,Standard,Cote d'Ivoire,282,1,1,1,111,3,Dormants
CUS01962,6,7240.0,Standard,Cameroun,69,4,4,3,443,11,Fidèles
CUS01963,2,1943.0,Occasionnel,Senegal,149,3,1,1,311,5,Dormants
CUS01964,10,8715.0,Occasionnel,France,52,4,5,4,454,13,Champions
CUS01965,6,8812.0,Occasionnel,France,268,2,4,4,244,10,À réactiver
CUS01966,4,4550.0,Nouveau,France,172,2,2,2,222,6,Dormants
CUS01967,4,6317.0,Occasionnel,Maroc,22,5,2,3,523,10,Nouveaux prometteurs
CUS01968,12,11422.0,Occasionnel,Maroc,32,5,5,5,555,15,Champions
CUS01969,4,10082.0,Occasionnel,Cote d'Ivoire,267,2,2,4,224,8,Gros dépensiers occasionnels
CUS01970,8,10858.0,Occasionnel,Nigeria,50,4,5,5,455,14,Champions
CUS01971,6,6540.0,Occasionnel,Maroc,294,1,4,3,143,8,À réactiver
CUS01972,5,8661.0,Occasionnel,Belgique,28,5,3,4,534,12,Fidèles
CUS01973,5,5470.0,Standard,Cameroun,11,5,3,2,532,10,Fidèles
CUS01974,7,17733.0,Premium,Belgique,192,2,4,5,245,11,À réactiver
CUS01975,4,11116.0,Nouveau,Nigeria,138,3,2,5,325,10,Gros dépensiers occasionnels
CUS01976,6,6344.0,Nouveau,Cameroun,91,4,4,3,443,11,Fidèles
CUS01977,7,14898.0,Standard,Cameroun,19,5,4,5,545,14,Champions
CUS01978,7,8318.0,Standard,Senegal,37,4,4,4,444,12,Champions
CUS01979,5,3140.0,Standard,Nigeria,158,3,3,1,331,7,Fidèles
CUS01980,3,4629.0,Occasionnel,Cameroun,289,1,1,2,112,4,Dormants
CUS01981,8,14774.0,Occasionnel,Cameroun,170,2,5,5,255,12,À réactiver
CUS01982,3,7218.0,Occasionnel,Belgique,50,4,1,3,413,8,Nouveaux prometteurs
CUS01983,11,13149.0,Nouveau,Senegal,58,4,5,5,455,14,Champions
CUS01984,7,7664.0,Nouveau,Ghana,164,3,4,4,344,11,Fidèles
CUS01985,5,6716.0,Nouveau,France,171,2,3,3,233,8,À réactiver
CUS01986,4,3618.0,Occasionnel,Cote d'Ivoire,371,1,2,2,122,5,Dormants
CUS01987,6,5753.0,Occasionnel,Senegal,11,5,4,3,543,12,Fidèles
CUS01988,9,13960.0,Occasionnel,Cote d'Ivoire,96,3,5,5,355,13,Fidèles
CUS01989,3,3022.0,Occasionnel,Senegal,197,2,1,1,211,4,Dormants
CUS01990,2,5196.0,Standard,Cote d'Ivoire,45,4,1,2,412,7,Nouveaux prometteurs
CUS01991,5,10911.0,Occasionnel,Senegal,226,2,3,5,235,10,À réactiver
CUS01992,7,13261.0,Occasionnel,Belgique,102,3,4,5,345,12,Fidèles
CUS01993,4,4138.0,Occasionnel,Senegal,126,3,2,2,322,7,Dormants
CUS01994,7,11418.0,Occasionnel,Cameroun,165,3,4,5,345,12,Fidèles
CUS01995,8,7652.0,Standard,Nigeria,2,5,5,4,554,14,Champions
CUS01996,7,11916.0,Standard,Belgique,25,5,4,5,545,14,Champions
CUS01997,4,1917.0,Standard,Cote d'Ivoire,28,5,2,1,521,8,Nouveaux prometteurs
CUS01998,6,5988.0,Occasionnel,Nigeria,4,5,4,3,543,12,Fidèles
CUS01999,2,2973.0,Standard,France,142,3,1,1,311,5,Dormants
CUS02000,6,14969.0,Standard,Nigeria,165,3,4,5,345,12,Fidèles
CUS02001,3,4657.0,Standard,France,277,1,1,2,112,4,Dormants
CUS02002,5,11083.0,Standard,Cote d'Ivoire,137,3,3,5,335,11,Fidèles
CUS02003,7,9344.0,Standard,Cameroun,22,5,4,4,544,13,Champions
CUS02004,5,9156.0,Nouveau,Belgique,37,4,3,4,434,11,Fidèles
CUS02005,5,7580.0,Standard,Nigeria,72,4,3,3,433,10,Fidèles
CUS02006,8,9686.0,Standard,France,3,5,5,4,554,14,Champions
CUS02007,6,8656.0,Nouveau,Belgique,176,2,4,4,244,10,À réactiver
CUS02008,8,7233.0,Occasionnel,Cameroun,106,3,5,3,353,11,Fidèles
CUS02009,6,5754.0,Occasionnel,Belgique,182,2,4,3,243,9,À réactiver
CUS02010,4,4432.0,Standard,Cameroun,185,2,2,2,222,6,Dormants
CUS02011,6,9657.0,Premium,Nigeria,195,2,4,4,244,10,À réactiver
CUS02012,6,5344.0,Standard,Senegal,77,4,4,2,442,10,Fidèles
CUS02013,10,13797.0,Nouveau,Nigeria,99,3,5,5,355,13,Fidèles
CUS02014,6,10715.0,Standard,Cameroun,38,4,4,5,445,13,Champions
CUS02015,5,8904.0,Occasionnel,France,140,3,3,4,334,10,Fidèles
CUS02016,5,8071.0,Premium,France,193,2,3,4,234,9,À réactiver
CUS02017,4,3860.0,Occasionnel,Senegal,35,5,2,2,522,9,Nouveaux prometteurs
CUS02018,8,15961.0,Standard,Ghana,155,3,5,5,355,13,Fidèles
CUS02019,4,3643.0,Standard,Maroc,247,2,2,2,222,6,Dormants
CUS02020,4,5086.0,Nouveau,France,331,1,2,2,122,5,Dormants
CUS02021,8,12234.0,Nouveau,Senegal,132,3,5,5,355,13,Fidèles
CUS02022,6,7528.0,Occasionnel,Cameroun,11,5,4,3,543,12,Fidèles
CUS02023,8,9363.0,Standard,Nigeria,91,4,5,4,454,13,Champions
CUS02024,5,4331.0,Nouveau,Cote d'Ivoire,102,3,3,2,332,8,Fidèles
CUS02025,8,10654.0,Standard,France,187,2,5,5,255,12,À réactiver
CUS02026,8,13178.0,Standard,France,88,4,5,5,455,14,Champions
CUS02027,4,6093.0,Standard,Belgique,208,2,2,3,223,7,Dormants
CUS02028,4,8421.0,Occasionnel,Nigeria,180,2,2,4,224,8,Gros dépensiers occasionnels
CUS02029,6,11388.0,Standard,Nigeria,22,5,4,5,545,14,Champions
CUS02030,13,9957.0,Standard,Belgique,29,5,5,4,554,14,Champions
CUS02031,3,4718.0,Standard,Cote d'Ivoire,89,4,1,2,412,7,Nouveaux prometteurs
CUS02032,8,11493.0,Standard,Belgique,75,4,5,5,455,14,Champions
CUS02033,4,7958.0,Occasionnel,Ghana,386,1,2,4,124,7,Gros dépensiers occasionnels
CUS02034,8,12600.0,Premium,Maroc,49,4,5,5,455,14,Champions
CUS02035,5,9404.0,Occasionnel,Maroc,18,5,3,4,534,12,Fidèles
CUS02036,12,19449.0,Occasionnel,Cote d'Ivoire,71,4,5,5,455,14,Champions
CUS02037,6,5655.0,Standard,Ghana,317,1,4,3,143,8,À réactiver
CUS02038,3,1187.0,Standard,Nigeria,121,3,1,1,311,5,Dormants
CUS02039,1,6441.0,Standard,Cote d'Ivoire,366,1,1,3,113,5,Dormants
CUS02040,3,4733.0,Nouveau,Senegal,134,3,1,2,312,6,Dormants
CUS02041,5,11894.0,Nouveau,Senegal,66,4,3,5,435,12,Fidèles
CUS02042,3,5235.0,Standard,Senegal,270,1,1,2,112,4,Dormants
CUS02043,5,8488.0,Standard,Cameroun,89,4,3,4,434,11,Fidèles
CUS02044,6,13440.0,Occasionnel,Maroc,82,4,4,5,445,13,Champions
CUS02045,7,9675.0,Nouveau,Cameroun,110,3,4,4,344,11,Fidèles
CUS02046,5,7335.0,Occasionnel,Maroc,254,2,3,3,233,8,À réactiver
CUS02047,7,15348.0,Nouveau,Nigeria,176,2,4,5,245,11,À réactiver
CUS02048,5,4928.0,Occasionnel,Cote d'Ivoire,73,4,3,2,432,9,Fidèles
CUS02049,2,4524.0,Standard,Ghana,585,1,1,2,112,4,Dormants
CUS02050,5,1502.0,Occasionnel,Belgique,225,2,3,1,231,6,Dormants
CUS02051,2,3112.0,Standard,Belgique,606,1,1,1,111,3,Dormants
CUS02052,8,9551.0,Standard,Nigeria,151,3,5,4,354,12,Fidèles
CUS02053,9,16581.0,Standard,Cameroun,7,5,5,5,555,15,Champions
CUS02054,3,4562.0,Premium,Cote d'Ivoire,39,4,1,2,412,7,Nouveaux prometteurs
CUS02055,8,7982.0,Premium,Maroc,86,4,5,4,454,13,Champions
CUS02056,6,8805.0,Standard,Nigeria,240,2,4,4,244,10,À réactiver
CUS02057,7,9948.0,Occasionnel,Maroc,29,5,4,4,544,13,Champions
CUS02058,6,6460.0,Standard,Cote d'Ivoire,113,3,4,3,343,10,Fidèles
CUS02059,3,2070.0,Standard,Ghana,357,1,1,1,111,3,Dormants
CUS02060,6,14164.0,Standard,Senegal,112,3,4,5,345,12,Fidèles
CUS02061,2,2134.0,Occasionnel,Senegal,421,1,1,1,111,3,Dormants
CUS02062,6,6623.0,Standard,Maroc,12,5,4,3,543,12,Fidèles
CUS02063,3,3393.0,Occasionnel,France,590,1,1,2,112,4,Dormants
CUS02064,4,2350.0,Standard,Belgique,488,1,2,1,121,4,Dormants
CUS02065,3,8026.0,Standard,Ghana,172,2,1,4,214,7,Gros dépensiers occasionnels
CUS02066,3,1333.0,Premium,Senegal,15,5,1,1,511,7,Nouveaux prometteurs
CUS02067,5,11335.0,Standard,Cote d'Ivoire,162,3,3,5,335,11,Fidèles
CUS02068,6,5648.0,Nouveau,Ghana,69,4,4,3,443,11,Fidèles
CUS02069,8,14580.0,Occasionnel,Ghana,155,3,5,5,355,13,Fidèles
CUS02070,7,13671.0,Nouveau,Cameroun,12,5,4,5,545,14,Champions
CUS02071,3,1960.0,Standard,Ghana,105,3,1,1,311,5,Dormants
CUS02072,4,5199.0,Standard,Maroc,258,2,2,2,222,6,Dormants
CUS02073,6,4208.0,Premium,Maroc,204,2,4,2,242,8,À réactiver
CUS02074,9,6365.0,Occasionnel,Belgique,100,3,5,3,353,11,Fidèles
CUS02075,2,3099.0,Nouveau,Cameroun,162,3,1,1,311,5,Dormants
CUS02076,9,11077.0,Occasionnel,Belgique,87,4,5,5,455,14,Champions
CUS02077,3,2869.0,Nouveau,Maroc,87,4,1,1,411,6,Nouveaux prometteurs
CUS02078,7,10396.0,Occasionnel,Nigeria,11,5,4,4,544,13,Champions
CUS02079,7,5764.0,Standard,Ghana,88,4,4,3,443,11,Fidèles
CUS02080,5,3522.0,Standard,Ghana,394,1,3,2,132,6,Dormants
CUS02081,3,2449.0,Occasionnel,Senegal,289,1,1,1,111,3,Dormants
CUS02082,5,995.0,Standard,Cameroun,236,2,3,1,231,6,Dormants
CUS02083,6,6768.0,Nouveau,Maroc,146,3,4,3,343,10,Fidèles
CUS02084,3,1443.0,Nouveau,Belgique,380,1,1,1,111,3,Dormants
CUS02085,6,17522.0,Premium,Senegal,311,1,4,5,145,10,À réactiver
CUS02086,6,2883.0,Standard,Nigeria,41,4,4,1,441,9,Fidèles
CUS02087,4,3386.0,Standard,Cameroun,212,2,2,2,222,6,Dormants
CUS02088,6,9899.0,Standard,Belgique,310,1,4,4,144,9,À réactiver
CUS02089,4,6333.0,Premium,Cameroun,117,3,2,3,323,8,Dormants
CUS02090,5,19116.0,Nouveau,Senegal,152,3,3,5,335,11,Fidèles
CUS02091,3,4063.0,Standard,Belgique,186,2,1,2,212,5,Dormants
CUS02092,8,10415.0,Premium,Cameroun,80,4,5,4,454,13,Champions
CUS02093,6,9149.0,Occasionnel,France,187,2,4,4,244,10,À réactiver
CUS02094,5,6466.0,Standard,Senegal,100,3,3,3,333,9,Fidèles
CUS02095,6,5088.0,Premium,Ghana,230,2,4,2,242,8,À réactiver
CUS02096,8,9903.0,Standard,Maroc,55,4,5,4,454,13,Champions
CUS02097,3,3181.0,Nouveau,Cameroun,389,1,1,1,111,3,Dormants
CUS02098,9,11028.0,Occasionnel,Cameroun,173,2,5,5,255,12,À réactiver
CUS02099,6,13663.0,Occasionnel,Senegal,61,4,4,5,445,13,Champions
CUS02100,10,24770.0,Premium,Cote d'Ivoire,15,5,5,5,555,15,Champions
CUS02101,5,5694.0,Standard,Cameroun,183,2,3,3,233,8,À réactiver
CUS02102,3,4319.0,Premium,Cameroun,61,4,1,2,412,7,Nouveaux prometteurs
CUS02103,5,7051.0,Occasionnel,Cote d'Ivoire,201,2,3,3,233,8,À réactiver
CUS02104,4,2240.0,Occasionnel,Cameroun,112,3,2,1,321,6,Dormants
CUS02105,6,2211.0,Standard,France,78,4,4,1,441,9,Fidèles
CUS02106,7,7531.0,Occasionnel,Nigeria,6,5,4,3,543,12,Fidèles
CUS02107,3,2072.0,Nouveau,Cameroun,643,1,1,1,111,3,Dormants
CUS02108,3,1608.0,Premium,Cameroun,135,3,1,1,311,5,Dormants
CUS02109,5,8729.0,Standard,France,21,5,3,4,534,12,Fidèles
CUS02110,8,9780.0,Standard,Cote d'Ivoire,130,3,5,4,354,12,Fidèles
CUS02111,4,6544.0,Occasionnel,Senegal,494,1,2,3,123,6,Dormants
CUS02112,7,4334.0,Nouveau,Cote d'Ivoire,136,3,4,2,342,9,Fidèles
CUS02113,4,3530.0,Standard,Maroc,606,1,2,2,122,5,Dormants
CUS02114,8,7799.0,Nouveau,France,184,2,5,4,254,11,À réactiver
CUS02115,4,10310.0,Occasionnel,Nigeria,38,4,2,4,424,10,Gros dépensiers occasionnels
CUS02116,6,3592.0,Occasionnel,Nigeria,27,5,4,2,542,11,Fidèles
CUS02117,5,6437.0,Standard,Belgique,526,1,3,3,133,7,Dormants
CUS02118,5,6609.0,Occasionnel,Belgique,285,1,3,3,133,7,Dormants
CUS02119,5,11570.0,Premium,Cote d'Ivoire,275,1,3,5,135,9,À réactiver
CUS02120,4,6706.0,Occasionnel,Maroc,382,1,2,3,123,6,Dormants
CUS02121,3,2655.0,Premium,Senegal,227,2,1,1,211,4,Dormants
CUS02122,5,4282.0,Standard,Maroc,248,2,3,2,232,7,Dormants
CUS02123,2,2731.0,Nouveau,Cote d'Ivoire,729,1,1,1,111,3,Dormants
CUS02124,1,894.0,Premium,Belgique,744,1,1,1,111,3,Dormants
CUS02125,5,7026.0,Occasionnel,Cote d'Ivoire,2,5,3,3,533,11,Fidèles
CUS02126,1,2998.0,Occasionnel,Cote d'Ivoire,744,1,1,1,111,3,Dormants
CUS02127,6,11566.0,Standard,Nigeria,30,5,4,5,545,14,Champions
CUS02128,5,9240.0,Occasionnel,Cameroun,30,5,3,4,534,12,Fidèles
CUS02129,4,5403.0,Standard,Nigeria,129,3,2,2,322,7,Dormants
CUS02130,4,7485.0,Premium,Senegal,73,4,2,3,423,9,Nouveaux prometteurs
CUS02131,9,15355.0,Nouveau,Cote d'Ivoire,85,4,5,5,455,14,Champions
CUS02132,3,3605.0,Occasionnel,Senegal,46,4,1,2,412,7,Nouveaux prometteurs
CUS02133,11,6476.0,Standard,Cameroun,299,1,5,3,153,9,À réactiver
CUS02134,5,7143.0,Occasionnel,Maroc,409,1,3,3,133,7,Dormants
CUS02135,8,11353.0,Occasionnel,Ghana,26,5,5,5,555,15,Champions
CUS02136,9,9619.0,Standard,Maroc,125,3,5,4,354,12,Fidèles
CUS02137,7,7456.0,Premium,Maroc,43,4,4,3,443,11,Fidèles
CUS02138,7,10854.0,Standard,Ghana,31,5,4,5,545,14,Champions
CUS02139,8,16071.0,Occasionnel,Ghana,19,5,5,5,555,15,Champions
CUS02140,5,3986.0,Standard,Cote d'Ivoire,2,5,3,2,532,10,Fidèles
CUS02141,6,14332.0,Occasionnel,Maroc,67,4,4,5,445,13,Champions
CUS02142,5,4310.0,Standard,France,320,1,3,2,132,6,Dormants
CUS02143,9,9542.0,Standard,Belgique,32,5,5,4,554,14,Champions
CUS02144,6,4552.0,Standard,Belgique,61,4,4,2,442,10,Fidèles
CUS02145,4,5675.0,Nouveau,Cameroun,163,3,2,3,323,8,Dormants
CUS02146,5,12082.0,Standard,Cote d'Ivoire,99,3,3,5,335,11,Fidèles
CUS02147,6,9479.0,Standard,Ghana,93,4,4,4,444,12,Champions
CUS02148,6,8783.0,Nouveau,Senegal,419,1,4,4,144,9,À réactiver
CUS02149,7,7404.0,Standard,Ghana,210,2,4,3,243,9,À réactiver
CUS02150,8,2589.0,Standard,Maroc,92,4,5,1,451,10,Fidèles
CUS02151,2,2320.0,Premium,Nigeria,345,1,1,1,111,3,Dormants
CUS02152,4,2213.0,Standard,Ghana,12,5,2,1,521,8,Nouveaux prometteurs
CUS02153,3,6238.0,Occasionnel,Nigeria,209,2,1,3,213,6,Dormants
CUS02154,7,8091.0,Occasionnel,France,91,4,4,4,444,12,Champions
CUS02155,6,5383.0,Occasionnel,Maroc,123,3,4,2,342,9,Fidèles
CUS02156,9,5418.0,Occasionnel,Cote d'Ivoire,3,5,5,2,552,12,Fidèles
CUS02157,6,5125.0,Occasionnel,Ghana,189,2,4,2,242,8,À réactiver
CUS02158,5,3837.0,Occasionnel,Ghana,15,5,3,2,532,10,Fidèles
CUS02159,1,36.0,Nouveau,Maroc,68,4,1,1,411,6,Nouveaux prometteurs
CUS02160,4,3053.0,Standard,Maroc,183,2,2,1,221,5,Dormants
CUS02161,1,178.0,Occasionnel,Senegal,617,1,1,1,111,3,Dormants
CUS02162,1,4497.0,Occasionnel,France,428,1,1,2,112,4,Dormants
CUS02163,3,5613.0,Nouveau,Maroc,162,3,1,3,313,7,Dormants
CUS02164,1,398.0,Premium,Cote d'Ivoire,583,1,1,1,111,3,Dormants
CUS02165,4,5670.0,Occasionnel,Ghana,261,2,2,3,223,7,Dormants
CUS02166,6,9575.0,Standard,France,243,2,4,4,244,10,À réactiver
CUS02167,7,3361.0,Standard,Cameroun,229,2,4,2,242,8,À réactiver
CUS02168,3,3439.0,Standard,Belgique,22,5,1,2,512,8,Nouveaux prometteurs
CUS02169,11,13718.0,Standard,France,107,3,5,5,355,13,Fidèles
CUS02170,5,5638.0,Nouveau,Belgique,196,2,3,3,233,8,À réactiver
CUS02171,3,3719.0,Premium,Senegal,322,1,1,2,112,4,Dormants
CUS02172,3,940.0,Standard,Maroc,271,1,1,1,111,3,Dormants
CUS02173,6,8302.0,Standard,Cameroun,159,3,4,4,344,11,Fidèles
