customer_id,pays,ville,segment_client,date_inscription,customer_age_days
CUS02640,Cameroun,Yaounde,Occasionnel,2021-06-15,1295
CUS02641,Maroc,Casablanca,Premium,2022-12-28,734
CUS02642,Cameroun,Yaounde,Standard,2021-07-20,1260
CUS02643,Maroc,Rabat,Occasionnel,2021-12-21,1106
CUS02644,Ghana,Kumasi,Occasionnel,2021-10-13,1175
CUS02645,Cameroun,Yaounde,Premium,2024-02-10,325
CUS02646,Cameroun,Yaounde,Standard,2022-09-01,852
CUS02647,Belgique,Bruxelles,Standard,2023-06-14,566
CUS02648,Senegal,Dakar,Occasionnel,2022-10-04,819
CUS02649,Nigeria,Abuja,Standard,2023-08-14,505
CUS02650,Ghana,Kumasi,Standard,2024-02-19,316
CUS02651,Cote d'Ivoire,Daloa,Premium,2021-10-15,1173
CUS02652,Maroc,Casablanca,Occasionnel,2023-02-04,696
CUS02653,France,Marseille,Premium,2023-03-16,656
CUS02654,France,Bordeaux,Occasionnel,2023-08-06,513
CUS02655,Belgique,Bruxelles,Premium,2022-07-08,907
CUS02656,Senegal,Thies,Occasionnel,2022-08-19,865
CUS02657,Belgique,Liege,Nouveau,2021-09-06,1212
CUS02658,Cote d'Ivoire,Bouake,Occasionnel,2024-02-26,309
CUS02659,Belgique,Bruxelles,Standard,2021-11-13,1144
CUS02660,Maroc,Marrakech,Standard,2021-01-14,1447
CUS02661,Belgique,Bruxelles,Premium,2021-01-01,1460
CUS02662,France,Paris,Occasionnel,2022-05-22,954
CUS02663,Cameroun,Douala,Standard,2023-11-02,425
CUS02664,Belgique,Liege,Premium,2021-09-07,1211
CUS02665,Maroc,Rabat,Standard,2022-01-12,1084
CUS02666,Cameroun,Yaounde,Occasionnel,2023-06-19,561
CUS02667,Senegal,Thies,Premium,2021-02-14,1416
CUS02668,France,Lyon,Occasionnel,2022-05-08,968
CUS02669,France,Lyon,Standard,2022-08-17,867
CUS02670,Maroc,Marrakech,Premium,2024-04-20,255
CUS02671,Belgique,Liege,Occasionnel,2023-03-13,659
CUS02672,Ghana,Accra,Standard,2023-05-21,590
CUS02673,France,Paris,Standard,2021-09-04,1214
CUS02674,Ghana,Accra,Occasionnel,2021-03-11,1391
CUS02675,Belgique,Bruxelles,Nouveau,2022-12-28,734
CUS02676,France,Bordeaux,Nouveau,2023-07-28,522
CUS02677,Maroc,Casablanca,Nouveau,2023-01-03,728
CUS02678,Cameroun,Yaounde,Nouveau,2023-12-12,385
CUS02679,Ghana,Accra,Standard,2021-11-07,1150
CUS02680,Nigeria,Kano,Occasionnel,2022-11-26,766
CUS02681,Belgique,Bruxelles,Standard,2022-09-13,840
CUS02682,Ghana,Accra,Nouveau,2023-09-18,470
CUS02683,Ghana,Kumasi,Occasionnel,2022-01-05,1091
CUS02684,Maroc,Casablanca,Occasionnel,2024-04-20,255
CUS02685,Nigeria,Kano,Occasionnel,2023-04-07,634
CUS02686,Senegal,Dakar,Premium,2021-11-22,1135
CUS02687,Cameroun,Douala,Occasionnel,2023-10-20,438
CUS02688,Belgique,Liege,Occasionnel,2022-04-30,976
CUS02689,Senegal,Dakar,Occasionnel,2023-02-26,674
CUS02690,Ghana,Accra,Premium,2022-05-28,948
CUS02691,Senegal,Dakar,Occasionnel,2021-05-30,1311
CUS02692,Belgique,Liege,Occasionnel,2021-03-02,1400
CUS02693,France,Marseille,Premium,2023-07-10,540
CUS02694,Ghana,Accra,Nouveau,2024-03-21,285
CUS02695,Cameroun,Douala,Standard,2023-06-16,564
CUS02696,Maroc,Casablanca,Standard,2021-11-28,1129
CUS02697,Ghana,Accra,Premium,2021-02-19,1411
CUS02698,Senegal,Dakar,Premium,2021-10-15,1173
CUS02699,Cote d'Ivoire,Yamoussoukro,Occasionnel,2024-03-09,297
CUS02700,Senegal,Thies,Standard,2023-12-18,379
CUS02701,Belgique,Bruxelles,Occasionnel,2024-03-14,292
CUS02702,Belgique,Liege,Standard,2024-02-19,316
CUS02703,France,Paris,Standard,2023-02-10,690
CUS02704,Senegal,Saint-Louis,Premium,2023-11-26,401
CUS02705,Maroc,Casablanca,Premium,2022-04-18,988
CUS02706,Cote d'Ivoire,Yamoussoukro,Premium,2022-08-17,867
CUS02707,Maroc,Rabat,Occasionnel,2021-05-20,1321
CUS02708,France,Marseille,Premium,2024-03-24,282
CUS02709,Cameroun,Yaounde,Standard,2021-04-27,1344
CUS02710,Senegal,Saint-Louis,Standard,2022-06-23,922
CUS02711,Cote d'Ivoire,Abidjan,Standard,2022-06-19,926
CUS02712,Cameroun,Yaounde,Nouveau,2021-05-02,1339
CUS02713,France,Lyon,Occasionnel,2022-11-07,785
CUS02714,Cote d'Ivoire,Bouake,Standard,2024-02-29,306
CUS02715,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-05-03,608
CUS02716,Senegal,Saint-Louis,Standard,2021-09-23,1195
CUS02717,Maroc,Marrakech,Premium,2021-03-14,1388
CUS02718,Belgique,Bruxelles,Occasionnel,2023-06-03,577
CUS02719,Belgique,Liege,Occasionnel,2022-04-12,994
CUS02720,Cote d'Ivoire,Abidjan,Premium,2022-02-06,1059
CUS02721,Ghana,Accra,Occasionnel,2021-04-17,1354
CUS02722,Ghana,Kumasi,Occasionnel,2023-05-31,580
CUS02723,Ghana,Accra,Premium,2021-08-30,1219
CUS02724,Nigeria,Abuja,Standard,2023-06-14,566
CUS02725,Cote d'Ivoire,Bouake,Standard,2024-04-20,255
CUS02726,Cote d'Ivoire,Bouake,Standard,2024-01-04,362
CUS02727,Cote d'Ivoire,Abidjan,Nouveau,2022-05-27,949
CUS02728,Cote d'Ivoire,Abidjan,Premium,2023-06-18,562
CUS02729,France,Marseille,Premium,2022-12-18,744
CUS02730,Cameroun,Yaounde,Premium,2023-03-26,646
CUS02731,Belgique,Bruxelles,Occasionnel,2021-06-06,1304
CUS02732,Maroc,Marrakech,Standard,2023-01-02,729
CUS02733,Cameroun,Yaounde,Occasionnel,2023-01-22,709
CUS02734,Maroc,Marrakech,Standard,2022-07-02,913
CUS02735,Nigeria,Kano,Occasionnel,2021-08-02,1247
CUS02736,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-06-27,187
CUS02737,Belgique,Liege,Premium,2021-10-08,1180
CUS02738,Cameroun,Yaounde,Occasionnel,2022-03-08,1029
CUS02739,Senegal,Thies,Occasionnel,2021-10-18,1170
CUS02740,Cote d'Ivoire,Bouake,Occasionnel,2023-07-19,531
CUS02741,Senegal,Dakar,Standard,2021-03-11,1391
CUS02742,Maroc,Rabat,Occasionnel,2022-09-08,845
CUS02743,Senegal,Dakar,Standard,2024-06-02,212
CUS02744,Ghana,Kumasi,Premium,2023-02-23,677
CUS02745,Ghana,Kumasi,Premium,2022-02-26,1039
CUS02746,Ghana,Accra,Occasionnel,2023-12-27,370
CUS02747,Cote d'Ivoire,Yamoussoukro,Premium,2022-12-14,748
CUS02748,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-06-22,923
CUS02749,Cameroun,Douala,Standard,2024-06-26,188
CUS02750,Ghana,Kumasi,Occasionnel,2021-04-27,1344
CUS02751,Senegal,Saint-Louis,Standard,2022-08-12,872
CUS02752,Belgique,Liege,Occasionnel,2024-03-09,297
CUS02753,Maroc,Casablanca,Nouveau,2023-08-16,503
CUS02754,Cameroun,Douala,Nouveau,2022-07-29,886
CUS02755,Maroc,Casablanca,Nouveau,2024-01-17,349
CUS02756,Maroc,Rabat,Occasionnel,2021-03-21,1381
CUS02757,Maroc,Rabat,Standard,2022-05-29,947
CUS02758,Cote d'Ivoire,Abidjan,Standard,2022-10-20,803
CUS02759,Maroc,Casablanca,Standard,2021-02-05,1425
CUS02760,Belgique,Bruxelles,Standard,2023-01-05,726
CUS02761,Belgique,Bruxelles,Standard,2024-04-01,274
CUS02762,Senegal,Thies,Nouveau,2024-02-04,331
CUS02763,Nigeria,Lagos,Standard,2022-06-13,932
CUS02764,Maroc,Rabat,Nouveau,2021-09-18,1200
CUS02765,Cameroun,Douala,Premium,2024-06-19,195
CUS02766,Cote d'Ivoire,Bouake,Premium,2021-03-20,1382
CUS02767,France,Bordeaux,Occasionnel,2021-03-27,1375
CUS02768,Cameroun,Douala,Nouveau,2022-06-15,930
CUS02769,Maroc,Casablanca,Occasionnel,2022-12-25,737
CUS02770,Cote d'Ivoire,Bouake,Standard,2021-06-08,1302
CUS02771,Belgique,Bruxelles,Occasionnel,2022-05-01,975
CUS02772,Cameroun,Yaounde,Occasionnel,2023-05-02,609
CUS02773,Senegal,Saint-Louis,Standard,2022-08-03,881
CUS02774,France,Paris,Standard,2023-01-08,723
CUS02775,Nigeria,Abuja,Nouveau,2023-02-07,693
CUS02776,Belgique,Liege,Occasionnel,2021-11-25,1132
CUS02777,Nigeria,Lagos,Standard,2021-11-04,1153
CUS02778,Cote d'Ivoire,Abidjan,Occasionnel,2022-10-04,819
CUS02779,Nigeria,Lagos,Standard,2024-04-08,267
CUS02780,Cote d'Ivoire,Bouake,Standard,2021-06-10,1300
CUS02781,Senegal,Dakar,Occasionnel,2024-03-22,284
CUS02782,Ghana,Accra,Occasionnel,2023-12-17,380
CUS02783,Cote d'Ivoire,Daloa,Occasionnel,2023-12-02,395
CUS02784,Belgique,Liege,Standard,2024-03-24,282
CUS02785,Maroc,Casablanca,Standard,2023-01-12,719
CUS02786,Cameroun,Yaounde,Standard,2021-08-25,1224
CUS02787,Cameroun,Yaounde,Occasionnel,2023-04-20,621
CUS02788,Nigeria,Lagos,Standard,2023-11-02,425
CUS02789,Senegal,Thies,Occasionnel,2024-05-24,221
CUS02790,Cameroun,Yaounde,Occasionnel,2022-04-16,990
CUS02791,France,Lyon,Occasionnel,2023-04-15,626
CUS02792,France,Marseille,Occasionnel,2022-12-01,761
CUS02793,Nigeria,Lagos,Premium,2023-05-13,598
CUS02794,France,Bordeaux,Occasionnel,2022-02-10,1055
CUS02795,France,Bordeaux,Premium,2021-09-05,1213
CUS02796,Ghana,Kumasi,Occasionnel,2023-08-21,498
CUS02797,Senegal,Dakar,Nouveau,2023-06-03,577
CUS02798,Cote d'Ivoire,Bouake,Nouveau,2021-09-29,1189
CUS02799,Ghana,Kumasi,Standard,2023-04-04,637
CUS02800,Cameroun,Yaounde,Premium,2022-11-21,771
CUS02801,Senegal,Saint-Louis,Premium,2022-12-28,734
CUS02802,Belgique,Liege,Occasionnel,2023-06-12,568
CUS02803,Maroc,Rabat,Occasionnel,2022-01-11,1085
CUS02804,Senegal,Dakar,Nouveau,2024-04-30,245
CUS02805,Nigeria,Kano,Occasionnel,2023-02-16,684
CUS02806,Nigeria,Abuja,Standard,2024-04-19,256
CUS02807,Maroc,Casablanca,Standard,2023-10-08,450
CUS02808,Nigeria,Lagos,Occasionnel,2023-12-12,385
CUS02809,Ghana,Kumasi,Standard,2022-10-15,808
CUS02810,France,Lyon,Premium,2022-03-08,1029
CUS02811,Ghana,Kumasi,Occasionnel,2024-06-14,200
CUS02812,Nigeria,Lagos,Standard,2021-12-06,1121
CUS02813,Senegal,Thies,Standard,2023-06-18,562
CUS02814,Cameroun,Douala,Standard,2022-06-16,929
CUS02815,Senegal,Dakar,Occasionnel,2021-10-16,1172
CUS02816,Senegal,Dakar,Occasionnel,2023-11-08,419
CUS02817,France,Paris,Occasionnel,2021-03-23,1379
CUS02818,Cameroun,Douala,Standard,2021-02-22,1408
CUS02819,Nigeria,Lagos,Standard,2024-03-15,291
CUS02820,Ghana,Kumasi,Occasionnel,2023-07-19,531
CUS02821,Maroc,Casablanca,Occasionnel,2021-09-03,1215
CUS02822,Belgique,Liege,Standard,2021-06-27,1283
CUS02823,France,Marseille,Occasionnel,2021-08-27,1222
CUS02824,Nigeria,Lagos,Occasionnel,2022-04-01,1005
CUS02825,Senegal,Thies,Standard,2022-11-18,774
CUS02826,Maroc,Rabat,Occasionnel,2023-11-17,410
CUS02827,Senegal,Saint-Louis,Occasionnel,2021-03-20,1382
CUS02828,Ghana,Accra,Nouveau,2023-12-04,393
CUS02829,Nigeria,Lagos,Occasionnel,2021-03-14,1388
CUS02830,Cote d'Ivoire,Bouake,Premium,2023-02-10,690
CUS02831,Cameroun,Douala,Standard,2021-11-07,1150
CUS02832,Belgique,Bruxelles,Occasionnel,2022-08-02,882
CUS02833,France,Lyon,Occasionnel,2021-07-01,1279
CUS02834,Cameroun,Douala,Standard,2023-10-02,456
CUS02835,Cameroun,Douala,Premium,2022-06-23,922
CUS02836,Ghana,Accra,Occasionnel,2023-09-19,469
CUS02837,France,Marseille,Occasionnel,2022-08-22,862
CUS02838,Belgique,Liege,Occasionnel,2023-03-15,657
CUS02839,Nigeria,Kano,Standard,2021-07-17,1263
CUS02840,Cameroun,Douala,Nouveau,2022-08-12,872
CUS02841,Ghana,Kumasi,Standard,2023-05-21,590
CUS02842,Senegal,Dakar,Standard,2022-10-16,807
CUS02843,Senegal,Thies,Occasionnel,2021-09-20,1198
CUS02844,Belgique,Liege,Occasionnel,2022-04-26,980
CUS02845,Cote d'Ivoire,Yamoussoukro,Standard,2022-03-17,1020
CUS02846,Ghana,Accra,Occasionnel,2022-10-24,799
CUS02847,Maroc,Marrakech,Standard,2023-03-13,659
CUS02848,Belgique,Liege,Standard,2021-04-22,1349
CUS02849,Maroc,Rabat,Occasionnel,2022-11-27,765
CUS02850,Cote d'Ivoire,Yamoussoukro,Standard,2022-03-30,1007
CUS02851,France,Lyon,Occasionnel,2021-08-14,1235
CUS02852,Nigeria,Lagos,Occasionnel,2021-02-10,1420
CUS02853,Cote d'Ivoire,Daloa,Premium,2022-11-14,778
CUS02854,Nigeria,Kano,Premium,2021-04-11,1360
CUS02855,Cameroun,Yaounde,Occasionnel,2021-11-18,1139
CUS02856,Ghana,Accra,Standard,2021-11-27,1130
CUS02857,Nigeria,Abuja,Standard,2024-02-07,328
CUS02858,Cameroun,Douala,Premium,2021-02-11,1419
CUS02859,Senegal,Saint-Louis,Standard,2023-09-21,467
CUS02860,Cote d'Ivoire,Bouake,Standard,2021-02-19,1411
CUS02861,Cameroun,Douala,Premium,2021-09-11,1207
CUS02862,Ghana,Kumasi,Premium,2022-07-07,908
CUS02863,Senegal,Dakar,Premium,2023-05-01,610
CUS02864,Cote d'Ivoire,Abidjan,Occasionnel,2024-01-15,351
CUS02865,France,Paris,Occasionnel,2023-03-13,659
CUS02866,Cameroun,Yaounde,Occasionnel,2023-05-21,590
CUS02867,Cote d'Ivoire,Yamoussoukro,Standard,2022-02-20,1045
CUS02868,Senegal,Thies,Nouveau,2024-03-26,280
CUS02869,Belgique,Liege,Standard,2021-07-10,1270
CUS02870,Cameroun,Yaounde,Occasionnel,2023-09-17,471
CUS02871,Maroc,Marrakech,Occasionnel,2022-05-16,960
CUS02872,Ghana,Accra,Nouveau,2023-03-18,654
CUS02873,Nigeria,Kano,Occasionnel,2023-07-16,534
CUS02874,Cameroun,Douala,Standard,2022-04-21,985
CUS02875,Belgique,Liege,Standard,2021-08-12,1237
CUS02876,Maroc,Rabat,Premium,2021-06-21,1289
CUS02877,Senegal,Saint-Louis,Standard,2023-10-01,457
CUS02878,Cameroun,Douala,Premium,2024-06-16,198
CUS02879,Belgique,Bruxelles,Premium,2023-10-08,450
CUS02880,Maroc,Rabat,Standard,2022-11-23,769
CUS02881,France,Paris,Standard,2024-03-03,303
CUS02882,Ghana,Accra,Standard,2022-03-05,1032
CUS02883,Belgique,Liege,Standard,2022-04-28,978
CUS02884,Nigeria,Abuja,Occasionnel,2023-11-20,407
CUS02885,Senegal,Dakar,Standard,2021-06-08,1302
CUS02886,Ghana,Accra,Occasionnel,2021-11-28,1129
CUS02887,Senegal,Dakar,Standard,2021-08-21,1228
CUS02888,Cote d'Ivoire,Daloa,Standard,2023-12-11,386
CUS02889,Belgique,Bruxelles,Occasionnel,2024-01-26,340
CUS02890,Ghana,Kumasi,Premium,2021-08-29,1220
CUS02891,Ghana,Kumasi,Occasionnel,2022-07-10,905
CUS02892,Nigeria,Kano,Nouveau,2024-02-29,306
CUS02893,France,Lyon,Standard,2022-02-23,1042
CUS02894,Nigeria,Kano,Occasionnel,2023-08-25,494
CUS02895,Belgique,Bruxelles,Nouveau,2021-10-05,1183
CUS02896,France,Bordeaux,Premium,2023-05-03,608
CUS02897,France,Lyon,Standard,2021-01-12,1449
CUS02898,Maroc,Marrakech,Standard,2021-07-12,1268
CUS02899,Belgique,Liege,Premium,2023-08-18,501
CUS02900,France,Paris,Standard,2024-02-20,315
CUS02901,Cameroun,Yaounde,Occasionnel,2022-01-30,1066
CUS02902,Maroc,Rabat,Occasionnel,2023-05-23,588
CUS02903,Maroc,Rabat,Occasionnel,2023-04-06,635
CUS02904,Maroc,Marrakech,Occasionnel,2022-02-19,1046
CUS02905,Senegal,Saint-Louis,Standard,2022-03-20,1017
CUS02906,Maroc,Casablanca,Standard,2021-07-29,1251
CUS02907,France,Bordeaux,Standard,2024-04-27,248
CUS02908,Maroc,Marrakech,Nouveau,2023-08-28,491
CUS02909,Cameroun,Douala,Premium,2022-04-20,986
CUS02910,Cameroun,Douala,Nouveau,2024-06-13,201
CUS02911,France,Lyon,Standard,2021-01-01,1460
CUS02912,Nigeria,Lagos,Nouveau,2021-04-17,1354
CUS02913,France,Bordeaux,Standard,2023-08-25,494
CUS02914,Nigeria,Abuja,Occasionnel,2021-08-29,1220
CUS02915,Cameroun,Yaounde,Standard,2023-03-01,671
CUS02916,Belgique,Liege,Standard,2023-12-06,391
CUS02917,Nigeria,Kano,Premium,2024-05-24,221
CUS02918,Cameroun,Douala,Nouveau,2022-07-23,892
CUS02919,France,Bordeaux,Occasionnel,2023-10-01,457
CUS02920,Maroc,Marrakech,Premium,2023-06-11,569
CUS02921,Nigeria,Lagos,Premium,2023-01-19,712
CUS02922,Belgique,Liege,Occasionnel,2022-03-14,1023
CUS02923,Cameroun,Yaounde,Standard,2021-01-22,1439
CUS02924,Cameroun,Yaounde,Standard,2022-02-04,1061
CUS02925,Cote d'Ivoire,Yamoussoukro,Standard,2023-01-26,705
CUS02926,Maroc,Marrakech,Nouveau,2024-05-27,218
CUS02927,Maroc,Casablanca,Occasionnel,2023-09-08,480
CUS02928,Ghana,Accra,Nouveau,2022-06-03,942
CUS02929,Maroc,Marrakech,Premium,2024-03-17,289
CUS02930,Cote d'Ivoire,Daloa,Nouveau,2023-07-20,530
CUS02931,Belgique,Bruxelles,Standard,2024-01-23,343
CUS02932,Senegal,Dakar,Standard,2024-06-09,205
CUS02933,France,Lyon,Nouveau,2021-09-27,1191
CUS02934,Senegal,Thies,Occasionnel,2021-09-02,1216
CUS02935,Cote d'Ivoire,Daloa,Occasionnel,2021-05-08,1333
CUS02936,Nigeria,Lagos,Nouveau,2022-07-23,892
CUS02937,Cameroun,Douala,Standard,2022-10-11,812
CUS02938,France,Marseille,Occasionnel,2023-04-06,635
CUS02939,Ghana,Accra,Premium,2023-10-25,433
CUS02940,France,Marseille,Premium,2023-06-28,552
CUS02941,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-11-02,425
CUS02942,Ghana,Accra,Occasionnel,2021-01-07,1454
CUS02943,Maroc,Rabat,Occasionnel,2021-08-30,1219
CUS02944,Nigeria,Abuja,Occasionnel,2021-06-26,1284
CUS02945,Belgique,Bruxelles,Premium,2021-07-05,1275
CUS02946,France,Paris,Standard,2024-04-25,250
CUS02947,Cote d'Ivoire,Bouake,Occasionnel,2022-03-22,1015
CUS02948,Nigeria,Abuja,Premium,2022-05-21,955
CUS02949,Maroc,Marrakech,Occasionnel,2022-01-27,1069
CUS02950,France,Marseille,Premium,2022-08-11,873
CUS02951,France,Marseille,Premium,2022-10-09,814
CUS02952,Ghana,Accra,Occasionnel,2022-07-13,902
CUS02953,Cameroun,Douala,Nouveau,2022-06-16,929
CUS02954,Belgique,Liege,Premium,2022-12-29,733
CUS02955,Nigeria,Abuja,Occasionnel,2023-12-08,389
CUS02956,Belgique,Bruxelles,Premium,2024-04-13,262
CUS02957,Ghana,Accra,Occasionnel,2022-03-08,1029
CUS02958,Ghana,Kumasi,Occasionnel,2022-08-15,869
CUS02959,Cameroun,Yaounde,Occasionnel,2023-10-29,429
CUS02960,Maroc,Casablanca,Occasionnel,2022-03-08,1029
CUS02961,Maroc,Casablanca,Standard,2021-03-06,1396
CUS02962,Senegal,Saint-Louis,Occasionnel,2022-01-17,1079
CUS02963,Belgique,Bruxelles,Standard,2022-10-24,799
CUS02964,Nigeria,Kano,Standard,2024-04-20,255
CUS02965,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-01-05,726
CUS02966,Cote d'Ivoire,Bouake,Standard,2022-11-17,775
CUS02967,Nigeria,Kano,Nouveau,2022-01-19,1077
CUS02968,Nigeria,Abuja,Standard,2024-01-25,341
CUS02969,France,Paris,Standard,2024-06-16,198
CUS02970,Belgique,Liege,Occasionnel,2023-08-28,491
CUS02971,Cameroun,Yaounde,Occasionnel,2024-05-15,230
CUS02972,Nigeria,Abuja,Occasionnel,2022-09-07,846
CUS02973,Cote d'Ivoire,Bouake,Occasionnel,2023-11-05,422
CUS02974,Senegal,Thies,Standard,2022-07-06,909
CUS02975,Ghana,Accra,Standard,2021-12-07,1120
CUS02976,Maroc,Marrakech,Nouveau,2023-12-10,387
CUS02977,Cameroun,Douala,Premium,2022-11-14,778
CUS02978,Cote d'Ivoire,Abidjan,Standard,2021-10-17,1171
CUS02979,Nigeria,Abuja,Standard,2023-08-02,517
CUS02980,Cote d'Ivoire,Bouake,Standard,2021-12-19,1108
CUS02981,Maroc,Rabat,Premium,2022-04-29,977
CUS02982,Cameroun,Yaounde,Premium,2022-05-17,959
CUS02983,France,Marseille,Premium,2021-11-23,1134
CUS02984,Nigeria,Lagos,Standard,2023-03-19,653
CUS02985,Cameroun,Yaounde,Occasionnel,2023-08-08,511
CUS02986,Cameroun,Douala,Standard,2022-10-14,809
CUS02987,France,Bordeaux,Occasionnel,2022-08-03,881
CUS02988,Ghana,Kumasi,Occasionnel,2022-12-12,750
CUS02989,Belgique,Bruxelles,Standard,2024-05-31,214
CUS02990,France,Lyon,Standard,2022-11-28,764
CUS02991,Cote d'Ivoire,Daloa,Nouveau,2022-04-17,989
CUS02992,France,Bordeaux,Standard,2022-03-09,1028
CUS02993,Maroc,Rabat,Premium,2023-02-26,674
CUS02994,France,Bordeaux,Standard,2022-09-30,823
CUS02995,Ghana,Kumasi,Premium,2023-05-14,597
CUS02996,France,Lyon,Standard,2023-11-26,401
CUS02997,Senegal,Thies,Occasionnel,2022-12-11,751
CUS02998,Senegal,Saint-Louis,Nouveau,2021-01-26,1435
CUS02999,France,Marseille,Premium,2023-11-05,422
CUS03000,Ghana,Kumasi,Premium,2023-04-03,638
