service_id,reservation_id,hotel_id,date_service,categorie,montant,quantite
SVC05369,RES04772,HTL003,2024-06-03,Minibar,13531,2
SVC05370,RES04772,HTL003,2024-06-03,Room service,23579,2
SVC05371,RES05741,HTL001,2023-03-21,Spa & Bien-etre,102978,3
SVC05372,RES04553,HTL001,2022-09-17,Restaurant,14184,1
SVC05373,RES04553,HTL001,2022-09-17,Minibar,16000,2
SVC05374,RES04303,HTL001,2022-10-19,Restaurant,18097,1
SVC05375,RES05802,HTL001,2023-09-27,Minibar,14940,1
SVC05376,RES05802,HTL001,2023-09-26,Restaurant,16404,3
SVC05377,RES04749,HTL004,2024-04-01,Blanchisserie,5265,2
SVC05378,RES04749,HTL004,2024-04-01,Blanchisserie,11067,1
SVC05379,RES04749,HTL004,2024-04-01,Salle conference,101868,1
SVC05380,RES02095,HTL003,2022-06-15,Blanchisserie,5370,2
SVC05381,RES02095,HTL003,2022-06-15,Transport,30663,2
SVC05382,RES02095,HTL003,2022-06-15,Restaurant,28870,3
SVC05383,RES02095,HTL003,2022-06-15,Restaurant,33247,1
SVC05384,RES03161,HTL002,2022-03-05,Spa & Bien-etre,70741,3
SVC05385,RES00281,HTL001,2022-07-27,Restaurant,17700,2
SVC05386,RES00281,HTL001,2022-07-26,Restaurant,12717,1
SVC05387,RES04341,HTL004,2023-02-20,Transport,46835,2
SVC05388,RES05199,HTL002,2024-06-19,Blanchisserie,11857,3
SVC05389,RES05199,HTL002,2024-06-20,Blanchisserie,11978,1
SVC05390,RES05199,HTL002,2024-06-19,Room service,22624,1
SVC05391,RES05199,HTL002,2024-06-22,Room service,24653,3
SVC05392,RES01729,HTL005,2022-09-26,Restaurant,32657,1
SVC05393,RES01729,HTL005,2022-09-26,Restaurant,20291,1
SVC05394,RES01959,HTL002,2023-09-11,Blanchisserie,14548,2
SVC05395,RES01959,HTL002,2023-09-11,Room service,22581,3
SVC05396,RES01959,HTL002,2023-09-12,Blanchisserie,4804,1
SVC05397,RES01959,HTL002,2023-09-12,Minibar,10775,3
SVC05398,RES01959,HTL002,2023-09-12,Restaurant,15345,2
SVC05399,RES05492,HTL002,2023-08-30,Restaurant,15284,3
SVC05400,RES07529,HTL001,2022-11-16,Room service,13509,1
SVC05401,RES07529,HTL001,2022-11-16,Restaurant,26342,1
SVC05402,RES07375,HTL002,2022-02-13,Minibar,16801,3
SVC05403,RES07375,HTL002,2022-02-13,Minibar,18149,2
SVC05404,RES07375,HTL002,2022-02-14,Transport,49834,1
SVC05405,RES07375,HTL002,2022-02-14,Blanchisserie,11141,2
SVC05406,RES07375,HTL002,2022-02-14,Restaurant,13074,2
SVC05407,RES05957,HTL001,2024-05-15,Room service,15893,2
SVC05408,RES05957,HTL001,2024-05-15,Spa & Bien-etre,95460,1
SVC05409,RES05957,HTL001,2024-05-14,Room service,12485,2
SVC05410,RES05957,HTL001,2024-05-15,Room service,19213,3
SVC05411,RES05957,HTL001,2024-05-16,Spa & Bien-etre,62987,3
SVC05412,RES05984,HTL001,2022-08-15,Room service,20539,1
SVC05413,RES05984,HTL001,2022-08-16,Blanchisserie,13790,3
SVC05414,RES05984,HTL001,2022-08-16,Transport,35188,2
SVC05415,RES05984,HTL001,2022-08-17,Minibar,18756,1
SVC05416,RES05061,HTL001,2022-08-18,Spa & Bien-etre,65616,3
SVC05417,RES05061,HTL001,2022-08-20,Blanchisserie,13975,2
SVC05418,RES05061,HTL001,2022-08-20,Restaurant,26052,1
SVC05419,RES05061,HTL001,2022-08-19,Restaurant,21185,2
SVC05420,RES05488,HTL005,2024-04-15,Transport,24915,3
SVC05421,RES03858,HTL004,2024-03-06,Transport,25096,1
SVC05422,RES03858,HTL004,2024-03-06,Spa & Bien-etre,95597,3
SVC05423,RES03858,HTL004,2024-03-06,Minibar,13035,2
SVC05424,RES06882,HTL001,2022-11-09,Restaurant,29130,2
SVC05425,RES06882,HTL001,2022-11-12,Room service,29848,3
SVC05426,RES06882,HTL001,2022-11-09,Minibar,13359,2
SVC05427,RES07986,HTL001,2023-03-15,Transport,33388,2
SVC05428,RES07986,HTL001,2023-03-15,Restaurant,14514,1
SVC05429,RES07986,HTL001,2023-03-15,Restaurant,18500,2
SVC05430,RES07254,HTL002,2022-04-25,Salle conference,104322,2
SVC05431,RES07254,HTL002,2022-04-25,Minibar,18830,3
SVC05432,RES07254,HTL002,2022-04-25,Spa & Bien-etre,101814,1
SVC05433,RES07254,HTL002,2022-04-25,Restaurant,25346,2
SVC05434,RES03416,HTL003,2023-08-21,Restaurant,33728,1
SVC05435,RES03416,HTL003,2023-08-21,Room service,12890,3
SVC05436,RES03416,HTL003,2023-08-21,Room service,14529,1
SVC05437,RES03416,HTL003,2023-08-21,Salle conference,126492,1
SVC05438,RES00694,HTL003,2022-02-10,Restaurant,25677,2
SVC05439,RES00694,HTL003,2022-02-10,Room service,27117,1
SVC05440,RES00694,HTL003,2022-02-10,Restaurant,35278,1
SVC05441,RES00694,HTL003,2022-02-10,Transport,32152,3
SVC05442,RES00694,HTL003,2022-02-10,Room service,27412,3
SVC05443,RES06707,HTL005,2022-08-04,Restaurant,34341,2
SVC05444,RES06707,HTL005,2022-08-04,Transport,21259,1
SVC05445,RES06707,HTL005,2022-08-04,Restaurant,33774,3
SVC05446,RES06707,HTL005,2022-08-04,Restaurant,26310,1
SVC05447,RES06707,HTL005,2022-08-04,Salle conference,164907,2
SVC05448,RES04348,HTL003,2023-11-29,Restaurant,22654,1
SVC05449,RES04348,HTL003,2023-11-28,Blanchisserie,8198,3
SVC05450,RES04348,HTL003,2023-11-27,Blanchisserie,7633,1
SVC05451,RES04348,HTL003,2023-11-29,Salle conference,69445,2
SVC05452,RES04587,HTL002,2023-01-27,Restaurant,36172,1
SVC05453,RES04587,HTL002,2023-01-27,Room service,15084,3
SVC05454,RES04587,HTL002,2023-01-28,Minibar,19459,3
SVC05455,RES04587,HTL002,2023-01-28,Restaurant,17654,2
SVC05456,RES02295,HTL001,2023-04-14,Blanchisserie,10924,1
SVC05457,RES02295,HTL001,2023-04-12,Minibar,6868,2
SVC05458,RES02295,HTL001,2023-04-13,Restaurant,32379,2
SVC05459,RES02295,HTL001,2023-04-12,Spa & Bien-etre,63614,1
SVC05460,RES02295,HTL001,2023-04-14,Restaurant,30370,2
SVC05461,RES07775,HTL002,2023-03-22,Restaurant,28710,1
SVC05462,RES00330,HTL002,2023-03-15,Restaurant,32995,1
SVC05463,RES00336,HTL001,2024-05-18,Minibar,12431,1
SVC05464,RES00336,HTL001,2024-05-18,Minibar,16582,2
SVC05465,RES04706,HTL002,2023-01-09,Spa & Bien-etre,37428,2
SVC05466,RES04706,HTL002,2023-01-10,Blanchisserie,7290,2
SVC05467,RES04706,HTL002,2023-01-10,Transport,19584,3
SVC05468,RES04706,HTL002,2023-01-09,Room service,22174,3
SVC05469,RES03993,HTL005,2024-03-07,Blanchisserie,5421,1
SVC05470,RES03993,HTL005,2024-03-07,Minibar,19561,2
SVC05471,RES03993,HTL005,2024-03-08,Room service,10043,2
SVC05472,RES03993,HTL005,2024-03-08,Restaurant,27139,2
SVC05473,RES03993,HTL005,2024-03-07,Salle conference,117213,3
SVC05474,RES06579,HTL001,2023-12-20,Spa & Bien-etre,81506,1
SVC05475,RES06579,HTL001,2023-12-18,Minibar,7041,1
SVC05476,RES06579,HTL001,2023-12-18,Salle conference,154612,1
SVC05477,RES06579,HTL001,2023-12-20,Transport,25495,3
SVC05478,RES07572,HTL004,2023-09-05,Transport,18843,1
SVC05479,RES07572,HTL004,2023-09-05,Room service,20594,2
SVC05480,RES07566,HTL002,2022-07-23,Minibar,9653,3
SVC05481,RES07566,HTL002,2022-07-23,Transport,23567,3
SVC05482,RES07566,HTL002,2022-07-22,Salle conference,160249,3
SVC05483,RES05559,HTL003,2022-07-08,Room service,18855,3
SVC05484,RES05559,HTL003,2022-07-09,Restaurant,35291,3
SVC05485,RES05559,HTL003,2022-07-07,Room service,17954,2
SVC05486,RES00708,HTL001,2024-02-12,Blanchisserie,12203,3
SVC05487,RES06539,HTL002,2022-11-17,Restaurant,14799,1
SVC05488,RES06678,HTL004,2022-06-14,Room service,24261,2
SVC05489,RES05456,HTL003,2023-03-10,Minibar,13776,2
SVC05490,RES02057,HTL005,2023-10-08,Restaurant,29732,3
SVC05491,RES06414,HTL003,2022-01-08,Minibar,14351,3
SVC05492,RES06414,HTL003,2022-01-10,Spa & Bien-etre,111251,2
SVC05493,RES06414,HTL003,2022-01-10,Room service,23827,2
SVC05494,RES06414,HTL003,2022-01-08,Room service,10775,1
SVC05495,RES06414,HTL003,2022-01-09,Salle conference,126923,2
SVC05496,RES00265,HTL001,2022-02-09,Room service,26335,3
SVC05497,RES00265,HTL001,2022-02-09,Restaurant,19615,3
SVC05498,RES00265,HTL001,2022-02-10,Transport,16909,3
SVC05499,RES00265,HTL001,2022-02-09,Minibar,16137,2
SVC05500,RES00265,HTL001,2022-02-10,Restaurant,27247,1
SVC05501,RES00841,HTL004,2022-02-10,Restaurant,27666,3
SVC05502,RES00841,HTL004,2022-02-08,Restaurant,12533,3
SVC05503,RES00841,HTL004,2022-02-07,Restaurant,34204,3
SVC05504,RES01484,HTL002,2024-02-28,Restaurant,16369,2
SVC05505,RES01105,HTL004,2023-09-13,Room service,17298,1
SVC05506,RES02856,HTL004,2023-11-23,Room service,27779,1
SVC05507,RES02856,HTL004,2023-11-22,Restaurant,16051,1
SVC05508,RES02856,HTL004,2023-11-21,Room service,29440,2
SVC05509,RES02856,HTL004,2023-11-21,Restaurant,33869,2
SVC05510,RES01059,HTL002,2024-02-29,Restaurant,31037,3
SVC05511,RES01059,HTL002,2024-02-28,Restaurant,15151,1
SVC05512,RES01059,HTL002,2024-02-28,Room service,11921,2
SVC05513,RES01059,HTL002,2024-02-28,Blanchisserie,13096,2
SVC05514,RES00870,HTL003,2022-07-27,Transport,21854,3
SVC05515,RES00870,HTL003,2022-07-29,Room service,18986,3
SVC05516,RES00870,HTL003,2022-07-28,Room service,12513,1
SVC05517,RES03273,HTL002,2024-01-25,Transport,26241,2
SVC05518,RES02303,HTL005,2023-09-08,Restaurant,21369,3
SVC05519,RES02303,HTL005,2023-09-06,Room service,10710,2
SVC05520,RES02303,HTL005,2023-09-07,Room service,20776,3
SVC05521,RES00286,HTL005,2022-02-12,Blanchisserie,5025,2
SVC05522,RES00286,HTL005,2022-02-15,Transport,26207,2
SVC05523,RES00286,HTL005,2022-02-13,Salle conference,175797,1
SVC05524,RES01753,HTL005,2023-10-29,Salle conference,156404,1
SVC05525,RES01753,HTL005,2023-10-28,Transport,40493,2
SVC05526,RES00964,HTL005,2023-02-18,Transport,40703,2
SVC05527,RES00964,HTL005,2023-02-18,Restaurant,24287,3
SVC05528,RES05068,HTL003,2022-05-21,Blanchisserie,9974,1
SVC05529,RES05068,HTL003,2022-05-21,Room service,26110,3
SVC05530,RES01905,HTL002,2024-03-09,Restaurant,26363,2
SVC05531,RES07819,HTL002,2022-12-21,Transport,27637,1
SVC05532,RES07819,HTL002,2022-12-22,Restaurant,22112,3
SVC05533,RES02217,HTL004,2022-08-03,Room service,29952,3
SVC05534,RES02217,HTL004,2022-08-02,Restaurant,30999,1
SVC05535,RES02217,HTL004,2022-08-01,Minibar,11075,2
SVC05536,RES02217,HTL004,2022-08-03,Spa & Bien-etre,78144,3
SVC05537,RES05491,HTL005,2022-01-06,Room service,28086,2
SVC05538,RES05491,HTL005,2022-01-04,Salle conference,186762,1
SVC05539,RES05491,HTL005,2022-01-06,Restaurant,33789,1
SVC05540,RES06254,HTL003,2023-12-31,Spa & Bien-etre,86508,2
SVC05541,RES06254,HTL003,2024-01-01,Restaurant,19751,1
SVC05542,RES06254,HTL003,2023-12-30,Room service,27648,1
SVC05543,RES06254,HTL003,2023-12-31,Transport,41054,1
SVC05544,RES06929,HTL003,2023-01-09,Minibar,7014,3
SVC05545,RES01775,HTL001,2022-02-02,Minibar,10905,1
SVC05546,RES01775,HTL001,2022-02-02,Room service,13272,2
SVC05547,RES01775,HTL001,2022-02-02,Minibar,10579,2
SVC05548,RES01775,HTL001,2022-02-02,Minibar,10115,1
SVC05549,RES01775,HTL001,2022-02-02,Restaurant,12526,3
SVC05550,RES05123,HTL001,2022-03-09,Room service,22082,1
SVC05551,RES05123,HTL001,2022-03-09,Restaurant,30770,2
SVC05552,RES05123,HTL001,2022-03-11,Transport,48344,1
SVC05553,RES05123,HTL001,2022-03-11,Blanchisserie,12771,3
SVC05554,RES05123,HTL001,2022-03-09,Room service,10223,3
SVC05555,RES03952,HTL003,2024-01-02,Minibar,16542,1
SVC05556,RES03952,HTL003,2024-01-01,Minibar,19024,2
SVC05557,RES03952,HTL003,2024-01-02,Minibar,9790,3
SVC05558,RES07610,HTL001,2022-08-09,Blanchisserie,4973,2
SVC05559,RES01972,HTL004,2022-05-27,Blanchisserie,11205,3
SVC05560,RES01972,HTL004,2022-05-28,Restaurant,19808,1
SVC05561,RES07458,HTL005,2022-11-13,Transport,33159,2
SVC05562,RES07458,HTL005,2022-11-13,Salle conference,126899,2
SVC05563,RES07458,HTL005,2022-11-13,Blanchisserie,8585,2
SVC05564,RES07458,HTL005,2022-11-13,Room service,28269,1
SVC05565,RES04459,HTL001,2022-06-12,Restaurant,26114,1
SVC05566,RES04459,HTL001,2022-06-12,Salle conference,92166,1
SVC05567,RES04459,HTL001,2022-06-12,Room service,20583,3
SVC05568,RES04459,HTL001,2022-06-12,Room service,19899,3
SVC05569,RES04459,HTL001,2022-06-12,Restaurant,36079,3
SVC05570,RES07278,HTL003,2024-06-07,Restaurant,17034,2
SVC05571,RES07278,HTL003,2024-06-08,Room service,16579,2
SVC05572,RES02384,HTL001,2022-06-13,Restaurant,18200,3
SVC05573,RES02384,HTL001,2022-06-13,Room service,21386,3
SVC05574,RES02384,HTL001,2022-06-13,Blanchisserie,7089,3
SVC05575,RES01487,HTL004,2022-04-04,Room service,19157,3
SVC05576,RES01487,HTL004,2022-04-02,Restaurant,19603,3
SVC05577,RES01487,HTL004,2022-04-02,Room service,23938,1
SVC05578,RES01487,HTL004,2022-04-04,Restaurant,12219,2
SVC05579,RES04927,HTL001,2023-05-11,Restaurant,28747,2
SVC05580,RES04927,HTL001,2023-05-11,Room service,20609,1
SVC05581,RES04927,HTL001,2023-05-11,Minibar,12575,1
SVC05582,RES06892,HTL002,2023-07-28,Restaurant,27125,1
SVC05583,RES06892,HTL002,2023-07-28,Blanchisserie,6481,3
SVC05584,RES06892,HTL002,2023-07-28,Minibar,16337,2
SVC05585,RES06892,HTL002,2023-07-28,Restaurant,31535,3
SVC05586,RES06892,HTL002,2023-07-28,Restaurant,32665,3
SVC05587,RES03377,HTL005,2024-05-16,Room service,14892,1
SVC05588,RES03377,HTL005,2024-05-16,Room service,18362,2
SVC05589,RES03377,HTL005,2024-05-16,Minibar,6569,3
SVC05590,RES03377,HTL005,2024-05-16,Restaurant,31801,3
SVC05591,RES02281,HTL004,2024-01-28,Restaurant,26479,1
SVC05592,RES02281,HTL004,2024-01-30,Minibar,13966,1
SVC05593,RES02281,HTL004,2024-01-27,Room service,15967,2
SVC05594,RES02281,HTL004,2024-01-27,Room service,10664,1
SVC05595,RES02281,HTL004,2024-01-29,Minibar,13350,2
SVC05596,RES05723,HTL002,2023-08-02,Room service,27081,2
SVC05597,RES05723,HTL002,2023-07-31,Minibar,17664,2
SVC05598,RES04258,HTL001,2022-08-21,Room service,16476,2
SVC05599,RES04258,HTL001,2022-08-21,Room service,21422,2
SVC05600,RES04258,HTL001,2022-08-22,Restaurant,37028,3
SVC05601,RES04258,HTL001,2022-08-22,Restaurant,12583,2
SVC05602,RES04258,HTL001,2022-08-22,Minibar,8809,2
SVC05603,RES06265,HTL001,2024-04-06,Restaurant,22835,1
SVC05604,RES06265,HTL001,2024-04-05,Blanchisserie,8909,2
SVC05605,RES01659,HTL004,2022-10-15,Transport,24307,1
SVC05606,RES01659,HTL004,2022-10-14,Spa & Bien-etre,48824,3
SVC05607,RES02942,HTL005,2024-03-12,Restaurant,13847,1
SVC05608,RES06810,HTL005,2023-09-27,Blanchisserie,7834,2
SVC05609,RES06810,HTL005,2023-09-28,Transport,43842,2
SVC05610,RES06810,HTL005,2023-09-27,Transport,22028,3
SVC05611,RES06810,HTL005,2023-09-27,Restaurant,27697,3
SVC05612,RES05297,HTL003,2023-09-08,Restaurant,22963,3
SVC05613,RES03045,HTL001,2022-04-01,Room service,10220,2
SVC05614,RES03045,HTL001,2022-04-02,Minibar,15562,2
SVC05615,RES03045,HTL001,2022-04-02,Restaurant,25322,3
SVC05616,RES00403,HTL001,2022-02-18,Spa & Bien-etre,46126,2
SVC05617,RES00403,HTL001,2022-02-18,Transport,30349,2
SVC05618,RES00403,HTL001,2022-02-17,Transport,36962,2
SVC05619,RES03209,HTL004,2022-02-20,Blanchisserie,14106,3
SVC05620,RES03209,HTL004,2022-02-18,Spa & Bien-etre,111121,1
SVC05621,RES03209,HTL004,2022-02-20,Spa & Bien-etre,42221,3
SVC05622,RES04828,HTL002,2023-06-16,Blanchisserie,12804,3
SVC05623,RES04828,HTL002,2023-06-16,Restaurant,12833,2
SVC05624,RES04780,HTL003,2022-04-23,Restaurant,12522,2
SVC05625,RES04780,HTL003,2022-04-25,Room service,11652,3
SVC05626,RES06047,HTL005,2024-01-04,Minibar,11590,2
SVC05627,RES06047,HTL005,2024-01-04,Minibar,15535,1
SVC05628,RES06047,HTL005,2024-01-04,Room service,9859,3
SVC05629,RES06047,HTL005,2024-01-04,Restaurant,29397,2
SVC05630,RES06047,HTL005,2024-01-04,Room service,13243,2
SVC05631,RES00033,HTL003,2024-05-12,Restaurant,32464,1
SVC05632,RES00033,HTL003,2024-05-12,Transport,45303,2
SVC05633,RES00033,HTL003,2024-05-12,Salle conference,174832,2
SVC05634,RES00033,HTL003,2024-05-12,Room service,17857,3
SVC05635,RES00033,HTL003,2024-05-12,Transport,46142,1
SVC05636,RES05076,HTL005,2023-01-29,Room service,18470,3
SVC05637,RES05076,HTL005,2023-01-26,Blanchisserie,7936,1
SVC05638,RES05888,HTL001,2023-10-05,Spa & Bien-etre,103436,3
SVC05639,RES05888,HTL001,2023-10-05,Salle conference,196718,1
SVC05640,RES03299,HTL004,2022-02-12,Restaurant,32323,2
SVC05641,RES03299,HTL004,2022-02-12,Minibar,12582,3
SVC05642,RES03299,HTL004,2022-02-12,Minibar,8813,2
SVC05643,RES03236,HTL003,2023-01-13,Room service,22031,2
SVC05644,RES03236,HTL003,2023-01-13,Restaurant,35477,1
SVC05645,RES01184,HTL004,2023-05-07,Transport,40558,2
SVC05646,RES01184,HTL004,2023-05-07,Room service,15036,2
SVC05647,RES05607,HTL001,2022-12-31,Blanchisserie,6853,2
SVC05648,RES05607,HTL001,2022-12-30,Salle conference,117107,2
SVC05649,RES05607,HTL001,2022-12-30,Restaurant,34845,1
SVC05650,RES05607,HTL001,2022-12-31,Blanchisserie,12712,3
SVC05651,RES00138,HTL001,2023-08-28,Minibar,10872,2
SVC05652,RES00138,HTL001,2023-08-31,Blanchisserie,11880,2
SVC05653,RES00138,HTL001,2023-09-01,Transport,46003,1
SVC05654,RES00138,HTL001,2023-09-01,Room service,17231,3
SVC05655,RES00138,HTL001,2023-09-01,Transport,17556,1
SVC05656,RES07617,HTL002,2022-01-26,Salle conference,106590,1
SVC05657,RES07617,HTL002,2022-01-22,Blanchisserie,13234,1
SVC05658,RES07617,HTL002,2022-01-26,Spa & Bien-etre,91656,1
SVC05659,RES05847,HTL002,2023-08-03,Restaurant,33788,3
SVC05660,RES05847,HTL002,2023-08-03,Blanchisserie,11951,3
SVC05661,RES02815,HTL004,2022-02-13,Transport,32743,2
SVC05662,RES04903,HTL005,2023-09-06,Room service,16525,3
SVC05663,RES04903,HTL005,2023-09-10,Transport,41927,1
SVC05664,RES04903,HTL005,2023-09-08,Room service,16399,1
SVC05665,RES04903,HTL005,2023-09-08,Restaurant,37285,2
SVC05666,RES02966,HTL001,2023-05-18,Minibar,9413,3
SVC05667,RES06500,HTL004,2023-11-07,Room service,20194,2
SVC05668,RES06500,HTL004,2023-11-07,Room service,18631,1
SVC05669,RES06500,HTL004,2023-11-08,Salle conference,86561,2
SVC05670,RES06500,HTL004,2023-11-07,Spa & Bien-etre,67216,1
SVC05671,RES06500,HTL004,2023-11-07,Restaurant,34715,3
SVC05672,RES07102,HTL003,2022-01-28,Restaurant,26977,1
SVC05673,RES07102,HTL003,2022-01-27,Room service,22321,2
SVC05674,RES01701,HTL004,2022-11-18,Room service,13886,1
SVC05675,RES03844,HTL001,2022-02-17,Restaurant,22410,2
SVC05676,RES06525,HTL002,2022-08-16,Salle conference,128847,2
SVC05677,RES06525,HTL002,2022-08-14,Restaurant,37248,3
SVC05678,RES00648,HTL002,2022-02-20,Salle conference,191691,1
SVC05679,RES00082,HTL004,2023-08-01,Spa & Bien-etre,56675,3
SVC05680,RES00082,HTL004,2023-08-02,Salle conference,150770,2
SVC05681,RES00082,HTL004,2023-08-02,Minibar,16548,2
SVC05682,RES00082,HTL004,2023-08-02,Restaurant,26956,2
SVC05683,RES01468,HTL004,2023-06-02,Room service,22625,3
SVC05684,RES01468,HTL004,2023-06-02,Restaurant,30775,2
SVC05685,RES01468,HTL004,2023-06-02,Room service,12467,2
SVC05686,RES01468,HTL004,2023-06-02,Transport,38810,2
SVC05687,RES01551,HTL002,2022-04-13,Minibar,9375,2
SVC05688,RES01551,HTL002,2022-04-10,Salle conference,123926,2
SVC05689,RES01551,HTL002,2022-04-10,Salle conference,166195,1
SVC05690,RES01551,HTL002,2022-04-09,Minibar,19236,2
SVC05691,RES01551,HTL002,2022-04-13,Transport,41884,1
SVC05692,RES03429,HTL004,2022-01-13,Minibar,12289,2
SVC05693,RES03429,HTL004,2022-01-10,Transport,22784,3
SVC05694,RES05872,HTL002,2022-09-04,Transport,46140,3
SVC05695,RES05872,HTL002,2022-09-04,Room service,23385,3
SVC05696,RES05872,HTL002,2022-09-04,Transport,35689,1
SVC05697,RES05872,HTL002,2022-09-04,Room service,24507,2
SVC05698,RES05872,HTL002,2022-09-04,Room service,12195,1
SVC05699,RES04421,HTL002,2022-08-10,Spa & Bien-etre,98414,2
SVC05700,RES04421,HTL002,2022-08-11,Restaurant,35194,3
SVC05701,RES04421,HTL002,2022-08-12,Room service,16250,2
SVC05702,RES05924,HTL005,2023-05-08,Minibar,10704,3
SVC05703,RES05924,HTL005,2023-05-09,Blanchisserie,12169,1
SVC05704,RES04659,HTL001,2022-08-31,Room service,21042,3
SVC05705,RES04659,HTL001,2022-09-01,Restaurant,21646,3
SVC05706,RES04659,HTL001,2022-08-31,Minibar,16057,1
SVC05707,RES04659,HTL001,2022-09-01,Transport,38804,1
SVC05708,RES06454,HTL004,2022-02-17,Transport,35729,2
SVC05709,RES06454,HTL004,2022-02-17,Spa & Bien-etre,83565,2
SVC05710,RES06454,HTL004,2022-02-18,Transport,39721,1
SVC05711,RES06454,HTL004,2022-02-17,Minibar,10566,2
SVC05712,RES00165,HTL001,2023-04-09,Room service,28608,1
SVC05713,RES00165,HTL001,2023-04-07,Restaurant,23451,1
SVC05714,RES00165,HTL001,2023-04-08,Restaurant,16414,3
SVC05715,RES03791,HTL003,2023-12-16,Restaurant,27321,2
SVC05716,RES01706,HTL002,2023-05-14,Restaurant,12880,2
SVC05717,RES06844,HTL001,2024-02-16,Salle conference,71663,2
SVC05718,RES00494,HTL004,2022-10-15,Restaurant,16286,2
SVC05719,RES00494,HTL004,2022-10-16,Spa & Bien-etre,103157,2
SVC05720,RES02142,HTL001,2023-05-21,Room service,17280,3
SVC05721,RES02142,HTL001,2023-05-21,Blanchisserie,8660,1
SVC05722,RES02142,HTL001,2023-05-19,Room service,27069,2
SVC05723,RES02142,HTL001,2023-05-21,Minibar,13414,2
SVC05724,RES04057,HTL003,2023-11-27,Room service,15765,2
SVC05725,RES00454,HTL005,2024-03-06,Restaurant,25476,1
SVC05726,RES00454,HTL005,2024-03-06,Minibar,13484,1
SVC05727,RES00454,HTL005,2024-03-06,Restaurant,14885,1
SVC05728,RES00454,HTL005,2024-03-06,Transport,29871,3
SVC05729,RES00454,HTL005,2024-03-06,Spa & Bien-etre,77422,3
SVC05730,RES02536,HTL005,2024-05-16,Spa & Bien-etre,48491,2
SVC05731,RES00869,HTL005,2023-09-30,Spa & Bien-etre,107099,3
SVC05732,RES00869,HTL005,2023-10-01,Minibar,18569,2
SVC05733,RES06492,HTL005,2024-06-16,Restaurant,31869,2
SVC05734,RES06492,HTL005,2024-06-17,Room service,17120,3
SVC05735,RES06492,HTL005,2024-06-17,Restaurant,26742,2
SVC05736,RES04947,HTL004,2023-07-04,Room service,16760,1
SVC05737,RES04947,HTL004,2023-07-05,Restaurant,18816,2
SVC05738,RES01039,HTL003,2023-08-02,Restaurant,31579,1
SVC05739,RES01039,HTL003,2023-07-31,Transport,49771,3
SVC05740,RES01039,HTL003,2023-08-02,Blanchisserie,12966,2
SVC05741,RES01039,HTL003,2023-07-31,Restaurant,21065,2
SVC05742,RES01039,HTL003,2023-08-02,Restaurant,15748,1
SVC05743,RES07841,HTL003,2023-10-14,Restaurant,23777,3
SVC05744,RES07841,HTL003,2023-10-16,Room service,24751,2
SVC05745,RES07841,HTL003,2023-10-13,Restaurant,34642,3
SVC05746,RES07841,HTL003,2023-10-14,Salle conference,192461,1
SVC05747,RES01216,HTL005,2022-07-04,Restaurant,30111,3
SVC05748,RES01216,HTL005,2022-07-03,Minibar,16546,2
SVC05749,RES01216,HTL005,2022-07-03,Restaurant,15231,3
SVC05750,RES01216,HTL005,2022-07-04,Transport,18077,2
SVC05751,RES01216,HTL005,2022-07-04,Restaurant,13276,2
SVC05752,RES05345,HTL005,2022-02-03,Minibar,9307,2
SVC05753,RES05345,HTL005,2022-02-03,Restaurant,33436,3
SVC05754,RES05345,HTL005,2022-02-02,Transport,31968,1
SVC05755,RES05345,HTL005,2022-02-03,Room service,21811,2
SVC05756,RES05345,HTL005,2022-02-03,Restaurant,16067,1
SVC05757,RES00871,HTL002,2022-03-05,Room service,20552,1
SVC05758,RES00871,HTL002,2022-03-04,Minibar,16997,3
SVC05759,RES00871,HTL002,2022-03-05,Minibar,10010,3
SVC05760,RES00871,HTL002,2022-03-05,Salle conference,113586,3
SVC05761,RES00871,HTL002,2022-03-05,Minibar,14205,3
SVC05762,RES04740,HTL002,2023-05-26,Restaurant,19336,3
