reservation_id,hotel_id,chambre_id,client_id,date_arrivee,date_depart,nb_nuits,nb_adultes,canal,motif_sejour,prix_nuit_remise,montant_total,statut,csat,date_reservation
RES05026,HTL005,CH0390,CLI2632,2023-05-09,2023-05-10,1,2,Expedia,Famille,137280,137280,Terminee,5.0,2023-04-12
RES05027,HTL004,CH0301,CLI1563,2022-03-17,2022-03-19,2,1,Direct,Tourisme,120000,240000,Terminee,2.0,2022-02-04
RES05028,HTL004,CH0325,CLI1466,2022-04-24,2022-04-26,2,2,Direct,Tourisme,120000,240000,Terminee,5.0,2022-04-17
RES05029,HTL002,CH0195,CLI0875,2024-01-12,2024-01-15,3,1,Corporate,Affaires,102000,306000,Terminee,3.0,2023-12-20
RES05030,HTL005,CH0470,CLI2560,2023-05-29,2023-06-01,3,2,Booking.com,Affaires,93600,280800,Terminee,4.0,2023-04-10
RES05031,HTL003,CH0234,CLI2006,2023-08-28,2023-09-04,7,2,Corporate,Tourisme,117300,821100,Terminee,5.0,2023-07-17
RES05032,HTL003,CH0290,CLI2455,2024-02-04,2024-02-08,4,1,Booking.com,Transit,362250,1449000,Terminee,5.0,2024-01-19
RES05033,HTL001,CH0014,CLI2157,2023-06-30,2023-07-02,2,3,Direct,Conference,138000,276000,Terminee,2.0,2023-05-04
RES05034,HTL004,CH0351,CLI1028,2022-12-03,2022-12-05,2,1,Direct,Famille,180000,360000,Terminee,4.0,2022-11-20
RES05035,HTL002,CH0126,CLI1958,2023-07-20,2023-07-21,1,1,Expedia,Transit,308000,308000,Terminee,5.0,2023-06-25
RES05036,HTL001,CH0003,CLI2717,2022-03-30,2022-04-01,2,2,Booking.com,Affaires,186300,372600,Terminee,3.0,2022-02-24
RES05037,HTL005,CH0412,CLI2716,2023-03-29,2023-03-31,2,2,Booking.com,Conference,93600,187200,Terminee,4.0,2023-02-26
RES05038,HTL003,CH0236,CLI0333,2023-11-25,2023-11-29,4,3,Agence voyage,Conference,84640,338560,Terminee,5.0,2023-11-11
RES05039,HTL005,CH0422,CLI1979,2024-02-04,2024-02-07,3,1,Agence voyage,Affaires,95680,287040,Terminee,5.0,2024-01-24
RES05040,HTL004,CH0335,CLI2034,2022-07-27,2022-07-31,4,2,Booking.com,Conference,315000,1260000,Terminee,3.0,2022-07-03
RES05041,HTL003,CH0246,CLI1520,2024-03-27,2024-03-29,2,1,Expedia,Transit,121440,242880,Terminee,4.0,2024-03-03
RES05042,HTL005,CH0498,CLI2636,2023-03-11,2023-03-14,3,2,Direct,Affaires,156000,468000,Terminee,4.0,2023-02-07
RES05043,HTL005,CH0458,CLI2641,2023-01-02,2023-01-04,2,2,Direct,Affaires,234000,468000,Terminee,4.0,2022-11-26
RES05044,HTL003,CH0261,CLI1881,2022-01-30,2022-02-01,2,2,Booking.com,Conference,124200,248400,Terminee,4.0,2021-12-13
RES05045,HTL004,CH0342,CLI1710,2023-01-12,2023-01-13,1,2,Agence voyage,Affaires,73600,73600,Terminee,5.0,2022-12-08
RES05046,HTL001,CH0084,CLI1472,2022-07-27,2022-07-30,3,2,Booking.com,Transit,82800,248400,Terminee,4.0,2022-06-15
RES05047,HTL001,CH0104,CLI1414,2022-01-19,2022-01-22,3,2,Agence voyage,Affaires,84640,253920,Terminee,5.0,2021-11-26
RES05048,HTL002,CH0188,CLI2970,2023-05-31,2023-06-02,2,2,Direct,Affaires,80000,160000,Terminee,5.0,2023-04-27
RES05049,HTL003,CH0247,CLI0489,2023-01-26,2023-01-29,3,2,Agence voyage,Affaires,126960,380880,Terminee,5.0,2022-11-30
RES05050,HTL004,CH0301,CLI1395,2024-05-14,2024-05-19,5,3,Agence voyage,Tourisme,110400,552000,Terminee,5.0,2024-05-13
RES05051,HTL002,CH0174,CLI1488,2022-05-09,2022-05-12,3,1,Agence voyage,Tourisme,110400,331200,Terminee,3.0,2022-04-24
RES05052,HTL003,CH0243,CLI1001,2024-04-25,2024-04-27,2,1,Direct,Tourisme,92000,184000,Annulee,,2024-04-23
RES05053,HTL002,CH0194,CLI0538,2023-08-13,2023-08-15,2,2,Expedia,Transit,70400,140800,Terminee,5.0,2023-06-15
RES05054,HTL001,CH0099,CLI0886,2023-11-12,2023-11-15,3,2,Booking.com,Affaires,82800,248400,Terminee,5.0,2023-09-23
RES05055,HTL002,CH0139,CLI2100,2023-04-30,2023-05-03,3,2,Direct,Affaires,80000,240000,Terminee,5.0,2023-03-31
RES05056,HTL003,CH0226,CLI2286,2023-07-06,2023-07-08,2,2,Booking.com,Transit,82800,165600,Terminee,2.0,2023-05-19
RES05057,HTL003,CH0235,CLI0786,2023-01-17,2023-01-20,3,2,Direct,Tourisme,138000,414000,Terminee,4.0,2022-12-15
RES05058,HTL002,CH0139,CLI2072,2023-02-14,2023-02-16,2,1,Booking.com,Tourisme,72000,144000,Terminee,4.0,2022-12-25
RES05059,HTL003,CH0277,CLI1158,2023-12-01,2023-12-04,3,2,Expedia,Transit,80960,242880,Terminee,4.0,2023-11-04
RES05060,HTL001,CH0028,CLI1519,2022-01-02,2022-01-07,5,3,Agence voyage,Affaires,84640,423200,Terminee,2.0,2021-12-02
RES05061,HTL001,CH0013,CLI0136,2022-08-18,2022-08-21,3,2,Booking.com,Affaires,124200,372600,Terminee,4.0,2022-07-23
RES05062,HTL003,CH0253,CLI0904,2023-05-11,2023-05-15,4,1,Corporate,Transit,78200,312800,Terminee,2.0,2023-03-19
RES05063,HTL001,CH0095,CLI2180,2023-04-25,2023-04-30,5,1,Direct,Affaires,92000,460000,Terminee,4.0,2023-03-23
RES05064,HTL003,CH0294,CLI0822,2022-06-08,2022-06-10,2,2,Expedia,Tourisme,121440,242880,Terminee,5.0,2022-04-14
RES05065,HTL002,CH0124,CLI2965,2022-12-18,2022-12-20,2,1,Agence voyage,Affaires,73600,147200,Terminee,5.0,2022-11-11
RES05066,HTL004,CH0349,CLI1716,2024-01-18,2024-01-23,5,2,Direct,Affaires,80000,400000,Terminee,5.0,2023-12-28
RES05067,HTL005,CH0415,CLI2169,2024-06-24,2024-06-25,1,1,Booking.com,Affaires,140400,140400,Terminee,2.0,2024-06-14
RES05068,HTL003,CH0273,CLI1853,2022-05-21,2022-05-23,2,2,Direct,Affaires,207000,414000,Terminee,3.0,2022-04-26
RES05069,HTL002,CH0146,CLI0379,2022-11-29,2022-12-03,4,2,Expedia,Affaires,158400,633600,Terminee,5.0,2022-11-16
RES05070,HTL005,CH0433,CLI2322,2023-05-21,2023-05-22,1,3,Agence voyage,Affaires,143520,143520,Terminee,3.0,2023-04-07
RES05071,HTL001,CH0071,CLI0442,2023-05-26,2023-05-31,5,2,Booking.com,Tourisme,82800,414000,Terminee,5.0,2023-05-18
RES05072,HTL004,CH0324,CLI1406,2023-12-12,2023-12-13,1,3,Booking.com,Famille,162000,162000,Terminee,4.0,2023-11-24
RES05073,HTL003,CH0242,CLI0204,2023-06-19,2023-06-23,4,1,Direct,Affaires,138000,552000,Terminee,4.0,2023-05-30
RES05074,HTL005,CH0499,CLI2595,2023-01-14,2023-01-18,4,1,Booking.com,Tourisme,409500,1638000,Terminee,4.0,2022-12-04
RES05075,HTL002,CH0135,CLI2965,2023-08-19,2023-08-26,7,2,Corporate,Affaires,102000,714000,Terminee,2.0,2023-08-01
RES05076,HTL005,CH0508,CLI1438,2023-01-25,2023-01-30,5,2,Booking.com,Affaires,140400,702000,Terminee,5.0,2023-01-18
RES05077,HTL002,CH0145,CLI2353,2022-01-03,2022-01-08,5,2,Direct,Conference,120000,600000,Annulee,,2021-11-29
RES05078,HTL001,CH0114,CLI1666,2023-01-04,2023-01-06,2,2,Direct,Conference,207000,414000,Terminee,4.0,2022-12-02
RES05079,HTL005,CH0454,CLI0014,2022-10-15,2022-10-18,3,2,Corporate,Affaires,198900,596700,Terminee,5.0,2022-09-23
RES05080,HTL003,CH0263,CLI0175,2023-10-29,2023-10-30,1,1,Agence voyage,Affaires,84640,84640,Annulee,,2023-10-24
RES05081,HTL005,CH0515,CLI2217,2022-04-17,2022-04-22,5,2,Agence voyage,Conference,143520,717600,Terminee,5.0,2022-02-20
RES05082,HTL001,CH0090,CLI1587,2023-04-18,2023-04-20,2,1,Corporate,Affaires,117300,234600,Terminee,5.0,2023-03-03
RES05083,HTL005,CH0380,CLI0902,2023-02-04,2023-02-08,4,3,Booking.com,Transit,140400,561600,Terminee,5.0,2022-12-15
RES05084,HTL004,CH0353,CLI1540,2022-02-14,2022-02-15,1,2,Booking.com,Conference,108000,108000,Terminee,4.0,2022-01-12
RES05085,HTL004,CH0324,CLI1400,2023-07-23,2023-07-28,5,2,Direct,Famille,180000,900000,Terminee,5.0,2023-06-18
RES05086,HTL003,CH0292,CLI0614,2022-11-28,2022-12-02,4,3,Direct,Affaires,138000,552000,Terminee,2.0,2022-10-03
RES05087,HTL003,CH0260,CLI0876,2022-11-17,2022-11-20,3,1,Booking.com,Affaires,82800,248400,Terminee,4.0,2022-11-10
RES05088,HTL002,CH0170,CLI2407,2023-08-21,2023-08-23,2,2,Direct,Conference,80000,160000,Terminee,4.0,2023-07-03
RES05089,HTL002,CH0165,CLI0022,2023-03-06,2023-03-09,3,1,Direct,Conference,120000,360000,Terminee,3.0,2023-02-14
RES05090,HTL001,CH0086,CLI2869,2023-04-22,2023-04-26,4,2,Direct,Famille,207000,828000,Terminee,5.0,2023-04-07
RES05091,HTL004,CH0329,CLI2312,2022-09-29,2022-10-01,2,2,Direct,Transit,80000,160000,Terminee,5.0,2022-08-11
RES05092,HTL004,CH0330,CLI0842,2023-11-20,2023-11-22,2,1,Booking.com,Conference,162000,324000,Terminee,4.0,2023-10-15
RES05093,HTL001,CH0021,CLI2011,2024-05-02,2024-05-03,1,2,Agence voyage,Affaires,84640,84640,Terminee,5.0,2024-04-25
RES05094,HTL003,CH0254,CLI1354,2022-02-09,2022-02-12,3,1,Booking.com,Conference,124200,372600,Terminee,4.0,2021-12-30
RES05095,HTL004,CH0345,CLI1736,2022-01-31,2022-02-03,3,2,Booking.com,Conference,72000,216000,Terminee,3.0,2021-12-29
RES05096,HTL001,CH0108,CLI2071,2023-03-15,2023-03-17,2,1,Agence voyage,Affaires,190440,380880,Annulee,,2023-02-25
RES05097,HTL001,CH0113,CLI2306,2022-10-10,2022-10-13,3,1,Agence voyage,Conference,126960,380880,Terminee,2.0,2022-10-09
RES05098,HTL004,CH0341,CLI1830,2022-02-22,2022-02-26,4,2,Booking.com,Affaires,72000,288000,Terminee,2.0,2022-02-18
RES05099,HTL002,CH0140,CLI0486,2022-03-10,2022-03-12,2,2,Booking.com,Tourisme,108000,216000,Terminee,5.0,2022-02-02
RES05100,HTL005,CH0479,CLI0378,2023-08-27,2023-08-29,2,2,Agence voyage,Conference,418600,837200,Terminee,5.0,2023-08-21
RES05101,HTL003,CH0292,CLI1791,2022-01-24,2022-01-28,4,2,Corporate,Famille,117300,469200,Terminee,3.0,2021-12-26
RES05102,HTL005,CH0426,CLI0780,2022-04-27,2022-04-29,2,1,Corporate,Tourisme,198900,397800,Terminee,4.0,2022-03-11
RES05103,HTL004,CH0359,CLI1092,2023-02-25,2023-02-28,3,1,Corporate,Conference,102000,306000,Terminee,5.0,2023-01-07
RES05104,HTL002,CH0187,CLI2386,2022-01-08,2022-01-11,3,3,Booking.com,Affaires,72000,216000,Terminee,2.0,2021-11-15
RES05105,HTL005,CH0502,CLI2253,2023-09-09,2023-09-11,2,1,Corporate,Affaires,88400,176800,Terminee,5.0,2023-08-26
RES05106,HTL001,CH0048,CLI2447,2022-06-04,2022-06-06,2,2,Booking.com,Affaires,82800,165600,Terminee,2.0,2022-05-25
RES05107,HTL003,CH0272,CLI2906,2023-01-18,2023-01-22,4,2,Direct,Conference,92000,368000,Terminee,5.0,2023-01-02
RES05108,HTL001,CH0042,CLI2299,2024-05-26,2024-05-28,2,2,Direct,Affaires,207000,414000,Terminee,5.0,2024-05-12
RES05109,HTL005,CH0438,CLI2915,2022-03-23,2022-03-24,1,2,Booking.com,Tourisme,140400,140400,Terminee,3.0,2022-03-16
RES05110,HTL001,CH0025,CLI1262,2022-01-27,2022-02-01,5,2,Agence voyage,Tourisme,84640,423200,Terminee,5.0,2022-01-07
RES05111,HTL004,CH0341,CLI0988,2022-03-08,2022-03-13,5,2,Direct,Affaires,80000,400000,Terminee,4.0,2022-02-03
RES05112,HTL003,CH0228,CLI0450,2023-05-12,2023-05-13,1,1,Direct,Affaires,207000,207000,Terminee,5.0,2023-04-14
RES05113,HTL002,CH0133,CLI2029,2022-08-29,2022-09-05,7,2,Agence voyage,Tourisme,165600,1159200,Terminee,5.0,2022-07-05
RES05114,HTL004,CH0345,CLI2834,2022-11-09,2022-11-13,4,2,Direct,Affaires,80000,320000,Terminee,5.0,2022-11-02
RES05115,HTL001,CH0094,CLI2736,2024-04-07,2024-04-09,2,2,Agence voyage,Conference,126960,253920,Terminee,2.0,2024-03-07
RES05116,HTL005,CH0439,CLI2098,2022-07-20,2022-07-23,3,2,Direct,Tourisme,156000,468000,Terminee,5.0,2022-07-10
RES05117,HTL005,CH0452,CLI2842,2022-01-05,2022-01-06,1,2,Booking.com,Transit,210600,210600,Terminee,5.0,2021-12-17
RES05118,HTL001,CH0029,CLI1271,2023-06-17,2023-06-20,3,1,Booking.com,Conference,124200,372600,Annulee,,2023-05-18
RES05119,HTL003,CH0278,CLI0216,2023-04-22,2023-04-23,1,2,Booking.com,Tourisme,82800,82800,Terminee,5.0,2023-03-04
RES05120,HTL001,CH0048,CLI0207,2024-01-19,2024-01-21,2,1,Direct,Famille,92000,184000,Terminee,5.0,2023-12-01
RES05121,HTL001,CH0028,CLI0619,2022-08-16,2022-08-19,3,1,Booking.com,Tourisme,82800,248400,Annulee,,2022-07-18
RES05122,HTL004,CH0339,CLI0528,2024-06-14,2024-06-18,4,2,Booking.com,Tourisme,72000,288000,Terminee,4.0,2024-05-19
RES05123,HTL001,CH0040,CLI2729,2022-03-09,2022-03-12,3,2,Direct,Affaires,207000,621000,Terminee,3.0,2022-02-25
RES05124,HTL004,CH0356,CLI0590,2022-06-27,2022-06-29,2,1,Booking.com,Affaires,108000,216000,Terminee,2.0,2022-05-19
RES05125,HTL003,CH0241,CLI0724,2023-08-16,2023-08-19,3,3,Direct,Affaires,92000,276000,Terminee,4.0,2023-06-25
RES05126,HTL003,CH0289,CLI1975,2024-05-24,2024-05-28,4,2,Direct,Conference,92000,368000,Terminee,4.0,2024-05-04
RES05127,HTL003,CH0248,CLI1962,2023-03-09,2023-03-13,4,1,Direct,Affaires,402500,1610000,Terminee,5.0,2023-03-01
RES05128,HTL003,CH0244,CLI2214,2023-05-20,2023-05-22,2,1,Expedia,Tourisme,80960,161920,Terminee,2.0,2023-04-21
RES05129,HTL004,CH0344,CLI2255,2023-04-09,2023-04-11,2,3,Direct,Tourisme,180000,360000,Terminee,2.0,2023-03-21
RES05130,HTL001,CH0058,CLI0508,2023-07-28,2023-08-04,7,2,Expedia,Affaires,354200,2479400,Terminee,5.0,2023-06-29
RES05131,HTL005,CH0384,CLI2931,2024-04-11,2024-04-14,3,1,Direct,Conference,104000,312000,Confirmee,,2024-03-04
RES05132,HTL003,CH0243,CLI2041,2022-03-30,2022-04-01,2,1,Corporate,Conference,78200,156400,Terminee,5.0,2022-02-10
RES05133,HTL004,CH0355,CLI0392,2023-09-11,2023-09-14,3,2,Booking.com,Tourisme,72000,216000,Terminee,4.0,2023-08-01
RES05134,HTL005,CH0419,CLI1396,2022-11-26,2022-11-29,3,2,Expedia,Famille,137280,411840,Terminee,4.0,2022-11-14
RES05135,HTL001,CH0001,CLI1089,2022-05-16,2022-05-18,2,2,Agence voyage,Tourisme,84640,169280,Terminee,5.0,2022-03-22
RES05136,HTL004,CH0348,CLI2096,2023-01-23,2023-01-25,2,2,Agence voyage,Tourisme,165600,331200,Terminee,5.0,2023-01-22
RES05137,HTL003,CH0295,CLI2205,2023-12-05,2023-12-09,4,1,Agence voyage,Conference,84640,338560,Terminee,3.0,2023-11-20
RES05138,HTL004,CH0315,CLI0366,2024-05-24,2024-05-26,2,2,Direct,Affaires,180000,360000,Terminee,5.0,2024-04-06
RES05139,HTL004,CH0353,CLI2753,2022-04-26,2022-04-30,4,3,Expedia,Tourisme,105600,422400,Terminee,5.0,2022-04-24
RES05140,HTL001,CH0060,CLI1022,2023-07-27,2023-07-30,3,2,Corporate,Conference,78200,234600,Terminee,3.0,2023-05-31
RES05141,HTL003,CH0212,CLI2013,2023-06-17,2023-06-19,2,2,Direct,Affaires,207000,414000,Terminee,5.0,2023-05-13
RES05142,HTL005,CH0377,CLI1970,2023-10-01,2023-10-03,2,2,Booking.com,Affaires,93600,187200,Terminee,5.0,2023-08-15
RES05143,HTL001,CH0037,CLI2055,2023-12-14,2023-12-16,2,2,Expedia,Conference,80960,161920,Terminee,3.0,2023-12-12
RES05144,HTL001,CH0039,CLI0057,2023-11-19,2023-11-21,2,1,Direct,Tourisme,138000,276000,Terminee,5.0,2023-11-13
RES05145,HTL002,CH0186,CLI2952,2023-02-10,2023-02-12,2,1,Agence voyage,Tourisme,110400,220800,Terminee,2.0,2023-01-26
RES05146,HTL001,CH0085,CLI2870,2023-06-22,2023-06-27,5,2,Booking.com,Transit,124200,621000,Terminee,5.0,2023-05-06
RES05147,HTL001,CH0069,CLI2973,2023-06-30,2023-07-01,1,1,Expedia,Famille,121440,121440,Terminee,4.0,2023-05-31
RES05148,HTL002,CH0127,CLI0027,2022-05-08,2022-05-10,2,1,Corporate,Affaires,153000,306000,Terminee,4.0,2022-04-05
RES05149,HTL001,CH0055,CLI0698,2022-08-24,2022-08-25,1,2,Booking.com,Affaires,82800,82800,Annulee,,2022-08-17
RES05150,HTL003,CH0279,CLI2067,2022-04-26,2022-04-29,3,1,Expedia,Tourisme,121440,364320,Terminee,5.0,2022-04-01
RES05151,HTL004,CH0340,CLI1426,2022-06-23,2022-06-26,3,2,Booking.com,Affaires,108000,324000,Annulee,,2022-05-17
RES05152,HTL002,CH0143,CLI2214,2024-02-03,2024-02-04,1,1,Booking.com,Affaires,315000,315000,Terminee,5.0,2024-01-18
RES05153,HTL002,CH0140,CLI0134,2022-02-19,2022-02-26,7,1,Direct,Affaires,120000,840000,Terminee,5.0,2021-12-26
RES05154,HTL001,CH0007,CLI2485,2022-06-24,2022-06-25,1,1,Booking.com,Affaires,82800,82800,Terminee,3.0,2022-05-10
RES05155,HTL002,CH0176,CLI1448,2024-01-20,2024-01-23,3,1,Direct,Affaires,120000,360000,Terminee,5.0,2023-12-30
RES05156,HTL003,CH0203,CLI1451,2022-10-15,2022-10-17,2,1,Corporate,Famille,175950,351900,Terminee,4.0,2022-10-01
RES05157,HTL005,CH0464,CLI2968,2023-04-06,2023-04-07,1,2,Corporate,Conference,88400,88400,Terminee,2.0,2023-02-10
RES05158,HTL001,CH0032,CLI1939,2022-03-11,2022-03-13,2,3,Direct,Tourisme,92000,184000,Terminee,3.0,2022-03-02
RES05159,HTL001,CH0016,CLI2044,2023-11-15,2023-11-17,2,1,Agence voyage,Affaires,190440,380880,Terminee,5.0,2023-10-07
RES05160,HTL003,CH0283,CLI2261,2022-03-18,2022-03-20,2,2,Expedia,Conference,354200,708400,Terminee,4.0,2022-02-19
RES05161,HTL001,CH0091,CLI2273,2022-07-09,2022-07-11,2,2,Booking.com,Famille,124200,248400,Terminee,5.0,2022-05-26
RES05162,HTL001,CH0002,CLI0605,2023-02-26,2023-03-03,5,2,Agence voyage,Tourisme,84640,423200,Annulee,,2023-01-12
RES05163,HTL001,CH0079,CLI0138,2022-07-05,2022-07-07,2,1,Booking.com,Tourisme,186300,372600,Terminee,5.0,2022-07-03
RES05164,HTL003,CH0211,CLI2950,2023-04-06,2023-04-09,3,2,Booking.com,Affaires,124200,372600,Terminee,5.0,2023-02-06
RES05165,HTL001,CH0056,CLI0776,2022-08-28,2022-08-31,3,2,Corporate,Affaires,117300,351900,Terminee,3.0,2022-07-15
RES05166,HTL003,CH0207,CLI2451,2022-04-25,2022-04-26,1,1,Agence voyage,Affaires,84640,84640,Terminee,5.0,2022-03-28
RES05167,HTL003,CH0260,CLI0945,2023-03-28,2023-03-29,1,2,Direct,Affaires,92000,92000,Terminee,3.0,2023-03-18
RES05168,HTL005,CH0439,CLI0718,2022-02-11,2022-02-15,4,2,Expedia,Affaires,137280,549120,Terminee,5.0,2022-01-13
RES05169,HTL004,CH0356,CLI2364,2023-03-16,2023-03-19,3,3,Direct,Tourisme,120000,360000,Terminee,5.0,2023-02-03
RES05170,HTL003,CH0282,CLI1840,2022-03-15,2022-03-18,3,1,Expedia,Famille,80960,242880,Terminee,4.0,2022-01-20
RES05171,HTL002,CH0197,CLI0152,2022-07-22,2022-07-27,5,2,Booking.com,Tourisme,72000,360000,Terminee,5.0,2022-07-05
RES05172,HTL002,CH0170,CLI1271,2024-06-13,2024-06-17,4,2,Expedia,Affaires,70400,281600,Terminee,4.0,2024-06-03
RES05173,HTL005,CH0428,CLI0306,2022-08-21,2022-08-24,3,1,Expedia,Conference,205920,617760,Terminee,4.0,2022-07-04
RES05174,HTL004,CH0359,CLI0483,2023-08-16,2023-08-21,5,2,Corporate,Famille,102000,510000,Terminee,5.0,2023-07-28
RES05175,HTL001,CH0005,CLI0878,2023-08-14,2023-08-16,2,1,Agence voyage,Affaires,126960,253920,Terminee,5.0,2023-07-24
RES05176,HTL002,CH0171,CLI1503,2024-04-16,2024-04-18,2,2,Booking.com,Tourisme,108000,216000,Terminee,5.0,2024-03-22
RES05177,HTL003,CH0218,CLI0026,2022-08-26,2022-09-02,7,3,Direct,Famille,92000,644000,Terminee,5.0,2022-08-19
RES05178,HTL002,CH0165,CLI2790,2023-08-14,2023-08-16,2,1,Booking.com,Affaires,108000,216000,Terminee,5.0,2023-07-25
RES05179,HTL005,CH0430,CLI1201,2022-09-03,2022-09-04,1,1,Booking.com,Transit,210600,210600,Terminee,5.0,2022-08-10
RES05180,HTL004,CH0356,CLI1321,2022-11-14,2022-11-15,1,1,Booking.com,Famille,108000,108000,Terminee,5.0,2022-10-21
RES05181,HTL004,CH0308,CLI0237,2023-10-14,2023-10-15,1,2,Booking.com,Tourisme,72000,72000,Terminee,4.0,2023-08-17
RES05182,HTL001,CH0057,CLI2992,2023-05-03,2023-05-06,3,3,Corporate,Conference,78200,234600,Terminee,4.0,2023-04-25
RES05183,HTL005,CH0387,CLI2622,2024-04-01,2024-04-02,1,1,Expedia,Transit,205920,205920,Terminee,3.0,2024-02-06
RES05184,HTL005,CH0471,CLI1975,2023-09-29,2023-10-03,4,2,Corporate,Affaires,198900,795600,Terminee,4.0,2023-08-19
RES05185,HTL002,CH0194,CLI2582,2024-03-05,2024-03-07,2,2,Corporate,Conference,68000,136000,Terminee,5.0,2024-02-08
RES05186,HTL005,CH0501,CLI2920,2023-08-19,2023-08-20,1,1,Corporate,Tourisme,132600,132600,Terminee,3.0,2023-07-30
RES05187,HTL004,CH0341,CLI1096,2023-11-05,2023-11-07,2,1,Agence voyage,Affaires,73600,147200,Terminee,2.0,2023-10-19
RES05188,HTL004,CH0357,CLI2000,2023-09-30,2023-10-03,3,2,Booking.com,Conference,72000,216000,Terminee,5.0,2023-09-19
RES05189,HTL003,CH0273,CLI0685,2023-09-06,2023-09-08,2,2,Booking.com,Affaires,186300,372600,Terminee,5.0,2023-09-04
RES05190,HTL003,CH0273,CLI2249,2022-04-27,2022-04-29,2,2,Agence voyage,Tourisme,190440,380880,Terminee,3.0,2022-04-05
RES05191,HTL004,CH0361,CLI2657,2023-03-28,2023-03-30,2,2,Booking.com,Affaires,72000,144000,Terminee,5.0,2023-02-17
RES05192,HTL002,CH0185,CLI2757,2024-03-10,2024-03-11,1,1,Booking.com,Affaires,72000,72000,Terminee,5.0,2024-02-15
RES05193,HTL001,CH0006,CLI2008,2023-04-21,2023-04-23,2,2,Corporate,Tourisme,78200,156400,Terminee,5.0,2023-03-17
RES05194,HTL003,CH0248,CLI2687,2022-07-18,2022-07-20,2,3,Direct,Tourisme,402500,805000,Terminee,2.0,2022-06-19
RES05195,HTL003,CH0267,CLI0451,2023-05-31,2023-06-01,1,2,Booking.com,Tourisme,124200,124200,Terminee,5.0,2023-04-23
RES05196,HTL001,CH0071,CLI1719,2024-03-19,2024-03-20,1,2,Agence voyage,Transit,84640,84640,Terminee,5.0,2024-03-01
RES05197,HTL003,CH0263,CLI1493,2022-04-06,2022-04-08,2,1,Booking.com,Affaires,82800,165600,Terminee,3.0,2022-03-13
RES05198,HTL005,CH0496,CLI1547,2023-05-11,2023-05-13,2,1,Direct,Transit,455000,910000,Terminee,5.0,2023-04-23
RES05199,HTL002,CH0187,CLI1489,2024-06-18,2024-06-23,5,2,Booking.com,Famille,72000,360000,Terminee,2.0,2024-06-10
RES05200,HTL002,CH0176,CLI2060,2024-06-27,2024-06-30,3,2,Direct,Conference,120000,360000,Terminee,3.0,2024-06-26
RES05201,HTL001,CH0034,CLI0948,2022-05-13,2022-05-14,1,2,Corporate,Conference,117300,117300,Terminee,5.0,2022-03-25
RES05202,HTL001,CH0091,CLI1154,2024-04-21,2024-04-23,2,2,Direct,Transit,138000,276000,Terminee,4.0,2024-03-25
RES05203,HTL004,CH0364,CLI1523,2023-06-11,2023-06-14,3,1,Expedia,Affaires,70400,211200,Terminee,3.0,2023-04-27
RES05204,HTL001,CH0084,CLI2436,2022-12-23,2022-12-26,3,2,Agence voyage,Famille,84640,253920,Terminee,5.0,2022-11-20
RES05205,HTL002,CH0175,CLI2899,2024-05-04,2024-05-06,2,1,Booking.com,Tourisme,72000,144000,Confirmee,,2024-03-30
RES05206,HTL001,CH0098,CLI2778,2023-12-26,2023-12-30,4,2,Expedia,Affaires,121440,485760,Terminee,4.0,2023-11-01
RES05207,HTL002,CH0148,CLI2405,2022-02-14,2022-02-18,4,1,Expedia,Tourisme,105600,422400,Terminee,2.0,2022-01-15
RES05208,HTL004,CH0325,CLI1999,2022-07-29,2022-08-01,3,2,Corporate,Conference,102000,306000,Terminee,5.0,2022-06-25
RES05209,HTL004,CH0320,CLI2677,2022-04-20,2022-04-24,4,1,Booking.com,Affaires,72000,288000,Terminee,4.0,2022-03-05
RES05210,HTL002,CH0155,CLI2543,2023-05-03,2023-05-07,4,2,Expedia,Affaires,105600,422400,Terminee,4.0,2023-04-25
RES05211,HTL004,CH0300,CLI2748,2022-07-01,2022-07-04,3,2,Agence voyage,Affaires,73600,220800,Terminee,4.0,2022-05-30
RES05212,HTL001,CH0056,CLI1879,2023-11-21,2023-11-26,5,2,Booking.com,Affaires,124200,621000,Terminee,5.0,2023-10-19
RES05213,HTL003,CH0253,CLI2266,2022-05-20,2022-05-23,3,2,Booking.com,Tourisme,82800,248400,Terminee,5.0,2022-03-28
RES05214,HTL002,CH0136,CLI0333,2023-06-19,2023-06-22,3,3,Direct,Conference,80000,240000,Annulee,,2023-06-08
RES05215,HTL005,CH0373,CLI1579,2023-06-02,2023-06-03,1,2,Agence voyage,Transit,418600,418600,Terminee,3.0,2023-05-30
RES05216,HTL005,CH0480,CLI1217,2022-06-14,2022-06-15,1,2,Booking.com,Tourisme,93600,93600,Terminee,5.0,2022-05-13
RES05217,HTL005,CH0483,CLI2465,2022-05-01,2022-05-04,3,2,Booking.com,Tourisme,210600,631800,Terminee,5.0,2022-03-17
RES05218,HTL003,CH0221,CLI2528,2022-07-01,2022-07-02,1,1,Expedia,Famille,80960,80960,Terminee,3.0,2022-05-20
RES05219,HTL003,CH0214,CLI2258,2024-03-06,2024-03-08,2,2,Booking.com,Affaires,124200,248400,Terminee,5.0,2024-01-31
RES05220,HTL004,CH0363,CLI0592,2023-05-09,2023-05-13,4,2,Booking.com,Conference,72000,288000,Terminee,5.0,2023-04-11
