paiement_id,reservation_id,date_paiement,montant,moyen_paiement,statut_paiement
PAY05244,RES04335,2022-07-19,140800,Mobile Money,Valide
PAY05245,RES04336,2023-03-11,360000,Carte bancaire,Valide
PAY05246,RES04337,2022-10-15,351000,Mobile Money,Valide
PAY05247,RES04337,2022-10-30,351000,Virement,Valide
PAY05248,RES04338,2021-11-17,230000,Carte bancaire,Valide
PAY05249,RES04338,2021-12-02,230000,Carte bancaire,Valide
PAY05250,RES04339,2024-05-13,280800,Carte bancaire,Valide
PAY05251,RES04340,2022-12-31,504000,Mobile Money,Valide
PAY05252,RES04341,2022-12-25,432000,Mobile Money,Valide
PAY05253,RES04342,2023-10-30,350000,Carte bancaire,Valide
PAY05254,RES04343,2022-03-22,1086750,Carte bancaire,Valide
PAY05255,RES04344,2023-01-13,861120,Mobile Money,Valide
PAY05256,RES04345,2023-07-04,1006250,Carte bancaire,Valide
PAY05257,RES04345,2023-07-19,1006250,Carte bancaire,Valide
PAY05258,RES04346,2022-10-20,579600,Carte bancaire,Valide
PAY05259,RES04347,2024-04-10,207000,Carte bancaire,Valide
PAY05260,RES04348,2023-10-18,248400,Mobile Money,Valide
PAY05261,RES04350,2023-11-03,156400,Carte bancaire,Valide
PAY05262,RES04351,2023-02-26,186300,Carte bancaire,Valide
PAY05263,RES04351,2023-03-13,186300,Virement,Valide
PAY05264,RES04352,2023-12-11,184000,Especes,Valide
PAY05265,RES04353,2023-06-17,126960,Carte bancaire,Valide
PAY05266,RES04353,2023-07-02,126960,Carte bancaire,Valide
PAY05267,RES04354,2023-02-15,240000,Carte bancaire,Valide
PAY05268,RES04355,2024-04-30,144000,Especes,Valide
PAY05269,RES04356,2023-05-29,175950,Carte bancaire,Valide
PAY05270,RES04356,2023-06-13,175950,Virement,Valide
PAY05271,RES04357,2024-05-13,288000,Carte bancaire,Valide
PAY05272,RES04358,2024-04-07,331200,Carte bancaire,Valide
PAY05273,RES04359,2023-01-14,180000,Carte bancaire,Valide
PAY05274,RES04359,2023-01-29,180000,Especes,Valide
PAY05275,RES04360,2022-09-18,441600,Carte bancaire,Valide
PAY05276,RES04361,2022-01-07,338560,Virement,Echoue
PAY05277,RES04362,2022-03-03,368000,Carte bancaire,Valide
PAY05278,RES04363,2022-04-06,70200,Mobile Money,Valide
PAY05279,RES04363,2022-04-21,70200,Especes,Valide
PAY05280,RES04364,2023-11-27,140800,Mobile Money,Valide
PAY05281,RES04364,2023-12-12,140800,Virement,Valide
PAY05282,RES04365,2023-11-13,242880,Carte bancaire,Valide
PAY05283,RES04367,2024-03-05,402500,Mobile Money,Valide
PAY05284,RES04368,2023-04-18,138000,Carte bancaire,Valide
PAY05285,RES04368,2023-05-03,138000,Especes,Valide
PAY05286,RES04369,2024-03-07,720000,Carte bancaire,Valide
PAY05287,RES04370,2022-03-30,216000,Especes,Valide
PAY05288,RES04371,2024-03-11,162000,Virement,Valide
PAY05289,RES04372,2022-09-12,78200,Carte bancaire,Valide
PAY05290,RES04372,2022-09-27,78200,Carte bancaire,Valide
PAY05291,RES04373,2024-03-15,78200,Carte bancaire,Valide
PAY05292,RES04374,2022-06-02,324000,Carte bancaire,Valide
PAY05293,RES04375,2022-09-11,360000,Mobile Money,Valide
PAY05294,RES04376,2024-04-19,648000,Mobile Money,Valide
PAY05295,RES04377,2022-05-19,80000,Mobile Money,Valide
PAY05296,RES04377,2022-06-03,80000,Carte bancaire,Valide
PAY05297,RES04378,2023-10-25,140400,Mobile Money,Valide
PAY05298,RES04378,2023-11-09,140400,Carte bancaire,Valide
PAY05299,RES04379,2023-11-09,186300,Mobile Money,Valide
PAY05300,RES04380,2022-06-24,70400,Carte bancaire,Valide
PAY05301,RES04380,2022-07-09,70400,Carte bancaire,Valide
PAY05302,RES04381,2022-08-08,147200,Carte bancaire,Valide
PAY05303,RES04382,2022-11-19,331200,Especes,Valide
PAY05304,RES04383,2023-12-15,480000,Carte bancaire,Valide
PAY05305,RES04384,2023-07-29,156000,Especes,Valide
PAY05306,RES04385,2023-04-03,422400,Carte bancaire,Valide
PAY05307,RES04386,2024-01-05,183040,Carte bancaire,Valide
PAY05308,RES04387,2022-11-26,468000,Carte bancaire,Valide
PAY05309,RES04388,2022-05-28,216000,Mobile Money,Valide
PAY05310,RES04389,2022-09-17,200200,Carte bancaire,Valide
PAY05311,RES04389,2022-10-02,200200,Carte bancaire,Valide
PAY05312,RES04390,2023-11-29,183040,Mobile Money,Valide
PAY05313,RES04391,2024-01-07,216000,Carte bancaire,Valide
PAY05314,RES04391,2024-01-22,216000,Carte bancaire,Valide
PAY05315,RES04392,2023-02-08,360000,Especes,Valide
PAY05316,RES04393,2022-03-22,312800,Mobile Money,Valide
PAY05317,RES04394,2023-02-24,624000,Mobile Money,Valide
PAY05318,RES04395,2023-08-15,144000,Mobile Money,Valide
PAY05319,RES04396,2023-03-04,351000,Carte bancaire,Valide
PAY05320,RES04396,2023-03-19,351000,Especes,Valide
PAY05321,RES04397,2021-12-13,596700,Especes,Valide
PAY05322,RES04398,2022-09-22,540000,Mobile Money,Valide
PAY05323,RES04399,2022-05-23,276000,Carte bancaire,Valide
PAY05324,RES04400,2022-04-16,595000,Carte bancaire,Valide
PAY05325,RES04401,2023-06-30,425040,Virement,Rembourse
PAY05326,RES04402,2023-08-21,184000,Especes,Valide
PAY05327,RES04403,2023-12-14,324000,Mobile Money,Valide
PAY05328,RES04404,2021-11-22,289800,Mobile Money,Valide
PAY05329,RES04404,2021-12-07,289800,Especes,Valide
PAY05330,RES04405,2022-09-11,351900,Mobile Money,Valide
PAY05331,RES04406,2023-04-15,234000,Carte bancaire,Valide
PAY05332,RES04407,2022-07-13,320000,Carte bancaire,Valide
PAY05333,RES04408,2022-01-27,72000,Carte bancaire,Valide
PAY05334,RES04409,2024-06-01,138000,Mobile Money,Valide
PAY05335,RES04410,2023-09-06,82800,Mobile Money,Valide
PAY05336,RES04411,2023-04-18,92000,Carte bancaire,Valide
PAY05337,RES04412,2021-11-17,414000,Mobile Money,Valide
PAY05338,RES04413,2023-07-12,176000,Virement,Valide
PAY05339,RES04413,2023-07-27,176000,Carte bancaire,Valide
PAY05340,RES04414,2023-01-20,1449000,Carte bancaire,Valide
PAY05341,RES04415,2022-03-23,40000,Carte bancaire,Valide
PAY05342,RES04415,2022-04-07,40000,Virement,Valide
PAY05343,RES04416,2022-02-20,120000,Carte bancaire,Valide
PAY05344,RES04417,2023-07-24,421200,Carte bancaire,Valide
PAY05345,RES04418,2024-03-08,306000,Carte bancaire,Valide
PAY05346,RES04419,2022-08-24,316800,Mobile Money,Valide
PAY05347,RES04420,2024-02-21,324000,Mobile Money,Valide
PAY05348,RES04421,2022-08-08,240000,Especes,Valide
PAY05349,RES04422,2022-02-23,368000,Carte bancaire,Valide
PAY05350,RES04423,2024-06-10,54000,Virement,Valide
PAY05351,RES04423,2024-06-25,54000,Carte bancaire,Valide
PAY05352,RES04424,2022-10-12,279450,Mobile Money,Valide
PAY05353,RES04424,2022-10-27,279450,Especes,Valide
PAY05354,RES04425,2023-07-30,204000,Carte bancaire,Valide
PAY05355,RES04426,2022-02-03,320000,Carte bancaire,Valide
PAY05356,RES04427,2023-03-08,805000,Carte bancaire,Valide
PAY05357,RES04428,2024-03-08,80000,Virement,Valide
PAY05358,RES04429,2023-05-24,634800,Mobile Money,Valide
PAY05359,RES04430,2024-02-02,414000,Mobile Money,Valide
PAY05360,RES04431,2023-09-01,80960,Carte bancaire,Valide
PAY05361,RES04432,2024-04-22,104000,Carte bancaire,Valide
PAY05362,RES04433,2023-01-10,276000,Mobile Money,Valide
PAY05363,RES04433,2023-01-25,276000,Virement,Valide
PAY05364,RES04434,2022-03-31,315000,Carte bancaire,Valide
PAY05365,RES04435,2022-06-05,156000,Mobile Money,Valide
PAY05366,RES04435,2022-06-20,156000,Mobile Money,Valide
PAY05367,RES04436,2022-06-09,792000,Carte bancaire,Valide
PAY05368,RES04437,2024-01-17,184000,Carte bancaire,Valide
PAY05369,RES04438,2024-05-08,288000,Carte bancaire,Valide
PAY05370,RES04439,2024-03-26,414000,Carte bancaire,Valide
PAY05371,RES04441,2023-12-12,156400,Carte bancaire,Valide
PAY05372,RES04441,2023-12-27,156400,Especes,Valide
PAY05373,RES04442,2022-07-19,108000,Carte bancaire,Valide
PAY05374,RES04442,2022-08-03,108000,Virement,Valide
PAY05375,RES04443,2023-07-09,248400,Carte bancaire,Valide
PAY05376,RES04444,2023-11-19,496800,Carte bancaire,Valide
PAY05377,RES04445,2023-08-19,156000,Carte bancaire,Valide
PAY05378,RES04445,2023-09-03,156000,Carte bancaire,Valide
PAY05379,RES04446,2022-07-22,160000,Virement,Valide
PAY05380,RES04447,2024-03-24,630000,Mobile Money,Valide
PAY05381,RES04448,2022-04-03,486000,Especes,Valide
PAY05382,RES04449,2023-10-23,36000,Carte bancaire,Valide
PAY05383,RES04449,2023-11-07,36000,Carte bancaire,Valide
PAY05384,RES04450,2022-02-16,324000,Carte bancaire,Valide
PAY05385,RES04451,2023-10-29,397800,Virement,Valide
PAY05386,RES04452,2023-04-02,165600,Carte bancaire,Valide
PAY05387,RES04452,2023-04-17,165600,Carte bancaire,Valide
PAY05388,RES04453,2022-03-24,216000,Mobile Money,Valide
PAY05389,RES04454,2022-12-24,80000,Carte bancaire,Valide
PAY05390,RES04455,2022-08-05,80960,Carte bancaire,Valide
PAY05391,RES04455,2022-08-20,80960,Virement,Valide
PAY05392,RES04456,2024-03-19,160000,Mobile Money,Valide
PAY05393,RES04457,2024-04-17,156400,Mobile Money,Echoue
PAY05394,RES04458,2023-04-24,190440,Carte bancaire,Valide
PAY05395,RES04458,2023-05-09,190440,Carte bancaire,Valide
PAY05396,RES04459,2022-05-27,82800,Mobile Money,Valide
PAY05397,RES04460,2024-03-07,306000,Mobile Money,Valide
PAY05398,RES04461,2022-11-08,380880,Mobile Money,Echoue
PAY05399,RES04462,2023-12-15,527850,Carte bancaire,Valide
PAY05400,RES04463,2022-07-16,280800,Carte bancaire,Valide
PAY05401,RES04464,2024-01-12,80000,Carte bancaire,Valide
PAY05402,RES04465,2022-09-23,91520,Virement,Valide
PAY05403,RES04466,2022-12-25,240000,Mobile Money,Valide
PAY05404,RES04467,2023-12-13,207000,Especes,Valide
PAY05405,RES04467,2023-12-28,207000,Carte bancaire,Valide
PAY05406,RES04468,2024-03-07,72000,Carte bancaire,Valide
PAY05407,RES04468,2024-03-22,72000,Carte bancaire,Valide
PAY05408,RES04469,2023-03-30,1288000,Carte bancaire,Valide
PAY05409,RES04470,2022-03-06,73600,Mobile Money,Valide
PAY05410,RES04471,2024-04-03,287040,Mobile Money,Valide
PAY05411,RES04472,2022-08-01,276000,Especes,Valide
PAY05412,RES04472,2022-08-16,276000,Carte bancaire,Valide
PAY05413,RES04473,2024-03-22,600600,Carte bancaire,Valide
PAY05414,RES04473,2024-04-06,600600,Carte bancaire,Valide
PAY05415,RES04474,2024-01-01,530400,Carte bancaire,Valide
PAY05416,RES04475,2024-04-27,184000,Mobile Money,Valide
PAY05417,RES04476,2022-05-09,324000,Carte bancaire,Valide
PAY05418,RES04477,2023-10-23,840000,Carte bancaire,Valide
PAY05419,RES04478,2023-08-03,320000,Mobile Money,Valide
PAY05420,RES04479,2024-04-21,607200,Carte bancaire,Valide
PAY05421,RES04480,2023-04-08,161920,Carte bancaire,Valide
PAY05422,RES04481,2023-06-05,183040,Virement,Valide
PAY05423,RES04482,2023-04-17,108000,Virement,Valide
PAY05424,RES04482,2023-05-02,108000,Mobile Money,Valide
PAY05425,RES04483,2021-11-17,68000,Mobile Money,Valide
PAY05426,RES04484,2024-03-13,240000,Especes,Valide
PAY05427,RES04485,2023-06-28,294400,Carte bancaire,Valide
PAY05428,RES04486,2022-04-15,382720,Carte bancaire,Valide
PAY05429,RES04487,2023-10-08,351900,Carte bancaire,Valide
PAY05430,RES04488,2022-01-06,110400,Mobile Money,Echoue
PAY05431,RES04489,2024-01-05,240000,Carte bancaire,Valide
PAY05432,RES04490,2023-12-16,204000,Carte bancaire,Valide
PAY05433,RES04491,2023-02-13,280800,Mobile Money,Valide
PAY05434,RES04492,2022-01-09,137280,Mobile Money,Valide
PAY05435,RES04492,2022-01-24,137280,Mobile Money,Valide
PAY05436,RES04493,2023-10-05,92000,Carte bancaire,Valide
PAY05437,RES04494,2023-09-24,162000,Carte bancaire,Valide
PAY05438,RES04495,2022-04-17,147200,Carte bancaire,Valide
PAY05439,RES04496,2024-02-26,1035000,Mobile Money,Valide
PAY05440,RES04497,2022-08-31,80000,Carte bancaire,Valide
PAY05441,RES04498,2024-05-03,70400,Virement,Echoue
PAY05442,RES04499,2023-05-28,616000,Especes,Valide
PAY05443,RES04499,2023-06-12,616000,Mobile Money,Valide
PAY05444,RES04500,2023-03-15,952200,Virement,Valide
PAY05445,RES04501,2024-03-30,161920,Carte bancaire,Valide
PAY05446,RES04501,2024-04-14,161920,Carte bancaire,Valide
PAY05447,RES04502,2022-01-22,160000,Carte bancaire,Valide
PAY05448,RES04503,2023-10-28,331200,Carte bancaire,Valide
PAY05449,RES04504,2023-05-25,190440,Virement,Valide
PAY05450,RES04504,2023-06-09,190440,Carte bancaire,Valide
PAY05451,RES04505,2024-04-12,124200,Carte bancaire,Valide
PAY05452,RES04506,2023-01-12,182160,Virement,Valide
PAY05453,RES04506,2023-01-27,182160,Virement,Valide
PAY05454,RES04507,2022-11-27,253920,Mobile Money,Valide
PAY05455,RES04508,2022-01-17,95220,Mobile Money,Valide
PAY05456,RES04508,2022-02-01,95220,Mobile Money,Valide
PAY05457,RES04509,2022-09-25,210600,Carte bancaire,Valide
PAY05458,RES04509,2022-10-10,210600,Mobile Money,Valide
PAY05459,RES04510,2024-01-09,161920,Carte bancaire,Valide
PAY05460,RES04511,2024-05-27,310500,Mobile Money,Valide
PAY05461,RES04511,2024-06-11,310500,Mobile Money,Valide
PAY05462,RES04512,2022-03-10,360000,Carte bancaire,Valide
PAY05463,RES04513,2022-07-10,276000,Carte bancaire,Echoue
PAY05464,RES04514,2023-09-11,240000,Carte bancaire,Valide
PAY05465,RES04515,2022-03-19,312000,Carte bancaire,Valide
PAY05466,RES04516,2024-02-14,138000,Carte bancaire,Valide
PAY05467,RES04517,2022-06-13,165600,Mobile Money,Valide
PAY05468,RES04518,2022-07-09,108000,Carte bancaire,Valide
PAY05469,RES04518,2022-07-24,108000,Virement,Valide
PAY05470,RES04519,2023-09-14,191360,Carte bancaire,Valide
PAY05471,RES04520,2023-10-29,169280,Mobile Money,Valide
PAY05472,RES04520,2023-11-13,169280,Carte bancaire,Valide
PAY05473,RES04521,2023-11-20,362250,Mobile Money,Valide
PAY05474,RES04521,2023-12-05,362250,Especes,Valide
PAY05475,RES04522,2022-04-07,240000,Mobile Money,Valide
PAY05476,RES04523,2022-10-17,143520,Especes,Valide
PAY05477,RES04523,2022-11-01,143520,Carte bancaire,Valide
PAY05478,RES04524,2023-08-04,316800,Mobile Money,Valide
PAY05479,RES04524,2023-08-19,316800,Mobile Money,Valide
PAY05480,RES04525,2022-05-04,1110900,Mobile Money,Valide
PAY05481,RES04526,2022-07-02,162000,Mobile Money,Valide
PAY05482,RES04526,2022-07-17,162000,Especes,Valide
PAY05483,RES04527,2024-01-17,186300,Carte bancaire,Valide
PAY05484,RES04528,2023-01-21,414000,Carte bancaire,Valide
PAY05485,RES04529,2022-07-21,215280,Virement,Valide
PAY05486,RES04529,2022-08-05,215280,Especes,Valide
PAY05487,RES04530,2022-03-23,2047500,Virement,Valide
PAY05488,RES04531,2023-07-25,103500,Carte bancaire,Valide
PAY05489,RES04531,2023-08-09,103500,Carte bancaire,Valide
PAY05490,RES04532,2023-10-09,137280,Mobile Money,Valide
PAY05491,RES04532,2023-10-24,137280,Mobile Money,Valide
PAY05492,RES04533,2023-07-17,480000,Mobile Money,Valide
PAY05493,RES04534,2023-06-16,82800,Virement,Valide
PAY05494,RES04535,2023-07-05,138000,Carte bancaire,Valide
PAY05495,RES04536,2023-07-01,1304100,Especes,Valide
PAY05496,RES04537,2022-04-05,414000,Mobile Money,Valide
PAY05497,RES04538,2023-04-13,92000,Mobile Money,Valide
PAY05498,RES04538,2023-04-28,92000,Carte bancaire,Valide
PAY05499,RES04539,2022-11-22,1449000,Virement,Valide
PAY05500,RES04540,2022-03-07,124200,Mobile Money,Valide
PAY05501,RES04541,2022-06-16,182160,Especes,Valide
PAY05502,RES04542,2022-03-10,552000,Carte bancaire,Valide
PAY05503,RES04543,2024-06-02,663000,Especes,Valide
PAY05504,RES04544,2024-01-14,1260000,Carte bancaire,Valide
PAY05505,RES04545,2023-03-07,184000,Mobile Money,Valide
PAY05506,RES04545,2023-03-22,184000,Carte bancaire,Valide
PAY05507,RES04546,2022-02-23,331200,Virement,Valide
PAY05508,RES04547,2023-08-13,103500,Carte bancaire,Valide
PAY05509,RES04547,2023-08-28,103500,Mobile Money,Valide
PAY05510,RES04548,2023-02-06,792000,Mobile Money,Valide
PAY05511,RES04549,2024-04-06,126960,Mobile Money,Valide
PAY05512,RES04550,2022-06-20,543375,Carte bancaire,Echoue
PAY05513,RES04550,2022-07-05,543375,Especes,Valide
PAY05514,RES04551,2022-03-12,422400,Mobile Money,Valide
PAY05515,RES04552,2022-08-11,702000,Virement,Valide
PAY05516,RES04553,2022-08-22,82800,Mobile Money,Valide
PAY05517,RES04554,2023-10-01,631800,Especes,Valide
PAY05518,RES04555,2021-12-03,1400000,Carte bancaire,Valide
PAY05519,RES04556,2023-02-14,169280,Mobile Money,Valide
PAY05520,RES04557,2023-05-31,497250,Mobile Money,Valide
PAY05521,RES04557,2023-06-15,497250,Especes,Valide
PAY05522,RES04558,2022-10-04,216000,Carte bancaire,Valide
PAY05523,RES04559,2022-11-26,560000,Mobile Money,Valide
PAY05524,RES04560,2021-12-31,208000,Carte bancaire,Valide
PAY05525,RES04561,2023-02-19,248400,Virement,Valide
PAY05526,RES04562,2023-10-17,92000,Mobile Money,Valide
PAY05527,RES04562,2023-11-01,92000,Carte bancaire,Valide
PAY05528,RES04563,2023-05-03,165600,Mobile Money,Valide
PAY05529,RES04563,2023-05-18,165600,Mobile Money,Valide
PAY05530,RES04564,2022-08-21,240000,Mobile Money,Valide
PAY05531,RES04565,2024-06-05,324000,Carte bancaire,Valide
PAY05532,RES04566,2023-03-31,414000,Mobile Money,Valide
PAY05533,RES04567,2022-01-21,1207500,Carte bancaire,Valide
PAY05534,RES04568,2022-11-15,158400,Carte bancaire,Valide
PAY05535,RES04569,2022-11-26,105600,Virement,Valide
PAY05536,RES04569,2022-12-11,105600,Carte bancaire,Valide
PAY05537,RES04570,2023-08-28,73600,Mobile Money,Echoue
PAY05538,RES04571,2023-12-21,72000,Mobile Money,Valide
PAY05539,RES04572,2023-10-13,374400,Virement,Valide
PAY05540,RES04573,2022-05-20,198900,Virement,Valide
PAY05541,RES04574,2022-12-02,280800,Carte bancaire,Valide
PAY05542,RES04575,2022-03-26,421200,Mobile Money,Valide
PAY05543,RES04576,2023-07-27,161920,Carte bancaire,Valide
PAY05544,RES04577,2024-02-27,945000,Mobile Money,Valide
PAY05545,RES04578,2022-09-19,331200,Carte bancaire,Valide
PAY05546,RES04579,2022-09-04,78200,Carte bancaire,Valide
PAY05547,RES04580,2023-05-08,531300,Carte bancaire,Valide
PAY05548,RES04580,2023-05-23,531300,Carte bancaire,Valide
PAY05549,RES04581,2023-01-02,84640,Virement,Valide
PAY05550,RES04581,2023-01-17,84640,Carte bancaire,Valide
PAY05551,RES04582,2022-01-22,93600,Mobile Money,Valide
PAY05552,RES04582,2022-02-06,93600,Mobile Money,Valide
PAY05553,RES04583,2022-12-03,140800,Carte bancaire,Valide
PAY05554,RES04585,2024-01-22,200000,Virement,Valide
PAY05555,RES04585,2024-02-06,200000,Mobile Money,Valide
PAY05556,RES04586,2023-03-06,43200,Especes,Rembourse
PAY05557,RES04587,2022-12-22,924000,Carte bancaire,Valide
PAY05558,RES04588,2023-07-11,418600,Carte bancaire,Valide
PAY05559,RES04588,2023-07-26,418600,Especes,Valide
PAY05560,RES04589,2023-12-18,210600,Mobile Money,Echoue
PAY05561,RES04590,2022-11-04,372600,Mobile Money,Valide
PAY05562,RES04591,2022-08-20,315000,Mobile Money,Valide
PAY05563,RES04591,2022-09-04,315000,Especes,Valide
PAY05564,RES04592,2023-06-12,421200,Carte bancaire,Valide
PAY05565,RES04593,2022-06-05,220800,Mobile Money,Valide
PAY05566,RES04593,2022-06-20,220800,Carte bancaire,Valide
PAY05567,RES04594,2022-05-20,248400,Mobile Money,Valide
PAY05568,RES04595,2022-01-21,248400,Especes,Valide
PAY05569,RES04596,2022-01-07,504000,Carte bancaire,Valide
PAY05570,RES04597,2022-06-02,46000,Especes,Valide
PAY05571,RES04597,2022-06-17,46000,Especes,Valide
PAY05572,RES04598,2022-10-04,93600,Carte bancaire,Valide
PAY05573,RES04599,2022-02-19,372600,Especes,Valide
PAY05574,RES04600,2023-07-12,540000,Mobile Money,Valide
PAY05575,RES04601,2024-05-01,161920,Virement,Valide
PAY05576,RES04602,2022-06-03,316800,Carte bancaire,Valide
PAY05577,RES04603,2023-01-25,121440,Virement,Valide
PAY05578,RES04604,2023-11-10,73600,Carte bancaire,Valide
PAY05579,RES04605,2022-07-27,165600,Mobile Money,Valide
PAY05580,RES04606,2023-05-07,315000,Carte bancaire,Valide
PAY05581,RES04607,2023-03-02,372600,Especes,Valide
PAY05582,RES04608,2023-09-08,331200,Carte bancaire,Valide
PAY05583,RES04609,2023-05-24,936000,Virement,Valide
PAY05584,RES04610,2023-03-05,507840,Mobile Money,Valide
PAY05585,RES04611,2022-06-12,242880,Carte bancaire,Valide
PAY05586,RES04612,2023-07-05,546480,Mobile Money,Valide
PAY05587,RES04613,2023-12-26,55200,Mobile Money,Rembourse
PAY05588,RES04614,2024-01-24,331200,Mobile Money,Valide
PAY05589,RES04615,2023-11-21,204000,Virement,Valide
PAY05590,RES04616,2023-03-11,76176,Especes,Rembourse
PAY05591,RES04617,2022-04-24,120000,Mobile Money,Valide
PAY05592,RES04618,2024-04-11,242880,Carte bancaire,Valide
PAY05593,RES04619,2022-04-15,315000,Mobile Money,Valide
PAY05594,RES04620,2022-02-10,72000,Carte bancaire,Valide
PAY05595,RES04621,2022-01-06,169280,Virement,Valide
PAY05596,RES04622,2023-05-08,234000,Carte bancaire,Valide
PAY05597,RES04622,2023-05-23,234000,Virement,Valide
PAY05598,RES04623,2023-12-29,552000,Especes,Valide
PAY05599,RES04624,2023-06-25,331200,Especes,Valide
PAY05600,RES04625,2023-12-30,621000,Especes,Valide
PAY05601,RES04626,2023-02-16,184000,Carte bancaire,Valide
PAY05602,RES04627,2024-04-28,68000,Mobile Money,Valide
PAY05603,RES04627,2024-05-13,68000,Mobile Money,Valide
PAY05604,RES04628,2024-05-04,68000,Mobile Money,Valide
PAY05605,RES04629,2022-01-26,280800,Virement,Valide
PAY05606,RES04630,2022-07-15,441600,Especes,Valide
PAY05607,RES04631,2023-05-22,160000,Carte bancaire,Valide
PAY05608,RES04631,2023-06-06,160000,Carte bancaire,Valide
PAY05609,RES04632,2022-08-17,414000,Virement,Valide
PAY05610,RES04633,2022-09-19,1160250,Especes,Valide
PAY05611,RES04634,2023-11-11,156000,Carte bancaire,Valide
PAY05612,RES04635,2022-09-07,161920,Virement,Valide
