id_ticket,id_client,date_creation,type,statut,delai_resolution_jours
TK005371,CL04400,2024-11-03,Reseau,ouvert,
TK005372,CL04400,2025-03-08,Facturation,resolu,-6.0
TK005373,CL04400,2024-07-01,Facturation,resolu,3.0
TK005374,CL04402,2025-10-30,Reseau,abandonne,17.0
TK005375,CL04402,2025-09-16,Facturation,resolu,8.0
TK005376,CL04403,2025-08-29,Facturation,resolu,3.0
TK005377,CL04405,2024-09-23,Reseau,resolu,2.0
TK005378,CL04405,2025-03-24,Offre,ouvert,
TK005379,CL04406,2025-07-24,Facturation,resolu,1.0
TK005380,CL04406,2024-08-11,Materiel,resolu,9.0
TK005381,CL04407,2024-07-26,Offre,resolu,9.0
TK005382,CL04408,2025-09-12,Facturation,resolu,8.0
TK005383,CL04409,2024-08-06,Facturation,resolu,4.0
TK005384,CL04409,2025-01-02,Facturation,ouvert,
TK005385,CL04409,2024-11-19,Facturation,ouvert,
TK005386,CL04409,2024-03-20,Reseau,ouvert,
TK005387,CL04410,2025-10-24,Facturation,resolu,1.0
TK005388,CL04411,2024-04-06,Facturation,ouvert,
TK005389,CL04413,2025-03-28,Facturation,resolu,6.0
TK005390,CL04413,2025-02-09,Offre,ouvert,
TK005391,CL04413,2025-03-08,Reseau,resolu,1.0
TK005392,CL04413,2025-02-24,Reseau,ouvert,
TK005393,CL04414,2024-02-23,Offre,resolu,1.0
TK005394,CL04415,2024-04-19,Facturation,resolu,4.0
TK005395,CL04417,2024-07-18,Facturation,resolu,1.0
TK005396,CL04420,2025-03-20,Reseau,resolu,1.0
TK005397,CL04422,2024-02-07,Facturation,ouvert,
TK005398,CL04425,2024-09-18,Reseau,resolu,2.0
TK005399,CL04425,2024-12-26,Reseau,ouvert,
TK005400,CL04425,2024-12-08,Reseau,abandonne,2.0
TK005401,CL04427,2025-11-04,Reseau,resolu,5.0
TK005402,CL04428,2025-12-01,Materiel,ouvert,
TK005403,CL04429,2025-06-12,Reseau,resolu,2.0
TK005404,CL04431,2025-06-15,Offre,abandonne,2.0
TK005405,CL04431,2025-03-22,Offre,resolu,1.0
TK005406,CL04431,2025-05-01,Reseau,abandonne,5.0
TK005407,CL04432,2024-12-14,Facturation,resolu,8.0
TK005408,CL04432,2025-06-02,Materiel,resolu,1.0
TK005409,CL04435,2024-04-28,Reseau,abandonne,3.0
TK005410,CL04435,2024-04-28,Reseau,ouvert,
TK005411,CL04437,2025-02-10,Reseau,resolu,3.0
TK005412,CL04437,2025-02-13,Facturation,resolu,7.0
TK005413,CL04438,2024-08-17,Reseau,ouvert,
TK005414,CL04441,2024-02-12,Facturation,abandonne,16.0
TK005415,CL04441,2024-01-08,Offre,resolu,2.0
TK005416,CL04441,2024-02-12,Materiel,resolu,1.0
TK005417,CL04441,2024-01-10,Reseau,abandonne,9.0
TK005418,CL04441,2024-01-27,Reseau,resolu,1.0
TK005419,CL04443,2025-04-14,Materiel,ouvert,
TK005420,CL04444,2024-09-20,Reseau,ouvert,
TK005421,CL04444,2025-10-23,Reseau,resolu,1.0
TK005422,CL04444,2024-12-12,Reseau,resolu,14.0
TK005423,CL04444,2025-12-03,Materiel,resolu,1.0
TK005424,CL04445,2024-12-12,Materiel,resolu,8.0
TK005425,CL04445,2025-06-05,Facturation,resolu,1.0
TK005426,CL04445,2024-04-12,Materiel,resolu,-11.0
TK005427,CL04448,2024-05-10,Reseau,ouvert,
TK005428,CL04448,2024-03-31,Reseau,abandonne,15.0
TK005429,CL04448,2024-05-20,Facturation,ouvert,
TK005430,CL04448,2024-04-01,Facturation,abandonne,4.0
TK005431,CL04448,2024-05-06,Materiel,ouvert,
TK005432,CL04451,2025-12-02,Reseau,resolu,8.0
TK005433,CL04452,2024-10-25,Facturation,ouvert,
TK005434,CL04452,2024-12-12,Materiel,abandonne,12.0
TK005435,CL04452,2025-10-02,Offre,ouvert,
TK005436,CL04453,2024-04-07,Reseau,abandonne,23.0
TK005437,CL04455,2024-04-11,Reseau,ouvert,
TK005438,CL04455,2024-08-24,Reseau,resolu,1.0
TK005439,CL04457,2024-06-09,Materiel,resolu,1.0
TK005440,CL04457,2024-05-06,Facturation,resolu,-8.0
TK005441,CL04457,2024-06-13,Offre,resolu,3.0
TK005442,CL04458,2024-10-21,Facturation,resolu,-2.0
TK005443,CL04460,2025-11-26,Facturation,resolu,1.0
TK005444,CL04461,2024-09-12,Offre,abandonne,9.0
TK005445,CL04463,2024-09-25,Reseau,abandonne,19.0
TK005446,CL04463,2025-01-10,Materiel,resolu,2.0
TK005447,CL04463,2024-12-21,Offre,abandonne,1.0
TK005448,CL04463,2025-01-13,Reseau,abandonne,9.0
TK005449,CL04464,2025-06-06,Reseau,resolu,1.0
TK005450,CL04464,2024-04-15,Facturation,resolu,14.0
TK005451,CL04466,2025-04-06,Facturation,ouvert,
TK005452,CL04467,2024-03-17,Reseau,ouvert,
TK005453,CL04467,2025-03-28,Facturation,resolu,3.0
TK005454,CL04468,2024-03-29,Facturation,resolu,1.0
TK005455,CL04469,2024-07-15,Reseau,ouvert,
TK005456,CL04470,2025-10-19,Reseau,resolu,7.0
TK005457,CL04470,2025-10-02,Facturation,ouvert,
TK005458,CL04471,2025-02-19,Facturation,abandonne,2.0
TK005459,CL04471,2025-04-27,Offre,resolu,13.0
TK005460,CL04471,2025-02-16,Reseau,ouvert,
TK005461,CL04474,2025-10-19,Facturation,ouvert,
TK005462,CL04474,2025-09-14,Reseau,abandonne,-26.0
TK005463,CL04474,2025-11-09,Offre,resolu,3.0
TK005464,CL04474,2025-11-28,Materiel,abandonne,46.0
TK005465,CL04474,2025-10-17,Materiel,ouvert,
TK005466,CL04476,2024-08-16,Reseau,ouvert,
TK005467,CL04477,2024-10-08,Reseau,ouvert,
TK005468,CL04478,2024-08-29,Facturation,resolu,2.0
TK005469,CL04479,2025-12-12,Reseau,ouvert,
TK005470,CL04479,2024-10-16,Facturation,resolu,1.0
TK005471,CL04483,2024-10-26,Reseau,ouvert,
TK005472,CL04484,2025-07-22,Offre,resolu,1.0
TK005473,CL04484,2025-03-05,Offre,resolu,1.0
TK005474,CL04485,2025-05-15,Reseau,resolu,1.0
TK005475,CL04486,2025-09-11,Reseau,ouvert,
TK005476,CL04486,2025-06-06,Facturation,abandonne,1.0
TK005477,CL04488,2025-04-22,Reseau,resolu,6.0
TK005478,CL04489,2024-04-06,Materiel,ouvert,
TK005479,CL04489,2024-11-23,Reseau,abandonne,17.0
TK005480,CL04489,2025-07-20,Facturation,resolu,3.0
TK005481,CL04489,2025-04-20,Facturation,ouvert,
TK005482,CL04489,2025-05-14,Reseau,abandonne,7.0
TK005483,CL04489,2025-03-30,Reseau,ouvert,
TK005484,CL04489,2024-01-21,Facturation,abandonne,5.0
TK005485,CL04490,2025-08-27,Facturation,resolu,2.0
TK005486,CL04490,2025-09-01,Reseau,resolu,4.0
TK005487,CL04492,2025-11-03,Materiel,ouvert,
TK005488,CL04494,2025-05-24,Reseau,ouvert,
TK005489,CL04496,2024-12-25,Reseau,abandonne,20.0
TK005490,CL04496,2025-07-03,Reseau,abandonne,1.0
TK005491,CL04497,2025-01-06,Facturation,resolu,10.0
TK005492,CL04497,2025-11-10,Reseau,resolu,5.0
TK005493,CL04498,2025-06-13,Facturation,resolu,3.0
TK005494,CL04499,2024-06-15,Offre,ouvert,
TK005495,CL04499,2025-09-27,Facturation,ouvert,
TK005496,CL04499,2024-07-18,Reseau,abandonne,-18.0
TK005497,CL04499,2025-06-15,Reseau,resolu,6.0
TK005498,CL04499,2024-04-20,Materiel,abandonne,4.0
TK005499,CL04499,2025-07-12,Facturation,abandonne,16.0
TK005500,CL04499,2025-01-06,Facturation,abandonne,18.0
TK005501,CL04499,2025-08-05,Reseau,resolu,7.0
TK005502,CL04501,2024-05-30,Offre,resolu,2.0
TK005503,CL04505,2024-01-27,Offre,ouvert,
TK005504,CL04505,2024-01-21,Facturation,ouvert,
TK005505,CL04505,2024-01-11,Facturation,resolu,2.0
TK005506,CL04505,2024-02-01,Materiel,ouvert,
TK005507,CL04506,2024-12-05,Offre,resolu,1.0
TK005508,CL04510,2024-07-28,Reseau,resolu,7.0
TK005509,CL04512,2025-12-27,Materiel,resolu,7.0
TK005510,CL04512,2025-09-26,Facturation,ouvert,
TK005511,CL04514,2024-12-03,Materiel,ouvert,
TK005512,CL04514,2025-09-23,Offre,resolu,11.0
TK005513,CL04514,2025-04-20,Reseau,resolu,2.0
TK005514,CL04520,2024-11-20,Reseau,resolu,2.0
TK005515,CL04522,2024-08-19,Offre,resolu,2.0
TK005516,CL04523,2025-06-25,Facturation,resolu,2.0
TK005517,CL04524,2025-07-30,Reseau,ouvert,
TK005518,CL04526,2025-06-18,Facturation,resolu,1.0
TK005519,CL04526,2025-04-20,Reseau,resolu,1.0
TK005520,CL04526,2024-05-03,Facturation,ouvert,
TK005521,CL04527,2025-03-08,Facturation,resolu,2.0
TK005522,CL04530,2025-10-27,Offre,resolu,1.0
TK005523,CL04530,2025-09-20,Offre,resolu,1.0
TK005524,CL04531,2024-08-08,Materiel,ouvert,
TK005525,CL04532,2025-01-27,Materiel,resolu,2.0
TK005526,CL04532,2025-07-23,Facturation,ouvert,
TK005527,CL04532,2024-06-20,Offre,abandonne,1.0
TK005528,CL04532,2025-05-24,Reseau,abandonne,2.0
TK005529,CL04533,2024-09-08,Offre,resolu,2.0
TK005530,CL04533,2024-10-11,Facturation,ouvert,
TK005531,CL04534,2024-07-18,Reseau,resolu,1.0
TK005532,CL04534,2024-12-22,Reseau,resolu,2.0
TK005533,CL04536,2024-06-05,Facturation,resolu,1.0
TK005534,CL04536,2024-03-05,Facturation,ouvert,
TK005535,CL04536,2024-05-29,Offre,ouvert,
TK005536,CL04537,2025-10-28,Reseau,resolu,9.0
TK005537,CL04538,2024-10-01,Offre,ouvert,
TK005538,CL04539,2024-04-06,Facturation,ouvert,
TK005539,CL04539,2024-04-08,Reseau,resolu,6.0
TK005540,CL04539,2024-02-21,Facturation,resolu,3.0
TK005541,CL04540,2024-11-17,Offre,resolu,3.0
TK005542,CL04541,2025-11-11,Reseau,resolu,11.0
TK005543,CL04541,2024-08-22,Facturation,resolu,3.0
TK005544,CL04541,2024-12-05,Reseau,resolu,2.0
TK005545,CL04541,2024-11-24,Facturation,ouvert,
TK005546,CL04542,2025-09-11,Reseau,resolu,1.0
TK005547,CL04543,2024-11-06,Offre,abandonne,1.0
TK005548,CL04543,2024-10-22,Facturation,ouvert,
TK005549,CL04544,2024-03-07,Materiel,ouvert,
TK005550,CL04544,2024-02-23,Reseau,abandonne,12.0
TK005551,CL04544,2024-07-10,Facturation,abandonne,2.0
TK005552,CL04545,2024-10-18,Facturation,ouvert,
TK005553,CL04546,2024-04-27,Offre,abandonne,17.0
TK005554,CL04546,2024-01-24,Offre,resolu,7.0
TK005555,CL04546,2024-03-10,Reseau,abandonne,11.0
TK005556,CL04546,2024-01-21,Reseau,resolu,12.0
TK005557,CL04546,2024-04-05,Reseau,ouvert,
TK005558,CL04546,2024-03-18,Facturation,ouvert,
TK005559,CL04547,2025-07-03,Reseau,ouvert,
TK005560,CL04547,2025-05-12,Offre,ouvert,
TK005561,CL04547,2025-07-24,Facturation,ouvert,
TK005562,CL04550,2025-12-22,Reseau,resolu,4.0
TK005563,CL04550,2025-11-21,Reseau,resolu,15.0
TK005564,CL04551,2025-04-09,Reseau,resolu,6.0
TK005565,CL04551,2025-05-17,Materiel,ouvert,
TK005566,CL04551,2025-04-18,Reseau,abandonne,18.0
TK005567,CL04552,2025-10-13,Reseau,ouvert,
TK005568,CL04552,2024-04-10,Offre,abandonne,1.0
TK005569,CL04553,2024-12-08,Reseau,ouvert,
TK005570,CL04554,2025-04-18,Reseau,ouvert,
TK005571,CL04554,2024-01-13,Reseau,resolu,1.0
TK005572,CL04554,2024-10-30,Reseau,resolu,4.0
TK005573,CL04554,2025-05-17,Offre,resolu,2.0
TK005574,CL04555,2025-12-08,Offre,resolu,6.0
TK005575,CL04555,2025-06-14,Reseau,resolu,-2.0
TK005576,CL04556,2024-06-15,Reseau,ouvert,
TK005577,CL04557,2024-01-29,Facturation,abandonne,8.0
TK005578,CL04557,2024-01-26,Facturation,resolu,2.0
TK005579,CL04557,2024-11-05,Reseau,ouvert,
TK005580,CL04557,2025-03-21,Facturation,ouvert,
TK005581,CL04558,2024-10-02,Reseau,resolu,8.0
TK005582,CL04558,2025-03-04,Offre,ouvert,
TK005583,CL04558,2025-03-10,Facturation,ouvert,
TK005584,CL04559,2025-05-30,Reseau,resolu,6.0
TK005585,CL04560,2024-10-18,Facturation,resolu,18.0
TK005586,CL04561,2025-09-28,Reseau,resolu,2.0
TK005587,CL04562,2025-07-11,Reseau,ouvert,
TK005588,CL04562,2025-04-01,Materiel,resolu,1.0
TK005589,CL04563,2025-11-22,Reseau,resolu,1.0
TK005590,CL04564,2025-05-16,Facturation,resolu,5.0
TK005591,CL04565,2025-04-25,Facturation,resolu,1.0
TK005592,CL04566,2024-09-17,Materiel,resolu,3.0
TK005593,CL04567,2025-02-26,Facturation,resolu,2.0
TK005594,CL04567,2025-08-25,Facturation,resolu,2.0
TK005595,CL04568,2024-06-30,Facturation,resolu,4.0
TK005596,CL04569,2025-10-12,Materiel,resolu,2.0
TK005597,CL04569,2025-09-04,Facturation,resolu,1.0
TK005598,CL04570,2024-11-28,Reseau,ouvert,
TK005599,CL04572,2025-08-06,Materiel,resolu,1.0
TK005600,CL04572,2025-09-03,Materiel,abandonne,1.0
TK005601,CL04572,2025-09-02,Materiel,ouvert,
TK005602,CL04572,2025-06-11,Offre,resolu,3.0
TK005603,CL04573,2024-12-01,Reseau,resolu,4.0
TK005604,CL04573,2025-06-18,Materiel,resolu,2.0
TK005605,CL04577,2025-07-02,Reseau,resolu,13.0
TK005606,CL04580,2024-10-27,Offre,resolu,1.0
TK005607,CL04580,2025-09-15,Facturation,ouvert,
TK005608,CL04580,2024-05-01,Facturation,resolu,1.0
TK005609,CL04581,2025-03-06,Offre,resolu,1.0
TK005610,CL04583,2024-10-12,Facturation,resolu,1.0
TK005611,CL04585,2024-04-20,Facturation,ouvert,
TK005612,CL04585,2024-10-18,Facturation,resolu,8.0
TK005613,CL04585,2024-10-02,Reseau,resolu,8.0
TK005614,CL04585,2024-11-30,Offre,resolu,1.0
TK005615,CL04586,2024-04-18,Facturation,resolu,3.0
TK005616,CL04588,2024-09-04,Reseau,ouvert,
TK005617,CL04588,2024-01-24,Reseau,abandonne,8.0
TK005618,CL04592,2025-08-22,Reseau,resolu,1.0
TK005619,CL04593,2024-10-15,Facturation,resolu,-1.0
TK005620,CL04596,2025-07-11,Offre,resolu,1.0
TK005621,CL04596,2025-07-02,Reseau,resolu,3.0
TK005622,CL04597,2025-08-22,Reseau,resolu,1.0
TK005623,CL04597,2025-08-15,Facturation,resolu,2.0
TK005624,CL04600,2025-10-15,Facturation,resolu,2.0
TK005625,CL04601,2025-11-08,Reseau,ouvert,
TK005626,CL04601,2025-08-22,Facturation,resolu,1.0
TK005627,CL04601,2025-08-05,Offre,resolu,1.0
TK005628,CL04601,2025-11-04,Reseau,resolu,5.0
TK005629,CL04602,2024-09-24,Reseau,abandonne,46.0
TK005630,CL04602,2024-05-29,Reseau,resolu,1.0
TK005631,CL04603,2025-10-24,Facturation,abandonne,1.0
TK005632,CL04603,2025-06-07,Reseau,abandonne,6.0
TK005633,CL04604,2024-06-24,Reseau,ouvert,
TK005634,CL04604,2024-02-11,Materiel,ouvert,
TK005635,CL04604,2024-04-30,Reseau,abandonne,17.0
TK005636,CL04605,2025-01-05,Offre,resolu,1.0
TK005637,CL04608,2024-12-18,Facturation,resolu,5.0
TK005638,CL04609,2024-01-12,Reseau,ouvert,
TK005639,CL04609,2025-05-11,Offre,ouvert,
TK005640,CL04609,2024-11-26,Offre,resolu,-1.0
TK005641,CL04609,2024-01-07,Reseau,resolu,1.0
TK005642,CL04610,2024-03-26,Reseau,abandonne,4.0
TK005643,CL04610,2025-06-16,Materiel,resolu,3.0
TK005644,CL04610,2024-12-21,Facturation,ouvert,
TK005645,CL04611,2024-07-01,Offre,resolu,1.0
TK005646,CL04612,2025-09-17,Reseau,ouvert,
TK005647,CL04612,2025-03-05,Reseau,ouvert,
TK005648,CL04614,2024-10-03,Facturation,abandonne,-16.0
TK005649,CL04614,2025-06-02,Materiel,resolu,7.0
TK005650,CL04614,2025-01-06,Reseau,ouvert,
TK005651,CL04614,2024-03-25,Reseau,abandonne,3.0
TK005652,CL04614,2025-02-17,Reseau,resolu,3.0
TK005653,CL04614,2024-05-17,Materiel,ouvert,
TK005654,CL04614,2025-05-12,Offre,ouvert,
TK005655,CL04615,2024-09-29,Reseau,ouvert,
TK005656,CL04617,2025-11-26,Reseau,resolu,1.0
TK005657,CL04618,2024-12-01,Facturation,abandonne,29.0
TK005658,CL04618,2025-04-09,Reseau,resolu,1.0
TK005659,CL04618,2024-12-12,Reseau,abandonne,21.0
TK005660,CL04621,2024-04-03,Reseau,ouvert,
TK005661,CL04621,2024-04-30,Reseau,ouvert,
TK005662,CL04621,2024-12-13,Facturation,ouvert,
TK005663,CL04621,2024-04-12,Facturation,ouvert,
TK005664,CL04622,2024-10-03,Reseau,resolu,1.0
TK005665,CL04624,2025-05-02,Materiel,ouvert,
TK005666,CL04624,2025-01-05,Reseau,ouvert,
TK005667,CL04625,2025-04-26,Reseau,resolu,7.0
TK005668,CL04627,2025-05-13,Facturation,resolu,1.0
TK005669,CL04628,2025-06-06,Reseau,resolu,-2.0
TK005670,CL04628,2025-03-25,Reseau,abandonne,6.0
TK005671,CL04629,2024-08-13,Reseau,resolu,1.0
TK005672,CL04629,2024-05-28,Reseau,resolu,1.0
TK005673,CL04629,2024-12-23,Offre,ouvert,
TK005674,CL04629,2025-03-18,Reseau,ouvert,
TK005675,CL04630,2024-07-10,Facturation,ouvert,
TK005676,CL04631,2025-01-17,Reseau,resolu,1.0
TK005677,CL04636,2024-09-22,Offre,resolu,1.0
TK005678,CL04636,2024-11-29,Offre,resolu,3.0
TK005679,CL04638,2024-11-08,Offre,resolu,1.0
TK005680,CL04638,2024-10-26,Reseau,ouvert,
TK005681,CL04640,2025-12-28,Reseau,resolu,-3.0
TK005682,CL04642,2025-01-09,Offre,resolu,2.0
TK005683,CL04642,2024-07-03,Facturation,ouvert,
TK005684,CL04643,2025-03-27,Facturation,abandonne,27.0
TK005685,CL04643,2025-03-28,Reseau,ouvert,
TK005686,CL04644,2025-06-02,Materiel,resolu,3.0
TK005687,CL04644,2025-01-24,Reseau,resolu,5.0
TK005688,CL04646,2024-12-26,Facturation,abandonne,7.0
TK005689,CL04646,2024-05-19,Facturation,abandonne,1.0
TK005690,CL04646,2025-11-11,Reseau,ouvert,
TK005691,CL04647,2024-08-23,Reseau,resolu,4.0
TK005692,CL04647,2024-02-13,Reseau,abandonne,11.0
TK005693,CL04648,2025-10-13,Materiel,resolu,1.0
TK005694,CL04649,2024-08-08,Offre,resolu,4.0
TK005695,CL04649,2024-10-19,Materiel,resolu,1.0
TK005696,CL04650,2024-12-11,Offre,ouvert,
TK005697,CL04651,2025-04-21,Offre,ouvert,
TK005698,CL04651,2025-04-15,Reseau,abandonne,3.0
TK005699,CL04651,2025-04-28,Facturation,ouvert,
TK005700,CL04652,2025-09-14,Reseau,resolu,4.0
TK005701,CL04654,2025-08-20,Facturation,abandonne,17.0
TK005702,CL04654,2024-06-29,Offre,resolu,1.0
TK005703,CL04655,2025-12-13,Reseau,resolu,6.0
TK005704,CL04655,2025-11-01,Reseau,ouvert,
TK005705,CL04657,2025-08-27,Offre,ouvert,
TK005706,CL04657,2025-04-17,Offre,ouvert,
TK005707,CL04657,2025-07-26,Reseau,resolu,2.0
TK005708,CL04658,2024-01-30,Reseau,ouvert,
TK005709,CL04661,2025-04-23,Reseau,resolu,4.0
TK005710,CL04662,2024-08-31,Facturation,abandonne,28.0
TK005711,CL04662,2024-10-19,Offre,abandonne,6.0
TK005712,CL04662,2024-11-01,Facturation,abandonne,32.0
TK005713,CL04663,2025-07-14,Facturation,resolu,1.0
TK005714,CL04663,2025-09-17,Reseau,resolu,1.0
TK005715,CL04663,2025-10-03,Reseau,resolu,4.0
TK005716,CL04665,2025-01-20,Reseau,abandonne,4.0
TK005717,CL04665,2025-08-06,Facturation,ouvert,
TK005718,CL04665,2025-09-11,Facturation,ouvert,
TK005719,CL04665,2024-02-07,Materiel,ouvert,
TK005720,CL04666,2025-06-25,Reseau,resolu,1.0
TK005721,CL04666,2025-09-23,Reseau,resolu,1.0
TK005722,CL04666,2025-08-19,Facturation,resolu,1.0
TK005723,CL04667,2024-01-16,Reseau,resolu,6.0
TK005724,CL04669,2025-09-06,Reseau,resolu,1.0
TK005725,CL04670,2025-12-25,Reseau,resolu,1.0
TK005726,CL04670,2025-09-19,Facturation,resolu,4.0
TK005727,CL04672,2025-01-03,Reseau,resolu,1.0
TK005728,CL04673,2025-10-28,Offre,ouvert,
TK005729,CL04674,2024-11-19,Facturation,resolu,1.0
TK005730,CL04675,2024-07-15,Facturation,resolu,8.0
TK005731,CL04675,2024-04-19,Reseau,ouvert,
TK005732,CL04675,2024-10-06,Facturation,ouvert,
TK005733,CL04676,2024-02-20,Facturation,ouvert,
TK005734,CL04676,2025-07-29,Offre,resolu,1.0
TK005735,CL04677,2025-01-27,Offre,resolu,1.0
TK005736,CL04678,2024-04-03,Materiel,resolu,4.0
TK005737,CL04679,2024-10-29,Reseau,resolu,1.0
TK005738,CL04680,2025-12-27,Materiel,resolu,1.0
TK005739,CL04680,2025-09-04,Reseau,abandonne,3.0
TK005740,CL04681,2024-05-10,Reseau,ouvert,
TK005741,CL04681,2024-05-22,Facturation,resolu,1.0
TK005742,CL04681,2024-07-19,Offre,resolu,2.0
TK005743,CL04681,2024-08-01,Facturation,abandonne,21.0
TK005744,CL04682,2024-07-22,Reseau,ouvert,
TK005745,CL04683,2025-08-20,Offre,abandonne,6.0
TK005746,CL04683,2025-10-31,Facturation,ouvert,
TK005747,CL04683,2025-09-24,Materiel,resolu,2.0
TK005748,CL04684,2024-08-25,Offre,resolu,3.0
TK005749,CL04685,2025-05-31,Reseau,resolu,10.0
TK005750,CL04687,2025-05-09,Materiel,resolu,1.0
TK005751,CL04687,2024-09-12,Offre,abandonne,5.0
TK005752,CL04688,2025-08-06,Materiel,resolu,5.0
TK005753,CL04690,2025-03-29,Facturation,abandonne,10.0
TK005754,CL04690,2024-12-17,Reseau,resolu,1.0
TK005755,CL04692,2024-02-03,Reseau,resolu,11.0
TK005756,CL04693,2025-06-09,Facturation,ouvert,
TK005757,CL04693,2025-05-21,Reseau,abandonne,45.0
TK005758,CL04693,2025-04-04,Reseau,resolu,4.0
TK005759,CL04694,2025-10-31,Reseau,resolu,1.0
TK005760,CL04696,2024-11-12,Reseau,resolu,1.0
TK005761,CL04696,2024-05-14,Offre,resolu,8.0
TK005762,CL04697,2024-04-16,Facturation,resolu,4.0
TK005763,CL04698,2024-07-13,Reseau,resolu,3.0
TK005764,CL04699,2025-02-07,Facturation,ouvert,
TK005765,CL04699,2025-09-02,Facturation,abandonne,24.0
TK005766,CL04700,2025-06-29,Reseau,ouvert,
TK005767,CL04700,2024-01-25,Facturation,resolu,3.0
TK005768,CL04700,2024-09-24,Reseau,resolu,2.0
TK005769,CL04702,2025-09-30,Reseau,ouvert,
TK005770,CL04702,2025-10-12,Materiel,resolu,3.0
TK005771,CL04702,2025-10-15,Reseau,resolu,1.0
TK005772,CL04702,2025-08-08,Reseau,abandonne,8.0
TK005773,CL04703,2024-03-12,Facturation,resolu,8.0
TK005774,CL04703,2024-07-04,Offre,resolu,3.0
TK005775,CL04703,2025-02-10,Materiel,resolu,2.0
TK005776,CL04705,2024-02-19,Facturation,resolu,1.0
TK005777,CL04705,2024-02-25,Facturation,abandonne,17.0
TK005778,CL04705,2024-02-15,Reseau,ouvert,
TK005779,CL04708,2024-01-12,Offre,ouvert,
TK005780,CL04708,2024-01-10,Materiel,abandonne,1.0
TK005781,CL04709,2025-02-01,Facturation,resolu,1.0
TK005782,CL04709,2025-12-22,Reseau,resolu,2.0
TK005783,CL04710,2024-04-29,Facturation,abandonne,2.0
TK005784,CL04711,2024-03-21,Reseau,abandonne,1.0
TK005785,CL04711,2024-07-05,Reseau,abandonne,10.0
TK005786,CL04711,2024-10-09,Reseau,abandonne,19.0
TK005787,CL04711,2025-04-03,Reseau,ouvert,
TK005788,CL04711,2025-03-29,Reseau,resolu,1.0
TK005789,CL04714,2025-07-20,Reseau,resolu,2.0
TK005790,CL04715,2025-11-06,Offre,resolu,1.0
TK005791,CL04718,2024-11-29,Materiel,resolu,17.0
TK005792,CL04718,2025-08-13,Reseau,ouvert,
TK005793,CL04720,2025-07-03,Reseau,ouvert,
TK005794,CL04721,2025-01-06,Facturation,ouvert,
TK005795,CL04722,2024-03-27,Reseau,resolu,1.0
TK005796,CL04722,2024-02-02,Reseau,ouvert,
TK005797,CL04722,2024-02-21,Reseau,abandonne,4.0
TK005798,CL04722,2024-05-30,Offre,abandonne,11.0
TK005799,CL04723,2024-06-02,Reseau,resolu,15.0
TK005800,CL04725,2025-07-02,Reseau,ouvert,
TK005801,CL04726,2025-03-20,Facturation,resolu,1.0
TK005802,CL04726,2025-06-06,Reseau,resolu,10.0
TK005803,CL04727,2024-01-13,Reseau,ouvert,
TK005804,CL04727,2024-05-12,Materiel,ouvert,
TK005805,CL04727,2024-03-12,Reseau,ouvert,
TK005806,CL04727,2024-05-30,Reseau,ouvert,
TK005807,CL04730,2025-12-20,Reseau,ouvert,
TK005808,CL04731,2024-11-01,Reseau,resolu,3.0
TK005809,CL04732,2024-07-12,Facturation,resolu,2.0
TK005810,CL04732,2024-12-31,Reseau,ouvert,
TK005811,CL04732,2024-11-27,Reseau,ouvert,
TK005812,CL04735,2024-01-03,Materiel,abandonne,1.0
TK005813,CL04735,2024-04-25,Facturation,abandonne,10.0
TK005814,CL04736,2024-02-17,Materiel,ouvert,
TK005815,CL04738,2025-11-22,Offre,ouvert,
TK005816,CL04739,2024-04-09,Materiel,resolu,1.0
TK005817,CL04740,2024-06-14,Reseau,resolu,1.0
TK005818,CL04741,2025-11-03,Materiel,resolu,1.0
TK005819,CL04741,2024-08-17,Reseau,resolu,15.0
TK005820,CL04742,2024-06-27,Reseau,ouvert,
TK005821,CL04743,2024-01-08,Facturation,resolu,1.0
TK005822,CL04743,2024-04-24,Offre,abandonne,29.0
TK005823,CL04743,2024-02-03,Facturation,ouvert,
TK005824,CL04744,2025-08-15,Materiel,resolu,1.0
TK005825,CL04744,2025-04-17,Facturation,resolu,4.0
TK005826,CL04745,2024-01-22,Reseau,resolu,2.0
TK005827,CL04746,2025-02-04,Facturation,resolu,6.0
TK005828,CL04748,2025-09-12,Facturation,ouvert,
TK005829,CL04748,2025-07-24,Materiel,abandonne,17.0
TK005830,CL04748,2025-09-12,Facturation,ouvert,
TK005831,CL04748,2025-09-21,Materiel,ouvert,
TK005832,CL04748,2025-09-23,Facturation,abandonne,27.0
TK005833,CL04749,2025-07-17,Reseau,ouvert,
TK005834,CL04750,2025-10-24,Offre,ouvert,
TK005835,CL04750,2025-12-22,Reseau,resolu,3.0
TK005836,CL04751,2025-02-16,Reseau,resolu,1.0
TK005837,CL04752,2024-08-20,Reseau,resolu,12.0
TK005838,CL04754,2024-11-12,Reseau,resolu,1.0
TK005839,CL04754,2024-06-09,Offre,resolu,6.0
TK005840,CL04755,2025-04-25,Reseau,ouvert,
TK005841,CL04756,2025-08-07,Materiel,resolu,2.0
TK005842,CL04758,2024-03-06,Materiel,resolu,1.0
TK005843,CL04762,2025-01-12,Reseau,ouvert,
TK005844,CL04762,2024-02-22,Reseau,resolu,4.0
TK005845,CL04762,2024-01-19,Materiel,resolu,2.0
