id_client,mois,voix_min,sms_count,data_mb
CL03703,2025-03-01,883.3,104,37167.4
CL03703,2025-04-01,806.5,95,33934.9
CL03703,2025-05-01,590.5,69,24847.8
CL03703,2025-06-01,625.2,73,26305.1
CL03703,2025-07-01,709.2,83,29838.9
CL03703,2025-08-01,884.8,104,37228.6
CL03703,2025-09-01,715.7,84,30115.2
CL03703,2025-10-01,695.3,82,29254.2
CL03703,2025-11-01,886.7,104,37310.0
CL03703,2025-12-01,802.9,94,33784.1
CL03704,2024-01-01,101.1,5,9245.5
CL03704,2024-02-01,98.9,5,9047.3
CL03704,2024-03-01,86.0,4,7864.3
CL03704,2024-04-01,89.5,4,8181.9
CL03704,2024-05-01,92.3,4,8441.4
CL03704,2024-06-01,100.7,5,9204.6
CL03704,2024-07-01,104.2,5,9529.7
CL03704,2024-08-01,87.6,4,8007.6
CL03704,2024-09-01,92.2,4,8432.0
CL03704,2024-10-01,95.9,4,8772.2
CL03704,2024-11-01,66.0,3,6038.8
CL03704,2024-12-01,89.1,4,8151.0
CL03704,2025-01-01,99.0,5,9055.5
CL03704,2025-02-01,109.8,5,10037.4
CL03704,2025-03-01,81.6,4,7457.4
CL03704,2025-04-01,104.4,5,9548.7
CL03704,2025-05-01,93.9,4,8585.5
CL03704,2025-06-01,109.8,5,10044.1
CL03704,2025-07-01,86.5,4,7908.6
CL03704,2025-08-01,100.5,5,9190.2
CL03704,2025-09-01,105.1,5,9607.5
CL03704,2025-10-01,96.0,4,8775.2
CL03704,2025-11-01,96.0,4,8776.1
CL03704,2025-12-01,95.0,4,8690.4
CL03705,2024-06-01,111.1,70,916.6
CL03705,2024-07-01,97.8,62,807.1
CL03705,2024-08-01,109.2,69,901.0
CL03705,2024-09-01,112.7,71,929.9
CL03705,2024-10-01,151.0,95,1245.8
CL03705,2024-11-01,112.7,71,929.7
CL03705,2024-12-01,129.6,82,1069.4
CL03705,2025-01-01,117.7,74,971.0
CL03705,2025-02-01,96.3,61,794.7
CL03705,2025-03-01,117.4,74,969.2
CL03705,2025-04-01,119.6,75,987.0
CL03705,2025-05-01,98.6,62,813.9
CL03705,2025-06-01,109.1,69,900.7
CL03705,2025-07-01,125.5,79,1035.7
CL03705,2025-08-01,107.0,67,882.9
CL03705,2025-09-01,51.2,32,422.9
CL03705,2025-10-01,36.7,23,303.3
CL03705,2025-11-01,52.9,33,437.0
CL03706,2024-01-01,459.5,6,11772.4
CL03706,2024-02-01,412.0,5,10555.5
CL03706,2024-03-01,548.1,7,14041.9
CL03706,2024-04-01,566.3,7,14507.8
CL03706,2024-05-01,608.7,8,15595.0
CL03706,2024-06-01,553.7,7,14184.8
CL03706,2024-07-01,608.4,8,15587.8
CL03706,2024-08-01,523.6,7,13415.2
CL03706,2024-09-01,656.6,9,16822.8
CL03706,2024-10-01,540.4,7,13844.1
CL03706,2024-11-01,659.5,9,16896.7
CL03706,2024-12-01,613.6,8,15720.1
CL03706,2025-01-01,567.2,7,14531.7
CL03706,2025-02-01,618.4,8,15842.5
CL03706,2025-03-01,427.1,6,10942.9
CL03706,2025-04-01,493.0,6,12630.3
CL03706,2025-05-01,568.8,8,14572.2
CL03706,2025-06-01,447.0,6,11452.8
CL03706,2025-07-01,575.0,8,14730.7
CL03706,2025-08-01,556.3,7,14253.3
CL03706,2025-09-01,547.5,7,14025.8
CL03706,2025-10-01,502.7,7,12878.2
CL03706,2025-11-01,620.7,8,15902.3
CL03706,2025-12-01,534.3,7,13689.0
CL03707,2024-01-01,70.8,36,1014.8
CL03707,2024-02-01,62.5,31,895.4
CL03707,2024-03-01,79.9,40,1144.8
CL03707,2024-04-01,73.0,37,1046.5
CL03707,2024-05-01,81.5,41,1168.0
CL03707,2024-06-01,74.5,37,1067.4
CL03707,2024-07-01,77.7,39,1112.9
CL03707,2024-08-01,73.7,37,1056.4
CL03707,2024-09-01,62.0,31,887.7
CL03707,2024-10-01,66.1,33,947.2
CL03707,2024-11-01,74.0,37,1060.7
CL03707,2024-12-01,71.7,36,1027.9
CL03707,2025-01-01,59.4,30,851.2
CL03707,2025-02-01,77.4,39,1109.2
CL03707,2025-03-01,78.6,40,1126.7
CL03707,2025-04-01,73.1,37,1047.5
CL03707,2025-05-01,71.0,36,1016.8
CL03707,2025-06-01,69.6,35,997.0
CL03707,2025-07-01,61.5,31,881.3
CL03707,2025-08-01,63.7,32,912.3
CL03707,2025-09-01,70.4,35,1008.8
CL03707,2025-10-01,52.7,26,754.7
CL03707,2025-11-01,73.4,37,1051.5
CL03707,2025-12-01,62.3,31,892.4
CL03708,2024-01-01,151.6,29,5820.3
CL03708,2024-02-01,176.5,33,6779.2
CL03708,2024-03-01,162.2,31,6228.5
CL03708,2024-04-01,154.2,29,5921.5
CL03708,2024-05-01,192.8,36,7401.9
CL03708,2024-07-01,71.6,13,2749.7
CL03708,2024-08-01,82.3,15,3161.1
CL03708,2024-09-01,62.5,11,2400.1
CL03709,2024-01-01,192.1,36,3722.1
CL03709,2024-02-01,210.0,39,4069.8
CL03709,2024-03-01,180.4,34,3495.0
CL03709,2024-04-01,180.3,34,3493.8
CL03709,2024-05-01,190.2,36,3686.7
CL03709,2024-06-01,176.9,33,3428.6
CL03709,2024-07-01,196.3,37,3804.0
CL03709,2024-08-01,154.9,29,3002.7
CL03709,2024-09-01,177.6,33,3441.3
CL03709,2024-10-01,175.1,33,3393.5
CL03709,2024-11-01,177.8,33,3445.9
CL03709,2024-12-01,167.2,31,3240.2
CL03709,2025-01-01,195.6,37,3791.4
CL03709,2025-02-01,164.0,31,3178.7
CL03709,2025-03-01,181.8,34,3523.9
CL03709,2025-04-01,159.9,30,3098.0
CL03709,2025-05-01,172.4,32,3340.9
CL03709,2025-06-01,145.1,27,2811.1
CL03709,2025-07-01,195.5,37,3787.9
CL03709,2025-08-01,159.7,30,3094.8
CL03709,2025-09-01,187.9,35,3640.4
CL03709,2025-10-01,173.3,32,3358.4
CL03709,2025-11-01,184.9,35,3583.3
CL03709,2025-12-01,155.0,29,3004.0
CL03710,2024-09-01,471.7,37,1952.7
CL03710,2024-10-01,428.9,34,1775.6
CL03710,2024-11-01,365.3,29,1512.2
CL03710,2024-12-01,345.3,27,1429.4
CL03710,2025-01-01,383.8,30,1589.0
CL03710,2025-02-01,342.4,27,1417.2
CL03710,2025-03-01,452.0,36,1871.3
CL03710,2025-04-01,351.7,28,1455.7
CL03710,2025-05-01,349.9,27,1448.4
CL03710,2025-06-01,381.1,30,1577.6
CL03710,2025-07-01,359.2,28,1486.8
CL03710,2025-08-01,112.6,9,466.3
CL03710,2025-09-01,162.0,12,670.5
CL03710,2025-10-01,130.1,10,538.8
CL03711,2024-02-01,485.0,9,1154.1
CL03711,2024-03-01,479.0,8,1139.8
CL03711,2024-04-01,612.3,11,1457.1
CL03711,2024-05-01,563.5,10,1341.0
CL03711,2024-06-01,533.5,10,1269.6
CL03711,2024-07-01,667.1,12,1587.4
CL03711,2024-08-01,562.8,10,1339.1
CL03711,2024-09-01,626.5,11,1490.8
CL03711,2024-10-01,496.9,9,1182.4
CL03711,2024-11-01,489.9,9,1165.8
CL03711,2024-12-01,459.1,8,1092.6
CL03711,2025-01-01,563.8,10,1341.6
CL03711,2025-02-01,552.9,10,1315.7
CL03711,2025-03-01,631.2,11,1502.0
CL03711,2025-04-01,547.9,10,1303.9
CL03711,2025-05-01,594.7,11,1415.1
CL03711,2025-06-01,616.5,11,1466.9
CL03711,2025-07-01,568.3,10,1352.4
CL03711,2025-08-01,552.2,10,1314.1
CL03711,2025-09-01,452.7,8,1077.3
CL03711,2025-10-01,397.9,7,946.7
CL03711,2025-11-01,677.2,12,1611.3
CL03711,2025-12-01,519.9,9,1237.2
CL03712,2024-01-01,230.0,8,4473.1
CL03712,2024-02-01,273.6,10,5322.4
CL03712,2024-03-01,276.6,10,5380.6
CL03712,2024-04-01,209.6,8,4077.1
CL03712,2024-05-01,237.6,9,4621.9
CL03712,2024-06-01,256.4,9,4987.7
CL03712,2024-07-01,235.5,9,4581.7
CL03712,2024-08-01,240.3,9,4674.5
CL03712,2024-09-01,258.7,9,5032.7
CL03712,2024-10-01,296.8,11,5773.8
CL03712,2024-11-01,232.9,8,4530.5
CL03712,2024-12-01,199.5,7,3881.4
CL03712,2025-01-01,257.9,9,5015.7
CL03712,2025-02-01,161.6,6,3142.8
CL03712,2025-03-01,232.7,8,4527.1
CL03712,2025-04-01,173.6,6,3377.2
CL03712,2025-05-01,193.9,7,3770.8
CL03712,2025-06-01,194.4,7,3781.4
CL03712,2025-07-01,237.1,9,4611.3
CL03712,2025-08-01,246.0,9,4784.1
CL03712,2025-09-01,257.8,9,5014.9
CL03712,2025-10-01,239.7,9,4662.4
CL03712,2025-11-01,203.6,7,3959.9
CL03712,2025-12-01,244.2,9,4750.7
CL03713,2024-01-01,80.0,39,747.3
CL03713,2024-02-01,82.6,40,771.0
CL03713,2024-03-01,73.0,35,681.9
CL03713,2024-04-01,96.9,47,905.0
CL03713,2024-05-01,80.9,39,755.7
CL03713,2024-06-01,90.2,43,842.0
CL03713,2024-07-01,73.2,35,683.7
CL03713,2024-08-01,88.4,43,825.6
CL03713,2024-09-01,73.2,35,683.3
CL03713,2024-10-01,82.8,40,773.7
CL03713,2024-11-01,64.3,31,600.1
CL03713,2024-12-01,76.4,37,713.2
CL03713,2025-01-01,86.6,42,808.7
CL03713,2025-02-01,83.6,40,780.8
CL03713,2025-03-01,33.2,16,309.8
CL03713,2025-04-01,27.4,13,255.5
CL03713,2025-05-01,24.1,11,225.4
CL03714,2024-01-01,282.8,53,4040.5
CL03714,2024-02-01,296.1,55,4230.6
CL03714,2024-03-01,348.0,65,4972.6
CL03714,2024-04-01,296.2,55,4231.9
CL03714,2024-05-01,349.9,65,4999.4
CL03714,2024-06-01,343.0,64,4900.7
CL03714,2024-07-01,272.3,51,3891.4
CL03714,2024-08-01,356.3,67,5091.8
CL03714,2024-09-01,303.1,56,4330.6
CL03714,2024-10-01,336.8,63,4812.2
CL03714,2024-11-01,273.9,51,3913.1
CL03714,2024-12-01,363.3,68,5191.5
CL03714,2025-01-01,321.5,60,4593.7
CL03714,2025-02-01,364.6,68,5209.2
CL03714,2025-03-01,350.7,65,5011.8
CL03714,2025-04-01,314.3,59,4491.2
CL03714,2025-05-01,354.8,66,5069.6
CL03714,2025-06-01,301.6,56,4309.9
CL03714,2025-07-01,359.8,67,5141.7
CL03714,2025-08-01,261.5,49,3735.9
CL03714,2025-09-01,338.2,63,4833.1
CL03714,2025-10-01,277.9,52,3971.5
CL03714,2025-11-01,261.3,49,3734.3
CL03714,2025-12-01,282.1,53,4030.9
CL03715,2024-01-01,170.4,21,4207.0
CL03715,2024-02-01,184.9,23,4564.8
CL03715,2024-03-01,172.1,21,4249.5
CL03715,2024-04-01,157.9,19,3897.9
CL03715,2024-05-01,168.9,21,4168.8
CL03715,2024-06-01,156.5,19,3864.1
CL03715,2024-07-01,168.5,21,4159.5
CL03715,2024-08-01,137.1,17,3383.7
CL03715,2024-09-01,157.8,19,3894.7
CL03715,2024-10-01,157.3,19,3883.0
CL03715,2024-11-01,150.2,18,3709.4
CL03715,2024-12-01,134.2,16,3313.6
CL03715,2025-01-01,155.5,19,3838.5
CL03715,2025-02-01,173.8,21,4290.6
CL03715,2025-03-01,151.7,19,3744.1
CL03715,2025-04-01,138.0,17,3406.1
CL03715,2025-05-01,166.8,21,4119.1
CL03715,2025-06-01,163.5,20,4036.2
CL03715,2025-07-01,202.3,25,4993.8
CL03715,2025-08-01,145.6,18,3593.9
CL03715,2025-09-01,176.3,22,4352.7
CL03715,2025-10-01,168.8,21,4167.5
CL03715,2025-11-01,159.7,20,3943.5
CL03715,2025-12-01,181.4,22,4479.1
CL03716,2024-01-01,476.5,56,921.1
CL03716,2024-02-01,394.7,46,763.0
CL03716,2024-03-01,644.6,76,1246.0
CL03716,2024-04-01,531.1,63,1026.6
CL03716,2024-05-01,517.7,61,1000.8
CL03716,2024-06-01,561.8,66,1086.0
CL03716,2024-07-01,584.9,69,1130.7
CL03716,2024-08-01,531.7,63,1027.9
CL03716,2024-09-01,587.4,69,1135.6
CL03716,2024-10-01,620.3,73,1199.1
CL03716,2024-11-01,543.8,64,1051.3
CL03716,2024-12-01,551.6,65,1066.4
CL03716,2025-01-01,516.9,61,999.2
CL03716,2025-02-01,492.0,58,951.1
CL03716,2025-03-01,621.7,73,1201.9
CL03716,2025-04-01,515.5,61,996.6
CL03716,2025-05-01,399.5,47,772.2
CL03716,2025-06-01,635.3,75,1228.1
CL03716,2025-07-01,503.0,59,972.3
CL03716,2025-08-01,554.3,65,1071.5
CL03716,2025-09-01,540.4,64,1044.6
CL03716,2025-10-01,531.8,63,1028.1
CL03716,2025-11-01,572.3,68,1106.3
CL03716,2025-12-01,574.4,68,1110.4
CL03717,2024-01-01,290.2,88,13065.3
CL03717,2024-02-01,280.1,85,12609.2
CL03717,2024-03-01,357.8,108,16105.9
CL03717,2024-04-01,256.2,78,11532.1
CL03717,2024-05-01,315.1,95,14184.0
CL03717,2024-06-01,304.0,92,13686.7
CL03717,2024-07-01,309.7,94,13940.6
CL03717,2024-08-01,259.4,79,11675.5
CL03717,2024-09-01,212.9,64,9585.7
CL03717,2024-10-01,215.6,65,9705.2
CL03717,2024-11-01,300.4,91,13522.0
CL03717,2024-12-01,292.0,88,13145.5
CL03717,2025-01-01,273.2,83,12299.3
CL03717,2025-02-01,261.2,79,11757.9
CL03717,2025-03-01,298.5,90,13439.3
CL03717,2025-04-01,235.7,71,10609.1
CL03717,2025-05-01,266.7,81,12004.0
CL03717,2025-06-01,268.7,81,12097.8
CL03717,2025-07-01,265.7,80,11961.6
CL03717,2025-08-01,220.3,67,9916.0
CL03717,2025-09-01,306.0,93,13773.7
CL03717,2025-10-01,256.3,78,11536.0
CL03717,2025-11-01,243.4,74,10959.1
CL03717,2025-12-01,324.3,98,14598.5
CL03718,2025-05-01,76.3,52,803.5
CL03718,2025-06-01,61.0,41,642.5
CL03718,2025-07-01,76.9,52,809.7
CL03718,2025-08-01,60.6,41,638.3
CL03718,2025-09-01,82.9,56,872.8
CL03718,2025-10-01,68.3,46,719.5
CL03718,2025-11-01,70.1,47,737.4
CL03718,2025-12-01,71.9,49,756.8
CL03719,2024-04-01,189.7,64,3241.6
CL03719,2024-05-01,202.7,68,3462.8
CL03719,2024-06-01,183.6,62,3136.6
CL03719,2024-07-01,215.1,73,3675.7
CL03719,2024-08-01,157.7,53,2694.5
CL03719,2024-09-01,192.7,65,3291.8
CL03719,2024-10-01,223.0,75,3809.5
CL03719,2024-11-01,245.3,83,4191.5
CL03719,2024-12-01,260.3,88,4447.1
CL03719,2025-01-01,255.7,86,4369.0
CL03719,2025-02-01,197.0,66,3365.3
CL03719,2025-03-01,225.6,76,3853.5
CL03719,2025-04-01,286.6,97,4897.2
CL03719,2025-05-01,244.8,83,4182.4
CL03719,2025-06-01,252.8,85,4318.2
CL03719,2025-07-01,173.3,58,2961.2
CL03719,2025-08-01,242.1,82,4135.9
CL03719,2025-09-01,222.7,75,3805.6
CL03719,2025-10-01,219.8,74,3755.7
CL03719,2025-11-01,209.7,71,3582.6
CL03719,2025-12-01,206.4,70,3527.0
CL03720,2024-01-01,356.7,40,8858.9
CL03720,2024-02-01,277.3,31,6887.2
CL03720,2024-03-01,355.5,40,8828.8
CL03720,2024-04-01,378.1,43,9390.5
CL03720,2024-05-01,389.6,44,9676.4
CL03720,2024-06-01,378.8,43,9407.9
CL03720,2024-07-01,353.1,40,8768.7
CL03720,2024-08-01,359.7,40,8932.1
CL03720,2024-09-01,343.5,39,8530.9
CL03720,2024-10-01,308.4,35,7658.3
CL03720,2024-11-01,332.0,37,8246.3
CL03720,2024-12-01,310.9,35,7721.0
CL03720,2025-01-01,378.2,43,9392.1
CL03720,2025-02-01,374.0,42,9289.4
CL03720,2025-03-01,389.3,44,9668.7
CL03720,2025-04-01,332.3,37,8251.9
CL03720,2025-05-01,334.8,38,8314.1
CL03720,2025-06-01,340.1,38,8447.3
CL03720,2025-07-01,424.5,48,10542.8
CL03720,2025-08-01,362.2,41,8994.1
CL03720,2025-09-01,264.0,30,6555.7
CL03720,2025-10-01,283.6,32,7042.7
CL03720,2025-11-01,230.9,26,5733.8
CL03720,2025-12-01,366.1,41,9092.3
CL03721,2024-09-01,57.2,87,470.8
CL03721,2024-10-01,44.5,68,365.9
CL03721,2024-11-01,54.4,83,447.7
CL03721,2024-12-01,58.6,90,482.5
CL03721,2025-01-01,53.0,81,436.1
CL03721,2025-02-01,51.1,78,420.6
CL03721,2025-03-01,38.0,58,313.1
CL03721,2025-04-01,55.0,84,452.7
CL03721,2025-05-01,43.8,67,360.6
CL03721,2025-06-01,54.6,83,449.4
CL03721,2025-07-01,45.2,69,371.6
CL03721,2025-08-01,57.2,87,470.4
CL03721,2025-09-01,49.5,76,407.6
CL03721,2025-10-01,43.5,66,357.9
CL03721,2025-11-01,49.5,76,407.5
CL03721,2025-12-01,52.3,80,430.1
CL03722,2024-01-01,96.1,33,437.3
CL03722,2024-02-01,85.1,29,387.4
CL03722,2024-03-01,102.6,35,466.7
CL03722,2024-04-01,85.0,29,386.8
CL03722,2024-05-01,102.6,35,467.0
CL03722,2024-06-01,65.2,22,296.7
CL03722,2024-07-01,78.2,27,355.9
CL03722,2024-08-01,79.6,27,361.9
CL03722,2024-09-01,105.0,36,477.9
CL03722,2024-10-01,115.2,39,524.3
CL03722,2024-11-01,71.2,24,323.9
CL03722,2024-12-01,87.7,30,398.8
CL03722,2025-01-01,109.6,37,498.8
CL03722,2025-02-01,75.4,26,343.2
CL03722,2025-03-01,80.5,27,366.2
CL03722,2025-04-01,105.4,36,479.4
CL03722,2025-05-01,76.4,26,347.8
CL03722,2025-06-01,85.9,29,390.8
CL03722,2025-07-01,82.4,28,375.0
CL03722,2025-08-01,96.3,33,438.3
CL03722,2025-09-01,103.0,35,468.5
CL03722,2025-10-01,76.2,26,346.8
CL03722,2025-11-01,104.3,36,474.5
CL03722,2025-12-01,88.6,30,403.2
CL03723,2024-11-01,85.7,52,423.9
CL03723,2024-12-01,86.3,52,426.9
CL03723,2025-01-01,107.5,65,531.8
CL03723,2025-02-01,94.1,57,465.4
CL03723,2025-03-01,85.2,51,421.7
CL03723,2025-04-01,105.1,63,520.2
CL03723,2025-06-01,110.4,67,546.0
CL03723,2025-07-01,41.5,25,205.4
CL03723,2025-08-01,32.5,19,160.8
CL03723,2025-09-01,30.6,18,151.2
CL03724,2025-04-01,204.8,14,3799.1
CL03724,2025-05-01,253.5,17,4702.3
CL03724,2025-06-01,198.5,14,3682.1
CL03724,2025-07-01,230.8,16,4280.3
CL03724,2025-08-01,188.2,13,3490.0
CL03724,2025-09-01,222.1,15,4118.8
CL03724,2025-10-01,187.2,13,3472.4
CL03724,2025-11-01,232.2,16,4306.2
CL03724,2025-12-01,182.4,12,3383.7
CL03725,2024-01-01,195.3,30,3483.8
CL03725,2024-02-01,258.7,40,4614.8
CL03725,2024-03-01,221.1,34,3943.5
CL03725,2024-04-01,252.8,39,4509.1
CL03725,2024-05-01,162.7,25,2901.8
CL03725,2024-06-01,276.7,43,4935.6
CL03725,2024-07-01,227.0,35,4049.1
CL03725,2024-08-01,217.7,34,3882.8
CL03725,2024-09-01,202.1,31,3605.8
CL03725,2024-10-01,232.9,36,4154.3
CL03725,2024-11-01,162.2,25,2892.6
CL03725,2024-12-01,199.3,31,3554.7
CL03725,2025-01-01,248.9,39,4439.6
CL03725,2025-02-01,240.9,38,4297.3
CL03725,2025-03-01,234.8,37,4188.8
CL03725,2025-04-01,206.7,32,3687.9
CL03725,2025-05-01,198.2,31,3535.7
CL03725,2025-06-01,196.7,31,3508.7
CL03725,2025-07-01,226.7,35,4043.7
CL03725,2025-08-01,188.4,29,3361.3
CL03725,2025-09-01,192.1,30,3426.7
CL03725,2025-10-01,227.8,35,4063.7
CL03725,2025-11-01,191.4,30,3414.5
CL03725,2025-12-01,228.6,36,4077.2
CL03726,2025-05-01,175.7,56,6605.6
CL03726,2025-06-01,204.4,65,7683.2
CL03726,2025-07-01,167.8,53,6306.7
CL03726,2025-08-01,182.9,58,6874.5
CL03726,2025-09-01,161.0,51,6053.7
CL03726,2025-10-01,172.2,55,6473.0
CL03726,2025-11-01,157.5,50,5920.4
CL03726,2025-12-01,191.2,61,7187.7
CL03727,2025-03-01,141.4,29,4124.1
CL03727,2025-04-01,100.7,21,2937.1
CL03727,2025-05-01,173.3,36,5053.6
CL03727,2025-06-01,123.3,25,3597.4
CL03727,2025-07-01,159.0,33,4638.6
CL03727,2025-08-01,141.9,29,4137.5
CL03727,2025-09-01,151.6,31,4422.7
CL03727,2025-10-01,124.4,25,3628.4
CL03727,2025-11-01,143.5,29,4184.1
CL03727,2025-12-01,130.6,27,3809.1
CL03728,2025-09-01,40.1,30,742.8
CL03728,2025-10-01,13.9,10,257.8
CL03728,2025-11-01,16.4,12,304.2
CL03728,2025-12-01,18.6,14,344.1
CL03729,2024-01-01,258.9,47,3658.6
CL03729,2024-02-01,232.7,42,3287.5
CL03729,2024-03-01,240.4,43,3397.1
CL03729,2024-04-01,266.8,48,3769.2
CL03729,2024-05-01,249.4,45,3524.5
CL03729,2024-06-01,271.8,49,3840.3
CL03729,2024-07-01,223.8,40,3162.5
CL03729,2024-08-01,267.5,48,3779.4
CL03729,2024-09-01,261.1,47,3688.9
CL03729,2024-10-01,275.6,50,3894.7
CL03729,2024-11-01,264.6,48,3738.3
CL03729,2024-12-01,253.2,46,3578.1
CL03729,2025-01-01,312.7,56,4418.1
CL03729,2025-02-01,280.2,50,3959.7
CL03729,2025-03-01,290.7,52,4106.9
CL03729,2025-04-01,251.2,45,3549.7
CL03729,2025-05-01,235.3,42,3324.2
CL03729,2025-06-01,246.2,44,3478.8
CL03729,2025-07-01,271.6,49,3837.7
CL03729,2025-08-01,306.4,55,4328.9
CL03729,2025-09-01,254.2,46,3591.5
CL03729,2025-10-01,288.3,52,4073.9
CL03729,2025-11-01,273.3,49,3861.2
CL03729,2025-12-01,307.3,55,4341.5
CL03730,2024-01-01,461.9,23,12323.9
CL03730,2024-02-01,493.7,25,13171.6
CL03730,2024-03-01,411.2,21,10972.4
CL03730,2024-04-01,418.9,21,11176.4
CL03730,2024-05-01,430.7,22,11491.3
CL03730,2024-06-01,513.5,26,13700.9
CL03730,2024-07-01,469.1,23,12517.2
CL03730,2024-08-01,515.9,26,13764.5
CL03730,2024-09-01,461.1,23,12302.0
CL03730,2024-10-01,451.2,23,12038.7
CL03730,2024-11-01,393.2,20,10490.0
CL03730,2024-12-01,306.7,15,8184.2
CL03730,2025-01-01,464.2,23,12385.1
CL03730,2025-02-01,447.1,22,11928.1
CL03730,2025-03-01,390.9,19,10428.6
CL03730,2025-04-01,421.6,21,11248.0
CL03730,2025-05-01,389.9,19,10403.0
CL03730,2025-06-01,436.9,22,11656.1
CL03730,2025-07-01,438.9,22,11710.3
CL03730,2025-08-01,409.1,20,10916.2
CL03730,2025-09-01,522.5,26,13940.4
CL03730,2025-10-01,406.0,20,10833.2
CL03730,2025-11-01,364.2,18,9715.9
CL03730,2025-12-01,480.7,24,12825.8
CL03731,2024-08-01,301.0,5,3236.6
CL03731,2024-09-01,296.3,5,3187.0
CL03731,2024-10-01,267.9,4,2881.0
CL03731,2024-11-01,105.6,1,1135.1
CL03731,2024-12-01,130.7,2,1405.9
CL03731,2025-01-01,139.6,2,1501.5
CL03732,2024-01-01,24.2,10,292.6
CL03732,2024-02-01,18.9,8,228.6
CL03732,2024-03-01,23.5,10,284.5
CL03733,2024-01-01,354.2,106,4878.6
CL03733,2024-02-01,315.0,94,4338.5
CL03733,2024-03-01,258.7,77,3563.4
CL03733,2024-04-01,250.7,75,3453.8
CL03733,2024-05-01,331.5,99,4565.9
CL03733,2024-06-01,332.3,99,4576.8
CL03733,2024-07-01,284.8,85,3923.7
CL03733,2024-08-01,433.5,130,5970.8
CL03733,2024-09-01,353.9,106,4875.4
CL03733,2024-10-01,354.9,106,4888.4
CL03733,2024-11-01,309.6,92,4265.2
CL03733,2024-12-01,303.1,91,4175.3
CL03733,2025-01-01,283.1,84,3899.8
CL03733,2025-02-01,308.9,92,4254.5
CL03733,2025-03-01,307.4,92,4233.7
CL03733,2025-04-01,311.9,93,4296.3
CL03733,2025-05-01,319.6,95,4402.7
CL03733,2025-06-01,306.8,92,4226.2
CL03733,2025-07-01,291.4,87,4014.6
CL03733,2025-08-01,311.0,93,4284.4
CL03733,2025-09-01,405.3,121,5583.5
CL03733,2025-10-01,323.7,97,4459.3
CL03733,2025-11-01,347.6,104,4788.7
CL03733,2025-12-01,374.4,112,5156.6
CL03734,2024-01-01,86.3,71,879.2
CL03734,2024-02-01,70.6,58,719.7
CL03734,2024-03-01,90.6,74,923.1
CL03734,2024-04-01,87.8,72,894.5
CL03734,2024-05-01,85.5,70,871.6
CL03734,2024-06-01,91.3,75,930.3
CL03734,2024-07-01,75.0,62,764.4
CL03734,2024-08-01,98.9,81,1007.7
CL03734,2024-09-01,94.7,78,965.0
CL03734,2024-10-01,80.0,66,814.8
CL03734,2024-11-01,67.7,56,690.4
CL03734,2024-12-01,74.5,61,759.3
CL03734,2025-01-01,85.4,70,870.1
CL03734,2025-02-01,88.4,73,901.4
CL03734,2025-03-01,86.1,71,877.7
CL03734,2025-04-01,86.7,71,884.0
CL03734,2025-05-01,74.4,61,757.9
CL03734,2025-06-01,72.2,59,735.5
CL03734,2025-07-01,83.2,68,847.7
CL03734,2025-08-01,82.7,68,842.3
CL03734,2025-09-01,93.5,77,953.1
CL03734,2025-10-01,90.4,74,921.8
CL03734,2025-11-01,81.7,67,832.5
CL03734,2025-12-01,67.2,55,684.3
CL03735,2025-02-01,1221.9,50,17447.6
CL03735,2025-03-01,1546.6,64,22084.3
CL03735,2025-04-01,1387.8,57,19815.8
CL03735,2025-05-01,1125.4,46,16069.2
CL03735,2025-06-01,1117.4,46,15955.4
CL03735,2025-07-01,1376.0,57,19648.2
CL03735,2025-08-01,1099.5,45,15699.1
CL03735,2025-09-01,1184.8,49,16917.4
CL03735,2025-10-01,1072.6,44,15315.2
CL03735,2025-11-01,1095.9,45,15647.9
CL03735,2025-12-01,1300.7,54,18572.7
CL03736,2024-01-01,868.1,24,31490.9
CL03736,2024-02-01,905.0,25,32827.5
CL03736,2024-03-01,1089.3,31,39511.3
CL03736,2024-04-01,935.6,26,33937.0
CL03736,2024-05-01,959.6,27,34808.5
CL03736,2024-06-01,822.7,23,29841.3
CL03736,2024-07-01,860.1,24,31199.6
CL03736,2024-08-01,972.1,27,35260.5
CL03736,2024-09-01,933.4,26,33857.7
CL03736,2024-10-01,995.2,28,36097.9
CL03736,2024-11-01,818.2,23,29678.0
CL03736,2024-12-01,866.5,24,31430.1
CL03736,2025-01-01,808.8,23,29336.3
CL03736,2025-02-01,825.3,23,29936.4
CL03736,2025-03-01,925.3,26,33563.4
CL03736,2025-04-01,1003.6,28,36402.6
CL03736,2025-05-01,903.5,25,32773.0
CL03736,2025-06-01,830.5,23,30124.5
CL03736,2025-07-01,1054.5,30,38249.5
CL03736,2025-08-01,996.5,28,36147.3
CL03736,2025-09-01,994.4,28,36070.9
CL03736,2025-10-01,766.7,21,27810.0
CL03736,2025-11-01,980.9,28,35581.6
CL03736,2025-12-01,940.8,26,34124.5
CL03737,2024-01-01,70.6,32,713.9
CL03737,2024-02-01,85.0,39,858.6
CL03737,2024-03-01,74.5,34,752.8
CL03737,2024-04-01,84.0,39,849.2
CL03737,2024-05-01,79.0,36,798.6
CL03737,2024-06-01,102.4,47,1035.2
CL03737,2024-07-01,66.9,31,676.5
CL03737,2024-08-01,72.1,33,728.5
CL03737,2024-09-01,66.5,30,672.3
