ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,mois,jour_semaine,ratio_sla
TKT008078,2023-04-30 08:07:00,CAT003,AGT009,Cameroun,Téléphone,3,Escaladé,180,31.3,221.9,1,3,0,,0,4,6,1.233
TKT008079,2023-05-01 19:45:00,CAT001,AGT006,Cameroun,Téléphone,4,Résolu,240,17.8,75.9,0,3,0,5.0,0,5,0,0.316
TKT008080,2023-05-01 06:13:00,CAT005,AGT001,Senegal,Chat,1,Résolu,60,2.8,32.0,0,2,0,4.5,0,5,0,0.533
TKT008081,2023-05-01 11:17:00,CAT005,AGT010,France,Email,1,Résolu,60,9.2,48.6,0,3,1,5.0,0,5,0,0.81
TKT008082,2023-05-01 13:25:00,CAT004,AGT012,Maroc,Email,3,Résolu,240,9.0,156.7,0,2,0,5.0,0,5,0,0.653
TKT008083,2023-05-01 17:21:00,CAT008,AGT007,Maroc,Téléphone,2,Escaladé,120,9.8,51.1,0,1,0,,0,5,0,0.426
TKT008084,2023-05-01 02:25:00,CAT004,AGT011,Cameroun,Chat,3,Résolu,240,37.7,154.8,0,2,0,3.8,0,5,0,0.645
TKT008085,2023-05-01 17:08:00,CAT002,AGT009,CI,Chat,2,Escaladé,120,33.5,174.5,1,2,0,,0,5,0,1.454
TKT008086,2023-05-01 17:57:00,CAT005,AGT006,Belgique,Web form,1,Backlog,60,4.5,36.9,0,2,0,,1,5,0,0.615
TKT008087,2023-05-01 14:42:00,CAT002,AGT011,Mali,Téléphone,2,Résolu,120,13.0,75.0,0,1,0,3.6,0,5,0,0.625
TKT008088,2023-05-01 14:10:00,CAT002,AGT006,Maroc,Chat,2,Escaladé,120,31.8,140.0,1,3,1,,0,5,0,1.167
TKT008089,2023-05-01 09:52:00,CAT006,AGT011,CI,Chat,3,En cours,360,21.3,255.3,0,3,0,,0,5,0,0.709
TKT008090,2023-05-01 13:34:00,CAT002,AGT003,Maroc,Chat,2,En cours,120,15.3,76.4,0,3,0,,0,5,0,0.637
TKT008091,2023-05-01 12:27:00,CAT003,AGT001,Cameroun,Téléphone,3,En cours,180,30.9,272.4,1,1,0,,0,5,0,1.513
TKT008092,2023-05-01 18:59:00,CAT007,AGT010,CI,Téléphone,5,Résolu,480,7.8,108.1,0,3,0,5.0,0,5,0,0.225
TKT008093,2023-05-01 19:20:00,CAT007,AGT008,Maroc,Téléphone,5,Backlog,480,77.9,940.3,1,1,0,,1,5,0,1.959
TKT008094,2023-05-01 16:33:00,CAT005,AGT003,Ghana,Téléphone,1,Résolu,60,10.8,44.2,0,1,0,4.7,0,5,0,0.737
TKT008095,2023-05-02 11:49:00,CAT002,AGT002,CI,Email,2,Escaladé,120,10.7,150.2,1,2,0,,0,5,1,1.252
TKT008096,2023-05-02 19:07:00,CAT005,AGT005,CI,Téléphone,1,En cours,60,4.3,29.5,0,5,0,,0,5,1,0.492
TKT008097,2023-05-02 13:52:00,CAT001,AGT007,Senegal,Chat,4,Résolu,240,107.8,447.9,1,1,0,3.1,0,5,1,1.866
TKT008098,2023-05-02 11:52:00,CAT007,AGT003,France,App mobile,5,En cours,480,138.1,632.4,1,1,0,,0,5,1,1.318
TKT008099,2023-05-02 13:13:00,CAT002,AGT012,Cameroun,Chat,2,Résolu,120,26.1,159.8,1,3,0,4.2,0,5,1,1.332
TKT008100,2023-05-02 07:25:00,CAT009,AGT006,Ghana,Téléphone,1,Résolu,480,35.7,231.9,0,2,0,4.8,0,5,1,0.483
TKT008101,2023-05-02 17:01:00,CAT002,AGT002,France,Téléphone,2,Résolu,120,26.9,177.2,1,1,0,3.3,0,5,1,1.477
TKT008102,2023-05-02 17:13:00,CAT003,AGT005,Senegal,App mobile,3,Résolu,180,39.4,290.9,1,1,0,4.5,0,5,1,1.616
TKT008103,2023-05-02 18:21:00,CAT008,AGT002,Senegal,Téléphone,2,Fermé,120,8.1,119.8,0,4,0,3.6,0,5,1,0.998
TKT008104,2023-05-02 10:28:00,CAT001,AGT005,France,Chat,4,Résolu,240,10.3,95.6,0,4,0,5.0,0,5,1,0.398
TKT008105,2023-05-02 03:44:00,CAT002,AGT010,Senegal,Chat,2,Résolu,120,8.8,108.7,0,1,0,4.2,0,5,1,0.906
TKT008106,2023-05-02 18:46:00,CAT005,AGT004,Maroc,Téléphone,1,Résolu,60,5.1,41.3,0,5,0,2.8,0,5,1,0.688
TKT008107,2023-05-02 20:21:00,CAT008,AGT002,Cameroun,Email,2,Escaladé,120,13.6,133.2,1,5,0,,0,5,1,1.11
TKT008108,2023-05-02 12:40:00,CAT004,AGT005,France,Téléphone,3,Escaladé,240,19.3,106.6,0,1,0,,0,5,1,0.444
TKT008109,2023-05-02 16:11:00,CAT002,AGT001,Cameroun,Email,2,Résolu,120,5.0,85.5,0,1,0,3.6,0,5,1,0.712
TKT008110,2023-05-02 07:21:00,CAT003,AGT004,France,Chat,3,En cours,180,45.7,220.0,1,1,0,,0,5,1,1.222
TKT008111,2023-05-02 11:47:00,CAT009,AGT001,Senegal,Chat,1,Résolu,480,68.6,316.0,0,4,1,4.1,0,5,1,0.658
TKT008112,2023-05-03 16:30:00,CAT003,AGT006,Senegal,Email,3,Résolu,180,10.8,102.4,0,1,0,4.4,0,5,2,0.569
TKT008113,2023-05-03 09:39:00,CAT004,AGT012,Senegal,Email,3,Résolu,240,5.5,93.9,0,2,0,4.7,0,5,2,0.391
TKT008114,2023-05-03 14:57:00,CAT002,AGT010,CI,Chat,2,Résolu,120,10.9,106.6,0,1,0,4.4,0,5,2,0.888
TKT008115,2023-05-03 14:23:00,CAT007,AGT007,Senegal,Chat,5,En cours,480,136.5,1240.1,1,2,0,,0,5,2,2.584
TKT008116,2023-05-03 15:20:00,CAT004,AGT001,Ghana,Web form,3,Résolu,240,31.2,263.7,1,5,1,4.6,0,5,2,1.099
TKT008117,2023-05-03 14:24:00,CAT008,AGT002,Cameroun,Téléphone,2,Résolu,120,11.3,54.0,0,1,0,4.0,0,5,2,0.45
TKT008118,2023-05-03 07:53:00,CAT007,AGT005,Mali,Téléphone,5,Escaladé,480,106.0,646.4,1,4,0,,0,5,2,1.347
TKT008119,2023-05-03 09:15:00,CAT004,AGT004,Ghana,Email,3,Résolu,240,80.0,325.6,1,1,0,3.2,0,5,2,1.357
TKT008120,2023-05-03 09:51:00,CAT002,AGT003,CI,Téléphone,2,En cours,120,33.2,154.8,1,2,0,,0,5,2,1.29
TKT008121,2023-05-03 18:19:00,CAT003,AGT008,Cameroun,Téléphone,3,Résolu,180,15.3,188.4,1,4,0,4.4,0,5,2,1.047
TKT008122,2023-05-03 21:28:00,CAT007,AGT004,CI,App mobile,5,Backlog,480,52.9,707.1,1,2,0,,1,5,2,1.473
TKT008123,2023-05-03 11:30:00,CAT007,AGT004,Maroc,Email,5,Résolu,480,14.5,220.7,0,2,0,3.4,0,5,2,0.46
TKT008124,2023-05-03 12:32:00,CAT007,AGT012,Cameroun,Chat,5,Résolu,480,79.1,476.3,0,2,0,4.2,0,5,2,0.992
TKT008125,2023-05-03 04:30:00,CAT008,AGT005,CI,Téléphone,2,Résolu,120,13.3,205.0,1,1,0,4.0,0,5,2,1.708
TKT008126,2023-05-03 09:48:00,CAT002,AGT012,Ghana,Email,2,Escaladé,120,10.1,163.2,1,2,0,,0,5,2,1.36
TKT008127,2023-05-03 17:55:00,CAT002,AGT005,Senegal,Email,2,Résolu,120,13.3,154.7,1,1,0,4.5,0,5,2,1.289
TKT008128,2023-05-03 17:27:00,CAT004,AGT011,Maroc,App mobile,3,Résolu,240,49.1,252.0,1,2,0,3.3,0,5,2,1.05
TKT008129,2023-05-03 10:12:00,CAT007,AGT001,CI,Chat,5,Résolu,480,48.6,605.0,1,1,0,3.4,0,5,2,1.26
TKT008130,2023-05-04 08:04:00,CAT004,AGT005,CI,Chat,3,Résolu,240,7.2,130.2,0,1,0,5.0,0,5,3,0.542
TKT008131,2023-05-04 06:01:00,CAT007,AGT001,CI,Email,5,Résolu,480,24.8,413.0,0,1,0,4.5,0,5,3,0.86
TKT008132,2023-05-04 16:54:00,CAT002,AGT004,France,Email,2,Résolu,120,16.5,100.8,0,3,0,3.6,0,5,3,0.84
TKT008133,2023-05-04 11:42:00,CAT008,AGT011,Senegal,Email,2,Escaladé,120,15.3,133.3,1,3,0,,0,5,3,1.111
TKT008134,2023-05-04 16:20:00,CAT008,AGT011,Ghana,Email,2,Escaladé,120,23.9,154.7,1,1,0,,0,5,3,1.289
TKT008135,2023-05-04 10:51:00,CAT005,AGT002,France,Email,1,Résolu,60,4.7,19.9,0,2,0,4.1,0,5,3,0.332
TKT008136,2023-05-04 10:58:00,CAT008,AGT001,Belgique,Téléphone,2,Résolu,120,29.4,117.7,0,2,0,5.0,0,5,3,0.981
TKT008137,2023-05-04 16:34:00,CAT003,AGT010,Ghana,App mobile,3,Résolu,180,14.0,65.4,0,4,1,4.7,0,5,3,0.363
TKT008138,2023-05-04 19:13:00,CAT002,AGT012,France,Email,2,En cours,120,38.6,184.9,1,2,0,,0,5,3,1.541
TKT008139,2023-05-04 15:56:00,CAT008,AGT005,France,Email,2,Escaladé,120,20.3,120.8,1,5,0,,0,5,3,1.007
TKT008140,2023-05-04 08:49:00,CAT002,AGT008,CI,App mobile,2,Résolu,120,21.9,159.0,1,2,0,4.2,0,5,3,1.325
TKT008141,2023-05-04 18:34:00,CAT003,AGT012,Senegal,Téléphone,3,Résolu,180,2.5,22.7,0,2,0,4.2,0,5,3,0.126
TKT008142,2023-05-04 08:41:00,CAT005,AGT010,France,Email,1,Résolu,60,4.6,59.7,0,4,0,4.8,0,5,3,0.995
TKT008143,2023-05-04 14:57:00,CAT002,AGT005,France,App mobile,2,Escaladé,120,24.7,102.1,0,1,0,,0,5,3,0.851
TKT008144,2023-05-05 04:03:00,CAT007,AGT008,CI,Téléphone,5,Escaladé,480,109.8,570.5,1,2,0,,0,5,4,1.189
TKT008145,2023-05-05 13:31:00,CAT003,AGT011,Maroc,Chat,3,Escaladé,180,22.5,352.8,1,2,0,,0,5,4,1.96
TKT008146,2023-05-05 08:29:00,CAT003,AGT006,France,Téléphone,3,Escaladé,180,18.9,241.0,1,1,0,,0,5,4,1.339
TKT008147,2023-05-05 09:46:00,CAT005,AGT007,Senegal,Chat,1,Résolu,60,13.3,77.3,1,2,0,3.7,0,5,4,1.288
TKT008148,2023-05-05 15:48:00,CAT002,AGT010,CI,Chat,2,Backlog,120,37.3,176.5,1,1,0,,1,5,4,1.471
TKT008149,2023-05-05 09:59:00,CAT001,AGT009,Ghana,App mobile,4,Résolu,240,63.2,516.6,1,1,0,3.5,0,5,4,2.153
TKT008150,2023-05-05 10:18:00,CAT003,AGT006,France,Téléphone,3,Résolu,180,13.9,73.0,0,2,0,4.6,0,5,4,0.406
TKT008151,2023-05-05 08:29:00,CAT001,AGT002,France,Téléphone,4,Résolu,240,54.7,247.3,1,3,1,3.1,0,5,4,1.03
TKT008152,2023-05-05 13:10:00,CAT003,AGT005,CI,Email,3,En cours,180,41.2,191.7,1,1,0,,0,5,4,1.065
TKT008153,2023-05-05 18:51:00,CAT005,AGT009,Maroc,Téléphone,1,Fermé,60,16.9,70.9,1,2,0,4.5,0,5,4,1.182
TKT008154,2023-05-05 14:33:00,CAT004,AGT005,France,Téléphone,3,Escaladé,240,25.0,311.3,1,4,0,,0,5,4,1.297
TKT008155,2023-05-05 16:04:00,CAT001,AGT007,Mali,Web form,4,Escaladé,240,79.0,414.7,1,3,1,,0,5,4,1.728
TKT008156,2023-05-05 16:31:00,CAT007,AGT012,CI,Chat,5,Résolu,480,58.5,322.7,0,2,0,4.8,0,5,4,0.672
TKT008157,2023-05-05 16:30:00,CAT002,AGT008,Ghana,Email,2,En cours,120,7.8,156.4,1,2,0,,0,5,4,1.303
TKT008158,2023-05-05 14:03:00,CAT003,AGT011,CI,Téléphone,3,En cours,180,19.4,110.3,0,1,0,,0,5,4,0.613
TKT008159,2023-05-05 19:37:00,CAT002,AGT001,Senegal,Email,2,Résolu,120,0.8,8.6,0,2,0,3.9,0,5,4,0.072
TKT008160,2023-05-05 18:24:00,CAT007,AGT008,Senegal,App mobile,5,En cours,480,28.8,363.3,0,4,0,,0,5,4,0.757
TKT008161,2023-05-06 11:31:00,CAT003,AGT005,Senegal,App mobile,3,Fermé,180,26.0,105.6,0,1,0,4.4,0,5,5,0.587
TKT008162,2023-05-06 00:47:00,CAT007,AGT003,CI,Email,5,Fermé,480,34.0,500.5,1,2,0,4.4,0,5,5,1.043
TKT008163,2023-05-06 14:20:00,CAT007,AGT005,CI,Téléphone,5,Résolu,480,53.7,492.3,1,1,0,4.1,0,5,5,1.026
TKT008164,2023-05-06 17:33:00,CAT003,AGT009,France,Email,3,Escaladé,180,52.6,224.4,1,1,0,,0,5,5,1.247
TKT008165,2023-05-06 23:02:00,CAT007,AGT007,CI,Email,5,Résolu,480,86.5,404.5,0,1,0,3.5,0,5,5,0.843
TKT008166,2023-05-06 09:27:00,CAT002,AGT004,France,Téléphone,2,En cours,120,37.2,151.9,1,2,0,,0,5,5,1.266
TKT008167,2023-05-07 14:11:00,CAT004,AGT002,Cameroun,Email,3,Escaladé,240,23.3,303.9,1,5,0,,0,5,6,1.266
TKT008168,2023-05-07 17:23:00,CAT003,AGT006,France,Téléphone,3,En cours,180,24.8,142.3,0,1,0,,0,5,6,0.791
TKT008169,2023-05-07 08:19:00,CAT003,AGT010,Ghana,Email,3,Résolu,180,32.5,166.7,0,4,1,4.8,0,5,6,0.926
TKT008170,2023-05-07 07:31:00,CAT008,AGT006,CI,Téléphone,2,Escaladé,120,12.2,140.8,1,1,0,,0,5,6,1.173
TKT008171,2023-05-07 19:45:00,CAT005,AGT002,CI,Chat,1,Résolu,60,11.4,46.1,0,1,0,3.8,0,5,6,0.768
TKT008172,2023-05-07 16:50:00,CAT002,AGT004,CI,Email,2,Escaladé,120,24.0,145.2,1,1,0,,0,5,6,1.21
TKT008173,2023-05-07 13:12:00,CAT007,AGT011,Cameroun,Chat,5,En cours,480,84.0,798.0,1,1,0,,0,5,6,1.662
TKT008174,2023-05-07 10:05:00,CAT003,AGT007,CI,Chat,3,Escaladé,180,49.8,264.8,1,4,1,,0,5,6,1.471
TKT008175,2023-05-07 10:23:00,CAT007,AGT009,France,Téléphone,5,Résolu,480,31.9,417.9,0,4,0,3.9,0,5,6,0.871
TKT008176,2023-05-07 19:02:00,CAT001,AGT007,Senegal,Email,4,Backlog,240,35.1,251.2,1,4,1,,1,5,6,1.047
TKT008177,2023-05-08 11:47:00,CAT002,AGT007,Belgique,Email,2,En cours,120,8.8,98.3,0,5,1,,0,5,0,0.819
TKT008178,2023-05-08 16:24:00,CAT005,AGT004,Mali,App mobile,1,Escaladé,60,4.7,59.2,0,1,0,,0,5,0,0.987
TKT008179,2023-05-08 18:46:00,CAT003,AGT004,Ghana,Téléphone,3,Résolu,180,12.8,179.4,0,1,0,4.0,0,5,0,0.997
TKT008180,2023-05-08 11:36:00,CAT006,AGT006,CI,App mobile,3,Fermé,360,60.3,357.2,0,2,0,4.9,0,5,0,0.992
TKT008181,2023-05-08 10:31:00,CAT003,AGT004,CI,Téléphone,3,Résolu,180,10.6,195.9,1,2,0,3.3,0,5,0,1.088
TKT008182,2023-05-08 10:40:00,CAT007,AGT007,CI,Email,5,Résolu,480,19.7,277.2,0,1,0,3.6,0,5,0,0.578
TKT008183,2023-05-08 17:12:00,CAT008,AGT006,CI,Téléphone,2,En cours,120,18.4,89.6,0,1,0,,0,5,0,0.747
TKT008184,2023-05-08 16:43:00,CAT001,AGT003,Ghana,Chat,4,Résolu,240,20.5,128.7,0,1,0,4.5,0,5,0,0.536
TKT008185,2023-05-08 17:24:00,CAT004,AGT002,Senegal,Téléphone,3,Résolu,240,41.2,257.0,1,1,0,3.4,0,5,0,1.071
TKT008186,2023-05-08 21:43:00,CAT005,AGT008,France,App mobile,1,En cours,60,9.1,44.4,0,1,0,,0,5,0,0.74
TKT008187,2023-05-08 22:31:00,CAT001,AGT003,France,Chat,4,Escaladé,240,22.3,392.7,1,3,1,,0,5,0,1.636
TKT008188,2023-05-08 21:10:00,CAT001,AGT003,Mali,Chat,4,Résolu,240,38.1,278.6,1,1,0,4.5,0,5,0,1.161
TKT008189,2023-05-08 20:44:00,CAT001,AGT008,Senegal,Téléphone,4,En cours,240,4.5,81.9,0,1,0,,0,5,0,0.341
TKT008190,2023-05-08 20:10:00,CAT005,AGT012,Cameroun,App mobile,1,En cours,60,11.5,53.6,0,2,0,,0,5,0,0.893
TKT008191,2023-05-08 19:44:00,CAT006,AGT012,Mali,Chat,3,En cours,360,113.0,466.4,1,3,1,,0,5,0,1.296
TKT008192,2023-05-08 16:07:00,CAT003,AGT010,Ghana,Téléphone,3,Résolu,180,18.5,156.3,0,1,0,4.8,0,5,0,0.868
TKT008193,2023-05-08 16:27:00,CAT003,AGT012,France,App mobile,3,En cours,180,29.7,134.0,0,1,0,,0,5,0,0.744
TKT008194,2023-05-09 15:59:00,CAT002,AGT002,Belgique,Web form,2,Escaladé,120,10.4,73.0,0,2,0,,0,5,1,0.608
TKT008195,2023-05-09 06:49:00,CAT002,AGT010,Maroc,Téléphone,2,Résolu,120,21.3,95.5,0,1,0,5.0,0,5,1,0.796
TKT008196,2023-05-09 12:32:00,CAT004,AGT006,Ghana,Email,3,Escaladé,240,42.9,253.4,1,1,0,,0,5,1,1.056
TKT008197,2023-05-09 07:17:00,CAT004,AGT012,Senegal,Email,3,Résolu,240,11.9,153.3,0,1,0,4.5,0,5,1,0.639
TKT008198,2023-05-09 19:22:00,CAT002,AGT008,Maroc,Email,2,En cours,120,6.6,55.0,0,1,0,,0,5,1,0.458
TKT008199,2023-05-09 15:46:00,CAT003,AGT008,Cameroun,Téléphone,3,Résolu,180,17.2,118.5,0,1,0,4.6,0,5,1,0.658
TKT008200,2023-05-09 18:16:00,CAT010,AGT009,Maroc,App mobile,1,Résolu,60,0.4,2.4,0,4,0,3.8,0,5,1,0.04
TKT008201,2023-05-09 13:29:00,CAT005,AGT006,Maroc,Email,1,Résolu,60,3.7,59.2,0,2,0,4.1,0,5,1,0.987
TKT008202,2023-05-09 23:44:00,CAT005,AGT006,France,Web form,1,Résolu,60,4.7,34.2,0,1,0,4.3,0,5,1,0.57
TKT008203,2023-05-09 13:13:00,CAT001,AGT007,Senegal,Email,4,Résolu,240,16.6,193.0,0,4,0,4.3,0,5,1,0.804
TKT008204,2023-05-09 21:49:00,CAT003,AGT002,Belgique,Chat,3,Résolu,180,14.9,156.0,0,2,0,3.4,0,5,1,0.867
TKT008205,2023-05-09 11:04:00,CAT007,AGT001,Ghana,Email,5,Résolu,480,55.6,732.7,1,2,0,4.1,0,5,1,1.526
TKT008206,2023-05-09 09:34:00,CAT006,AGT002,Maroc,Téléphone,3,Escaladé,360,119.6,682.5,1,3,0,,0,5,1,1.896
TKT008207,2023-05-09 00:21:00,CAT007,AGT005,Belgique,Email,5,En cours,480,46.8,283.6,0,1,0,,0,5,1,0.591
TKT008208,2023-05-09 06:35:00,CAT007,AGT001,Ghana,Chat,5,Fermé,480,66.7,276.6,0,5,0,3.9,0,5,1,0.576
TKT008209,2023-05-09 15:56:00,CAT006,AGT003,Mali,Web form,3,Résolu,360,9.0,103.6,0,1,0,4.2,0,5,1,0.288
TKT008210,2023-05-09 07:03:00,CAT008,AGT006,Senegal,Chat,2,Backlog,120,5.1,81.1,0,2,0,,1,5,1,0.676
TKT008211,2023-05-09 04:32:00,CAT001,AGT004,Maroc,Email,4,Escaladé,240,18.9,139.0,0,3,0,,0,5,1,0.579
TKT008212,2023-05-09 20:32:00,CAT002,AGT008,Senegal,Email,2,Résolu,120,10.9,111.2,0,1,0,4.9,0,5,1,0.927
TKT008213,2023-05-09 12:44:00,CAT003,AGT010,Mali,Chat,3,Résolu,180,13.5,136.5,0,4,0,5.0,0,5,1,0.758
TKT008214,2023-05-09 15:16:00,CAT003,AGT005,CI,Web form,3,Escaladé,180,21.5,202.8,1,1,0,,0,5,1,1.127
TKT008215,2023-05-09 23:55:00,CAT008,AGT008,Belgique,Email,2,Escaladé,120,31.5,142.8,1,2,0,,0,5,1,1.19
TKT008216,2023-05-09 08:58:00,CAT002,AGT003,Cameroun,Téléphone,2,En cours,120,12.3,77.0,0,1,0,,0,5,1,0.642
TKT008217,2023-05-10 13:23:00,CAT004,AGT012,Maroc,Email,3,En cours,240,40.6,231.2,0,1,0,,0,5,2,0.963
TKT008218,2023-05-10 06:30:00,CAT007,AGT011,France,Email,5,Escaladé,480,282.1,1282.0,1,3,0,,0,5,2,2.671
TKT008219,2023-05-10 09:17:00,CAT006,AGT012,France,Téléphone,3,En cours,360,80.6,495.1,1,1,0,,0,5,2,1.375
TKT008220,2023-05-10 10:05:00,CAT002,AGT006,Maroc,Chat,2,Escaladé,120,18.0,120.5,1,2,0,,0,5,2,1.004
TKT008221,2023-05-10 01:25:00,CAT010,AGT008,Cameroun,Chat,1,Résolu,60,10.6,43.1,0,3,0,4.1,0,5,2,0.718
TKT008222,2023-05-10 16:34:00,CAT007,AGT003,Ghana,Chat,5,En cours,480,63.8,276.2,0,1,0,,0,5,2,0.575
TKT008223,2023-05-10 06:52:00,CAT006,AGT001,CI,Email,3,Résolu,360,49.1,473.0,1,1,0,3.2,0,5,2,1.314
TKT008224,2023-05-10 18:42:00,CAT005,AGT003,Cameroun,Email,1,Backlog,60,10.4,47.3,0,1,0,,1,5,2,0.788
TKT008225,2023-05-10 09:10:00,CAT003,AGT007,Senegal,Web form,3,Résolu,180,32.5,161.6,0,1,0,3.8,0,5,2,0.898
TKT008226,2023-05-10 09:49:00,CAT002,AGT001,CI,Email,2,Escaladé,120,20.9,138.8,1,2,0,,0,5,2,1.157
TKT008227,2023-05-10 22:13:00,CAT003,AGT008,Maroc,Chat,3,Résolu,180,38.7,230.6,1,2,0,4.2,0,5,2,1.281
TKT008228,2023-05-10 13:39:00,CAT010,AGT003,France,Web form,1,Résolu,60,6.3,41.4,0,2,0,3.7,0,5,2,0.69
TKT008229,2023-05-10 07:13:00,CAT006,AGT007,Belgique,App mobile,3,Résolu,360,41.0,381.8,1,1,0,3.5,0,5,2,1.061
TKT008230,2023-05-10 15:20:00,CAT008,AGT011,CI,App mobile,2,Fermé,120,36.2,188.6,1,1,0,3.7,0,5,2,1.572
TKT008231,2023-05-10 16:25:00,CAT007,AGT002,Belgique,Chat,5,Résolu,480,171.7,853.7,1,2,0,3.7,0,5,2,1.779
TKT008232,2023-05-11 17:00:00,CAT009,AGT004,France,Chat,1,Résolu,480,38.1,413.0,0,2,0,3.2,0,5,3,0.86
TKT008233,2023-05-11 10:03:00,CAT002,AGT010,Belgique,Chat,2,Backlog,120,1.2,5.6,0,1,0,,1,5,3,0.047
TKT008234,2023-05-11 13:40:00,CAT001,AGT001,Ghana,Email,4,Résolu,240,68.1,290.2,1,1,0,4.0,0,5,3,1.209
TKT008235,2023-05-11 17:20:00,CAT010,AGT010,CI,Chat,1,Résolu,60,0.2,2.1,0,1,0,4.3,0,5,3,0.035
TKT008236,2023-05-11 15:12:00,CAT003,AGT012,Maroc,Chat,3,Résolu,180,7.4,34.5,0,2,0,4.4,0,5,3,0.192
TKT008237,2023-05-11 13:09:00,CAT008,AGT009,Maroc,Email,2,Résolu,120,5.9,87.8,0,2,0,3.9,0,5,3,0.732
TKT008238,2023-05-11 15:32:00,CAT003,AGT002,Senegal,Chat,3,Escaladé,180,35.9,207.0,1,1,0,,0,5,3,1.15
TKT008239,2023-05-11 15:38:00,CAT001,AGT010,Belgique,App mobile,4,Résolu,240,87.9,356.9,1,2,0,4.3,0,5,3,1.487
TKT008240,2023-05-11 21:46:00,CAT005,AGT002,Maroc,Téléphone,1,Escaladé,60,13.5,69.2,1,2,0,,0,5,3,1.153
TKT008241,2023-05-11 08:43:00,CAT003,AGT012,France,Téléphone,3,Backlog,180,27.3,257.0,1,1,0,,1,5,3,1.428
TKT008242,2023-05-11 14:07:00,CAT004,AGT003,France,Chat,3,Résolu,240,21.3,220.3,0,2,0,4.5,0,5,3,0.918
TKT008243,2023-05-11 11:39:00,CAT002,AGT010,CI,Téléphone,2,En cours,120,7.2,108.7,0,3,0,,0,5,3,0.906
TKT008244,2023-05-11 18:03:00,CAT002,AGT001,Maroc,Email,2,Résolu,120,10.4,97.8,0,3,0,4.0,0,5,3,0.815
TKT008245,2023-05-11 20:04:00,CAT001,AGT012,Maroc,Chat,4,En cours,240,75.2,371.1,1,1,0,,0,5,3,1.546
TKT008246,2023-05-11 12:52:00,CAT007,AGT004,Mali,Chat,5,Résolu,480,169.7,805.3,1,3,1,3.4,0,5,3,1.678
TKT008247,2023-05-11 08:06:00,CAT007,AGT011,Maroc,Téléphone,5,Escaladé,480,56.3,867.6,1,1,0,,0,5,3,1.808
TKT008248,2023-05-11 21:08:00,CAT003,AGT004,France,Email,3,Escaladé,180,19.9,230.4,1,2,0,,0,5,3,1.28
TKT008249,2023-05-12 10:36:00,CAT010,AGT012,Senegal,Email,1,Résolu,60,11.0,46.5,0,1,0,3.8,0,5,4,0.775
TKT008250,2023-05-12 09:50:00,CAT003,AGT011,Maroc,App mobile,3,En cours,180,24.0,111.9,0,2,0,,0,5,4,0.622
TKT008251,2023-05-12 11:58:00,CAT004,AGT009,Cameroun,Chat,3,Escaladé,240,77.0,327.1,1,3,0,,0,5,4,1.363
TKT008252,2023-05-12 16:58:00,CAT003,AGT006,Cameroun,Chat,3,Escaladé,180,26.7,258.5,1,2,0,,0,5,4,1.436
TKT008253,2023-05-12 08:19:00,CAT007,AGT002,France,Chat,5,Escaladé,480,96.6,986.1,1,1,0,,0,5,4,2.054
TKT008254,2023-05-12 00:03:00,CAT008,AGT009,Ghana,Chat,2,Résolu,120,11.3,112.9,0,2,0,4.1,0,5,4,0.941
TKT008255,2023-05-12 14:02:00,CAT002,AGT008,Mali,Téléphone,2,Résolu,120,37.1,153.6,1,1,0,4.3,0,5,4,1.28
TKT008256,2023-05-12 13:03:00,CAT005,AGT003,Mali,Chat,1,En cours,60,1.6,10.4,0,1,0,,0,5,4,0.173
TKT008257,2023-05-12 20:59:00,CAT007,AGT011,Maroc,Email,5,Résolu,480,126.0,955.7,1,1,0,3.0,0,5,4,1.991
TKT008258,2023-05-12 16:00:00,CAT004,AGT001,Ghana,Chat,3,Résolu,240,35.9,179.2,0,3,0,3.9,0,5,4,0.747
TKT008259,2023-05-12 20:26:00,CAT005,AGT002,Maroc,Chat,1,En cours,60,4.1,37.0,0,1,0,,0,5,4,0.617
TKT008260,2023-05-12 13:03:00,CAT002,AGT012,CI,Email,2,Résolu,120,43.0,184.5,1,1,0,3.7,0,5,4,1.538
TKT008261,2023-05-12 13:37:00,CAT010,AGT012,France,Email,1,Backlog,60,6.9,43.9,0,5,0,,1,5,4,0.732
TKT008262,2023-05-12 10:45:00,CAT006,AGT010,Senegal,Chat,3,Résolu,360,56.0,520.1,1,5,0,4.1,0,5,4,1.445
TKT008263,2023-05-12 16:31:00,CAT007,AGT001,Ghana,Chat,5,Escaladé,480,33.7,579.7,1,4,0,,0,5,4,1.208
TKT008264,2023-05-12 15:39:00,CAT002,AGT006,CI,Chat,2,Résolu,120,5.3,43.8,0,2,0,4.2,0,5,4,0.365
TKT008265,2023-05-12 18:41:00,CAT004,AGT005,CI,Chat,3,Résolu,240,40.4,258.0,1,1,0,5.0,0,5,4,1.075
TKT008266,2023-05-12 21:53:00,CAT007,AGT009,Mali,Email,5,Escaladé,480,74.5,920.6,1,2,0,,0,5,4,1.918
TKT008267,2023-05-12 12:00:00,CAT004,AGT001,Cameroun,Web form,3,Backlog,240,38.9,278.8,1,1,0,,1,5,4,1.162
