interaction_id,ticket_id,timestamp,agent_id,action_type,visible_client
INT0008679,TKT009187,2023-07-06 12:04:00,AGT002,Note interne,True
INT0008680,TKT009187,2023-07-06 22:10:00,AGT002,Email client,True
INT0008681,TKT009187,2023-07-07 08:16:00,AGT002,Appel sortant,True
INT0008682,TKT009187,2023-07-07 18:22:00,AGT002,Escalade,False
INT0008683,TKT009187,2023-07-08 04:28:00,AGT002,Résolution,False
INT0008684,TKT003989,2022-09-05 15:45:00,AGT011,Note interne,True
INT0008685,TKT003989,2022-09-06 19:18:00,AGT011,Email client,False
INT0008686,TKT003989,2022-09-07 22:51:00,AGT011,Appel sortant,False
INT0008687,TKT003989,2022-09-09 02:24:00,AGT011,Escalade,True
INT0008688,TKT000047,2022-01-04 18:17:00,AGT008,Note interne,True
INT0008689,TKT014624,2024-05-22 11:33:00,AGT004,Note interne,False
INT0008690,TKT014624,2024-05-25 13:30:00,AGT004,Email client,True
INT0008691,TKT014624,2024-05-28 15:27:00,AGT004,Appel sortant,False
INT0008692,TKT014624,2024-05-31 17:24:00,AGT004,Escalade,False
INT0008693,TKT004921,2022-11-03 03:09:00,AGT006,Note interne,True
INT0008694,TKT004921,2022-11-09 22:05:00,AGT006,Email client,True
INT0008695,TKT004921,2022-11-16 17:01:00,AGT006,Appel sortant,True
INT0008696,TKT014842,2024-06-04 15:38:00,AGT005,Note interne,True
INT0008697,TKT014842,2024-06-05 08:52:00,AGT005,Email client,False
INT0008698,TKT014842,2024-06-06 02:06:00,AGT005,Appel sortant,True
INT0008699,TKT013648,2024-03-20 15:57:00,AGT011,Note interne,False
INT0008700,TKT002998,2022-07-04 13:03:00,AGT008,Note interne,False
INT0008701,TKT002998,2022-07-05 00:30:00,AGT008,Email client,True
INT0008702,TKT002998,2022-07-05 11:57:00,AGT008,Appel sortant,False
INT0008703,TKT002998,2022-07-05 23:24:00,AGT008,Escalade,True
INT0008704,TKT006937,2023-02-14 11:06:00,AGT003,Note interne,False
INT0008705,TKT006937,2023-02-21 02:42:00,AGT003,Email client,False
INT0008706,TKT014228,2024-04-26 15:53:00,AGT001,Note interne,False
INT0008707,TKT013381,2024-03-02 19:11:00,AGT006,Note interne,False
INT0008708,TKT013381,2024-03-04 16:59:00,AGT006,Email client,False
INT0008709,TKT013381,2024-03-06 14:47:00,AGT006,Appel sortant,False
INT0008710,TKT013381,2024-03-08 12:35:00,AGT006,Escalade,False
INT0008711,TKT005635,2022-12-09 04:10:00,AGT012,Note interne,True
INT0008712,TKT005635,2022-12-12 16:34:00,AGT012,Email client,False
INT0008713,TKT006257,2023-01-09 11:51:00,AGT006,Note interne,False
INT0008714,TKT000035,2022-01-03 12:19:00,AGT008,Note interne,True
INT0008715,TKT000035,2022-01-06 07:43:00,AGT008,Email client,False
INT0008716,TKT013065,2024-02-11 14:59:00,AGT012,Note interne,False
INT0008717,TKT001232,2022-03-14 16:53:00,AGT002,Note interne,True
INT0008718,TKT001232,2022-03-20 08:35:00,AGT002,Email client,False
INT0008719,TKT002430,2022-05-30 18:32:00,AGT007,Note interne,True
INT0008720,TKT002430,2022-05-31 15:29:00,AGT007,Email client,True
INT0008721,TKT002621,2022-06-10 07:19:00,AGT010,Note interne,True
INT0008722,TKT013256,2024-02-22 19:23:00,AGT009,Note interne,True
INT0008723,TKT006333,2023-01-12 15:54:00,AGT006,Note interne,True
INT0008724,TKT006333,2023-01-15 17:27:36,AGT006,Email client,False
INT0008725,TKT006333,2023-01-18 19:01:12,AGT006,Appel sortant,True
INT0008726,TKT006333,2023-01-21 20:34:48,AGT006,Escalade,False
INT0008727,TKT006333,2023-01-24 22:08:24,AGT006,Résolution,False
INT0008728,TKT003215,2022-07-17 16:12:00,AGT010,Note interne,True
INT0008729,TKT009342,2023-07-16 17:02:00,AGT008,Note interne,True
INT0008730,TKT001396,2022-03-23 06:55:00,AGT004,Note interne,False
INT0008731,TKT001396,2022-03-24 06:47:00,AGT004,Email client,False
INT0008732,TKT001396,2022-03-25 06:39:00,AGT004,Appel sortant,False
INT0008733,TKT010352,2023-09-18 17:08:00,AGT008,Note interne,True
INT0008734,TKT010352,2023-09-20 04:05:00,AGT008,Email client,False
INT0008735,TKT001252,2022-03-15 15:11:00,AGT002,Note interne,True
INT0008736,TKT001252,2022-03-19 05:59:00,AGT002,Email client,True
INT0008737,TKT012242,2024-01-01 13:57:00,AGT010,Note interne,True
INT0008738,TKT014141,2024-04-21 12:29:00,AGT003,Note interne,True
INT0008739,TKT014141,2024-04-26 23:53:00,AGT003,Email client,True
INT0008740,TKT014141,2024-05-02 11:17:00,AGT003,Appel sortant,True
INT0008741,TKT002853,2022-06-24 09:30:00,AGT001,Note interne,False
INT0008742,TKT004165,2022-09-17 10:04:00,AGT010,Note interne,True
INT0008743,TKT004165,2022-09-26 06:31:00,AGT010,Email client,True
INT0008744,TKT004165,2022-10-05 02:58:00,AGT010,Appel sortant,True
INT0008745,TKT004165,2022-10-13 23:25:00,AGT010,Escalade,False
INT0008746,TKT006827,2023-02-07 23:46:00,AGT008,Note interne,False
INT0008747,TKT004496,2022-10-09 12:49:00,AGT002,Note interne,True
INT0008748,TKT009303,2023-07-14 08:06:00,AGT003,Note interne,True
INT0008749,TKT009303,2023-07-21 03:09:00,AGT003,Email client,False
INT0008750,TKT014707,2024-05-27 20:57:00,AGT012,Note interne,True
INT0008751,TKT014707,2024-05-27 23:05:00,AGT012,Email client,False
INT0008752,TKT014707,2024-05-28 01:13:00,AGT012,Appel sortant,False
INT0008753,TKT014876,2024-06-05 19:01:00,AGT003,Note interne,False
INT0008754,TKT014876,2024-06-09 14:52:00,AGT003,Email client,False
INT0008755,TKT011544,2023-11-27 06:04:00,AGT012,Note interne,True
INT0008756,TKT011544,2023-11-30 22:49:00,AGT012,Email client,True
INT0008757,TKT002585,2022-06-08 16:00:00,AGT010,Note interne,False
INT0008758,TKT002585,2022-06-10 08:50:00,AGT010,Email client,True
INT0008759,TKT002585,2022-06-12 01:40:00,AGT010,Appel sortant,False
INT0008760,TKT013406,2024-03-04 15:26:00,AGT006,Note interne,False
INT0008761,TKT011405,2023-11-21 08:28:00,AGT004,Note interne,False
INT0008762,TKT008699,2023-06-08 12:01:00,AGT005,Note interne,True
INT0008763,TKT008699,2023-06-09 15:55:00,AGT005,Email client,False
INT0008764,TKT008699,2023-06-10 19:49:00,AGT005,Appel sortant,True
INT0008765,TKT008699,2023-06-11 23:43:00,AGT005,Escalade,False
INT0008766,TKT008699,2023-06-13 03:37:00,AGT005,Résolution,False
INT0008767,TKT009934,2023-08-22 16:23:00,AGT001,Note interne,False
INT0008768,TKT013300,2024-02-25 09:54:00,AGT012,Note interne,True
INT0008769,TKT013300,2024-03-03 13:13:12,AGT012,Email client,False
INT0008770,TKT013300,2024-03-10 16:32:24,AGT012,Appel sortant,False
INT0008771,TKT013300,2024-03-17 19:51:36,AGT012,Escalade,False
INT0008772,TKT013300,2024-03-24 23:10:48,AGT012,Résolution,True
INT0008773,TKT002884,2022-06-27 20:14:00,AGT010,Note interne,True
INT0008774,TKT002884,2022-07-01 20:04:24,AGT010,Email client,False
INT0008775,TKT002884,2022-07-05 19:54:48,AGT010,Appel sortant,False
INT0008776,TKT002884,2022-07-09 19:45:12,AGT010,Escalade,False
INT0008777,TKT002884,2022-07-13 19:35:36,AGT010,Résolution,False
INT0008778,TKT013863,2024-04-03 14:19:00,AGT011,Note interne,False
INT0008779,TKT004335,2022-09-28 05:00:00,AGT006,Note interne,False
INT0008780,TKT004335,2022-09-29 05:09:00,AGT006,Email client,True
INT0008781,TKT000141,2022-01-09 16:08:00,AGT002,Note interne,False
INT0008782,TKT000141,2022-01-10 21:46:00,AGT002,Email client,False
INT0008783,TKT000141,2022-01-12 03:24:00,AGT002,Appel sortant,False
INT0008784,TKT012309,2024-01-03 09:34:00,AGT003,Note interne,True
INT0008785,TKT012309,2024-01-04 04:56:30,AGT003,Email client,False
INT0008786,TKT012309,2024-01-05 00:19:00,AGT003,Appel sortant,True
INT0008787,TKT012309,2024-01-05 19:41:30,AGT003,Escalade,False
INT0008788,TKT006248,2023-01-08 17:49:00,AGT010,Note interne,False
INT0008789,TKT006248,2023-01-10 19:46:00,AGT010,Email client,False
INT0008790,TKT006248,2023-01-12 21:43:00,AGT010,Appel sortant,False
INT0008791,TKT006248,2023-01-14 23:40:00,AGT010,Escalade,False
INT0008792,TKT000346,2022-01-19 11:26:00,AGT005,Note interne,True
INT0008793,TKT004681,2022-10-20 11:39:00,AGT003,Note interne,True
INT0008794,TKT002482,2022-06-03 05:22:00,AGT008,Note interne,False
INT0008795,TKT002482,2022-06-04 03:54:00,AGT008,Email client,False
INT0008796,TKT002482,2022-06-05 02:26:00,AGT008,Appel sortant,True
INT0008797,TKT013554,2024-03-14 18:21:00,AGT005,Note interne,False
INT0008798,TKT013554,2024-03-16 04:19:30,AGT005,Email client,True
INT0008799,TKT013554,2024-03-17 14:18:00,AGT005,Appel sortant,True
INT0008800,TKT013554,2024-03-19 00:16:30,AGT005,Escalade,True
INT0008801,TKT004151,2022-09-16 18:36:00,AGT006,Note interne,True
INT0008802,TKT009369,2023-07-17 12:56:00,AGT005,Note interne,True
INT0008803,TKT004402,2022-10-03 10:30:00,AGT004,Note interne,False
INT0008804,TKT004402,2022-10-07 02:31:30,AGT004,Email client,True
INT0008805,TKT004402,2022-10-10 18:33:00,AGT004,Appel sortant,False
INT0008806,TKT004402,2022-10-14 10:34:30,AGT004,Escalade,False
INT0008807,TKT012839,2024-01-29 14:26:00,AGT011,Note interne,True
INT0008808,TKT014665,2024-05-24 20:47:00,AGT009,Note interne,False
INT0008809,TKT007441,2023-03-19 10:38:00,AGT002,Note interne,True
INT0008810,TKT007441,2023-03-21 14:02:00,AGT002,Email client,False
INT0008811,TKT007441,2023-03-23 17:26:00,AGT002,Appel sortant,True
INT0008812,TKT007441,2023-03-25 20:50:00,AGT002,Escalade,True
INT0008813,TKT005560,2022-12-06 07:38:00,AGT003,Note interne,False
INT0008814,TKT005560,2022-12-07 01:06:00,AGT003,Email client,False
INT0008815,TKT005560,2022-12-07 18:34:00,AGT003,Appel sortant,False
INT0008816,TKT009011,2023-06-26 01:50:00,AGT006,Note interne,False
INT0008817,TKT012454,2024-01-10 06:59:00,AGT010,Note interne,True
INT0008818,TKT012454,2024-01-15 00:59:00,AGT010,Email client,False
INT0008819,TKT009705,2023-08-08 08:49:00,AGT003,Note interne,True
INT0008820,TKT009705,2023-08-14 03:47:00,AGT003,Email client,True
INT0008821,TKT009705,2023-08-19 22:45:00,AGT003,Appel sortant,False
INT0008822,TKT011980,2023-12-19 13:06:00,AGT003,Note interne,False
INT0008823,TKT011980,2023-12-22 05:45:36,AGT003,Email client,True
INT0008824,TKT011980,2023-12-24 22:25:12,AGT003,Appel sortant,True
INT0008825,TKT011980,2023-12-27 15:04:48,AGT003,Escalade,False
INT0008826,TKT011980,2023-12-30 07:44:24,AGT003,Résolution,True
INT0008827,TKT007619,2023-03-31 16:16:00,AGT009,Note interne,False
INT0008828,TKT007619,2023-04-04 19:26:30,AGT009,Email client,False
INT0008829,TKT007619,2023-04-08 22:37:00,AGT009,Appel sortant,False
INT0008830,TKT007619,2023-04-13 01:47:30,AGT009,Escalade,True
INT0008831,TKT008456,2023-05-24 16:03:00,AGT008,Note interne,False
INT0008832,TKT005343,2022-11-24 15:25:00,AGT008,Note interne,True
INT0008833,TKT005343,2022-11-30 19:46:00,AGT008,Email client,True
INT0008834,TKT009604,2023-08-02 17:40:00,AGT010,Note interne,False
INT0008835,TKT009604,2023-08-05 12:38:00,AGT010,Email client,True
INT0008836,TKT009604,2023-08-08 07:36:00,AGT010,Appel sortant,False
INT0008837,TKT004000,2022-09-06 15:59:00,AGT001,Note interne,True
INT0008838,TKT004000,2022-09-16 08:56:00,AGT001,Email client,False
INT0008839,TKT006760,2023-02-02 20:32:00,AGT008,Note interne,False
INT0008840,TKT006760,2023-02-03 07:15:30,AGT008,Email client,True
INT0008841,TKT006760,2023-02-03 17:59:00,AGT008,Appel sortant,True
INT0008842,TKT006760,2023-02-04 04:42:30,AGT008,Escalade,True
INT0008843,TKT008416,2023-05-22 02:47:00,AGT006,Note interne,True
INT0008844,TKT008416,2023-05-28 02:08:00,AGT006,Email client,False
INT0008845,TKT005156,2022-11-15 08:34:00,AGT001,Note interne,False
INT0008846,TKT005156,2022-11-17 01:10:00,AGT001,Email client,True
INT0008847,TKT005156,2022-11-18 17:46:00,AGT001,Appel sortant,False
INT0008848,TKT004753,2022-10-24 07:09:00,AGT010,Note interne,True
INT0008849,TKT004753,2022-10-25 17:19:00,AGT010,Email client,True
INT0008850,TKT004753,2022-10-27 03:29:00,AGT010,Appel sortant,False
INT0008851,TKT013198,2024-02-19 11:53:00,AGT011,Note interne,False
INT0008852,TKT002640,2022-06-11 16:13:00,AGT003,Note interne,False
INT0008853,TKT005983,2022-12-25 14:17:00,AGT005,Note interne,True
INT0008854,TKT005983,2022-12-27 17:19:00,AGT005,Email client,True
INT0008855,TKT005983,2022-12-29 20:21:00,AGT005,Appel sortant,True
INT0008856,TKT005625,2022-12-08 14:04:00,AGT011,Note interne,False
INT0008857,TKT010906,2023-10-24 18:24:00,AGT008,Note interne,False
INT0008858,TKT010906,2023-10-25 21:42:00,AGT008,Email client,True
INT0008859,TKT009822,2023-08-14 21:29:00,AGT004,Note interne,False
INT0008860,TKT009822,2023-08-16 01:07:00,AGT004,Email client,True
INT0008861,TKT009822,2023-08-17 04:45:00,AGT004,Appel sortant,True
INT0008862,TKT005741,2022-12-13 11:05:00,AGT010,Note interne,True
INT0008863,TKT005741,2022-12-25 10:35:00,AGT010,Email client,False
INT0008864,TKT003678,2022-08-17 14:38:00,AGT011,Note interne,False
INT0008865,TKT001622,2022-04-06 08:14:00,AGT001,Note interne,True
INT0008866,TKT001622,2022-04-07 13:14:00,AGT001,Email client,True
INT0008867,TKT003176,2022-07-14 16:34:00,AGT005,Note interne,False
INT0008868,TKT000158,2022-01-10 15:50:00,AGT003,Note interne,True
INT0008869,TKT000158,2022-01-11 13:16:00,AGT003,Email client,True
INT0008870,TKT000158,2022-01-12 10:42:00,AGT003,Appel sortant,True
INT0008871,TKT006725,2023-01-31 20:39:00,AGT007,Note interne,True
INT0008872,TKT003698,2022-08-18 17:31:00,AGT010,Note interne,True
INT0008873,TKT003698,2022-08-19 15:09:00,AGT010,Email client,True
INT0008874,TKT003698,2022-08-20 12:47:00,AGT010,Appel sortant,False
INT0008875,TKT013576,2024-03-15 10:15:00,AGT012,Note interne,True
INT0008876,TKT013956,2024-04-09 11:58:00,AGT005,Note interne,False
INT0008877,TKT013956,2024-04-11 09:38:30,AGT005,Email client,False
INT0008878,TKT013956,2024-04-13 07:19:00,AGT005,Appel sortant,False
INT0008879,TKT013956,2024-04-15 04:59:30,AGT005,Escalade,True
INT0008880,TKT009352,2023-07-17 16:32:00,AGT002,Note interne,True
INT0008881,TKT009352,2023-07-18 14:26:00,AGT002,Email client,False
INT0008882,TKT009352,2023-07-19 12:20:00,AGT002,Appel sortant,True
INT0008883,TKT012733,2024-01-24 17:39:00,AGT003,Note interne,True
INT0008884,TKT012733,2024-01-25 15:33:00,AGT003,Email client,True
INT0008885,TKT010656,2023-10-07 09:22:00,AGT008,Note interne,True
INT0008886,TKT000219,2022-01-13 10:25:00,AGT010,Note interne,False
INT0008887,TKT013102,2024-02-13 10:23:00,AGT012,Note interne,True
INT0008888,TKT012705,2024-01-23 11:40:00,AGT011,Note interne,False
INT0008889,TKT012705,2024-01-30 08:37:00,AGT011,Email client,True
INT0008890,TKT006133,2023-01-02 12:58:00,AGT003,Note interne,False
INT0008891,TKT003420,2022-07-30 14:54:00,AGT006,Note interne,True
INT0008892,TKT003420,2022-08-11 13:52:00,AGT006,Email client,True
INT0008893,TKT003420,2022-08-23 12:50:00,AGT006,Appel sortant,False
INT0008894,TKT005902,2022-12-21 18:44:00,AGT008,Note interne,True
INT0008895,TKT005902,2022-12-25 10:18:00,AGT008,Email client,False
INT0008896,TKT005902,2022-12-29 01:52:00,AGT008,Appel sortant,False
INT0008897,TKT014783,2024-05-31 11:40:00,AGT001,Note interne,False
INT0008898,TKT014783,2024-06-04 10:13:00,AGT001,Email client,True
INT0008899,TKT011573,2023-11-28 10:52:00,AGT002,Note interne,False
INT0008900,TKT010812,2023-10-17 16:02:00,AGT004,Note interne,True
INT0008901,TKT010812,2023-10-19 18:08:00,AGT004,Email client,False
INT0008902,TKT010812,2023-10-21 20:14:00,AGT004,Appel sortant,True
INT0008903,TKT001512,2022-03-31 08:46:00,AGT005,Note interne,False
INT0008904,TKT011666,2023-12-03 15:20:00,AGT002,Note interne,True
INT0008905,TKT002584,2022-06-08 18:36:00,AGT007,Note interne,True
INT0008906,TKT001016,2022-02-28 17:05:00,AGT003,Note interne,True
INT0008907,TKT001016,2022-03-02 09:49:00,AGT003,Email client,False
INT0008908,TKT001016,2022-03-04 02:33:00,AGT003,Appel sortant,False
INT0008909,TKT001939,2022-04-28 15:32:00,AGT003,Note interne,True
INT0008910,TKT008050,2023-04-28 11:43:00,AGT003,Note interne,True
INT0008911,TKT003484,2022-08-04 07:15:00,AGT006,Note interne,False
INT0008912,TKT006145,2023-01-03 10:33:00,AGT012,Note interne,True
INT0008913,TKT006145,2023-01-06 12:45:00,AGT012,Email client,True
INT0008914,TKT015147,2024-06-22 17:49:00,AGT010,Note interne,False
INT0008915,TKT002026,2022-05-04 20:52:00,AGT004,Note interne,False
INT0008916,TKT006051,2022-12-29 15:22:00,AGT010,Note interne,False
INT0008917,TKT006051,2023-01-05 22:24:00,AGT010,Email client,False
INT0008918,TKT006051,2023-01-13 05:26:00,AGT010,Appel sortant,False
INT0008919,TKT001248,2022-03-15 16:21:00,AGT003,Note interne,False
INT0008920,TKT001248,2022-03-15 21:12:00,AGT003,Email client,False
INT0008921,TKT001248,2022-03-16 02:03:00,AGT003,Appel sortant,True
INT0008922,TKT001248,2022-03-16 06:54:00,AGT003,Escalade,True
INT0008923,TKT007815,2023-04-13 15:04:00,AGT001,Note interne,True
INT0008924,TKT001917,2022-04-26 13:34:00,AGT010,Note interne,False
INT0008925,TKT009558,2023-07-29 12:57:00,AGT011,Note interne,False
INT0008926,TKT009558,2023-08-03 04:01:00,AGT011,Email client,True
INT0008927,TKT009558,2023-08-07 19:05:00,AGT011,Appel sortant,False
INT0008928,TKT001192,2022-03-11 08:01:00,AGT004,Note interne,False
INT0008929,TKT012227,2023-12-31 00:06:00,AGT007,Note interne,True
INT0008930,TKT012227,2024-01-03 00:36:00,AGT007,Email client,True
INT0008931,TKT011412,2023-11-21 14:15:00,AGT011,Note interne,True
INT0008932,TKT011412,2023-11-24 10:57:00,AGT011,Email client,True
INT0008933,TKT013776,2024-03-29 05:25:00,AGT007,Note interne,True
INT0008934,TKT006881,2023-02-10 10:03:00,AGT002,Note interne,False
INT0008935,TKT014644,2024-05-23 21:56:00,AGT009,Note interne,True
INT0008936,TKT014644,2024-05-25 09:52:00,AGT009,Email client,False
INT0008937,TKT014644,2024-05-26 21:48:00,AGT009,Appel sortant,True
INT0008938,TKT012099,2023-12-25 16:46:00,AGT005,Note interne,True
INT0008939,TKT012099,2023-12-28 09:07:00,AGT005,Email client,False
INT0008940,TKT012099,2023-12-31 01:28:00,AGT005,Appel sortant,True
INT0008941,TKT012099,2024-01-02 17:49:00,AGT005,Escalade,True
INT0008942,TKT003889,2022-08-30 17:33:00,AGT003,Note interne,False
INT0008943,TKT003889,2022-09-02 19:24:00,AGT003,Email client,True
INT0008944,TKT012629,2024-01-18 10:03:00,AGT012,Note interne,True
INT0008945,TKT002509,2022-06-04 18:57:00,AGT005,Note interne,True
INT0008946,TKT002509,2022-06-07 15:42:00,AGT005,Email client,True
INT0008947,TKT005074,2022-11-10 20:33:00,AGT003,Note interne,True
INT0008948,TKT005074,2022-11-13 16:39:00,AGT003,Email client,True
INT0008949,TKT005074,2022-11-16 12:45:00,AGT003,Appel sortant,False
INT0008950,TKT005074,2022-11-19 08:51:00,AGT003,Escalade,False
INT0008951,TKT008100,2023-05-02 07:25:00,AGT006,Note interne,False
INT0008952,TKT008100,2023-05-07 03:22:00,AGT006,Email client,True
INT0008953,TKT004614,2022-10-16 15:46:00,AGT004,Note interne,True
INT0008954,TKT004614,2022-11-04 08:28:00,AGT004,Email client,False
INT0008955,TKT000086,2022-01-06 10:39:00,AGT003,Note interne,False
INT0008956,TKT000086,2022-01-08 05:27:00,AGT003,Email client,True
INT0008957,TKT000086,2022-01-10 00:15:00,AGT003,Appel sortant,False
INT0008958,TKT002939,2022-06-30 13:45:00,AGT002,Note interne,False
INT0008959,TKT002939,2022-07-11 05:35:00,AGT002,Email client,True
INT0008960,TKT002939,2022-07-21 21:25:00,AGT002,Appel sortant,True
INT0008961,TKT000974,2022-02-25 12:09:00,AGT006,Note interne,False
INT0008962,TKT000974,2022-02-27 17:40:30,AGT006,Email client,True
INT0008963,TKT000974,2022-03-01 23:12:00,AGT006,Appel sortant,True
INT0008964,TKT000974,2022-03-04 04:43:30,AGT006,Escalade,False
INT0008965,TKT007014,2023-02-19 10:13:00,AGT012,Note interne,False
INT0008966,TKT007014,2023-02-20 21:46:00,AGT012,Email client,False
INT0008967,TKT010079,2023-08-31 16:09:00,AGT002,Note interne,True
INT0008968,TKT010079,2023-09-02 01:41:00,AGT002,Email client,False
INT0008969,TKT010079,2023-09-03 11:13:00,AGT002,Appel sortant,False
INT0008970,TKT012488,2024-01-11 07:35:00,AGT007,Note interne,True
INT0008971,TKT008437,2023-05-23 10:38:00,AGT009,Note interne,True
INT0008972,TKT008437,2023-06-11 05:23:00,AGT009,Email client,True
INT0008973,TKT009557,2023-07-29 07:40:00,AGT006,Note interne,False
INT0008974,TKT009557,2023-08-03 23:08:00,AGT006,Email client,True
INT0008975,TKT009557,2023-08-09 14:36:00,AGT006,Appel sortant,False
INT0008976,TKT009486,2023-07-26 15:03:00,AGT005,Note interne,True
INT0008977,TKT009486,2023-08-01 15:13:00,AGT005,Email client,True
INT0008978,TKT009486,2023-08-07 15:23:00,AGT005,Appel sortant,False
INT0008979,TKT002571,2022-06-07 15:04:00,AGT010,Note interne,False
INT0008980,TKT002099,2022-05-09 18:02:00,AGT006,Note interne,False
