id_consommation,date,id_medicament,id_service,quantite_consommee,cout_euro
CONSO026984,2023-04-03,MED014,SRV004,10,220.0
CONSO026985,2023-04-03,MED012,SRV004,5,92.5
CONSO026986,2023-04-03,MED013,SRV004,5,34.0
CONSO026987,2023-04-03,MED002,SRV004,8,6.4
CONSO026988,2023-04-03,MED009,SRV004,5,9.0
CONSO026989,2023-04-03,MED004,SRV005,19,28.5
CONSO026990,2023-04-03,MED008,SRV005,11,495.0
CONSO026991,2023-04-03,MED005,SRV005,9,28.8
CONSO026992,2023-04-03,MED010,SRV005,6,25.2
CONSO026993,2023-04-03,MED002,SRV005,5,4.0
CONSO026994,2023-04-03,MED007,SRV006,11,93.5
CONSO026995,2023-04-03,MED001,SRV006,5,12.5
CONSO026996,2023-04-03,MED013,SRV006,6,40.8
CONSO026997,2023-04-03,MED015,SRV006,4,22.0
CONSO026998,2023-04-03,MED002,SRV006,6,4.8
CONSO026999,2023-04-03,MED012,SRV007,9,166.5
CONSO027000,2023-04-03,MED014,SRV007,12,264.0
CONSO027001,2023-04-03,MED013,SRV007,10,68.0
CONSO027002,2023-04-03,MED008,SRV007,10,450.0
CONSO027003,2023-04-03,MED023,SRV007,3,255.0
CONSO027004,2023-04-03,MED024,SRV007,4,140.0
CONSO027005,2023-04-03,MED011,SRV007,6,72.0
CONSO027006,2023-04-03,MED023,SRV008,5,425.0
CONSO027007,2023-04-03,MED013,SRV008,9,61.2
CONSO027008,2023-04-03,MED012,SRV008,6,111.0
CONSO027009,2023-04-03,MED024,SRV008,5,175.0
CONSO027010,2023-04-03,MED002,SRV008,9,7.2
CONSO027011,2023-04-03,MED014,SRV008,5,110.0
CONSO027012,2023-04-03,MED002,SRV009,8,6.4
CONSO027013,2023-04-03,MED005,SRV009,7,22.4
CONSO027014,2023-04-03,MED017,SRV009,5,20.5
CONSO027015,2023-04-03,MED009,SRV009,4,7.2
CONSO027016,2023-04-03,MED010,SRV009,5,21.0
CONSO027017,2023-04-03,MED002,SRV010,12,9.6
CONSO027018,2023-04-03,MED022,SRV010,6,5.4
CONSO027019,2023-04-03,MED021,SRV010,6,6.6
CONSO027020,2023-04-03,MED001,SRV010,6,15.0
CONSO027021,2023-04-03,MED013,SRV010,4,27.2
CONSO027022,2023-04-03,MED014,SRV010,7,154.0
CONSO027023,2023-04-04,MED001,SRV001,10,25.0
CONSO027024,2023-04-04,MED002,SRV001,19,15.2
CONSO027025,2023-04-04,MED003,SRV001,10,12.0
CONSO027026,2023-04-04,MED011,SRV001,6,72.0
CONSO027027,2023-04-04,MED013,SRV001,6,40.8
CONSO027028,2023-04-04,MED019,SRV001,5,24.0
CONSO027029,2023-04-04,MED017,SRV001,3,12.3
CONSO027030,2023-04-04,MED005,SRV002,13,41.6
CONSO027031,2023-04-04,MED009,SRV002,9,16.2
CONSO027032,2023-04-04,MED010,SRV002,13,54.6
CONSO027033,2023-04-04,MED014,SRV002,7,154.0
CONSO027034,2023-04-04,MED025,SRV002,6,22.8
CONSO027035,2023-04-04,MED002,SRV002,4,3.2
CONSO027036,2023-04-04,MED020,SRV003,10,32.0
CONSO027037,2023-04-04,MED002,SRV003,8,6.4
CONSO027038,2023-04-04,MED015,SRV003,8,44.0
CONSO027039,2023-04-04,MED007,SRV003,7,59.5
CONSO027040,2023-04-04,MED022,SRV003,6,5.4
CONSO027041,2023-04-04,MED001,SRV003,4,10.0
CONSO027042,2023-04-04,MED011,SRV004,8,96.0
CONSO027043,2023-04-04,MED014,SRV004,12,264.0
CONSO027044,2023-04-04,MED012,SRV004,7,129.5
CONSO027045,2023-04-04,MED013,SRV004,6,40.8
CONSO027046,2023-04-04,MED002,SRV004,5,4.0
CONSO027047,2023-04-04,MED009,SRV004,3,5.4
CONSO027048,2023-04-04,MED004,SRV005,21,31.5
CONSO027049,2023-04-04,MED008,SRV005,10,450.0
CONSO027050,2023-04-04,MED005,SRV005,7,22.4
CONSO027051,2023-04-04,MED010,SRV005,6,25.2
CONSO027052,2023-04-04,MED002,SRV005,3,2.4
CONSO027053,2023-04-04,MED007,SRV006,12,102.0
CONSO027054,2023-04-04,MED001,SRV006,5,12.5
CONSO027055,2023-04-04,MED013,SRV006,4,27.2
CONSO027056,2023-04-04,MED015,SRV006,4,22.0
CONSO027057,2023-04-04,MED002,SRV006,5,4.0
CONSO027058,2023-04-04,MED012,SRV007,9,166.5
CONSO027059,2023-04-04,MED014,SRV007,16,352.0
CONSO027060,2023-04-04,MED013,SRV007,10,68.0
CONSO027061,2023-04-04,MED008,SRV007,8,360.0
CONSO027062,2023-04-04,MED023,SRV007,3,255.0
CONSO027063,2023-04-04,MED024,SRV007,3,105.0
CONSO027064,2023-04-04,MED011,SRV007,5,60.0
CONSO027065,2023-04-04,MED023,SRV008,4,340.0
CONSO027066,2023-04-04,MED013,SRV008,7,47.6
CONSO027067,2023-04-04,MED012,SRV008,8,148.0
CONSO027068,2023-04-04,MED024,SRV008,4,140.0
CONSO027069,2023-04-04,MED002,SRV008,5,4.0
CONSO027070,2023-04-04,MED014,SRV008,5,110.0
CONSO027071,2023-04-04,MED002,SRV009,6,4.8
CONSO027072,2023-04-04,MED005,SRV009,6,19.2
CONSO027073,2023-04-04,MED017,SRV009,5,20.5
CONSO027074,2023-04-04,MED009,SRV009,4,7.2
CONSO027075,2023-04-04,MED010,SRV009,5,21.0
CONSO027076,2023-04-04,MED002,SRV010,10,8.0
CONSO027077,2023-04-04,MED022,SRV010,7,6.3
CONSO027078,2023-04-04,MED021,SRV010,6,6.6
CONSO027079,2023-04-04,MED001,SRV010,6,15.0
CONSO027080,2023-04-04,MED013,SRV010,5,34.0
CONSO027081,2023-04-04,MED014,SRV010,6,132.0
CONSO027082,2023-04-05,MED001,SRV001,8,20.0
CONSO027083,2023-04-05,MED002,SRV001,18,14.4
CONSO027084,2023-04-05,MED003,SRV001,13,15.6
CONSO027085,2023-04-05,MED011,SRV001,6,72.0
CONSO027086,2023-04-05,MED013,SRV001,6,40.8
CONSO027087,2023-04-05,MED019,SRV001,3,14.4
CONSO027088,2023-04-05,MED017,SRV001,3,12.3
CONSO027089,2023-04-05,MED005,SRV002,15,48.0
CONSO027090,2023-04-05,MED009,SRV002,7,12.6
CONSO027091,2023-04-05,MED010,SRV002,10,42.0
CONSO027092,2023-04-05,MED014,SRV002,7,154.0
CONSO027093,2023-04-05,MED025,SRV002,6,22.8
CONSO027094,2023-04-05,MED002,SRV002,6,4.8
CONSO027095,2023-04-05,MED020,SRV003,12,38.4
CONSO027096,2023-04-05,MED002,SRV003,8,6.4
CONSO027097,2023-04-05,MED015,SRV003,9,49.5
CONSO027098,2023-04-05,MED007,SRV003,8,68.0
CONSO027099,2023-04-05,MED022,SRV003,3,2.7
CONSO027100,2023-04-05,MED001,SRV003,4,10.0
CONSO027101,2023-04-05,MED011,SRV004,8,96.0
CONSO027102,2023-04-05,MED014,SRV004,12,264.0
CONSO027103,2023-04-05,MED012,SRV004,5,92.5
CONSO027104,2023-04-05,MED013,SRV004,7,47.6
CONSO027105,2023-04-05,MED002,SRV004,9,7.2
CONSO027106,2023-04-05,MED009,SRV004,3,5.4
CONSO027107,2023-04-05,MED004,SRV005,20,30.0
CONSO027108,2023-04-05,MED008,SRV005,12,540.0
CONSO027109,2023-04-05,MED005,SRV005,9,28.8
CONSO027110,2023-04-05,MED010,SRV005,6,25.2
CONSO027111,2023-04-05,MED002,SRV005,5,4.0
CONSO027112,2023-04-05,MED007,SRV006,13,110.5
CONSO027113,2023-04-05,MED001,SRV006,6,15.0
CONSO027114,2023-04-05,MED013,SRV006,7,47.6
CONSO027115,2023-04-05,MED015,SRV006,4,22.0
CONSO027116,2023-04-05,MED002,SRV006,4,3.2
CONSO027117,2023-04-05,MED012,SRV007,10,185.0
CONSO027118,2023-04-05,MED014,SRV007,15,330.0
CONSO027119,2023-04-05,MED013,SRV007,7,47.6
CONSO027120,2023-04-05,MED008,SRV007,8,360.0
CONSO027121,2023-04-05,MED023,SRV007,3,255.0
CONSO027122,2023-04-05,MED024,SRV007,4,140.0
CONSO027123,2023-04-05,MED011,SRV007,6,72.0
CONSO027124,2023-04-05,MED023,SRV008,5,425.0
CONSO027125,2023-04-05,MED013,SRV008,7,47.6
CONSO027126,2023-04-05,MED012,SRV008,4,74.0
CONSO027127,2023-04-05,MED024,SRV008,5,175.0
CONSO027128,2023-04-05,MED002,SRV008,7,5.6
CONSO027129,2023-04-05,MED014,SRV008,5,110.0
CONSO027130,2023-04-05,MED002,SRV009,8,6.4
CONSO027131,2023-04-05,MED005,SRV009,7,22.4
CONSO027132,2023-04-05,MED017,SRV009,5,20.5
CONSO027133,2023-04-05,MED009,SRV009,4,7.2
CONSO027134,2023-04-05,MED010,SRV009,3,12.6
CONSO027135,2023-04-05,MED002,SRV010,9,7.2
CONSO027136,2023-04-05,MED022,SRV010,10,9.0
CONSO027137,2023-04-05,MED021,SRV010,7,7.7
CONSO027138,2023-04-05,MED001,SRV010,4,10.0
CONSO027139,2023-04-05,MED013,SRV010,3,20.4
CONSO027140,2023-04-05,MED014,SRV010,6,132.0
CONSO027141,2023-04-06,MED001,SRV001,5,12.5
CONSO027142,2023-04-06,MED002,SRV001,14,11.2
CONSO027143,2023-04-06,MED003,SRV001,14,16.8
CONSO027144,2023-04-06,MED011,SRV001,8,96.0
CONSO027145,2023-04-06,MED013,SRV001,6,40.8
CONSO027146,2023-04-06,MED019,SRV001,4,19.2
CONSO027147,2023-04-06,MED017,SRV001,2,8.2
CONSO027148,2023-04-06,MED005,SRV002,12,38.4
CONSO027149,2023-04-06,MED009,SRV002,8,14.4
CONSO027150,2023-04-06,MED010,SRV002,10,42.0
CONSO027151,2023-04-06,MED014,SRV002,6,132.0
CONSO027152,2023-04-06,MED025,SRV002,6,22.8
CONSO027153,2023-04-06,MED002,SRV002,5,4.0
CONSO027154,2023-04-06,MED020,SRV003,10,32.0
CONSO027155,2023-04-06,MED002,SRV003,10,8.0
CONSO027156,2023-04-06,MED015,SRV003,5,27.5
CONSO027157,2023-04-06,MED007,SRV003,6,51.0
CONSO027158,2023-04-06,MED022,SRV003,5,4.5
CONSO027159,2023-04-06,MED001,SRV003,4,10.0
CONSO027160,2023-04-06,MED011,SRV004,8,96.0
CONSO027161,2023-04-06,MED014,SRV004,10,220.0
CONSO027162,2023-04-06,MED012,SRV004,5,92.5
CONSO027163,2023-04-06,MED013,SRV004,5,34.0
CONSO027164,2023-04-06,MED002,SRV004,9,7.2
CONSO027165,2023-04-06,MED009,SRV004,4,7.2
CONSO027166,2023-04-06,MED004,SRV005,22,33.0
CONSO027167,2023-04-06,MED008,SRV005,11,495.0
CONSO027168,2023-04-06,MED005,SRV005,8,25.6
CONSO027169,2023-04-06,MED010,SRV005,6,25.2
CONSO027170,2023-04-06,MED002,SRV005,5,4.0
CONSO027171,2023-04-06,MED007,SRV006,15,127.5
CONSO027172,2023-04-06,MED001,SRV006,6,15.0
CONSO027173,2023-04-06,MED013,SRV006,6,40.8
CONSO027174,2023-04-06,MED015,SRV006,4,22.0
CONSO027175,2023-04-06,MED002,SRV006,6,4.8
CONSO027176,2023-04-06,MED012,SRV007,7,129.5
CONSO027177,2023-04-06,MED014,SRV007,15,330.0
CONSO027178,2023-04-06,MED013,SRV007,9,61.2
CONSO027179,2023-04-06,MED008,SRV007,9,405.0
CONSO027180,2023-04-06,MED023,SRV007,3,255.0
CONSO027181,2023-04-06,MED024,SRV007,4,140.0
CONSO027182,2023-04-06,MED011,SRV007,6,72.0
CONSO027183,2023-04-06,MED023,SRV008,4,340.0
CONSO027184,2023-04-06,MED013,SRV008,6,40.8
CONSO027185,2023-04-06,MED012,SRV008,8,148.0
CONSO027186,2023-04-06,MED024,SRV008,4,140.0
CONSO027187,2023-04-06,MED002,SRV008,8,6.4
CONSO027188,2023-04-06,MED014,SRV008,5,110.0
CONSO027189,2023-04-06,MED002,SRV009,10,8.0
CONSO027190,2023-04-06,MED005,SRV009,8,25.6
CONSO027191,2023-04-06,MED017,SRV009,5,20.5
CONSO027192,2023-04-06,MED009,SRV009,4,7.2
CONSO027193,2023-04-06,MED010,SRV009,4,16.8
CONSO027194,2023-04-06,MED002,SRV010,8,6.4
CONSO027195,2023-04-06,MED022,SRV010,6,5.4
CONSO027196,2023-04-06,MED021,SRV010,6,6.6
CONSO027197,2023-04-06,MED001,SRV010,3,7.5
CONSO027198,2023-04-06,MED013,SRV010,5,34.0
CONSO027199,2023-04-06,MED014,SRV010,7,154.0
CONSO027200,2023-04-07,MED001,SRV001,8,20.0
CONSO027201,2023-04-07,MED002,SRV001,19,15.2
CONSO027202,2023-04-07,MED003,SRV001,9,10.8
CONSO027203,2023-04-07,MED011,SRV001,5,60.0
CONSO027204,2023-04-07,MED013,SRV001,4,27.2
CONSO027205,2023-04-07,MED019,SRV001,5,24.0
CONSO027206,2023-04-07,MED017,SRV001,2,8.2
CONSO027207,2023-04-07,MED005,SRV002,13,41.6
CONSO027208,2023-04-07,MED009,SRV002,10,18.0
CONSO027209,2023-04-07,MED010,SRV002,13,54.6
CONSO027210,2023-04-07,MED014,SRV002,6,132.0
CONSO027211,2023-04-07,MED025,SRV002,6,22.8
CONSO027212,2023-04-07,MED002,SRV002,4,3.2
CONSO027213,2023-04-07,MED020,SRV003,14,44.8
CONSO027214,2023-04-07,MED002,SRV003,8,6.4
CONSO027215,2023-04-07,MED015,SRV003,6,33.0
CONSO027216,2023-04-07,MED007,SRV003,7,59.5
CONSO027217,2023-04-07,MED022,SRV003,6,5.4
CONSO027218,2023-04-07,MED001,SRV003,4,10.0
CONSO027219,2023-04-07,MED011,SRV004,10,120.0
CONSO027220,2023-04-07,MED014,SRV004,11,242.0
CONSO027221,2023-04-07,MED012,SRV004,5,92.5
CONSO027222,2023-04-07,MED013,SRV004,7,47.6
CONSO027223,2023-04-07,MED002,SRV004,9,7.2
CONSO027224,2023-04-07,MED009,SRV004,3,5.4
CONSO027225,2023-04-07,MED004,SRV005,17,25.5
CONSO027226,2023-04-07,MED008,SRV005,13,585.0
CONSO027227,2023-04-07,MED005,SRV005,10,32.0
CONSO027228,2023-04-07,MED010,SRV005,8,33.6
CONSO027229,2023-04-07,MED002,SRV005,4,3.2
CONSO027230,2023-04-07,MED007,SRV006,13,110.5
CONSO027231,2023-04-07,MED001,SRV006,7,17.5
CONSO027232,2023-04-07,MED013,SRV006,5,34.0
CONSO027233,2023-04-07,MED015,SRV006,5,27.5
CONSO027234,2023-04-07,MED002,SRV006,7,5.6
CONSO027235,2023-04-07,MED012,SRV007,7,129.5
CONSO027236,2023-04-07,MED014,SRV007,11,242.0
CONSO027237,2023-04-07,MED013,SRV007,11,74.8
CONSO027238,2023-04-07,MED008,SRV007,10,450.0
CONSO027239,2023-04-07,MED023,SRV007,3,255.0
CONSO027240,2023-04-07,MED024,SRV007,3,105.0
CONSO027241,2023-04-07,MED011,SRV007,5,60.0
CONSO027242,2023-04-07,MED023,SRV008,6,510.0
CONSO027243,2023-04-07,MED013,SRV008,8,54.4
CONSO027244,2023-04-07,MED012,SRV008,6,111.0
CONSO027245,2023-04-07,MED024,SRV008,5,175.0
CONSO027246,2023-04-07,MED002,SRV008,7,5.6
CONSO027247,2023-04-07,MED014,SRV008,5,110.0
CONSO027248,2023-04-07,MED002,SRV009,8,6.4
CONSO027249,2023-04-07,MED005,SRV009,7,22.4
CONSO027250,2023-04-07,MED017,SRV009,6,24.6
CONSO027251,2023-04-07,MED009,SRV009,3,5.4
CONSO027252,2023-04-07,MED010,SRV009,5,21.0
CONSO027253,2023-04-07,MED002,SRV010,12,9.6
CONSO027254,2023-04-07,MED022,SRV010,6,5.4
CONSO027255,2023-04-07,MED021,SRV010,6,6.6
CONSO027256,2023-04-07,MED001,SRV010,4,10.0
CONSO027257,2023-04-07,MED013,SRV010,4,27.2
CONSO027258,2023-04-07,MED014,SRV010,4,88.0
CONSO027259,2023-04-08,MED001,SRV001,8,20.0
CONSO027260,2023-04-08,MED002,SRV001,12,9.6
CONSO027261,2023-04-08,MED003,SRV001,7,8.4
CONSO027262,2023-04-08,MED011,SRV001,5,60.0
CONSO027263,2023-04-08,MED013,SRV001,3,20.4
CONSO027264,2023-04-08,MED019,SRV001,2,9.6
CONSO027265,2023-04-08,MED017,SRV001,3,12.3
CONSO027266,2023-04-08,MED005,SRV002,13,41.6
CONSO027267,2023-04-08,MED009,SRV002,6,10.8
CONSO027268,2023-04-08,MED010,SRV002,9,37.8
CONSO027269,2023-04-08,MED014,SRV002,5,110.0
CONSO027270,2023-04-08,MED025,SRV002,3,11.4
CONSO027271,2023-04-08,MED002,SRV002,3,2.4
CONSO027272,2023-04-08,MED020,SRV003,10,32.0
CONSO027273,2023-04-08,MED002,SRV003,5,4.0
CONSO027274,2023-04-08,MED015,SRV003,6,33.0
CONSO027275,2023-04-08,MED007,SRV003,5,42.5
CONSO027276,2023-04-08,MED022,SRV003,5,4.5
CONSO027277,2023-04-08,MED001,SRV003,3,7.5
CONSO027278,2023-04-08,MED011,SRV004,7,84.0
CONSO027279,2023-04-08,MED014,SRV004,10,220.0
CONSO027280,2023-04-08,MED012,SRV004,5,92.5
CONSO027281,2023-04-08,MED013,SRV004,4,27.2
CONSO027282,2023-04-08,MED002,SRV004,5,4.0
CONSO027283,2023-04-08,MED009,SRV004,3,5.4
CONSO027284,2023-04-08,MED004,SRV005,12,18.0
CONSO027285,2023-04-08,MED008,SRV005,10,450.0
CONSO027286,2023-04-08,MED005,SRV005,5,16.0
CONSO027287,2023-04-08,MED010,SRV005,5,21.0
CONSO027288,2023-04-08,MED002,SRV005,3,2.4
CONSO027289,2023-04-08,MED007,SRV006,7,59.5
CONSO027290,2023-04-08,MED001,SRV006,6,15.0
CONSO027291,2023-04-08,MED013,SRV006,4,27.2
CONSO027292,2023-04-08,MED015,SRV006,3,16.5
CONSO027293,2023-04-08,MED002,SRV006,5,4.0
CONSO027294,2023-04-08,MED012,SRV007,7,129.5
CONSO027295,2023-04-08,MED014,SRV007,9,198.0
CONSO027296,2023-04-08,MED013,SRV007,7,47.6
CONSO027297,2023-04-08,MED008,SRV007,5,225.0
CONSO027298,2023-04-08,MED023,SRV007,1,85.0
CONSO027299,2023-04-08,MED024,SRV007,3,105.0
CONSO027300,2023-04-08,MED011,SRV007,5,60.0
CONSO027301,2023-04-08,MED023,SRV008,4,340.0
CONSO027302,2023-04-08,MED013,SRV008,8,54.4
CONSO027303,2023-04-08,MED012,SRV008,5,92.5
CONSO027304,2023-04-08,MED024,SRV008,3,105.0
CONSO027305,2023-04-08,MED002,SRV008,4,3.2
CONSO027306,2023-04-08,MED014,SRV008,4,88.0
CONSO027307,2023-04-08,MED002,SRV009,7,5.6
CONSO027308,2023-04-08,MED005,SRV009,4,12.8
CONSO027309,2023-04-08,MED017,SRV009,4,16.4
CONSO027310,2023-04-08,MED009,SRV009,3,5.4
CONSO027311,2023-04-08,MED010,SRV009,4,16.8
CONSO027312,2023-04-08,MED002,SRV010,9,7.2
CONSO027313,2023-04-08,MED022,SRV010,7,6.3
CONSO027314,2023-04-08,MED021,SRV010,5,5.5
CONSO027315,2023-04-08,MED001,SRV010,3,7.5
CONSO027316,2023-04-08,MED013,SRV010,3,20.4
CONSO027317,2023-04-08,MED014,SRV010,5,110.0
CONSO027318,2023-04-09,MED001,SRV001,5,12.5
CONSO027319,2023-04-09,MED002,SRV001,15,12.0
CONSO027320,2023-04-09,MED003,SRV001,9,10.8
CONSO027321,2023-04-09,MED011,SRV001,4,48.0
CONSO027322,2023-04-09,MED013,SRV001,3,20.4
CONSO027323,2023-04-09,MED019,SRV001,3,14.4
CONSO027324,2023-04-09,MED017,SRV001,2,8.2
CONSO027325,2023-04-09,MED005,SRV002,10,32.0
CONSO027326,2023-04-09,MED009,SRV002,5,9.0
CONSO027327,2023-04-09,MED010,SRV002,9,37.8
CONSO027328,2023-04-09,MED014,SRV002,5,110.0
CONSO027329,2023-04-09,MED025,SRV002,4,15.2
CONSO027330,2023-04-09,MED002,SRV002,4,3.2
CONSO027331,2023-04-09,MED020,SRV003,9,28.8
CONSO027332,2023-04-09,MED002,SRV003,6,4.8
CONSO027333,2023-04-09,MED015,SRV003,4,22.0
CONSO027334,2023-04-09,MED007,SRV003,7,59.5
CONSO027335,2023-04-09,MED022,SRV003,4,3.6
CONSO027336,2023-04-09,MED001,SRV003,3,7.5
CONSO027337,2023-04-09,MED011,SRV004,6,72.0
CONSO027338,2023-04-09,MED014,SRV004,7,154.0
CONSO027339,2023-04-09,MED012,SRV004,5,92.5
CONSO027340,2023-04-09,MED013,SRV004,5,34.0
CONSO027341,2023-04-09,MED002,SRV004,6,4.8
CONSO027342,2023-04-09,MED009,SRV004,3,5.4
CONSO027343,2023-04-09,MED004,SRV005,12,18.0
CONSO027344,2023-04-09,MED008,SRV005,11,495.0
CONSO027345,2023-04-09,MED005,SRV005,6,19.2
CONSO027346,2023-04-09,MED010,SRV005,6,25.2
CONSO027347,2023-04-09,MED002,SRV005,4,3.2
CONSO027348,2023-04-09,MED007,SRV006,11,93.5
CONSO027349,2023-04-09,MED001,SRV006,3,7.5
CONSO027350,2023-04-09,MED013,SRV006,3,20.4
CONSO027351,2023-04-09,MED015,SRV006,3,16.5
CONSO027352,2023-04-09,MED002,SRV006,3,2.4
CONSO027353,2023-04-09,MED012,SRV007,7,129.5
CONSO027354,2023-04-09,MED014,SRV007,10,220.0
CONSO027355,2023-04-09,MED013,SRV007,7,47.6
CONSO027356,2023-04-09,MED008,SRV007,6,270.0
CONSO027357,2023-04-09,MED023,SRV007,2,170.0
CONSO027358,2023-04-09,MED024,SRV007,2,70.0
CONSO027359,2023-04-09,MED011,SRV007,4,48.0
CONSO027360,2023-04-09,MED023,SRV008,4,340.0
CONSO027361,2023-04-09,MED013,SRV008,6,40.8
CONSO027362,2023-04-09,MED012,SRV008,5,92.5
CONSO027363,2023-04-09,MED024,SRV008,3,105.0
CONSO027364,2023-04-09,MED002,SRV008,7,5.6
CONSO027365,2023-04-09,MED014,SRV008,4,88.0
CONSO027366,2023-04-09,MED002,SRV009,5,4.0
CONSO027367,2023-04-09,MED005,SRV009,5,16.0
CONSO027368,2023-04-09,MED017,SRV009,4,16.4
CONSO027369,2023-04-09,MED009,SRV009,4,7.2
CONSO027370,2023-04-09,MED010,SRV009,4,16.8
CONSO027371,2023-04-09,MED002,SRV010,7,5.6
CONSO027372,2023-04-09,MED022,SRV010,7,6.3
CONSO027373,2023-04-09,MED021,SRV010,5,5.5
CONSO027374,2023-04-09,MED001,SRV010,3,7.5
CONSO027375,2023-04-09,MED013,SRV010,3,20.4
CONSO027376,2023-04-09,MED014,SRV010,4,88.0
CONSO027377,2023-04-10,MED001,SRV001,10,25.0
CONSO027378,2023-04-10,MED002,SRV001,17,13.6
CONSO027379,2023-04-10,MED003,SRV001,12,14.4
CONSO027380,2023-04-10,MED011,SRV001,6,72.0
CONSO027381,2023-04-10,MED013,SRV001,5,34.0
CONSO027382,2023-04-10,MED019,SRV001,5,24.0
CONSO027383,2023-04-10,MED017,SRV001,3,12.3
CONSO027384,2023-04-10,MED005,SRV002,13,41.6
CONSO027385,2023-04-10,MED009,SRV002,7,12.6
CONSO027386,2023-04-10,MED010,SRV002,10,42.0
CONSO027387,2023-04-10,MED014,SRV002,6,132.0
CONSO027388,2023-04-10,MED025,SRV002,4,15.2
CONSO027389,2023-04-10,MED002,SRV002,6,4.8
CONSO027390,2023-04-10,MED020,SRV003,9,28.8
CONSO027391,2023-04-10,MED002,SRV003,10,8.0
CONSO027392,2023-04-10,MED015,SRV003,7,38.5
CONSO027393,2023-04-10,MED007,SRV003,8,68.0
CONSO027394,2023-04-10,MED022,SRV003,6,5.4
CONSO027395,2023-04-10,MED001,SRV003,3,7.5
CONSO027396,2023-04-10,MED011,SRV004,8,96.0
CONSO027397,2023-04-10,MED014,SRV004,9,198.0
CONSO027398,2023-04-10,MED012,SRV004,4,74.0
CONSO027399,2023-04-10,MED013,SRV004,5,34.0
CONSO027400,2023-04-10,MED002,SRV004,9,7.2
CONSO027401,2023-04-10,MED009,SRV004,4,7.2
CONSO027402,2023-04-10,MED004,SRV005,23,34.5
CONSO027403,2023-04-10,MED008,SRV005,13,585.0
CONSO027404,2023-04-10,MED005,SRV005,8,25.6
CONSO027405,2023-04-10,MED010,SRV005,6,25.2
CONSO027406,2023-04-10,MED002,SRV005,5,4.0
CONSO027407,2023-04-10,MED007,SRV006,12,102.0
CONSO027408,2023-04-10,MED001,SRV006,5,12.5
CONSO027409,2023-04-10,MED013,SRV006,6,40.8
CONSO027410,2023-04-10,MED015,SRV006,4,22.0
CONSO027411,2023-04-10,MED002,SRV006,6,4.8
CONSO027412,2023-04-10,MED012,SRV007,9,166.5
CONSO027413,2023-04-10,MED014,SRV007,14,308.0
CONSO027414,2023-04-10,MED013,SRV007,9,61.2
CONSO027415,2023-04-10,MED008,SRV007,10,450.0
CONSO027416,2023-04-10,MED023,SRV007,3,255.0
CONSO027417,2023-04-10,MED024,SRV007,4,140.0
CONSO027418,2023-04-10,MED011,SRV007,6,72.0
CONSO027419,2023-04-10,MED023,SRV008,5,425.0
CONSO027420,2023-04-10,MED013,SRV008,8,54.4
CONSO027421,2023-04-10,MED012,SRV008,5,92.5
CONSO027422,2023-04-10,MED024,SRV008,4,140.0
CONSO027423,2023-04-10,MED002,SRV008,10,8.0
CONSO027424,2023-04-10,MED014,SRV008,6,132.0
CONSO027425,2023-04-10,MED002,SRV009,8,6.4
CONSO027426,2023-04-10,MED005,SRV009,7,22.4
CONSO027427,2023-04-10,MED017,SRV009,7,28.7
CONSO027428,2023-04-10,MED009,SRV009,4,7.2
CONSO027429,2023-04-10,MED010,SRV009,6,25.2
CONSO027430,2023-04-10,MED002,SRV010,7,5.6
CONSO027431,2023-04-10,MED022,SRV010,7,6.3
CONSO027432,2023-04-10,MED021,SRV010,6,6.6
CONSO027433,2023-04-10,MED001,SRV010,4,10.0
CONSO027434,2023-04-10,MED013,SRV010,5,34.0
CONSO027435,2023-04-10,MED014,SRV010,7,154.0
CONSO027436,2023-04-11,MED001,SRV001,10,25.0
CONSO027437,2023-04-11,MED002,SRV001,17,13.6
CONSO027438,2023-04-11,MED003,SRV001,9,10.8
CONSO027439,2023-04-11,MED011,SRV001,6,72.0
CONSO027440,2023-04-11,MED013,SRV001,5,34.0
CONSO027441,2023-04-11,MED019,SRV001,4,19.2
CONSO027442,2023-04-11,MED017,SRV001,3,12.3
CONSO027443,2023-04-11,MED005,SRV002,15,48.0
CONSO027444,2023-04-11,MED009,SRV002,9,16.2
CONSO027445,2023-04-11,MED010,SRV002,8,33.6
CONSO027446,2023-04-11,MED014,SRV002,8,176.0
CONSO027447,2023-04-11,MED025,SRV002,5,19.0
CONSO027448,2023-04-11,MED002,SRV002,8,6.4
CONSO027449,2023-04-11,MED020,SRV003,12,38.4
CONSO027450,2023-04-11,MED002,SRV003,8,6.4
CONSO027451,2023-04-11,MED015,SRV003,7,38.5
CONSO027452,2023-04-11,MED007,SRV003,5,42.5
CONSO027453,2023-04-11,MED022,SRV003,6,5.4
CONSO027454,2023-04-11,MED001,SRV003,6,15.0
CONSO027455,2023-04-11,MED011,SRV004,6,72.0
CONSO027456,2023-04-11,MED014,SRV004,10,220.0
CONSO027457,2023-04-11,MED012,SRV004,5,92.5
CONSO027458,2023-04-11,MED013,SRV004,7,47.6
CONSO027459,2023-04-11,MED002,SRV004,11,8.8
CONSO027460,2023-04-11,MED009,SRV004,4,7.2
CONSO027461,2023-04-11,MED004,SRV005,27,40.5
CONSO027462,2023-04-11,MED008,SRV005,14,630.0
CONSO027463,2023-04-11,MED005,SRV005,9,28.8
CONSO027464,2023-04-11,MED010,SRV005,7,29.4
