contact_id,client_id,campagne_source_id,canal_acquisition,date_acquisition,pays,segment,nb_achats,ltv_fcfa,dernier_achat_date,statut_crm
CNT0004127,CLI007,CAM00062,SMS,2022-06-29,Mali,Client actif,7,88872,2023-07-07,Actif
CNT0004128,CLI015,CAM00179,Google,2022-07-18,Mali,Client actif,8,527888,2022-10-25,Perdu
CNT0004129,CLI017,CAM00231,Email,2023-03-22,Burkina Faso,Prospect,6,185460,2023-08-11,Perdu
CNT0004130,CLI017,CAM00231,Email,2023-03-04,Burkina Faso,Nouveau client,0,0,,Inactif
CNT0004131,CLI015,CAM00190,SMS,2023-10-26,Burkina Faso,Nouveau client,1,49825,2024-10-25,Inactif
CNT0004132,CLI016,CAM00201,SMS,2023-06-29,Burkina Faso,Nouveau client,5,125220,2024-02-25,Perdu
CNT0004133,CLI006,CAM00045,Email,2022-11-09,Côte d'Ivoire,Nouveau client,7,439635,2023-12-02,Actif
CNT0004134,CLI012,CAM00131,Email,2023-11-13,Burkina Faso,Prospect,5,27005,2023-11-24,Perdu
CNT0004135,CLI018,CAM00269,Email,2022-09-01,Ghana,Prospect,8,537136,2023-07-26,Inactif
CNT0004136,CLI018,CAM00262,SMS,2024-02-11,Cameroun,Client actif,8,620888,2024-03-14,Actif
CNT0004137,CLI011,CAM00113,Email,2022-06-19,Mali,Client actif,0,0,,Inactif
CNT0004138,CLI012,CAM00137,SMS,2024-05-09,Sénégal,Nouveau client,0,0,,Inactif
CNT0004139,CLI017,CAM00233,Google,2023-08-01,Ghana,Nouveau client,7,151865,2023-08-21,Inactif
CNT0004140,CLI022,CAM00321,Email,2023-07-15,Burkina Faso,Prospect,5,111635,2023-09-22,Inactif
CNT0004141,CLI008,CAM00076,Google,2022-09-23,Cameroun,Prospect,3,131859,2022-10-11,Actif
CNT0004142,CLI016,CAM00216,SMS,2022-06-10,Cameroun,Client dormant,3,57879,2022-12-20,Inactif
CNT0004143,CLI020,CAM00290,Email,2024-05-04,Sénégal,Client actif,0,0,,Inactif
CNT0004144,CLI013,CAM00155,Email,2024-03-20,Cameroun,Client actif,0,0,,Actif
CNT0004145,CLI010,CAM00099,SMS,2022-11-06,Côte d'Ivoire,Nouveau client,5,71610,2023-09-05,Perdu
CNT0004146,CLI012,CAM00144,Email,2023-06-06,Mali,Client dormant,0,0,,Actif
CNT0004147,CLI015,CAM00190,SMS,2023-10-18,Burkina Faso,Client dormant,4,222476,2024-11-16,Inactif
CNT0004148,CLI012,CAM00144,Email,2023-06-10,Mali,Nouveau client,0,0,,Actif
CNT0004149,CLI015,CAM00190,SMS,2023-09-26,Burkina Faso,Prospect,1,29642,2024-09-21,Perdu
CNT0004150,CLI018,CAM00266,Email,2022-10-01,Burkina Faso,Prospect,2,155976,2022-12-19,Perdu
CNT0004151,CLI017,CAM00248,Email,2024-02-27,Cameroun,Prospect,1,48406,2025-01-23,Perdu
CNT0004152,CLI010,CAM00102,Email,2023-10-22,Cameroun,Nouveau client,1,56793,2024-03-07,Inactif
CNT0004153,CLI015,CAM00176,Email,2022-12-07,Burkina Faso,Nouveau client,7,227115,2023-09-02,Actif
CNT0004154,CLI015,CAM00185,Google,2022-08-27,Ghana,Client actif,5,298215,2023-08-11,Actif
CNT0004155,CLI017,CAM00235,Email,2023-08-10,Côte d'Ivoire,Nouveau client,2,155766,2024-08-02,Actif
CNT0004156,CLI015,CAM00184,SMS,2023-10-31,Côte d'Ivoire,Client actif,7,368529,2024-02-05,Actif
CNT0004157,CLI016,CAM00214,Email,2022-11-25,Côte d'Ivoire,Client actif,8,51896,2022-12-19,Perdu
CNT0004158,CLI010,CAM00091,SMS,2023-12-18,Cameroun,Nouveau client,5,255135,2025-01-12,Actif
CNT0004159,CLI018,CAM00261,Facebook,2022-08-11,Cameroun,Client dormant,8,475096,2023-07-26,Perdu
CNT0004160,CLI015,CAM00194,SMS,2023-01-23,Burkina Faso,Nouveau client,0,0,,Actif
CNT0004161,CLI011,CAM00117,Email,2023-07-07,Côte d'Ivoire,Nouveau client,2,97600,2024-02-20,Perdu
CNT0004162,CLI017,CAM00236,Email,2024-04-22,Burkina Faso,Nouveau client,3,109797,2025-04-24,Actif
CNT0004163,CLI017,CAM00235,Email,2023-08-27,Côte d'Ivoire,Prospect,0,0,,Inactif
CNT0004164,CLI015,CAM00197,Email,2023-12-26,Burkina Faso,Client dormant,2,14044,2024-11-20,Actif
CNT0004165,CLI017,CAM00235,Email,2023-08-30,Côte d'Ivoire,Prospect,8,256808,2024-03-22,Actif
CNT0004166,CLI012,CAM00139,Email,2023-05-16,Cameroun,Client dormant,3,193368,2023-11-15,Inactif
CNT0004167,CLI017,CAM00225,Email,2023-12-26,Burkina Faso,Nouveau client,7,522137,2024-03-27,Perdu
CNT0004168,CLI012,CAM00130,SMS,2024-05-19,Ghana,Prospect,0,0,,Perdu
CNT0004169,CLI017,CAM00231,Email,2023-03-07,Burkina Faso,Client dormant,7,374962,2023-12-03,Actif
CNT0004170,CLI015,CAM00197,Email,2024-01-05,Burkina Faso,Nouveau client,3,23613,2024-02-21,Actif
CNT0004171,CLI016,CAM00205,Email,2022-12-14,Burkina Faso,Prospect,7,377454,2023-10-21,Actif
CNT0004172,CLI010,CAM00094,Facebook,2023-04-06,Sénégal,Nouveau client,7,537285,2023-05-06,Perdu
CNT0004173,CLI015,CAM00184,SMS,2023-10-31,Côte d'Ivoire,Client actif,8,568856,2024-06-14,Perdu
CNT0004174,CLI015,CAM00190,SMS,2023-09-29,Burkina Faso,Client dormant,7,209160,2024-06-19,Actif
CNT0004175,CLI015,CAM00184,SMS,2023-10-24,Côte d'Ivoire,Nouveau client,7,502432,2024-03-31,Inactif
CNT0004176,CLI017,CAM00231,Email,2023-03-18,Burkina Faso,Client actif,4,21592,2023-09-05,Perdu
CNT0004177,CLI015,CAM00197,Email,2023-12-28,Burkina Faso,Nouveau client,8,297536,2024-01-24,Inactif
CNT0004178,CLI012,CAM00144,Email,2023-05-25,Mali,Client actif,5,147165,2024-06-01,Inactif
CNT0004179,CLI017,CAM00231,Email,2023-03-10,Burkina Faso,Nouveau client,8,42424,2023-08-01,Actif
CNT0004180,CLI016,CAM00214,Email,2022-11-25,Côte d'Ivoire,Client actif,6,285528,2023-06-28,Inactif
CNT0004181,CLI010,CAM00109,Email,2023-05-25,Sénégal,Nouveau client,3,69846,2023-12-09,Actif
CNT0004182,CLI018,CAM00250,Email,2024-05-04,Ghana,Client actif,8,363216,2024-06-06,Perdu
CNT0004183,CLI007,CAM00066,Email,2023-03-18,Côte d'Ivoire,Nouveau client,5,371815,2024-02-02,Inactif
CNT0004184,CLI015,CAM00184,SMS,2023-10-23,Côte d'Ivoire,Prospect,7,435078,2023-12-07,Perdu
CNT0004185,CLI013,CAM00153,Email,2023-09-07,Burkina Faso,Nouveau client,2,138214,2024-09-19,Inactif
CNT0004186,CLI015,CAM00197,Email,2024-01-06,Burkina Faso,Prospect,7,271194,2024-01-14,Actif
CNT0004187,CLI010,CAM00099,SMS,2022-12-03,Côte d'Ivoire,Client dormant,5,38790,2023-08-14,Perdu
CNT0004188,CLI012,CAM00135,SMS,2024-05-02,Sénégal,Nouveau client,2,115434,2025-03-01,Perdu
CNT0004189,CLI015,CAM00190,SMS,2023-10-19,Burkina Faso,Prospect,3,181971,2023-11-22,Perdu
CNT0004190,CLI016,CAM00201,SMS,2023-07-05,Burkina Faso,Nouveau client,2,124778,2023-10-31,Actif
CNT0004191,CLI015,CAM00184,SMS,2023-10-18,Côte d'Ivoire,Nouveau client,8,515304,2024-08-30,Actif
CNT0004192,CLI011,CAM00118,Email,2023-01-18,Sénégal,Client dormant,8,56560,2023-07-16,Inactif
CNT0004193,CLI015,CAM00183,Email,2022-09-29,Mali,Nouveau client,4,186364,2023-03-04,Actif
CNT0004194,CLI023,CAM00339,SMS,2022-06-11,Sénégal,Client dormant,2,139126,2023-03-18,Inactif
CNT0004195,CLI021,CAM00306,Email,2024-04-24,Mali,Client actif,4,79940,2024-06-01,Actif
CNT0004196,CLI015,CAM00197,Email,2024-01-13,Burkina Faso,Prospect,2,71422,2024-09-06,Actif
CNT0004197,CLI006,CAM00046,Email,2022-06-11,Burkina Faso,Prospect,8,133320,2022-06-13,Actif
CNT0004198,CLI015,CAM00183,Email,2022-09-27,Mali,Client dormant,3,42684,2023-03-25,Actif
CNT0004199,CLI015,CAM00178,Facebook,2022-09-03,Cameroun,Client dormant,7,129052,2023-05-04,Actif
CNT0004200,CLI017,CAM00237,Google,2022-07-19,Cameroun,Client actif,8,607592,2022-08-13,Perdu
CNT0004201,CLI018,CAM00262,SMS,2024-02-08,Cameroun,Client dormant,4,272208,2024-03-06,Actif
CNT0004202,CLI015,CAM00195,SMS,2023-08-02,Ghana,Client dormant,3,64695,2023-10-11,Perdu
CNT0004203,CLI009,CAM00083,SMS,2023-01-13,Cameroun,Prospect,4,77180,2023-12-19,Actif
CNT0004204,CLI017,CAM00238,Facebook,2023-01-15,Mali,Nouveau client,7,143577,2023-10-19,Inactif
CNT0004205,CLI012,CAM00130,SMS,2024-05-16,Ghana,Client dormant,2,132834,2024-09-03,Inactif
CNT0004206,CLI008,CAM00069,SMS,2023-11-03,Sénégal,Prospect,6,294942,2024-04-17,Perdu
CNT0004207,CLI008,CAM00072,Email,2024-04-10,Côte d'Ivoire,Client dormant,3,181914,2024-08-03,Perdu
CNT0004208,CLI016,CAM00205,Email,2022-12-16,Burkina Faso,Prospect,8,347920,2023-07-06,Inactif
CNT0004209,CLI012,CAM00141,Google,2022-10-09,Côte d'Ivoire,Client dormant,1,77216,2023-10-27,Perdu
CNT0004210,CLI018,CAM00266,Email,2022-10-01,Burkina Faso,Client dormant,7,320250,2023-10-06,Actif
CNT0004211,CLI017,CAM00242,Email,2022-06-23,Sénégal,Client dormant,3,235362,2022-07-08,Actif
CNT0004212,CLI020,CAM00290,Email,2024-05-11,Sénégal,Client dormant,4,248896,2025-05-02,Perdu
CNT0004213,CLI020,CAM00290,Email,2024-05-12,Sénégal,Client dormant,8,632512,2024-05-31,Perdu
CNT0004214,CLI017,CAM00225,Email,2024-01-08,Burkina Faso,Client actif,1,9688,2024-10-14,Inactif
CNT0004215,CLI015,CAM00184,SMS,2023-11-11,Côte d'Ivoire,Client dormant,4,44628,2023-11-29,Inactif
CNT0004216,CLI007,CAM00057,Email,2024-05-08,Ghana,Client dormant,0,0,,Perdu
CNT0004217,CLI017,CAM00236,Email,2024-04-16,Burkina Faso,Nouveau client,2,22416,2025-03-16,Actif
CNT0004218,CLI015,CAM00184,SMS,2023-11-04,Côte d'Ivoire,Nouveau client,8,634896,2023-11-12,Actif
CNT0004219,CLI018,CAM00250,Email,2024-05-08,Ghana,Client dormant,1,50132,2025-06-04,Inactif
CNT0004220,CLI012,CAM00128,Facebook,2022-08-24,Burkina Faso,Prospect,6,271878,2022-10-15,Perdu
CNT0004221,CLI015,CAM00184,SMS,2023-11-09,Côte d'Ivoire,Nouveau client,5,251335,2024-01-18,Actif
CNT0004222,CLI012,CAM00143,Email,2023-01-08,Burkina Faso,Client dormant,4,302412,2023-10-19,Inactif
CNT0004223,CLI015,CAM00183,Email,2022-10-16,Mali,Prospect,3,23586,2023-02-08,Actif
CNT0004224,CLI015,CAM00190,SMS,2023-10-13,Burkina Faso,Client dormant,4,206456,2023-12-20,Inactif
CNT0004225,CLI018,CAM00253,SMS,2023-03-06,Mali,Nouveau client,5,311555,2023-09-26,Inactif
CNT0004226,CLI008,CAM00075,Email,2022-07-19,Sénégal,Client actif,0,0,,Perdu
CNT0004227,CLI010,CAM00091,SMS,2024-01-03,Cameroun,Client dormant,8,247352,2024-02-21,Actif
CNT0004228,CLI013,CAM00160,Google,2024-02-22,Côte d'Ivoire,Nouveau client,6,323364,2025-01-30,Inactif
CNT0004229,CLI020,CAM00290,Email,2024-05-07,Sénégal,Client actif,3,236853,2025-06-08,Actif
CNT0004230,CLI023,CAM00342,Email,2022-09-13,Ghana,Client actif,0,0,,Perdu
CNT0004231,CLI012,CAM00144,Email,2023-06-01,Mali,Nouveau client,0,0,,Perdu
CNT0004232,CLI020,CAM00293,Email,2022-09-10,Ghana,Client dormant,2,125466,2023-07-29,Inactif
CNT0004233,CLI007,CAM00065,SMS,2022-12-24,Côte d'Ivoire,Client dormant,1,13676,2023-02-08,Perdu
CNT0004234,CLI006,CAM00045,Email,2022-12-03,Côte d'Ivoire,Prospect,1,52203,2023-04-05,Actif
CNT0004235,CLI010,CAM00099,SMS,2022-11-22,Côte d'Ivoire,Client actif,1,25895,2023-01-23,Inactif
CNT0004236,CLI017,CAM00231,Email,2023-03-25,Burkina Faso,Client dormant,8,267184,2024-04-23,Inactif
CNT0004237,CLI015,CAM00184,SMS,2023-10-22,Côte d'Ivoire,Nouveau client,8,546608,2024-03-18,Actif
CNT0004238,CLI010,CAM00091,SMS,2023-12-25,Cameroun,Client actif,4,259148,2024-01-05,Perdu
CNT0004239,CLI010,CAM00109,Email,2023-04-28,Sénégal,Nouveau client,7,412657,2023-05-09,Perdu
CNT0004240,CLI008,CAM00069,SMS,2023-11-09,Sénégal,Client dormant,7,88298,2024-12-08,Actif
CNT0004241,CLI016,CAM00213,SMS,2023-10-12,Burkina Faso,Client actif,4,142456,2024-07-28,Inactif
CNT0004242,CLI012,CAM00126,Facebook,2022-06-18,Côte d'Ivoire,Client dormant,4,223840,2023-04-18,Actif
CNT0004243,CLI016,CAM00216,SMS,2022-06-11,Cameroun,Client actif,3,208764,2022-10-06,Perdu
CNT0004244,CLI016,CAM00208,Email,2023-10-04,Mali,Client dormant,8,335088,2024-10-21,Actif
CNT0004245,CLI015,CAM00197,Email,2024-01-07,Burkina Faso,Nouveau client,4,58048,2024-06-11,Inactif
CNT0004246,CLI015,CAM00184,SMS,2023-10-23,Côte d'Ivoire,Prospect,0,0,,Actif
CNT0004247,CLI012,CAM00131,Email,2023-11-23,Burkina Faso,Nouveau client,2,35854,2024-04-18,Actif
CNT0004248,CLI009,CAM00089,SMS,2022-11-19,Cameroun,Client dormant,5,74975,2023-11-06,Inactif
CNT0004249,CLI019,CAM00277,Email,2023-05-13,Cameroun,Client actif,5,181115,2023-07-02,Perdu
CNT0004250,CLI017,CAM00246,SMS,2023-08-14,Côte d'Ivoire,Prospect,5,157360,2024-06-30,Inactif
CNT0004251,CLI025,CAM00353,Google,2022-06-17,Mali,Client actif,8,202000,2022-07-26,Perdu
CNT0004252,CLI015,CAM00197,Email,2023-12-21,Burkina Faso,Prospect,2,36602,2024-09-20,Inactif
CNT0004253,CLI012,CAM00128,Facebook,2022-08-25,Burkina Faso,Nouveau client,2,158240,2023-07-09,Actif
CNT0004254,CLI007,CAM00065,SMS,2023-01-02,Côte d'Ivoire,Client dormant,2,133334,2023-10-17,Actif
CNT0004255,CLI017,CAM00238,Facebook,2022-12-31,Mali,Prospect,5,31015,2023-05-21,Perdu
CNT0004256,CLI016,CAM00217,SMS,2023-10-07,Sénégal,Client actif,3,29229,2023-12-08,Inactif
CNT0004257,CLI013,CAM00155,Email,2024-03-07,Cameroun,Client actif,8,542112,2024-03-11,Inactif
CNT0004258,CLI009,CAM00083,SMS,2023-01-06,Cameroun,Client actif,8,309304,2023-04-27,Perdu
CNT0004259,CLI010,CAM00109,Email,2023-05-03,Sénégal,Nouveau client,1,29226,2023-10-19,Actif
CNT0004260,CLI016,CAM00214,Email,2022-11-18,Côte d'Ivoire,Nouveau client,0,0,,Actif
CNT0004261,CLI015,CAM00187,Email,2022-09-23,Côte d'Ivoire,Nouveau client,6,54408,2023-04-23,Perdu
CNT0004262,CLI017,CAM00234,Facebook,2024-02-27,Burkina Faso,Nouveau client,6,458892,2024-08-15,Inactif
CNT0004263,CLI010,CAM00099,SMS,2022-11-28,Côte d'Ivoire,Client dormant,1,57396,2023-08-10,Perdu
CNT0004264,CLI011,CAM00120,SMS,2023-01-28,Mali,Client dormant,5,201905,2024-01-31,Perdu
CNT0004265,CLI015,CAM00197,Email,2023-12-28,Burkina Faso,Client actif,8,545400,2024-12-04,Inactif
CNT0004266,CLI007,CAM00059,SMS,2023-02-09,Sénégal,Prospect,2,155532,2023-12-31,Actif
CNT0004267,CLI010,CAM00091,SMS,2024-01-21,Cameroun,Client dormant,7,500731,2024-06-18,Perdu
CNT0004268,CLI010,CAM00102,Email,2023-10-30,Cameroun,Nouveau client,2,47200,2024-03-14,Actif
CNT0004269,CLI006,CAM00045,Email,2022-11-18,Côte d'Ivoire,Client actif,2,62116,2023-06-18,Inactif
CNT0004270,CLI015,CAM00197,Email,2023-12-25,Burkina Faso,Nouveau client,0,0,,Actif
CNT0004271,CLI012,CAM00137,SMS,2024-04-14,Sénégal,Client dormant,5,152170,2024-05-03,Perdu
CNT0004272,CLI008,CAM00069,SMS,2023-11-11,Sénégal,Nouveau client,6,408912,2023-12-10,Perdu
CNT0004273,CLI017,CAM00240,Email,2022-10-12,Sénégal,Nouveau client,8,530464,2023-04-25,Perdu
CNT0004274,CLI010,CAM00091,SMS,2024-01-16,Cameroun,Prospect,5,358965,2024-05-25,Perdu
CNT0004275,CLI023,CAM00333,SMS,2023-10-21,Burkina Faso,Nouveau client,6,122790,2023-11-22,Perdu
CNT0004276,CLI006,CAM00045,Email,2022-12-01,Côte d'Ivoire,Client actif,0,0,,Inactif
CNT0004277,CLI017,CAM00240,Email,2022-10-05,Sénégal,Prospect,8,277952,2023-09-30,Perdu
CNT0004278,CLI019,CAM00277,Email,2023-05-25,Cameroun,Client actif,5,226795,2024-01-14,Actif
CNT0004279,CLI017,CAM00226,SMS,2023-03-04,Mali,Nouveau client,1,58024,2024-02-11,Inactif
CNT0004280,CLI018,CAM00262,SMS,2024-02-06,Cameroun,Client actif,0,0,,Perdu
CNT0004281,CLI012,CAM00139,Email,2023-05-16,Cameroun,Client dormant,6,468840,2023-12-11,Actif
CNT0004282,CLI010,CAM00103,SMS,2024-05-06,Cameroun,Client actif,4,29592,2024-12-01,Perdu
CNT0004283,CLI016,CAM00220,Google,2024-02-23,Burkina Faso,Client dormant,3,84969,2025-01-02,Perdu
CNT0004284,CLI010,CAM00109,Email,2023-05-18,Sénégal,Client dormant,1,61435,2023-05-30,Inactif
CNT0004285,CLI023,CAM00342,Email,2022-09-18,Ghana,Prospect,5,59195,2023-02-24,Inactif
CNT0004286,CLI015,CAM00183,Email,2022-10-01,Mali,Client dormant,8,619208,2023-01-10,Actif
CNT0004287,CLI012,CAM00141,Google,2022-10-11,Côte d'Ivoire,Client actif,5,329280,2022-11-28,Inactif
CNT0004288,CLI015,CAM00195,SMS,2023-08-24,Ghana,Prospect,6,208590,2023-11-01,Inactif
CNT0004289,CLI016,CAM00214,Email,2022-11-25,Côte d'Ivoire,Client actif,2,119796,2023-03-13,Inactif
CNT0004290,CLI012,CAM00131,Email,2023-11-25,Burkina Faso,Client actif,0,0,,Perdu
CNT0004291,CLI015,CAM00181,SMS,2023-08-30,Mali,Nouveau client,3,26553,2024-09-09,Inactif
CNT0004292,CLI017,CAM00226,SMS,2023-04-01,Mali,Client dormant,3,113310,2024-04-23,Inactif
CNT0004293,CLI015,CAM00183,Email,2022-10-16,Mali,Client dormant,8,135592,2023-06-03,Actif
CNT0004294,CLI012,CAM00146,Google,2022-12-18,Ghana,Prospect,5,203420,2023-06-10,Perdu
CNT0004295,CLI017,CAM00230,Facebook,2024-01-17,Côte d'Ivoire,Nouveau client,4,127216,2024-06-07,Actif
CNT0004296,CLI018,CAM00250,Email,2024-05-14,Ghana,Client dormant,3,205950,2025-04-28,Inactif
CNT0004297,CLI017,CAM00231,Email,2023-03-28,Burkina Faso,Nouveau client,6,54228,2024-04-10,Actif
CNT0004298,CLI006,CAM00046,Email,2022-06-16,Burkina Faso,Client dormant,8,536880,2023-02-16,Inactif
CNT0004299,CLI018,CAM00265,Email,2023-01-30,Côte d'Ivoire,Client actif,8,626560,2023-10-23,Perdu
CNT0004300,CLI009,CAM00086,Email,2023-11-02,Ghana,Prospect,3,20772,2024-09-18,Inactif
CNT0004301,CLI007,CAM00065,SMS,2022-12-21,Côte d'Ivoire,Client dormant,2,110588,2023-10-14,Actif
CNT0004302,CLI017,CAM00234,Facebook,2024-02-21,Burkina Faso,Client actif,7,515662,2024-05-04,Perdu
CNT0004303,CLI012,CAM00134,Email,2024-02-23,Côte d'Ivoire,Client dormant,3,144225,2025-03-29,Perdu
CNT0004304,CLI012,CAM00144,Email,2023-06-10,Mali,Prospect,6,212748,2024-06-05,Perdu
CNT0004305,CLI017,CAM00226,SMS,2023-03-12,Mali,Nouveau client,2,114858,2023-08-23,Perdu
CNT0004306,CLI020,CAM00290,Email,2024-05-08,Sénégal,Prospect,2,78894,2024-09-10,Actif
CNT0004307,CLI017,CAM00231,Email,2023-03-10,Burkina Faso,Nouveau client,1,52780,2024-01-22,Actif
CNT0004308,CLI023,CAM00330,SMS,2023-08-19,Cameroun,Nouveau client,7,105980,2023-11-28,Actif
CNT0004309,CLI018,CAM00253,SMS,2023-03-15,Mali,Nouveau client,7,537824,2023-09-24,Inactif
CNT0004310,CLI007,CAM00061,SMS,2023-10-18,Côte d'Ivoire,Nouveau client,4,200964,2024-03-02,Inactif
CNT0004311,CLI018,CAM00266,Email,2022-09-30,Burkina Faso,Prospect,8,184352,2023-01-16,Perdu
CNT0004312,CLI015,CAM00185,Google,2022-09-08,Ghana,Client dormant,8,494280,2023-05-18,Inactif
CNT0004313,CLI012,CAM00144,Email,2023-05-31,Mali,Client actif,8,465384,2024-06-07,Inactif
CNT0004314,CLI018,CAM00250,Email,2024-05-11,Ghana,Nouveau client,4,318092,2025-02-24,Actif
CNT0004315,CLI009,CAM00086,Email,2023-11-08,Ghana,Client dormant,7,48356,2024-06-12,Perdu
CNT0004316,CLI016,CAM00199,Email,2022-11-18,Côte d'Ivoire,Prospect,0,0,,Perdu
CNT0004317,CLI016,CAM00220,Google,2024-02-13,Burkina Faso,Prospect,2,154950,2024-10-27,Inactif
CNT0004318,CLI012,CAM00134,Email,2024-02-25,Côte d'Ivoire,Client dormant,0,0,,Perdu
CNT0004319,CLI019,CAM00273,Google,2023-11-28,Cameroun,Client actif,8,193472,2023-12-27,Perdu
CNT0004320,CLI022,CAM00324,Email,2024-03-03,Mali,Client dormant,2,20124,2025-02-04,Actif
CNT0004321,CLI015,CAM00188,Email,2023-02-11,Sénégal,Client dormant,5,79910,2023-08-24,Inactif
CNT0004322,CLI020,CAM00290,Email,2024-05-09,Sénégal,Nouveau client,8,521208,2025-04-10,Inactif
CNT0004323,CLI012,CAM00131,Email,2023-12-11,Burkina Faso,Client dormant,6,296244,2024-11-04,Actif
CNT0004324,CLI017,CAM00231,Email,2023-03-30,Burkina Faso,Nouveau client,4,58544,2023-09-23,Actif
CNT0004325,CLI010,CAM00103,SMS,2024-05-06,Cameroun,Nouveau client,2,118194,2024-07-24,Inactif
CNT0004326,CLI010,CAM00105,Facebook,2023-05-27,Ghana,Prospect,8,168248,2023-06-30,Actif
CNT0004327,CLI017,CAM00236,Email,2024-04-18,Burkina Faso,Client dormant,0,0,,Actif
CNT0004328,CLI008,CAM00072,Email,2024-04-09,Côte d'Ivoire,Nouveau client,6,245172,2024-05-27,Actif
CNT0004329,CLI011,CAM00117,Email,2023-07-20,Côte d'Ivoire,Prospect,0,0,,Inactif
CNT0004330,CLI008,CAM00074,Google,2023-04-02,Ghana,Client dormant,3,68964,2023-08-31,Inactif
CNT0004331,CLI012,CAM00131,Email,2023-11-14,Burkina Faso,Client dormant,0,0,,Perdu
CNT0004332,CLI020,CAM00293,Email,2022-10-09,Ghana,Client dormant,1,79777,2023-07-01,Inactif
CNT0004333,CLI006,CAM00055,Email,2023-12-27,Ghana,Prospect,2,52376,2024-06-13,Inactif
CNT0004334,CLI023,CAM00339,SMS,2022-06-20,Sénégal,Nouveau client,5,381660,2022-10-24,Inactif
CNT0004335,CLI018,CAM00253,SMS,2023-02-19,Mali,Client dormant,1,74546,2023-11-28,Inactif
CNT0004336,CLI007,CAM00064,Email,2024-01-01,Mali,Client dormant,4,196260,2024-08-10,Perdu
CNT0004337,CLI016,CAM00216,SMS,2022-06-10,Cameroun,Client dormant,7,360920,2022-11-13,Perdu
CNT0004338,CLI012,CAM00137,SMS,2024-05-05,Sénégal,Client actif,0,0,,Actif
CNT0004339,CLI010,CAM00109,Email,2023-05-28,Sénégal,Prospect,6,397878,2023-09-26,Actif
CNT0004340,CLI025,CAM00346,Email,2023-10-29,Sénégal,Nouveau client,8,555504,2023-11-24,Perdu
CNT0004341,CLI010,CAM00102,Email,2023-10-15,Cameroun,Client actif,3,204984,2024-04-21,Inactif
CNT0004342,CLI018,CAM00259,Google,2023-11-01,Côte d'Ivoire,Client actif,7,260554,2024-10-12,Perdu
CNT0004343,CLI007,CAM00059,SMS,2023-02-16,Sénégal,Nouveau client,8,450816,2023-10-07,Perdu
CNT0004344,CLI023,CAM00342,Email,2022-09-19,Ghana,Nouveau client,7,313348,2023-06-02,Actif
CNT0004345,CLI010,CAM00099,SMS,2022-12-07,Côte d'Ivoire,Client dormant,7,235746,2023-10-16,Inactif
CNT0004346,CLI023,CAM00342,Email,2022-09-12,Ghana,Prospect,4,222000,2023-10-13,Actif
CNT0004347,CLI015,CAM00188,Email,2023-02-14,Sénégal,Client dormant,0,0,,Actif
CNT0004348,CLI012,CAM00131,Email,2023-11-13,Burkina Faso,Nouveau client,0,0,,Perdu
CNT0004349,CLI008,CAM00075,Email,2022-07-17,Sénégal,Prospect,2,57428,2023-02-16,Perdu
CNT0004350,CLI017,CAM00249,Google,2023-05-11,Cameroun,Client dormant,5,87710,2024-01-05,Perdu
CNT0004351,CLI017,CAM00225,Email,2023-12-24,Burkina Faso,Nouveau client,4,199584,2024-11-23,Inactif
CNT0004352,CLI016,CAM00212,Google,2023-10-04,Cameroun,Nouveau client,5,267280,2024-03-02,Perdu
CNT0004353,CLI010,CAM00109,Email,2023-05-11,Sénégal,Client actif,0,0,,Actif
CNT0004354,CLI010,CAM00099,SMS,2022-11-19,Côte d'Ivoire,Prospect,3,148761,2023-08-18,Inactif
CNT0004355,CLI016,CAM00221,Google,2024-04-06,Mali,Nouveau client,6,370512,2024-10-14,Perdu
CNT0004356,CLI018,CAM00250,Email,2024-05-06,Ghana,Client actif,1,67672,2024-12-07,Inactif
CNT0004357,CLI010,CAM00102,Email,2023-10-15,Cameroun,Nouveau client,5,55310,2024-07-05,Actif
CNT0004358,CLI011,CAM00117,Email,2023-07-07,Côte d'Ivoire,Nouveau client,5,86550,2023-07-09,Actif
CNT0004359,CLI006,CAM00046,Email,2022-06-15,Burkina Faso,Client dormant,4,200904,2023-05-29,Perdu
CNT0004360,CLI017,CAM00231,Email,2023-03-21,Burkina Faso,Client actif,8,491472,2023-09-04,Perdu
CNT0004361,CLI012,CAM00144,Email,2023-06-01,Mali,Prospect,2,71608,2024-02-25,Perdu
CNT0004362,CLI023,CAM00331,Google,2023-10-24,Sénégal,Client actif,1,74678,2024-06-22,Inactif
CNT0004363,CLI018,CAM00257,Facebook,2023-12-01,Sénégal,Prospect,8,197392,2024-11-18,Actif
CNT0004364,CLI017,CAM00231,Email,2023-03-05,Burkina Faso,Client dormant,4,255260,2023-10-02,Perdu
CNT0004365,CLI010,CAM00099,SMS,2022-11-16,Côte d'Ivoire,Client dormant,5,44445,2023-01-21,Actif
CNT0004366,CLI015,CAM00194,SMS,2023-01-14,Burkina Faso,Client dormant,1,10099,2023-11-27,Actif
CNT0004367,CLI015,CAM00184,SMS,2023-11-09,Côte d'Ivoire,Client actif,5,120255,2023-11-10,Actif
CNT0004368,CLI021,CAM00307,Google,2023-03-31,Ghana,Client actif,4,246496,2023-08-15,Perdu
