perf_id,campagne_id,date_perf,canal,impressions,clics,depenses_fcfa,conversions,revenu_genere_fcfa,ctr,cpc_fcfa,cpa_fcfa,roas,taux_conversion,jour_campagne
PRF0004172,CAM00160,2024-02-05,Google,3724,99,18788,4,42606,0.0266,189.8,4697.0,2.268,0.0404,19
PRF0004173,CAM00160,2024-02-06,Google,3718,119,24647,5,59758,0.0321,207.1,4929.4,2.425,0.042,20
PRF0004174,CAM00160,2024-02-07,Google,4845,125,23101,6,61568,0.0259,184.8,3850.2,2.665,0.048,21
PRF0004175,CAM00160,2024-02-08,Google,6281,135,28899,8,74222,0.0216,214.1,3612.4,2.568,0.0593,22
PRF0004176,CAM00160,2024-02-09,Google,9686,194,38431,9,144672,0.0201,198.1,4270.1,3.764,0.0464,23
PRF0004177,CAM00160,2024-02-10,Google,4558,85,23421,4,104835,0.0188,275.5,5855.2,4.476,0.0471,24
PRF0004178,CAM00160,2024-02-11,Google,3223,83,22168,4,84745,0.026,267.1,5542.0,3.823,0.0482,25
PRF0004179,CAM00160,2024-02-12,Google,6291,121,24011,4,107357,0.0193,198.4,6002.8,4.471,0.0331,26
PRF0004180,CAM00160,2024-02-13,Google,11052,185,38541,8,188572,0.0168,208.3,4817.6,4.893,0.0432,27
PRF0004181,CAM00160,2024-02-14,Google,7706,115,23339,3,60808,0.0149,202.9,7779.7,2.605,0.0261,28
PRF0004182,CAM00160,2024-02-15,Google,9202,138,33157,4,101673,0.0151,240.3,8289.2,3.066,0.029,29
PRF0004183,CAM00160,2024-02-16,Google,8902,144,33536,7,89097,0.0163,232.9,4790.9,2.657,0.0486,30
PRF0004184,CAM00160,2024-02-17,Google,9635,135,31240,6,75371,0.0141,231.4,5206.7,2.413,0.0444,31
PRF0004185,CAM00160,2024-02-18,Google,5811,94,22575,5,65573,0.0163,240.2,4515.0,2.905,0.0532,32
PRF0004186,CAM00160,2024-02-19,Google,7574,197,36515,11,151367,0.0261,185.4,3319.5,4.145,0.0558,33
PRF0004187,CAM00160,2024-02-20,Google,10072,137,29844,4,91920,0.0136,217.8,7461.0,3.08,0.0292,34
PRF0004188,CAM00160,2024-02-21,Google,6232,86,21331,3,87252,0.0138,248.0,7110.3,4.09,0.0349,35
PRF0004189,CAM00160,2024-02-22,Google,6904,182,37986,10,140652,0.0264,208.7,3798.6,3.703,0.0549,36
PRF0004190,CAM00160,2024-02-23,Google,9543,140,35529,4,88535,0.0148,253.8,8882.2,2.492,0.0286,37
PRF0004191,CAM00160,2024-02-24,Google,5217,112,26688,6,127091,0.0216,238.3,4448.0,4.762,0.0536,38
PRF0004192,CAM00160,2024-02-25,Google,6629,115,31613,5,136605,0.0174,274.9,6322.6,4.321,0.0435,39
PRF0004193,CAM00160,2024-02-26,Google,6915,153,30079,8,99887,0.0222,196.6,3759.9,3.321,0.0523,40
PRF0004194,CAM00160,2024-02-27,Google,5935,149,32923,3,141481,0.0253,221.0,10974.3,4.297,0.0201,41
PRF0004195,CAM00160,2024-02-28,Google,8422,115,26193,3,119590,0.0137,227.8,8731.0,4.566,0.0261,42
PRF0004196,CAM00161,2023-07-05,Facebook,16383,340,55604,9,240330,0.0208,163.5,6178.2,4.322,0.0265,1
PRF0004197,CAM00161,2023-07-06,Facebook,10135,346,55000,13,195755,0.0342,159.0,4230.8,3.559,0.0376,2
PRF0004198,CAM00161,2023-07-07,Facebook,17668,357,59967,13,230363,0.0202,168.0,4612.8,3.842,0.0364,3
PRF0004199,CAM00161,2023-07-08,Facebook,24231,588,73968,12,257849,0.0243,125.8,6164.0,3.486,0.0204,4
PRF0004200,CAM00161,2023-07-09,Facebook,13145,442,68331,15,212306,0.0336,154.6,4555.4,3.107,0.0339,5
PRF0004201,CAM00161,2023-07-10,Facebook,19877,355,62754,6,148367,0.0179,176.8,10459.0,2.364,0.0169,6
PRF0004202,CAM00161,2023-07-11,Facebook,30557,552,84268,15,253396,0.0181,152.7,5617.9,3.007,0.0272,7
PRF0004203,CAM00161,2023-07-12,Facebook,31640,621,86976,24,225990,0.0196,140.1,3624.0,2.598,0.0386,8
PRF0004204,CAM00161,2023-07-13,Facebook,12652,352,53510,7,229568,0.0278,152.0,7644.3,4.29,0.0199,9
PRF0004205,CAM00161,2023-07-14,Facebook,9408,299,44302,5,159704,0.0319,148.2,8860.4,3.605,0.0167,10
PRF0004206,CAM00161,2023-07-15,Facebook,11863,401,58313,9,194782,0.0338,145.4,6479.2,3.34,0.0224,11
PRF0004207,CAM00161,2023-07-16,Facebook,15606,303,44674,6,177114,0.0194,147.4,7445.7,3.965,0.0198,12
PRF0004208,CAM00161,2023-07-17,Facebook,9656,315,48873,12,203862,0.0326,155.2,4072.8,4.171,0.0381,13
PRF0004209,CAM00161,2023-07-18,Facebook,13209,301,52819,10,226897,0.0228,175.5,5281.9,4.296,0.0332,14
PRF0004210,CAM00161,2023-07-19,Facebook,12382,242,39026,6,103172,0.0196,161.3,6504.3,2.644,0.0248,15
PRF0004211,CAM00161,2023-07-20,Facebook,12746,364,58495,13,125340,0.0286,160.7,4499.6,2.143,0.0357,16
PRF0004212,CAM00161,2023-07-21,Facebook,32395,671,85472,27,310293,0.0207,127.4,3165.6,3.63,0.0402,17
PRF0004213,CAM00161,2023-07-22,Facebook,11426,271,44954,9,149067,0.0237,165.9,4994.9,3.316,0.0332,18
PRF0004214,CAM00161,2023-07-23,Facebook,26428,501,74616,15,181719,0.019,148.9,4974.4,2.435,0.0299,19
PRF0004215,CAM00161,2023-07-24,Facebook,16047,256,45588,6,192139,0.016,178.1,7598.0,4.215,0.0234,20
PRF0004216,CAM00161,2023-07-25,Facebook,21702,462,64426,16,177637,0.0213,139.5,4026.6,2.757,0.0346,21
PRF0004217,CAM00161,2023-07-26,Facebook,23490,514,74367,9,304723,0.0219,144.7,8263.0,4.098,0.0175,22
PRF0004218,CAM00161,2023-07-27,Facebook,11646,221,41090,5,132094,0.0191,185.9,8218.0,3.215,0.0226,23
PRF0004219,CAM00161,2023-07-28,Facebook,49122,622,86044,18,314296,0.0127,138.3,4780.2,3.653,0.0289,24
PRF0004220,CAM00161,2023-07-29,Facebook,29582,418,69535,11,165619,0.0141,166.4,6321.4,2.382,0.0263,25
PRF0004221,CAM00161,2023-07-30,Facebook,24229,352,54698,14,126428,0.0146,155.4,3907.0,2.311,0.0398,26
PRF0004222,CAM00161,2023-07-31,Facebook,20926,284,43724,6,178321,0.0136,154.0,7287.3,4.078,0.0211,27
PRF0004223,CAM00161,2023-08-01,Facebook,21980,257,44623,9,110952,0.0117,173.6,4958.1,2.486,0.035,28
PRF0004224,CAM00161,2023-08-02,Facebook,44702,478,87614,19,347068,0.0107,183.3,4611.3,3.961,0.0397,29
PRF0004225,CAM00161,2023-08-03,Facebook,28599,382,70203,12,228693,0.0134,183.8,5850.2,3.258,0.0314,30
PRF0004226,CAM00161,2023-08-04,Facebook,45285,469,72039,9,304335,0.0104,153.6,8004.3,4.225,0.0192,31
PRF0004227,CAM00161,2023-08-05,Facebook,36684,334,42743,10,85335,0.0091,128.0,4274.3,1.996,0.0299,32
PRF0004228,CAM00161,2023-08-06,Facebook,22482,315,51597,8,152083,0.0141,163.8,6449.6,2.948,0.0254,33
PRF0004229,CAM00161,2023-08-07,Facebook,20123,281,49728,5,205144,0.014,177.0,9945.6,4.125,0.0178,34
PRF0004230,CAM00161,2023-08-08,Facebook,20716,315,54362,9,143606,0.0152,172.6,6040.2,2.642,0.0286,35
PRF0004231,CAM00162,2022-08-02,Facebook,66008,2098,346711,55,1082815,0.0318,165.3,6303.8,3.123,0.0262,1
PRF0004232,CAM00162,2022-08-03,Facebook,63364,2091,321878,68,1272706,0.033,153.9,4733.5,3.954,0.0325,2
PRF0004233,CAM00162,2022-08-04,Facebook,133321,2608,350154,88,1508085,0.0196,134.3,3979.0,4.307,0.0337,3
PRF0004234,CAM00162,2022-08-05,Facebook,84268,1971,307925,47,1285341,0.0234,156.2,6551.6,4.174,0.0238,4
PRF0004235,CAM00162,2022-08-06,Facebook,82441,2708,485024,50,1748643,0.0329,179.1,9700.5,3.605,0.0185,5
PRF0004236,CAM00162,2022-08-07,Facebook,133244,3371,546390,134,2250854,0.0253,162.1,4077.5,4.12,0.0398,6
PRF0004237,CAM00162,2022-08-08,Facebook,91024,2217,333791,58,976463,0.0244,150.6,5755.0,2.925,0.0262,7
PRF0004238,CAM00163,2023-03-06,Google,58205,922,196836,12,388139,0.0159,213.5,16403.0,1.972,0.013,1
PRF0004239,CAM00163,2023-03-07,Google,102381,950,183538,8,261996,0.0093,193.2,22942.2,1.427,0.0084,2
PRF0004240,CAM00163,2023-03-08,Google,38764,826,185333,5,202589,0.0213,224.4,37066.6,1.093,0.0061,3
PRF0004241,CAM00163,2023-03-09,Google,35823,579,119339,2,146191,0.0162,206.1,59669.5,1.225,0.0035,4
PRF0004242,CAM00163,2023-03-10,Google,42574,674,169575,6,113584,0.0159,251.6,28262.5,0.67,0.0089,5
PRF0004243,CAM00163,2023-03-11,Google,109774,1003,193924,9,362904,0.0091,193.3,21547.1,1.871,0.009,6
PRF0004244,CAM00163,2023-03-12,Google,101024,822,171620,4,181953,0.0081,208.8,42905.0,1.06,0.0049,7
PRF0004245,CAM00163,2023-03-13,Google,45057,768,179001,8,307224,0.017,233.1,22375.1,1.716,0.0104,8
PRF0004246,CAM00163,2023-03-14,Google,26504,592,145034,3,252281,0.0224,245.0,48344.7,1.739,0.0051,9
PRF0004247,CAM00163,2023-03-15,Google,34681,460,95054,6,62374,0.0133,206.6,15842.3,0.656,0.013,10
PRF0004248,CAM00163,2023-03-16,Google,47328,786,186406,10,394693,0.0166,237.2,18640.6,2.117,0.0127,11
PRF0004249,CAM00163,2023-03-17,Google,51164,523,120183,4,142288,0.0102,229.8,30045.8,1.184,0.0076,12
PRF0004250,CAM00164,2022-09-01,Facebook,13266,393,68529,7,231588,0.0297,174.4,9789.9,3.379,0.0178,1
PRF0004251,CAM00164,2022-09-02,Facebook,11728,289,52996,7,173978,0.0247,183.4,7570.9,3.283,0.0242,2
PRF0004252,CAM00164,2022-09-03,Facebook,25472,670,84526,11,223421,0.0263,126.2,7684.2,2.643,0.0164,3
PRF0004253,CAM00164,2022-09-04,Facebook,23040,421,57534,8,218932,0.0183,136.7,7191.8,3.805,0.019,4
PRF0004254,CAM00164,2022-09-05,Facebook,18691,557,75456,19,276805,0.0298,135.5,3971.4,3.668,0.0341,5
PRF0004255,CAM00164,2022-09-06,Facebook,16723,399,62397,12,252672,0.0239,156.4,5199.8,4.049,0.0301,6
PRF0004256,CAM00164,2022-09-07,Facebook,24252,806,103085,30,392749,0.0332,127.9,3436.2,3.81,0.0372,7
PRF0004257,CAM00164,2022-09-08,Facebook,31199,635,96887,14,323909,0.0204,152.6,6920.5,3.343,0.022,8
PRF0004258,CAM00164,2022-09-09,Facebook,24768,673,87195,17,361221,0.0272,129.6,5129.1,4.143,0.0253,9
PRF0004259,CAM00164,2022-09-10,Facebook,18590,443,70409,15,233578,0.0239,158.9,4693.9,3.317,0.0339,10
PRF0004260,CAM00164,2022-09-11,Facebook,22645,494,83729,14,347029,0.0218,169.5,5980.6,4.145,0.0283,11
PRF0004261,CAM00164,2022-09-12,Facebook,33404,628,83662,15,183831,0.0188,133.2,5577.5,2.197,0.0239,12
PRF0004262,CAM00164,2022-09-13,Facebook,19207,470,87678,8,295043,0.0245,186.5,10959.8,3.365,0.017,13
PRF0004263,CAM00164,2022-09-14,Facebook,17022,481,83500,16,216708,0.0283,173.6,5218.8,2.595,0.0333,14
PRF0004264,CAM00164,2022-09-15,Facebook,18845,502,77993,15,334616,0.0267,155.4,5199.5,4.29,0.0299,15
PRF0004265,CAM00164,2022-09-16,Facebook,30902,553,83638,14,367590,0.0179,151.2,5974.1,4.395,0.0253,16
PRF0004266,CAM00164,2022-09-17,Facebook,17496,488,66020,11,250436,0.0279,135.3,6001.8,3.793,0.0225,17
PRF0004267,CAM00164,2022-09-18,Facebook,30864,524,85875,13,215490,0.017,163.9,6605.8,2.509,0.0248,18
PRF0004268,CAM00164,2022-09-19,Facebook,21985,508,71364,15,173750,0.0231,140.5,4757.6,2.435,0.0295,19
PRF0004269,CAM00164,2022-09-20,Facebook,26544,703,90603,26,367905,0.0265,128.9,3484.7,4.061,0.037,20
PRF0004270,CAM00165,2023-12-06,Google,16395,732,152069,34,573693,0.0447,207.7,4472.6,3.773,0.0464,1
PRF0004271,CAM00165,2023-12-07,Google,17462,508,95111,26,446152,0.0291,187.2,3658.1,4.691,0.0512,2
PRF0004272,CAM00165,2023-12-08,Google,11230,430,97943,20,440389,0.0384,227.8,4897.1,4.496,0.0465,3
PRF0004273,CAM00165,2023-12-09,Google,13737,666,124101,37,320584,0.0485,186.3,3354.1,2.583,0.0556,4
PRF0004274,CAM00165,2023-12-10,Google,20614,602,132600,15,398381,0.0292,220.3,8840.0,3.004,0.0249,5
PRF0004275,CAM00165,2023-12-11,Google,7841,366,91743,11,217369,0.0467,250.7,8340.3,2.369,0.0301,6
PRF0004276,CAM00165,2023-12-12,Google,16838,827,176118,23,672541,0.0492,213.0,7657.3,3.819,0.0278,7
PRF0004277,CAM00165,2023-12-13,Google,12935,554,107679,32,470758,0.0428,194.4,3365.0,4.372,0.0578,8
PRF0004278,CAM00165,2023-12-14,Google,22318,600,110667,34,379533,0.0269,184.4,3254.9,3.43,0.0567,9
PRF0004279,CAM00165,2023-12-15,Google,16984,815,153023,27,648714,0.048,187.8,5667.5,4.239,0.0331,10
PRF0004280,CAM00165,2023-12-16,Google,16687,620,136499,30,298204,0.0372,220.2,4550.0,2.185,0.0484,11
PRF0004281,CAM00165,2023-12-17,Google,11923,626,136608,30,621979,0.0525,218.2,4553.6,4.553,0.0479,12
PRF0004282,CAM00165,2023-12-18,Google,8394,376,93321,14,315476,0.0448,248.2,6665.8,3.381,0.0372,13
PRF0004283,CAM00165,2023-12-19,Google,20509,739,170026,21,567402,0.0361,230.1,8096.5,3.337,0.0284,14
PRF0004284,CAM00165,2023-12-20,Google,20367,525,107153,23,496037,0.0258,204.1,4658.8,4.629,0.0438,15
PRF0004285,CAM00165,2023-12-21,Google,24978,846,161052,40,752197,0.0339,190.4,4026.3,4.671,0.0473,16
PRF0004286,CAM00165,2023-12-22,Google,12430,482,88858,30,390528,0.0388,184.4,2961.9,4.395,0.0622,17
PRF0004287,CAM00165,2023-12-23,Google,25928,735,169162,20,728090,0.0284,230.2,8458.1,4.304,0.0272,18
PRF0004288,CAM00166,2023-12-17,Facebook,892,6,860,0,696,0.0077,143.3,,0.81,0.0,1
PRF0004289,CAM00166,2023-12-18,Facebook,904,8,1516,0,1937,0.0096,189.5,,1.278,0.0,2
PRF0004290,CAM00166,2023-12-19,Facebook,1626,14,1844,0,2093,0.0087,131.7,,1.135,0.0,3
PRF0004291,CAM00166,2023-12-20,Facebook,613,7,1110,0,1315,0.0116,158.6,,1.185,0.0,4
PRF0004292,CAM00166,2023-12-21,Facebook,1496,10,1714,0,2199,0.0067,171.4,,1.283,0.0,5
PRF0004293,CAM00166,2023-12-22,Facebook,1490,10,1594,0,1372,0.0071,159.4,,0.861,0.0,6
PRF0004294,CAM00166,2023-12-23,Facebook,1340,10,1464,0,2108,0.0079,146.4,,1.44,0.0,7
PRF0004295,CAM00166,2023-12-24,Facebook,991,8,1042,0,1468,0.0081,130.2,,1.409,0.0,8
PRF0004296,CAM00166,2023-12-25,Facebook,1703,9,1347,0,1418,0.0057,149.7,,1.053,0.0,9
PRF0004297,CAM00166,2023-12-26,Facebook,1419,10,1581,0,1199,0.0076,158.1,,0.759,0.0,10
PRF0004298,CAM00166,2023-12-27,Facebook,444,5,826,0,929,0.0123,165.2,,1.126,0.0,11
PRF0004299,CAM00166,2023-12-28,Facebook,448,5,960,0,1811,0.0132,192.0,,1.887,0.0,12
PRF0004300,CAM00166,2023-12-29,Facebook,404,5,838,0,984,0.014,167.6,,1.175,0.0,13
PRF0004301,CAM00166,2023-12-30,Facebook,618,5,885,0,1077,0.0095,177.0,,1.218,0.0,14
PRF0004302,CAM00166,2023-12-31,Facebook,1268,7,1014,0,1435,0.0059,144.9,,1.415,0.0,15
PRF0004303,CAM00166,2024-01-01,Facebook,1437,10,1795,0,1645,0.0073,179.5,,0.917,0.0,16
PRF0004304,CAM00166,2024-01-02,Facebook,952,8,1429,0,2129,0.0094,178.6,,1.491,0.0,17
PRF0004305,CAM00166,2024-01-03,Facebook,874,7,1255,0,1896,0.0085,179.3,,1.511,0.0,18
PRF0004306,CAM00166,2024-01-04,Facebook,1361,6,1066,0,1557,0.0051,177.7,,1.461,0.0,19
PRF0004307,CAM00166,2024-01-05,Facebook,893,4,845,0,852,0.0054,211.2,,1.009,0.0,20
PRF0004308,CAM00166,2024-01-06,Facebook,1627,8,1458,0,2075,0.0051,182.2,,1.424,0.0,21
PRF0004309,CAM00166,2024-01-07,Facebook,1585,7,1174,0,868,0.0048,167.7,,0.74,0.0,22
PRF0004310,CAM00166,2024-01-08,Facebook,921,9,1627,0,1223,0.0104,180.8,,0.752,0.0,23
PRF0004311,CAM00166,2024-01-09,Facebook,929,9,1381,0,961,0.01,153.4,,0.696,0.0,24
PRF0004312,CAM00166,2024-01-10,Facebook,1297,11,1571,0,1236,0.0085,142.8,,0.787,0.0,25
PRF0004313,CAM00166,2024-01-11,Facebook,807,6,846,0,1381,0.0078,141.0,,1.633,0.0,26
PRF0004314,CAM00166,2024-01-12,Facebook,1349,8,1504,0,1087,0.0064,188.0,,0.723,0.0,27
PRF0004315,CAM00166,2024-01-13,Facebook,1768,7,1319,0,1139,0.0042,188.4,,0.864,0.0,28
PRF0004316,CAM00166,2024-01-14,Facebook,2667,8,1482,0,1351,0.0032,185.2,,0.912,0.0,29
PRF0004317,CAM00166,2024-01-15,Facebook,1627,11,1447,0,1534,0.007,131.5,,1.061,0.0,30
PRF0004318,CAM00166,2024-01-16,Facebook,3042,10,1378,0,1925,0.0035,137.8,,1.397,0.0,31
PRF0004319,CAM00167,2024-01-03,Email,1060,59,3230,5,22304,0.0564,54.7,646.0,6.905,0.0847,1
PRF0004320,CAM00167,2024-01-04,Email,1207,80,3151,5,21456,0.0671,39.4,630.2,6.809,0.0625,2
PRF0004321,CAM00167,2024-01-05,Email,1076,78,3097,5,23419,0.0728,39.7,619.4,7.562,0.0641,3
PRF0004322,CAM00167,2024-01-06,Email,1538,95,4220,4,17653,0.0624,44.4,1055.0,4.183,0.0421,4
PRF0004323,CAM00167,2024-01-07,Email,1130,64,2997,4,16421,0.0567,46.8,749.2,5.479,0.0625,5
PRF0004324,CAM00167,2024-01-08,Email,2001,92,3753,5,18639,0.0461,40.8,750.6,4.967,0.0543,6
PRF0004325,CAM00167,2024-01-09,Email,1284,71,3113,4,18933,0.0555,43.8,778.2,6.082,0.0563,7
PRF0004326,CAM00167,2024-01-10,Email,1656,103,5211,9,38446,0.0627,50.6,579.0,7.378,0.0874,8
PRF0004327,CAM00167,2024-01-11,Email,2675,126,4837,8,29741,0.0472,38.4,604.6,6.149,0.0635,9
PRF0004328,CAM00167,2024-01-12,Email,1633,65,3303,3,17752,0.0402,50.8,1101.0,5.375,0.0462,10
PRF0004329,CAM00167,2024-01-13,Email,1301,86,4302,7,20460,0.0661,50.0,614.6,4.756,0.0814,11
PRF0004330,CAM00167,2024-01-14,Email,1637,105,4551,6,33592,0.0646,43.3,758.5,7.381,0.0571,12
PRF0004331,CAM00167,2024-01-15,Email,2026,83,3522,5,27805,0.041,42.4,704.4,7.895,0.0602,13
PRF0004332,CAM00167,2024-01-16,Email,1596,77,3161,3,17223,0.0485,41.1,1053.7,5.449,0.039,14
PRF0004333,CAM00167,2024-01-17,Email,1006,49,2499,2,17192,0.0492,51.0,1249.5,6.88,0.0408,15
PRF0004334,CAM00167,2024-01-18,Email,2013,78,3706,7,19237,0.0389,47.5,529.4,5.191,0.0897,16
PRF0004335,CAM00167,2024-01-19,Email,775,49,2708,3,12242,0.0637,55.3,902.7,4.521,0.0612,17
PRF0004336,CAM00167,2024-01-20,Email,1418,89,4813,7,21185,0.0631,54.1,687.6,4.402,0.0787,18
PRF0004337,CAM00167,2024-01-21,Email,1744,76,4259,5,31229,0.044,56.0,851.8,7.333,0.0658,19
PRF0004338,CAM00167,2024-01-22,Email,1077,59,2384,3,17749,0.0555,40.4,794.7,7.445,0.0508,20
PRF0004339,CAM00167,2024-01-23,Email,1620,60,2939,3,23315,0.0374,49.0,979.7,7.933,0.05,21
PRF0004340,CAM00168,2023-08-24,Email,4225,187,7505,7,31094,0.0445,40.1,1072.1,4.143,0.0374,1
PRF0004341,CAM00168,2023-08-25,Email,1797,135,6735,7,37137,0.0755,49.9,962.1,5.514,0.0519,2
PRF0004342,CAM00168,2023-08-26,Email,2202,129,4917,6,20236,0.0589,38.1,819.5,4.116,0.0465,3
PRF0004343,CAM00168,2023-08-27,Email,5036,216,8195,9,44876,0.0429,37.9,910.6,5.476,0.0417,4
PRF0004344,CAM00168,2023-08-28,Email,2472,165,7327,11,33412,0.0669,44.4,666.1,4.56,0.0667,5
PRF0004345,CAM00168,2023-08-29,Email,3110,173,6929,11,40648,0.0558,40.1,629.9,5.866,0.0636,6
PRF0004346,CAM00168,2023-08-30,Email,2400,120,4600,10,23111,0.0504,38.3,460.0,5.024,0.0833,7
PRF0004347,CAM00168,2023-08-31,Email,2057,158,8163,13,45172,0.0769,51.7,627.9,5.534,0.0823,8
PRF0004348,CAM00168,2023-09-01,Email,2605,153,7913,6,38132,0.0591,51.7,1318.8,4.819,0.0392,9
PRF0004349,CAM00168,2023-09-02,Email,1831,122,4640,8,32182,0.0666,38.0,580.0,6.936,0.0656,10
PRF0004350,CAM00168,2023-09-03,Email,4914,189,10577,8,55480,0.0385,56.0,1322.1,5.245,0.0423,11
PRF0004351,CAM00168,2023-09-04,Email,3284,229,9420,15,64368,0.07,41.1,628.0,6.833,0.0655,12
PRF0004352,CAM00168,2023-09-05,Email,3837,257,9683,25,77574,0.0672,37.7,387.3,8.011,0.0973,13
PRF0004353,CAM00168,2023-09-06,Email,3244,202,7954,8,52347,0.0625,39.4,994.2,6.581,0.0396,14
PRF0004354,CAM00168,2023-09-07,Email,3741,162,9033,7,69050,0.0435,55.8,1290.4,7.644,0.0432,15
PRF0004355,CAM00169,2022-08-30,Google,320,13,2466,0,10320,0.0414,189.7,,4.185,0.0,1
PRF0004356,CAM00169,2022-08-31,Google,259,8,2147,0,5730,0.0323,268.4,,2.669,0.0,2
PRF0004357,CAM00169,2022-09-01,Google,286,8,1635,0,4179,0.0304,204.4,,2.556,0.0,3
PRF0004358,CAM00169,2022-09-02,Google,269,12,2648,0,10552,0.0467,220.7,,3.985,0.0,4
PRF0004359,CAM00169,2022-09-03,Google,295,8,1660,0,6959,0.0297,207.5,,4.192,0.0,5
PRF0004360,CAM00169,2022-09-04,Google,205,8,1655,0,6693,0.0424,206.9,,4.044,0.0,6
PRF0004361,CAM00169,2022-09-05,Google,214,9,2456,0,7193,0.0431,272.9,,2.929,0.0,7
PRF0004362,CAM00169,2022-09-06,Google,343,10,1963,0,4722,0.0306,196.3,,2.406,0.0,8
PRF0004363,CAM00169,2022-09-07,Google,345,11,2464,0,9423,0.032,224.0,,3.824,0.0,9
PRF0004364,CAM00169,2022-09-08,Google,229,12,2690,0,9812,0.0528,224.2,,3.648,0.0,10
PRF0004365,CAM00169,2022-09-09,Google,189,7,1942,0,5330,0.039,277.4,,2.745,0.0,11
PRF0004366,CAM00169,2022-09-10,Google,177,7,2075,0,9846,0.0427,296.4,,4.745,0.0,12
PRF0004367,CAM00169,2022-09-11,Google,145,7,1788,0,5143,0.0518,255.4,,2.877,0.0,13
PRF0004368,CAM00169,2022-09-12,Google,221,10,2203,0,8736,0.0496,220.3,,3.966,0.0,14
PRF0004369,CAM00169,2022-09-13,Google,285,8,2138,0,5343,0.0286,267.2,,2.499,0.0,15
PRF0004370,CAM00169,2022-09-14,Google,280,7,1950,0,4989,0.0253,278.6,,2.559,0.0,16
PRF0004371,CAM00169,2022-09-15,Google,247,9,2239,0,7605,0.0381,248.8,,3.397,0.0,17
PRF0004372,CAM00169,2022-09-16,Google,323,11,2703,0,10343,0.0341,245.7,,3.827,0.0,18
PRF0004373,CAM00169,2022-09-17,Google,135,5,1424,0,6195,0.0383,284.8,,4.351,0.0,19
PRF0004374,CAM00169,2022-09-18,Google,454,12,2299,0,9062,0.0276,191.6,,3.942,0.0,20
PRF0004375,CAM00169,2022-09-19,Google,331,7,1494,0,6612,0.023,213.4,,4.426,0.0,21
PRF0004376,CAM00169,2022-09-20,Google,365,8,2031,0,6467,0.0229,253.9,,3.185,0.0,22
PRF0004377,CAM00169,2022-09-21,Google,369,9,2391,0,11831,0.0259,265.7,,4.948,0.0,23
PRF0004378,CAM00169,2022-09-22,Google,315,10,2555,0,12048,0.0335,255.5,,4.716,0.0,24
PRF0004379,CAM00169,2022-09-23,Google,494,9,2576,0,7398,0.0201,286.2,,2.872,0.0,25
PRF0004380,CAM00169,2022-09-24,Google,721,12,2635,0,12715,0.017,219.6,,4.826,0.0,26
PRF0004381,CAM00169,2022-09-25,Google,234,6,1729,0,4764,0.0276,288.2,,2.756,0.0,27
PRF0004382,CAM00169,2022-09-26,Google,728,12,2788,0,11248,0.0176,232.3,,4.035,0.0,28
PRF0004383,CAM00169,2022-09-27,Google,371,7,1488,0,5628,0.0189,212.6,,3.782,0.0,29
PRF0004384,CAM00169,2022-09-28,Google,450,7,1688,0,8119,0.0167,241.1,,4.81,0.0,30
PRF0004385,CAM00170,2023-04-23,Facebook,2393,81,12928,2,51556,0.0342,159.6,6464.0,3.988,0.0247,1
PRF0004386,CAM00170,2023-04-24,Facebook,1569,53,7710,1,17193,0.0339,145.5,7710.0,2.23,0.0189,2
PRF0004387,CAM00170,2023-04-25,Facebook,2301,77,11507,2,29087,0.0338,149.4,5753.5,2.528,0.026,3
PRF0004388,CAM00170,2023-04-26,Facebook,2473,80,11204,3,29147,0.0327,140.1,3734.7,2.602,0.0375,4
PRF0004389,CAM00170,2023-04-27,Facebook,3949,74,11533,3,27354,0.0188,155.9,3844.3,2.372,0.0405,5
PRF0004390,CAM00170,2023-04-28,Facebook,1245,41,7453,1,26935,0.0332,181.8,7453.0,3.614,0.0244,6
PRF0004391,CAM00170,2023-04-29,Facebook,1870,60,9518,1,24442,0.0321,158.6,9518.0,2.568,0.0167,7
PRF0004392,CAM00170,2023-04-30,Facebook,2906,97,14026,2,58395,0.0335,144.6,7013.0,4.163,0.0206,8
PRF0004393,CAM00170,2023-05-01,Facebook,2030,37,6554,0,15925,0.0184,177.1,,2.43,0.0,9
PRF0004394,CAM00170,2023-05-02,Facebook,4152,108,14764,2,32764,0.0262,136.7,7382.0,2.219,0.0185,10
PRF0004395,CAM00170,2023-05-03,Facebook,2963,52,8683,1,18217,0.0177,167.0,8683.0,2.098,0.0192,11
PRF0004396,CAM00170,2023-05-04,Facebook,2296,62,10316,1,29386,0.0271,166.4,10316.0,2.849,0.0161,12
PRF0004397,CAM00170,2023-05-05,Facebook,2733,50,6597,0,24613,0.0184,131.9,,3.731,0.0,13
PRF0004398,CAM00170,2023-05-06,Facebook,3830,84,12612,3,32328,0.022,150.1,4204.0,2.563,0.0357,14
PRF0004399,CAM00170,2023-05-07,Facebook,2916,88,11676,2,37871,0.0304,132.7,5838.0,3.244,0.0227,15
PRF0004400,CAM00170,2023-05-08,Facebook,3921,93,12150,3,45589,0.0239,130.6,4050.0,3.752,0.0323,16
PRF0004401,CAM00170,2023-05-09,Facebook,2945,62,10226,2,37664,0.0211,164.9,5113.0,3.683,0.0323,17
PRF0004402,CAM00170,2023-05-10,Facebook,4097,62,10196,1,23407,0.0152,164.5,10196.0,2.296,0.0161,18
