evenement_id,livraison_id,type_evenement,date_evenement,localisation,commentaire,agent_id
EVT0012583,LIV001273,Prise en charge,2022-09-14 20:00,Douala,,AGT023
EVT0012584,LIV001273,Départ entrepôt,2022-09-16 00:00,Frontière,,AGT012
EVT0012585,LIV008172,Prise en charge,2023-08-10 12:00,Frontière,,AGT004
EVT0012586,LIV008172,Départ entrepôt,2023-08-11 02:00,Accra,,AGT012
EVT0012587,LIV008903,Prise en charge,2023-01-04 10:00,Abidjan,,AGT001
EVT0012588,LIV008903,Départ entrepôt,2023-01-05 05:00,Douala,,AGT008
EVT0012589,LIV005494,Prise en charge,2023-12-08 21:00,Dakar,,AGT024
EVT0012590,LIV005494,Départ entrepôt,2023-12-09 10:00,Douala,,AGT013
EVT0012591,LIV005494,Passage frontière,2023-12-10 20:00,Douala,,AGT001
EVT0012592,LIV005494,Arrivée entrepôt transit,2023-12-11 21:00,Dakar,,AGT013
EVT0012593,LIV005494,Départ entrepôt transit,2023-12-12 09:00,Douala,,AGT003
EVT0012594,LIV010933,Prise en charge,2023-12-15 17:00,Abidjan,,AGT003
EVT0012595,LIV010933,Départ entrepôt,2023-12-16 18:00,Douala,,AGT004
EVT0012596,LIV010933,Passage frontière,2023-12-17 02:00,Abidjan,,AGT019
EVT0012597,LIV001898,Prise en charge,2022-03-01 05:00,Accra,,AGT001
EVT0012598,LIV001898,Départ entrepôt,2022-03-02 16:00,Abidjan,,AGT008
EVT0012599,LIV011892,Prise en charge,2023-06-13 17:00,Abidjan,,AGT002
EVT0012600,LIV011892,Départ entrepôt,2023-06-14 20:00,Frontière,,AGT005
EVT0012601,LIV011892,Passage frontière,2023-06-15 11:00,Abidjan,,AGT022
EVT0012602,LIV011892,Arrivée entrepôt transit,2023-06-16 10:00,Douala,,AGT006
EVT0012603,LIV011892,Départ entrepôt transit,2023-06-17 17:00,Frontière,,AGT015
EVT0012604,LIV013462,Prise en charge,2022-01-19 03:00,Frontière,,AGT007
EVT0012605,LIV013462,Départ entrepôt,2022-01-19 23:00,Ouagadougou,,AGT005
EVT0012606,LIV013462,Passage frontière,2022-01-20 23:00,Frontière,,AGT014
EVT0012607,LIV014181,Prise en charge,2022-12-12 11:00,Frontière,,AGT014
EVT0012608,LIV014181,Départ entrepôt,2022-12-12 21:00,Ouagadougou,,AGT011
EVT0012609,LIV007933,Prise en charge,2023-02-26 21:00,Ouagadougou,,AGT005
EVT0012610,LIV007933,Départ entrepôt,2023-02-28 03:00,Frontière,,AGT023
EVT0012611,LIV007933,Passage frontière,2023-02-28 12:00,Bamako,,AGT009
EVT0012612,LIV007933,Arrivée entrepôt transit,2023-03-01 13:00,Douala,,AGT007
EVT0012613,LIV007196,Prise en charge,2022-11-23 00:00,Bamako,,AGT005
EVT0012614,LIV007196,Départ entrepôt,2022-11-24 05:00,Bamako,,AGT005
EVT0012615,LIV007196,Passage frontière,2022-11-25 08:00,Abidjan,,AGT018
EVT0012616,LIV007196,Arrivée entrepôt transit,2022-11-25 18:00,Douala,,AGT020
EVT0012617,LIV007196,Départ entrepôt transit,2022-11-26 17:00,Abidjan,,AGT006
EVT0012618,LIV004036,Prise en charge,2022-01-18 02:00,Bamako,,AGT012
EVT0012619,LIV004036,Départ entrepôt,2022-01-18 20:00,Frontière,,AGT012
EVT0012620,LIV004036,Passage frontière,2022-01-20 08:00,Abidjan,,AGT023
EVT0012621,LIV014729,Prise en charge,2022-11-20 01:00,Ouagadougou,,AGT006
EVT0012622,LIV014729,Départ entrepôt,2022-11-21 13:00,Bamako,,AGT001
EVT0012623,LIV014729,Passage frontière,2022-11-22 14:00,Abidjan,,AGT016
EVT0012624,LIV013687,Prise en charge,2022-07-02 06:00,Frontière,,AGT016
EVT0012625,LIV013687,Départ entrepôt,2022-07-03 18:00,Abidjan,,AGT019
EVT0012626,LIV013687,Passage frontière,2022-07-05 02:00,Frontière,,AGT007
EVT0012627,LIV013687,Arrivée entrepôt transit,2022-07-06 05:00,Douala,,AGT010
EVT0012628,LIV005891,Prise en charge,2023-08-14 21:00,Ouagadougou,,AGT023
EVT0012629,LIV005891,Départ entrepôt,2023-08-16 07:00,Accra,,AGT016
EVT0012630,LIV005891,Passage frontière,2023-08-17 17:00,Douala,,AGT010
EVT0012631,LIV008280,Prise en charge,2022-12-12 20:00,Frontière,,AGT019
EVT0012632,LIV008280,Départ entrepôt,2022-12-13 15:00,Abidjan,,AGT010
EVT0012633,LIV008280,Passage frontière,2022-12-14 22:00,Douala,,AGT002
EVT0012634,LIV008280,Arrivée entrepôt transit,2022-12-15 05:00,Accra,,AGT001
EVT0012635,LIV014861,Prise en charge,2022-08-25 12:00,Dakar,,AGT013
EVT0012636,LIV014861,Départ entrepôt,2022-08-26 11:00,Bamako,,AGT014
EVT0012637,LIV014861,Passage frontière,2022-08-26 23:00,Ouagadougou,,AGT022
EVT0012638,LIV014861,Arrivée entrepôt transit,2022-08-28 08:00,Douala,,AGT012
EVT0012639,LIV014861,Départ entrepôt transit,2022-08-29 01:00,Accra,,AGT015
EVT0012640,LIV008973,Prise en charge,2022-10-24 02:00,Ouagadougou,,AGT010
EVT0012641,LIV008973,Départ entrepôt,2022-10-25 06:00,Abidjan,,AGT019
EVT0012642,LIV008973,Passage frontière,2022-10-25 16:00,Dakar,,AGT004
EVT0012643,LIV002827,Prise en charge,2023-11-23 20:00,Abidjan,,AGT015
EVT0012644,LIV002827,Départ entrepôt,2023-11-24 10:00,Frontière,,AGT012
EVT0012645,LIV000716,Prise en charge,2023-06-05 02:00,Ouagadougou,,AGT007
EVT0012646,LIV000716,Départ entrepôt,2023-06-06 09:00,Abidjan,,AGT003
EVT0012647,LIV000716,Passage frontière,2023-06-07 16:00,Abidjan,,AGT019
EVT0012648,LIV000716,Arrivée entrepôt transit,2023-06-08 10:00,Dakar,,AGT021
EVT0012649,LIV012641,Prise en charge,2022-02-10 09:00,Abidjan,,AGT015
EVT0012650,LIV012641,Départ entrepôt,2022-02-10 22:00,Accra,,AGT005
EVT0012651,LIV012641,Passage frontière,2022-02-12 01:00,Ouagadougou,,AGT004
EVT0012652,LIV012641,Arrivée entrepôt transit,2022-02-13 11:00,Douala,,AGT007
EVT0012653,LIV010229,Prise en charge,2023-09-12 05:00,Frontière,,AGT002
EVT0012654,LIV010229,Départ entrepôt,2023-09-12 22:00,Dakar,,AGT012
EVT0012655,LIV002974,Prise en charge,2022-12-21 18:00,Ouagadougou,,AGT022
EVT0012656,LIV002974,Départ entrepôt,2022-12-22 17:00,Dakar,,AGT022
EVT0012657,LIV014898,Prise en charge,2022-10-04 21:00,Dakar,,AGT015
EVT0012658,LIV014898,Départ entrepôt,2022-10-05 23:00,Dakar,,AGT022
EVT0012659,LIV014898,Passage frontière,2022-10-06 18:00,Accra,,AGT003
EVT0012660,LIV014898,Arrivée entrepôt transit,2022-10-08 05:00,Bamako,,AGT009
EVT0012661,LIV001119,Prise en charge,2022-05-29 01:00,Frontière,,AGT010
EVT0012662,LIV001119,Départ entrepôt,2022-05-30 03:00,Ouagadougou,,AGT020
EVT0012663,LIV001119,Passage frontière,2022-05-31 05:00,Frontière,,AGT015
EVT0012664,LIV001119,Arrivée entrepôt transit,2022-06-01 17:00,Abidjan,,AGT006
EVT0012665,LIV001119,Départ entrepôt transit,2022-06-03 01:00,Ouagadougou,,AGT007
EVT0012666,LIV011529,Prise en charge,2023-05-25 11:00,Ouagadougou,,AGT010
EVT0012667,LIV011529,Départ entrepôt,2023-05-26 00:00,Accra,,AGT024
EVT0012668,LIV009758,Prise en charge,2023-05-16 12:00,Frontière,,AGT005
EVT0012669,LIV009758,Départ entrepôt,2023-05-17 09:00,Abidjan,,AGT006
EVT0012670,LIV013415,Prise en charge,2022-11-29 17:00,Accra,,AGT022
EVT0012671,LIV013415,Départ entrepôt,2022-11-30 05:00,Accra,,AGT013
EVT0012672,LIV013415,Passage frontière,2022-11-30 15:00,Accra,,AGT014
EVT0012673,LIV006238,Prise en charge,2023-11-25 21:00,Abidjan,,AGT009
EVT0012674,LIV006238,Départ entrepôt,2023-11-27 01:00,Douala,,AGT022
EVT0012675,LIV006238,Passage frontière,2023-11-28 04:00,Abidjan,,AGT003
EVT0012676,LIV006238,Arrivée entrepôt transit,2023-11-28 18:00,Bamako,,AGT013
EVT0012677,LIV013727,Prise en charge,2022-01-26 11:00,Abidjan,,AGT012
EVT0012678,LIV013727,Départ entrepôt,2022-01-26 15:00,Dakar,,AGT023
EVT0012679,LIV013727,Passage frontière,2022-01-27 03:00,Bamako,,AGT023
EVT0012680,LIV005187,Prise en charge,2023-05-17 22:00,Ouagadougou,,AGT021
EVT0012681,LIV005187,Départ entrepôt,2023-05-18 23:00,Bamako,,AGT012
EVT0012682,LIV005187,Passage frontière,2023-05-19 13:00,Frontière,,AGT017
EVT0012683,LIV002317,Prise en charge,2022-05-15 06:00,Accra,,AGT016
EVT0012684,LIV002317,Départ entrepôt,2022-05-16 03:00,Dakar,,AGT007
EVT0012685,LIV002317,Passage frontière,2022-05-16 20:00,Douala,,AGT023
EVT0012686,LIV010696,Prise en charge,2023-06-30 17:00,Frontière,,AGT008
EVT0012687,LIV010696,Départ entrepôt,2023-07-02 02:00,Dakar,,AGT024
EVT0012688,LIV010696,Passage frontière,2023-07-02 14:00,Ouagadougou,,AGT015
EVT0012689,LIV010696,Arrivée entrepôt transit,2023-07-03 07:00,Bamako,,AGT014
EVT0012690,LIV006625,Prise en charge,2022-06-03 02:00,Abidjan,,AGT002
EVT0012691,LIV006625,Départ entrepôt,2022-06-03 06:00,Dakar,,AGT013
EVT0012692,LIV006625,Passage frontière,2022-06-03 10:00,Accra,,AGT015
EVT0012693,LIV010598,Prise en charge,2022-11-08 08:00,Douala,,AGT007
EVT0012694,LIV010598,Départ entrepôt,2022-11-09 04:00,Ouagadougou,,AGT017
EVT0012695,LIV010598,Passage frontière,2022-11-10 08:00,Bamako,,AGT022
EVT0012696,LIV010086,Prise en charge,2023-09-27 01:00,Dakar,,AGT016
EVT0012697,LIV010086,Départ entrepôt,2023-09-27 09:00,Douala,,AGT012
EVT0012698,LIV010086,Passage frontière,2023-09-28 19:00,Dakar,,AGT004
EVT0012699,LIV010086,Arrivée entrepôt transit,2023-09-29 00:00,Douala,,AGT006
EVT0012700,LIV010086,Départ entrepôt transit,2023-09-29 04:00,Bamako,,AGT019
EVT0012701,LIV013008,Prise en charge,2022-06-21 08:00,Bamako,,AGT015
EVT0012702,LIV013008,Départ entrepôt,2022-06-22 02:00,Abidjan,,AGT022
EVT0012703,LIV013008,Passage frontière,2022-06-23 05:00,Abidjan,,AGT016
EVT0012704,LIV002459,Prise en charge,2022-12-05 18:00,Accra,,AGT015
EVT0012705,LIV002459,Départ entrepôt,2022-12-06 12:00,Abidjan,,AGT005
EVT0012706,LIV002459,Passage frontière,2022-12-07 22:00,Dakar,,AGT009
EVT0012707,LIV005354,Prise en charge,2023-06-01 23:00,Bamako,,AGT011
EVT0012708,LIV005354,Départ entrepôt,2023-06-02 06:00,Frontière,,AGT006
EVT0012709,LIV005408,Prise en charge,2023-11-15 03:00,Bamako,,AGT021
EVT0012710,LIV005408,Départ entrepôt,2023-11-15 08:00,Bamako,,AGT005
EVT0012711,LIV005408,Passage frontière,2023-11-16 14:00,Bamako,,AGT023
EVT0012712,LIV005408,Arrivée entrepôt transit,2023-11-16 19:00,Abidjan,,AGT020
EVT0012713,LIV005408,Départ entrepôt transit,2023-11-17 02:00,Accra,,AGT005
EVT0012714,LIV014493,Prise en charge,2022-06-02 10:00,Abidjan,,AGT006
EVT0012715,LIV014493,Départ entrepôt,2022-06-02 21:00,Bamako,,AGT019
EVT0012716,LIV014493,Passage frontière,2022-06-03 18:00,Douala,,AGT006
EVT0012717,LIV013283,Prise en charge,2022-11-26 00:00,Bamako,,AGT014
EVT0012718,LIV013283,Départ entrepôt,2022-11-26 06:00,Dakar,,AGT008
EVT0012719,LIV013283,Passage frontière,2022-11-26 23:00,Abidjan,,AGT011
EVT0012720,LIV005080,Prise en charge,2022-07-05 02:00,Abidjan,,AGT015
EVT0012721,LIV005080,Départ entrepôt,2022-07-06 05:00,Accra,,AGT020
EVT0012722,LIV005080,Passage frontière,2022-07-06 10:00,Dakar,,AGT006
EVT0012723,LIV005080,Arrivée entrepôt transit,2022-07-07 02:00,Abidjan,,AGT018
EVT0012724,LIV005080,Départ entrepôt transit,2022-07-07 09:00,Frontière,,AGT014
EVT0012725,LIV006394,Prise en charge,2023-08-28 22:00,Abidjan,,AGT015
EVT0012726,LIV006394,Départ entrepôt,2023-08-29 23:00,Abidjan,,AGT006
EVT0012727,LIV009603,Prise en charge,2022-12-13 18:00,Abidjan,,AGT002
EVT0012728,LIV009603,Départ entrepôt,2022-12-15 02:00,Bamako,,AGT021
EVT0012729,LIV009603,Passage frontière,2022-12-16 09:00,Accra,,AGT021
EVT0012730,LIV009603,Arrivée entrepôt transit,2022-12-17 11:00,Bamako,,AGT023
EVT0012731,LIV008501,Prise en charge,2022-07-17 00:00,Douala,,AGT022
EVT0012732,LIV008501,Départ entrepôt,2022-07-18 01:00,Abidjan,,AGT019
EVT0012733,LIV008501,Passage frontière,2022-07-19 02:00,Bamako,,AGT025
EVT0012734,LIV008501,Arrivée entrepôt transit,2022-07-19 12:00,Douala,,AGT011
EVT0012735,LIV008501,Départ entrepôt transit,2022-07-19 18:00,Douala,,AGT020
EVT0012736,LIV010608,Prise en charge,2023-04-18 15:00,Dakar,,AGT013
EVT0012737,LIV010608,Départ entrepôt,2023-04-19 21:00,Bamako,,AGT010
EVT0012738,LIV010608,Passage frontière,2023-04-21 02:00,Dakar,,AGT015
EVT0012739,LIV010608,Arrivée entrepôt transit,2023-04-21 17:00,Bamako,,AGT014
EVT0012740,LIV010608,Départ entrepôt transit,2023-04-22 18:00,Abidjan,,AGT018
EVT0012741,LIV008024,Prise en charge,2022-09-30 22:00,Frontière,,AGT023
EVT0012742,LIV008024,Départ entrepôt,2022-10-01 10:00,Abidjan,,AGT010
EVT0012743,LIV013497,Prise en charge,2022-05-13 21:00,Frontière,,AGT022
EVT0012744,LIV013497,Départ entrepôt,2022-05-14 21:00,Abidjan,,AGT022
EVT0012745,LIV013497,Passage frontière,2022-05-15 17:00,Accra,,AGT005
EVT0012746,LIV001865,Prise en charge,2022-06-01 11:00,Accra,,AGT009
EVT0012747,LIV001865,Départ entrepôt,2022-06-02 03:00,Douala,,AGT020
EVT0012748,LIV011309,Prise en charge,2023-04-11 22:00,Abidjan,,AGT014
EVT0012749,LIV011309,Départ entrepôt,2023-04-13 02:00,Accra,,AGT009
EVT0012750,LIV011309,Passage frontière,2023-04-13 08:00,Accra,,AGT018
EVT0012751,LIV003725,Prise en charge,2022-09-12 12:00,Ouagadougou,,AGT023
EVT0012752,LIV003725,Départ entrepôt,2022-09-13 15:00,Bamako,,AGT011
EVT0012753,LIV003725,Passage frontière,2022-09-14 23:00,Douala,,AGT020
EVT0012754,LIV003725,Arrivée entrepôt transit,2022-09-15 07:00,Frontière,,AGT003
EVT0012755,LIV003725,Départ entrepôt transit,2022-09-15 14:00,Accra,,AGT021
EVT0012756,LIV003822,Prise en charge,2023-09-11 13:00,Accra,,AGT010
EVT0012757,LIV003822,Départ entrepôt,2023-09-11 22:00,Bamako,,AGT015
EVT0012758,LIV003822,Passage frontière,2023-09-12 17:00,Ouagadougou,,AGT019
EVT0012759,LIV003822,Arrivée entrepôt transit,2023-09-14 01:00,Bamako,,AGT020
EVT0012760,LIV003822,Départ entrepôt transit,2023-09-15 01:00,Dakar,,AGT015
EVT0012761,LIV008737,Prise en charge,2022-07-30 07:00,Abidjan,,AGT006
EVT0012762,LIV008737,Départ entrepôt,2022-07-31 04:00,Bamako,,AGT007
EVT0012763,LIV008737,Passage frontière,2022-07-31 15:00,Accra,,AGT024
EVT0012764,LIV008737,Arrivée entrepôt transit,2022-08-01 12:00,Douala,,AGT022
EVT0012765,LIV008737,Départ entrepôt transit,2022-08-02 01:00,Douala,,AGT008
EVT0012766,LIV001146,Prise en charge,2022-11-11 21:00,Accra,,AGT001
EVT0012767,LIV001146,Départ entrepôt,2022-11-12 19:00,Abidjan,,AGT016
EVT0012768,LIV001146,Passage frontière,2022-11-13 11:00,Accra,,AGT012
EVT0012769,LIV001146,Arrivée entrepôt transit,2022-11-13 19:00,Frontière,,AGT017
EVT0012770,LIV001146,Départ entrepôt transit,2022-11-15 03:00,Douala,,AGT013
EVT0012771,LIV006926,Prise en charge,2023-07-01 12:00,Frontière,,AGT002
EVT0012772,LIV006926,Départ entrepôt,2023-07-02 06:00,Ouagadougou,,AGT024
EVT0012773,LIV006926,Passage frontière,2023-07-02 20:00,Accra,,AGT007
EVT0012774,LIV014436,Prise en charge,2023-01-21 11:00,Dakar,,AGT012
EVT0012775,LIV014436,Départ entrepôt,2023-01-22 15:00,Accra,,AGT006
EVT0012776,LIV014436,Passage frontière,2023-01-22 23:00,Dakar,,AGT008
EVT0012777,LIV014436,Arrivée entrepôt transit,2023-01-23 03:00,Abidjan,,AGT018
EVT0012778,LIV013352,Prise en charge,2022-09-08 12:00,Frontière,,AGT019
EVT0012779,LIV013352,Départ entrepôt,2022-09-09 14:00,Frontière,,AGT019
EVT0012780,LIV013352,Passage frontière,2022-09-10 01:00,Douala,,AGT008
EVT0012781,LIV013352,Arrivée entrepôt transit,2022-09-10 14:00,Ouagadougou,,AGT010
EVT0012782,LIV000734,Prise en charge,2022-11-21 04:00,Accra,,AGT001
EVT0012783,LIV000734,Départ entrepôt,2022-11-21 08:00,Bamako,,AGT018
EVT0012784,LIV000734,Passage frontière,2022-11-21 12:00,Frontière,,AGT011
EVT0012785,LIV008979,Prise en charge,2022-08-26 17:00,Accra,,AGT021
EVT0012786,LIV008979,Départ entrepôt,2022-08-26 23:00,Ouagadougou,,AGT007
EVT0012787,LIV008979,Passage frontière,2022-08-27 04:00,Dakar,,AGT009
EVT0012788,LIV008979,Arrivée entrepôt transit,2022-08-27 12:00,Frontière,,AGT008
EVT0012789,LIV008979,Départ entrepôt transit,2022-08-28 17:00,Douala,,AGT021
EVT0012790,LIV008834,Prise en charge,2023-02-14 12:00,Douala,,AGT014
EVT0012791,LIV008834,Départ entrepôt,2023-02-15 09:00,Bamako,,AGT022
EVT0012792,LIV008834,Passage frontière,2023-02-16 17:00,Frontière,,AGT024
EVT0012793,LIV007066,Prise en charge,2022-05-26 05:00,Ouagadougou,,AGT016
EVT0012794,LIV007066,Départ entrepôt,2022-05-26 11:00,Accra,,AGT002
EVT0012795,LIV007066,Passage frontière,2022-05-26 16:00,Accra,,AGT009
EVT0012796,LIV007066,Arrivée entrepôt transit,2022-05-27 20:00,Abidjan,,AGT009
EVT0012797,LIV007066,Départ entrepôt transit,2022-05-28 15:00,Dakar,,AGT015
EVT0012798,LIV003283,Prise en charge,2022-09-19 21:00,Ouagadougou,,AGT019
EVT0012799,LIV003283,Départ entrepôt,2022-09-20 06:00,Ouagadougou,,AGT022
EVT0012800,LIV002458,Prise en charge,2023-04-16 23:00,Douala,,AGT007
EVT0012801,LIV002458,Départ entrepôt,2023-04-18 03:00,Bamako,,AGT015
EVT0012802,LIV002458,Passage frontière,2023-04-18 12:00,Ouagadougou,,AGT024
EVT0012803,LIV002458,Arrivée entrepôt transit,2023-04-19 16:00,Dakar,,AGT017
EVT0012804,LIV002458,Départ entrepôt transit,2023-04-21 01:00,Accra,,AGT006
EVT0012805,LIV009972,Prise en charge,2022-07-01 02:00,Accra,,AGT023
EVT0012806,LIV009972,Départ entrepôt,2022-07-02 13:00,Frontière,,AGT010
EVT0012807,LIV007308,Prise en charge,2022-02-27 20:00,Douala,,AGT017
EVT0012808,LIV007308,Départ entrepôt,2022-03-01 03:00,Accra,,AGT004
EVT0012809,LIV014528,Prise en charge,2023-12-31 22:00,Frontière,,AGT018
EVT0012810,LIV014528,Départ entrepôt,2024-01-02 09:00,Douala,,AGT003
EVT0012811,LIV014528,Passage frontière,2024-01-03 06:00,Dakar,,AGT016
EVT0012812,LIV014141,Prise en charge,2023-07-17 18:00,Ouagadougou,,AGT003
EVT0012813,LIV014141,Départ entrepôt,2023-07-18 14:00,Abidjan,,AGT024
EVT0012814,LIV014141,Passage frontière,2023-07-20 02:00,Bamako,,AGT016
EVT0012815,LIV014141,Arrivée entrepôt transit,2023-07-20 17:00,Accra,,AGT007
EVT0012816,LIV007625,Prise en charge,2023-05-12 15:00,Abidjan,,AGT021
EVT0012817,LIV007625,Départ entrepôt,2023-05-13 05:00,Dakar,,AGT007
EVT0012818,LIV007625,Passage frontière,2023-05-13 23:00,Bamako,,AGT019
EVT0012819,LIV007625,Arrivée entrepôt transit,2023-05-14 13:00,Abidjan,,AGT011
EVT0012820,LIV012097,Prise en charge,2023-10-02 04:00,Accra,,AGT023
EVT0012821,LIV012097,Départ entrepôt,2023-10-02 15:00,Dakar,,AGT005
EVT0012822,LIV011209,Prise en charge,2023-11-02 21:00,Bamako,,AGT009
EVT0012823,LIV011209,Départ entrepôt,2023-11-03 23:00,Accra,,AGT015
EVT0012824,LIV008479,Prise en charge,2022-05-04 21:00,Abidjan,,AGT024
EVT0012825,LIV008479,Départ entrepôt,2022-05-06 06:00,Ouagadougou,,AGT023
EVT0012826,LIV008479,Passage frontière,2022-05-07 10:00,Accra,,AGT001
EVT0012827,LIV008479,Arrivée entrepôt transit,2022-05-08 08:00,Douala,,AGT014
EVT0012828,LIV008479,Départ entrepôt transit,2022-05-09 02:00,Bamako,,AGT003
EVT0012829,LIV006093,Prise en charge,2022-04-07 05:00,Ouagadougou,,AGT024
EVT0012830,LIV006093,Départ entrepôt,2022-04-08 04:00,Douala,,AGT015
EVT0012831,LIV004368,Prise en charge,2023-02-13 11:00,Frontière,,AGT022
EVT0012832,LIV004368,Départ entrepôt,2023-02-14 19:00,Frontière,,AGT013
EVT0012833,LIV004368,Passage frontière,2023-02-15 22:00,Frontière,,AGT016
EVT0012834,LIV004368,Arrivée entrepôt transit,2023-02-17 05:00,Accra,,AGT013
EVT0012835,LIV004368,Départ entrepôt transit,2023-02-18 01:00,Accra,,AGT013
EVT0012836,LIV007874,Prise en charge,2023-07-06 02:00,Dakar,,AGT001
EVT0012837,LIV007874,Départ entrepôt,2023-07-07 14:00,Ouagadougou,,AGT024
EVT0012838,LIV004623,Prise en charge,2022-05-22 12:00,Bamako,,AGT014
EVT0012839,LIV004623,Départ entrepôt,2022-05-23 11:00,Douala,,AGT011
EVT0012840,LIV004623,Passage frontière,2022-05-24 02:00,Abidjan,,AGT016
EVT0012841,LIV004623,Arrivée entrepôt transit,2022-05-25 05:00,Abidjan,,AGT010
EVT0012842,LIV008862,Prise en charge,2022-09-02 12:00,Bamako,,AGT018
EVT0012843,LIV008862,Départ entrepôt,2022-09-04 00:00,Accra,,AGT005
EVT0012844,LIV008862,Passage frontière,2022-09-05 09:00,Douala,,AGT010
EVT0012845,LIV008862,Arrivée entrepôt transit,2022-09-06 06:00,Dakar,,AGT006
EVT0012846,LIV008862,Départ entrepôt transit,2022-09-06 10:00,Accra,,AGT003
EVT0012847,LIV012668,Prise en charge,2022-01-18 06:00,Accra,,AGT020
EVT0012848,LIV012668,Départ entrepôt,2022-01-18 20:00,Bamako,,AGT018
EVT0012849,LIV012668,Passage frontière,2022-01-20 05:00,Frontière,,AGT022
EVT0012850,LIV012668,Arrivée entrepôt transit,2022-01-20 23:00,Ouagadougou,,AGT017
EVT0012851,LIV007279,Prise en charge,2022-05-28 21:00,Abidjan,,AGT002
EVT0012852,LIV007279,Départ entrepôt,2022-05-30 01:00,Frontière,,AGT016
EVT0012853,LIV007279,Passage frontière,2022-05-30 13:00,Douala,,AGT014
EVT0012854,LIV007279,Arrivée entrepôt transit,2022-05-31 20:00,Dakar,,AGT019
EVT0012855,LIV007279,Départ entrepôt transit,2022-06-01 02:00,Dakar,,AGT006
EVT0012856,LIV014958,Prise en charge,2022-10-25 20:00,Dakar,,AGT002
EVT0012857,LIV014958,Départ entrepôt,2022-10-26 12:00,Abidjan,,AGT018
EVT0012858,LIV014600,Prise en charge,2023-11-01 19:00,Dakar,,AGT001
EVT0012859,LIV014600,Départ entrepôt,2023-11-02 04:00,Abidjan,,AGT004
EVT0012860,LIV014600,Passage frontière,2023-11-03 16:00,Douala,,AGT022
EVT0012861,LIV005557,Prise en charge,2022-05-15 20:00,Bamako,,AGT018
EVT0012862,LIV005557,Départ entrepôt,2022-05-16 20:00,Douala,,AGT017
EVT0012863,LIV008615,Prise en charge,2022-06-16 00:00,Douala,,AGT005
EVT0012864,LIV008615,Départ entrepôt,2022-06-16 22:00,Douala,,AGT005
EVT0012865,LIV008615,Passage frontière,2022-06-18 03:00,Abidjan,,AGT011
EVT0012866,LIV008615,Arrivée entrepôt transit,2022-06-18 11:00,Douala,,AGT007
EVT0012867,LIV008615,Départ entrepôt transit,2022-06-19 17:00,Bamako,,AGT015
EVT0012868,LIV005949,Prise en charge,2022-06-04 02:00,Accra,,AGT023
EVT0012869,LIV005949,Départ entrepôt,2022-06-04 19:00,Douala,,AGT003
EVT0012870,LIV005949,Passage frontière,2022-06-06 03:00,Bamako,,AGT018
EVT0012871,LIV005949,Arrivée entrepôt transit,2022-06-06 19:00,Ouagadougou,,AGT017
EVT0012872,LIV010138,Prise en charge,2022-12-15 09:00,Ouagadougou,,AGT008
EVT0012873,LIV010138,Départ entrepôt,2022-12-16 10:00,Douala,,AGT013
EVT0012874,LIV010138,Passage frontière,2022-12-17 17:00,Bamako,,AGT014
EVT0012875,LIV010138,Arrivée entrepôt transit,2022-12-18 12:00,Ouagadougou,,AGT007
EVT0012876,LIV010138,Départ entrepôt transit,2022-12-19 14:00,Ouagadougou,,AGT024
EVT0012877,LIV013595,Prise en charge,2023-03-16 08:00,Accra,,AGT021
