alerte_id,livraison_id,client_id,transporteur_id,type_alerte,date_alerte,delai_retard_jours,penalite_estimee_fcfa,niveau_urgence,traitee
ALT03135,LIV002503,CLI013,TRP02,SLA Breach,2023-03-14 02:00,2.2,59,Moyen,1
ALT03136,LIV014437,CLI029,TRP05,Escalade client,2022-06-27 10:00,0.8,36,Moyen,1
ALT03137,LIV005386,CLI015,TRP11,Escalade client,2022-05-26 12:00,11.1,0,Élevé,1
ALT03138,LIV013055,CLI004,TRP03,Escalade client,2023-02-14 04:00,3.4,1,Élevé,1
ALT03139,LIV011491,CLI001,TRP09,SLA Breach,2022-12-28 09:00,0.5,1,Moyen,1
ALT03140,LIV014268,CLI012,TRP01,Escalade client,2023-07-13 04:00,0.6,0,Moyen,0
ALT03141,LIV014887,CLI017,TRP14,SLA Breach,2023-07-05 11:00,2.6,0,Moyen,1
ALT03142,LIV002182,CLI001,TRP10,Retard critique,2022-07-20 11:00,1.3,44,Moyen,0
ALT03143,LIV001515,CLI010,TRP02,Retard critique,2022-11-30 12:00,1.4,52,Moyen,0
ALT03144,LIV005606,CLI004,TRP06,Retard critique,2023-06-21 07:00,5.3,48,Critique,0
ALT03145,LIV011952,CLI002,TRP09,Escalade client,2023-09-06 08:00,1.1,0,Moyen,1
ALT03146,LIV011141,CLI027,TRP05,SLA Breach,2022-01-18 04:00,7.7,0,Élevé,0
ALT03147,LIV012913,CLI009,TRP02,SLA Breach,2022-04-02 09:00,1.4,0,Moyen,1
ALT03148,LIV004025,CLI009,TRP05,Escalade client,2022-09-01 02:00,3.3,0,Élevé,1
ALT03149,LIV012780,CLI022,TRP10,Escalade client,2022-11-15 03:00,0.5,0,Moyen,1
ALT03150,LIV008767,CLI006,TRP14,Retard critique,2022-12-03 12:00,0.9,0,Moyen,1
ALT03151,LIV009448,CLI020,TRP13,SLA Breach,2022-12-10 06:00,16.4,0,Élevé,1
ALT03152,LIV002739,CLI025,TRP05,Escalade client,2022-05-29 05:00,4.6,0,Élevé,0
ALT03153,LIV004525,CLI001,TRP14,Escalade client,2022-04-21 09:00,11.1,314,Critique,1
ALT03154,LIV014436,CLI008,TRP04,SLA Breach,2023-01-24 03:00,11.0,6,Critique,0
ALT03155,LIV003244,CLI009,TRP02,SLA Breach,2022-03-29 08:00,8.4,0,Élevé,0
ALT03156,LIV012486,CLI024,TRP05,Escalade client,2023-09-07 06:00,2.0,91,Moyen,0
ALT03157,LIV013904,CLI001,TRP04,SLA Breach,2022-06-15 08:00,3.2,1,Élevé,0
ALT03158,LIV014283,CLI021,TRP08,Retard critique,2023-01-24 12:00,7.0,187,Élevé,1
ALT03159,LIV004685,CLI010,TRP12,Retard critique,2022-07-14 08:00,9.5,166,Élevé,0
ALT03160,LIV012699,CLI004,TRP06,Escalade client,2022-04-06 10:00,4.1,19,Élevé,1
ALT03161,LIV002604,CLI002,TRP03,SLA Breach,2022-12-26 07:00,16.8,0,Critique,1
ALT03162,LIV002498,CLI001,TRP09,Escalade client,2022-11-17 09:00,12.0,29,Élevé,1
ALT03163,LIV003346,CLI009,TRP13,Retard critique,2023-07-20 01:00,7.9,0,Élevé,1
ALT03164,LIV008158,CLI010,TRP10,SLA Breach,2023-01-07 03:00,0.4,42,Moyen,1
ALT03165,LIV001164,CLI022,TRP12,Escalade client,2023-05-07 07:00,0.7,0,Moyen,1
ALT03166,LIV007201,CLI004,TRP11,Escalade client,2022-02-15 01:00,1.9,21,Moyen,1
ALT03167,LIV011301,CLI021,TRP02,Escalade client,2022-07-27 12:00,20.5,39,Élevé,1
ALT03168,LIV004184,CLI001,TRP02,SLA Breach,2023-04-02 09:00,2.2,8,Moyen,1
ALT03169,LIV013949,CLI018,TRP07,Retard critique,2022-01-07 08:00,9.5,540,Élevé,0
ALT03170,LIV012842,CLI012,TRP05,SLA Breach,2022-02-05 03:00,0.7,0,Moyen,1
ALT03171,LIV006487,CLI001,TRP03,Retard critique,2022-05-08 08:00,8.2,476,Critique,1
ALT03172,LIV014351,CLI012,TRP06,SLA Breach,2022-09-14 12:00,7.3,0,Élevé,0
ALT03173,LIV009617,CLI002,TRP05,Retard critique,2023-06-29 03:00,0.7,0,Moyen,1
ALT03174,LIV008955,CLI018,TRP03,Retard critique,2022-11-17 06:00,9.0,119,Élevé,1
ALT03175,LIV003448,CLI002,TRP02,SLA Breach,2022-11-12 07:00,5.7,0,Critique,0
ALT03176,LIV001912,CLI012,TRP06,Retard critique,2024-01-04 04:00,1.0,0,Moyen,1
ALT03177,LIV014282,CLI010,TRP09,Escalade client,2023-10-11 06:00,7.5,122,Élevé,0
ALT03178,LIV012861,CLI016,TRP09,Retard critique,2022-04-29 08:00,9.8,0,Élevé,0
ALT03179,LIV002266,CLI001,TRP08,Retard critique,2022-06-24 07:00,0.8,138,Moyen,1
ALT03180,LIV007627,CLI002,TRP06,SLA Breach,2023-03-15 06:00,1.0,0,Moyen,0
ALT03181,LIV002888,CLI022,TRP10,Retard critique,2022-03-14 03:00,8.6,0,Critique,1
ALT03182,LIV002552,CLI003,TRP06,Retard critique,2023-10-12 02:00,0.4,5,Moyen,0
ALT03183,LIV003371,CLI016,TRP14,Escalade client,2022-02-16 06:00,1.9,0,Moyen,1
ALT03184,LIV001326,CLI006,TRP03,SLA Breach,2022-06-29 07:00,4.9,0,Élevé,1
ALT03185,LIV002807,CLI012,TRP09,Retard critique,2022-05-05 08:00,4.7,0,Élevé,1
ALT03186,LIV002877,CLI018,TRP02,SLA Breach,2023-10-22 09:00,1.6,1,Moyen,1
ALT03187,LIV014564,CLI007,TRP06,Retard critique,2023-09-27 06:00,0.7,0,Moyen,1
ALT03188,LIV009418,CLI013,TRP08,Escalade client,2023-10-05 09:00,4.2,88,Élevé,1
ALT03189,LIV005793,CLI008,TRP14,SLA Breach,2023-11-11 06:00,7.4,161,Élevé,1
ALT03190,LIV012155,CLI001,TRP02,Escalade client,2022-09-20 07:00,20.4,5,Élevé,1
ALT03191,LIV007602,CLI001,TRP09,Retard critique,2022-04-20 07:00,7.3,29,Élevé,1
ALT03192,LIV000162,CLI005,TRP07,SLA Breach,2022-02-14 06:00,1.3,0,Moyen,1
ALT03193,LIV010409,CLI006,TRP03,SLA Breach,2023-02-02 05:00,18.4,0,Critique,1
ALT03194,LIV004932,CLI012,TRP05,Escalade client,2023-11-23 03:00,1.9,0,Moyen,1
ALT03195,LIV011902,CLI008,TRP08,SLA Breach,2023-12-30 09:00,7.0,100,Élevé,1
ALT03196,LIV014821,CLI008,TRP06,SLA Breach,2022-11-05 11:00,2.4,3,Moyen,1
ALT03197,LIV013389,CLI013,TRP09,Retard critique,2023-02-06 04:00,5.5,60,Élevé,1
ALT03198,LIV007207,CLI017,TRP05,SLA Breach,2022-12-26 01:00,9.8,0,Critique,1
ALT03199,LIV013350,CLI024,TRP13,SLA Breach,2022-01-11 12:00,12.0,35,Élevé,1
ALT03200,LIV008363,CLI001,TRP07,Retard critique,2023-12-14 09:00,6.8,67,Élevé,1
ALT03201,LIV002757,CLI030,TRP12,SLA Breach,2023-06-12 07:00,15.9,0,Critique,1
ALT03202,LIV011392,CLI009,TRP08,SLA Breach,2022-04-07 05:00,15.9,0,Élevé,1
ALT03203,LIV011852,CLI006,TRP05,Escalade client,2022-02-14 08:00,8.3,0,Élevé,0
ALT03204,LIV010706,CLI015,TRP11,Escalade client,2022-03-27 04:00,4.3,0,Élevé,0
ALT03205,LIV012770,CLI024,TRP03,SLA Breach,2023-09-28 09:00,2.4,1,Moyen,1
ALT03206,LIV006750,CLI029,TRP13,Retard critique,2022-10-06 12:00,3.4,52,Élevé,1
ALT03207,LIV012039,CLI027,TRP05,Escalade client,2023-11-15 01:00,2.1,0,Moyen,0
ALT03208,LIV012887,CLI001,TRP06,SLA Breach,2022-06-23 03:00,15.9,150,Critique,1
ALT03209,LIV013520,CLI015,TRP07,SLA Breach,2023-07-11 03:00,7.2,0,Critique,1
ALT03210,LIV002430,CLI009,TRP06,Retard critique,2023-10-08 01:00,5.4,0,Élevé,1
ALT03211,LIV002761,CLI003,TRP02,Retard critique,2023-01-03 10:00,3.9,50,Élevé,1
ALT03212,LIV000505,CLI006,TRP06,SLA Breach,2022-01-20 09:00,4.6,0,Élevé,1
ALT03213,LIV010016,CLI030,TRP05,Escalade client,2023-10-29 02:00,3.4,0,Élevé,1
ALT03214,LIV010172,CLI012,TRP06,SLA Breach,2023-11-03 04:00,4.9,0,Élevé,0
ALT03215,LIV005351,CLI001,TRP09,Escalade client,2023-04-23 08:00,2.1,20,Moyen,1
ALT03216,LIV005774,CLI025,TRP03,Escalade client,2022-10-30 03:00,0.2,0,Moyen,0
ALT03217,LIV009022,CLI015,TRP08,Escalade client,2022-01-31 02:00,17.7,0,Élevé,0
ALT03218,LIV014692,CLI025,TRP11,Retard critique,2023-08-21 03:00,15.4,0,Critique,0
ALT03219,LIV005169,CLI018,TRP07,Escalade client,2023-11-03 07:00,12.5,279,Élevé,0
ALT03220,LIV014739,CLI011,TRP11,Retard critique,2022-01-10 05:00,3.6,0,Élevé,1
ALT03221,LIV003773,CLI009,TRP01,Retard critique,2023-05-06 02:00,0.7,0,Moyen,0
ALT03222,LIV011567,CLI012,TRP02,SLA Breach,2023-04-20 01:00,14.8,0,Critique,0
ALT03223,LIV000602,CLI008,TRP12,SLA Breach,2024-01-02 11:00,0.7,11,Moyen,0
ALT03224,LIV002590,CLI006,TRP06,SLA Breach,2023-09-08 11:00,10.3,0,Élevé,1
ALT03225,LIV006624,CLI026,TRP12,SLA Breach,2022-01-20 08:00,2.1,0,Moyen,1
ALT03226,LIV004918,CLI026,TRP09,Retard critique,2023-05-21 03:00,0.7,0,Moyen,1
ALT03227,LIV010536,CLI016,TRP05,Retard critique,2022-09-08 04:00,5.0,0,Élevé,1
ALT03228,LIV014501,CLI002,TRP10,Retard critique,2023-08-25 06:00,5.1,0,Élevé,1
ALT03229,LIV003544,CLI017,TRP12,Retard critique,2022-07-13 09:00,1.5,0,Moyen,1
ALT03230,LIV005595,CLI013,TRP01,Retard critique,2023-08-17 11:00,14.6,239,Critique,1
ALT03231,LIV001782,CLI015,TRP12,Retard critique,2023-11-13 11:00,0.2,0,Moyen,1
ALT03232,LIV002858,CLI001,TRP06,Escalade client,2022-07-15 08:00,3.3,30,Élevé,1
ALT03233,LIV012424,CLI014,TRP09,Retard critique,2022-04-15 11:00,9.7,0,Élevé,1
ALT03234,LIV010090,CLI027,TRP06,Escalade client,2022-06-03 10:00,4.8,0,Élevé,1
ALT03235,LIV004539,CLI016,TRP12,SLA Breach,2022-09-30 04:00,6.6,0,Élevé,1
ALT03236,LIV006766,CLI012,TRP11,Retard critique,2022-07-27 07:00,0.1,0,Moyen,0
ALT03237,LIV007956,CLI019,TRP05,SLA Breach,2022-08-12 10:00,5.9,0,Critique,0
ALT03238,LIV009888,CLI008,TRP06,Escalade client,2022-06-16 05:00,14.6,30,Élevé,1
ALT03239,LIV002649,CLI024,TRP02,SLA Breach,2022-01-10 05:00,1.7,7,Moyen,1
ALT03240,LIV012496,CLI013,TRP06,Escalade client,2023-09-15 08:00,2.8,45,Moyen,0
ALT03241,LIV005790,CLI002,TRP06,SLA Breach,2022-08-17 12:00,2.3,0,Moyen,0
ALT03242,LIV012024,CLI030,TRP02,Escalade client,2022-09-09 10:00,9.4,0,Élevé,1
ALT03243,LIV014832,CLI008,TRP12,Retard critique,2023-04-02 08:00,1.8,1,Moyen,1
ALT03244,LIV000815,CLI008,TRP08,SLA Breach,2023-12-10 07:00,1.9,107,Moyen,0
ALT03245,LIV006797,CLI029,TRP05,SLA Breach,2023-12-06 02:00,8.7,133,Critique,0
ALT03246,LIV005851,CLI011,TRP13,SLA Breach,2023-06-01 08:00,3.2,0,Élevé,1
ALT03247,LIV014009,CLI008,TRP05,Retard critique,2022-08-18 09:00,1.4,16,Moyen,0
ALT03248,LIV010761,CLI028,TRP05,SLA Breach,2023-08-27 08:00,4.5,0,Élevé,0
ALT03249,LIV006520,CLI010,TRP14,Escalade client,2022-03-23 01:00,9.9,46,Élevé,1
ALT03250,LIV003562,CLI016,TRP13,Retard critique,2022-03-13 06:00,6.3,0,Élevé,1
ALT03251,LIV002648,CLI025,TRP14,Escalade client,2023-03-06 01:00,0.4,0,Moyen,0
ALT03252,LIV005537,CLI016,TRP10,Retard critique,2023-01-07 11:00,5.4,0,Élevé,1
ALT03253,LIV007654,CLI024,TRP11,SLA Breach,2022-10-25 02:00,5.7,28,Élevé,1
ALT03254,LIV008087,CLI016,TRP04,Retard critique,2023-12-17 06:00,3.7,0,Élevé,0
ALT03255,LIV013093,CLI008,TRP13,SLA Breach,2022-03-30 02:00,3.5,8,Élevé,1
ALT03256,LIV004460,CLI013,TRP10,Escalade client,2022-11-19 09:00,8.9,7,Élevé,1
ALT03257,LIV010687,CLI024,TRP06,SLA Breach,2023-01-02 04:00,0.3,20,Moyen,0
ALT03258,LIV013613,CLI024,TRP06,Escalade client,2023-09-24 08:00,6.8,71,Élevé,0
ALT03259,LIV009358,CLI016,TRP10,Escalade client,2022-03-12 04:00,14.0,0,Critique,1
ALT03260,LIV008868,CLI007,TRP02,Retard critique,2022-10-24 06:00,23.2,0,Critique,1
ALT03261,LIV006454,CLI005,TRP01,Retard critique,2022-02-01 06:00,0.1,0,Moyen,1
ALT03262,LIV002278,CLI006,TRP03,SLA Breach,2023-04-07 08:00,7.4,0,Élevé,1
ALT03263,LIV011119,CLI004,TRP10,Retard critique,2022-08-13 08:00,12.8,16,Critique,0
ALT03264,LIV011290,CLI009,TRP12,SLA Breach,2022-06-01 07:00,1.5,0,Moyen,1
ALT03265,LIV003819,CLI009,TRP01,Retard critique,2022-12-05 01:00,0.3,0,Moyen,1
ALT03266,LIV009532,CLI015,TRP05,Escalade client,2022-01-24 07:00,2.1,0,Moyen,1
ALT03267,LIV004898,CLI008,TRP06,Escalade client,2023-07-17 12:00,22.0,6,Critique,1
ALT03268,LIV001096,CLI018,TRP09,Escalade client,2022-05-13 12:00,31.1,393,Élevé,0
ALT03269,LIV008437,CLI009,TRP06,SLA Breach,2023-07-04 09:00,1.9,0,Moyen,1
ALT03270,LIV008755,CLI009,TRP09,Escalade client,2022-06-17 01:00,17.8,0,Critique,1
ALT03271,LIV014891,CLI006,TRP04,Retard critique,2023-07-21 04:00,1.3,0,Moyen,1
ALT03272,LIV014189,CLI027,TRP08,SLA Breach,2022-12-23 01:00,0.7,0,Moyen,1
ALT03273,LIV008379,CLI015,TRP11,SLA Breach,2022-02-10 02:00,1.6,0,Moyen,1
ALT03274,LIV000912,CLI003,TRP03,Escalade client,2023-08-04 08:00,17.5,10,Élevé,1
ALT03275,LIV005602,CLI029,TRP02,SLA Breach,2023-07-09 05:00,3.9,110,Élevé,1
ALT03276,LIV002880,CLI030,TRP04,Escalade client,2022-08-09 03:00,1.8,0,Moyen,1
ALT03277,LIV008239,CLI014,TRP12,SLA Breach,2023-06-11 05:00,10.3,0,Élevé,1
ALT03278,LIV012280,CLI001,TRP11,Escalade client,2022-01-17 07:00,14.4,74,Élevé,0
ALT03279,LIV005532,CLI008,TRP03,Retard critique,2023-12-23 12:00,9.8,7,Élevé,1
ALT03280,LIV004665,CLI008,TRP12,Retard critique,2023-09-21 05:00,1.9,17,Moyen,1
ALT03281,LIV002690,CLI008,TRP10,Retard critique,2022-10-31 05:00,11.4,77,Élevé,1
ALT03282,LIV006284,CLI005,TRP11,Retard critique,2023-11-04 09:00,2.4,0,Moyen,1
ALT03283,LIV000067,CLI010,TRP06,Escalade client,2023-12-30 07:00,0.9,4,Moyen,1
ALT03284,LIV005303,CLI001,TRP03,Escalade client,2023-06-03 01:00,0.7,25,Moyen,1
ALT03285,LIV004187,CLI002,TRP08,SLA Breach,2023-08-06 02:00,6.0,0,Critique,1
ALT03286,LIV011919,CLI009,TRP05,Retard critique,2023-05-19 06:00,2.0,0,Moyen,1
ALT03287,LIV010881,CLI006,TRP13,Retard critique,2023-03-22 09:00,22.3,0,Élevé,1
ALT03288,LIV007019,CLI012,TRP01,Retard critique,2022-05-24 07:00,8.0,0,Critique,1
ALT03289,LIV009691,CLI011,TRP05,Escalade client,2023-12-19 06:00,0.8,0,Moyen,1
ALT03290,LIV012215,CLI015,TRP05,SLA Breach,2022-11-17 04:00,3.3,0,Élevé,1
ALT03291,LIV006312,CLI013,TRP10,Escalade client,2023-12-22 02:00,1.8,2,Moyen,1
ALT03292,LIV005958,CLI017,TRP06,Retard critique,2022-04-12 09:00,4.8,0,Élevé,1
ALT03293,LIV001129,CLI025,TRP13,Retard critique,2022-09-01 03:00,8.7,0,Élevé,1
ALT03294,LIV002732,CLI018,TRP03,Retard critique,2023-05-11 09:00,0.1,2,Moyen,1
ALT03295,LIV000230,CLI017,TRP14,Escalade client,2023-11-11 04:00,0.9,0,Moyen,1
ALT03296,LIV003601,CLI015,TRP05,Escalade client,2023-04-09 12:00,6.2,0,Critique,1
ALT03297,LIV013786,CLI008,TRP05,Retard critique,2022-05-14 02:00,23.7,7,Critique,0
ALT03298,LIV000745,CLI014,TRP07,SLA Breach,2023-03-26 04:00,1.7,0,Moyen,1
ALT03299,LIV006361,CLI022,TRP12,Retard critique,2022-11-01 05:00,0.1,0,Moyen,1
ALT03300,LIV001131,CLI025,TRP01,SLA Breach,2022-01-16 06:00,0.1,0,Moyen,1
ALT03301,LIV000566,CLI016,TRP12,Escalade client,2023-04-16 11:00,9.8,0,Critique,1
ALT03302,LIV006630,CLI007,TRP02,Escalade client,2022-03-08 03:00,8.7,0,Critique,1
ALT03303,LIV008663,CLI029,TRP05,Retard critique,2023-11-17 12:00,2.4,71,Moyen,1
ALT03304,LIV007476,CLI027,TRP07,Escalade client,2023-06-11 02:00,8.0,0,Élevé,0
ALT03305,LIV006620,CLI006,TRP07,Retard critique,2023-07-28 12:00,1.2,0,Moyen,1
ALT03306,LIV003440,CLI001,TRP07,Escalade client,2023-11-24 08:00,9.8,414,Élevé,1
ALT03307,LIV000623,CLI001,TRP04,Escalade client,2023-01-21 03:00,17.3,66,Élevé,0
ALT03308,LIV009592,CLI030,TRP13,Escalade client,2022-09-27 08:00,0.4,0,Moyen,0
ALT03309,LIV001508,CLI001,TRP06,Retard critique,2022-04-21 01:00,9.3,91,Élevé,1
ALT03310,LIV013291,CLI006,TRP04,SLA Breach,2022-10-04 01:00,9.5,0,Élevé,1
ALT03311,LIV005775,CLI009,TRP10,Retard critique,2022-03-25 04:00,2.9,0,Moyen,1
ALT03312,LIV012212,CLI015,TRP09,SLA Breach,2022-09-11 10:00,5.9,0,Élevé,0
ALT03313,LIV005856,CLI018,TRP10,Retard critique,2022-09-26 03:00,12.8,458,Élevé,1
ALT03314,LIV001689,CLI001,TRP08,SLA Breach,2023-12-17 01:00,1.8,240,Moyen,1
ALT03315,LIV014875,CLI008,TRP03,Escalade client,2023-11-04 07:00,1.0,8,Moyen,1
ALT03316,LIV005861,CLI027,TRP06,Escalade client,2023-05-06 01:00,4.9,0,Élevé,0
ALT03317,LIV014178,CLI025,TRP05,SLA Breach,2023-03-25 10:00,5.0,0,Élevé,1
ALT03318,LIV010856,CLI006,TRP12,Escalade client,2022-06-14 07:00,0.7,0,Moyen,1
ALT03319,LIV009017,CLI025,TRP03,Escalade client,2023-03-22 02:00,0.3,0,Moyen,0
ALT03320,LIV013719,CLI016,TRP10,Retard critique,2023-01-30 06:00,1.2,0,Moyen,1
ALT03321,LIV008672,CLI018,TRP10,Retard critique,2022-03-15 04:00,14.7,71,Élevé,0
ALT03322,LIV007675,CLI002,TRP03,Retard critique,2023-12-09 01:00,3.2,0,Élevé,1
ALT03323,LIV013377,CLI011,TRP13,SLA Breach,2023-12-10 09:00,8.9,0,Élevé,1
ALT03324,LIV002006,CLI011,TRP08,Retard critique,2023-10-20 02:00,11.9,0,Élevé,1
ALT03325,LIV006516,CLI013,TRP07,Retard critique,2022-11-21 09:00,2.3,151,Moyen,0
ALT03326,LIV011194,CLI018,TRP07,Retard critique,2022-12-10 04:00,0.8,1,Moyen,1
ALT03327,LIV011269,CLI016,TRP01,Escalade client,2023-03-11 03:00,4.9,0,Élevé,0
ALT03328,LIV012103,CLI001,TRP06,Escalade client,2023-03-31 05:00,0.7,7,Moyen,0
ALT03329,LIV010861,CLI015,TRP02,Escalade client,2023-12-07 10:00,9.3,0,Élevé,1
ALT03330,LIV012345,CLI004,TRP12,Retard critique,2023-06-25 09:00,6.2,19,Élevé,1
ALT03331,LIV014517,CLI013,TRP05,SLA Breach,2022-11-05 05:00,1.2,22,Moyen,1
ALT03332,LIV001743,CLI008,TRP01,Retard critique,2022-01-06 11:00,35.1,590,Élevé,0
ALT03333,LIV008354,CLI009,TRP07,Escalade client,2022-04-01 02:00,8.8,0,Élevé,1
ALT03334,LIV004451,CLI007,TRP11,Retard critique,2022-07-15 11:00,2.4,0,Moyen,1
ALT03335,LIV009524,CLI015,TRP03,Escalade client,2023-07-02 06:00,1.3,0,Moyen,1
ALT03336,LIV011656,CLI025,TRP06,Escalade client,2022-02-04 06:00,1.9,0,Moyen,1
ALT03337,LIV007258,CLI012,TRP09,Retard critique,2022-10-10 12:00,13.7,0,Élevé,1
ALT03338,LIV007803,CLI024,TRP06,Escalade client,2023-12-14 07:00,0.8,17,Moyen,1
ALT03339,LIV005572,CLI008,TRP09,Escalade client,2022-05-30 01:00,2.9,1,Moyen,1
ALT03340,LIV009229,CLI024,TRP06,SLA Breach,2023-06-15 09:00,7.2,133,Élevé,1
ALT03341,LIV004720,CLI030,TRP09,Retard critique,2023-10-02 02:00,0.3,0,Moyen,1
ALT03342,LIV001192,CLI012,TRP09,Escalade client,2023-01-14 02:00,0.3,0,Moyen,0
ALT03343,LIV004282,CLI008,TRP06,Escalade client,2022-07-29 12:00,0.2,0,Moyen,1
ALT03344,LIV005720,CLI008,TRP08,Escalade client,2023-04-15 05:00,1.1,59,Moyen,0
ALT03345,LIV010999,CLI017,TRP12,Retard critique,2022-01-29 06:00,2.8,0,Moyen,1
ALT03346,LIV005934,CLI002,TRP05,Retard critique,2022-07-04 11:00,13.1,0,Élevé,1
ALT03347,LIV002019,CLI018,TRP08,Escalade client,2023-08-07 11:00,11.0,209,Élevé,0
ALT03348,LIV001278,CLI015,TRP11,SLA Breach,2022-06-04 05:00,2.0,0,Moyen,1
ALT03349,LIV001280,CLI018,TRP13,SLA Breach,2023-07-15 09:00,0.3,14,Moyen,0
ALT03350,LIV010775,CLI002,TRP05,Retard critique,2023-07-22 05:00,10.5,0,Élevé,1
ALT03351,LIV007549,CLI029,TRP04,Escalade client,2023-09-07 09:00,11.4,114,Critique,1
ALT03352,LIV012113,CLI008,TRP03,Retard critique,2022-05-23 05:00,15.4,181,Élevé,1
ALT03353,LIV006151,CLI008,TRP01,Escalade client,2023-06-18 08:00,0.3,19,Moyen,1
ALT03354,LIV005660,CLI008,TRP03,Escalade client,2023-11-16 01:00,8.2,122,Élevé,1
ALT03355,LIV011363,CLI025,TRP14,SLA Breach,2023-03-27 07:00,7.4,0,Élevé,1
ALT03356,LIV002012,CLI030,TRP08,Escalade client,2023-09-16 12:00,3.3,0,Élevé,0
ALT03357,LIV013215,CLI003,TRP06,Escalade client,2022-10-24 04:00,4.3,10,Élevé,1
ALT03358,LIV009768,CLI018,TRP05,Retard critique,2023-01-17 02:00,0.8,4,Moyen,1
ALT03359,LIV003825,CLI024,TRP11,Retard critique,2023-08-24 01:00,7.2,148,Critique,1
ALT03360,LIV004807,CLI019,TRP05,SLA Breach,2022-02-18 02:00,5.0,0,Élevé,1
ALT03361,LIV001653,CLI015,TRP13,Retard critique,2023-04-06 08:00,5.7,0,Critique,1
ALT03362,LIV014558,CLI024,TRP08,SLA Breach,2023-01-07 12:00,1.1,102,Moyen,1
ALT03363,LIV004593,CLI001,TRP10,Retard critique,2023-07-23 05:00,3.3,11,Élevé,0
ALT03364,LIV000932,CLI002,TRP05,SLA Breach,2022-02-01 10:00,14.4,0,Critique,1
ALT03365,LIV013123,CLI006,TRP05,SLA Breach,2023-04-12 06:00,0.1,0,Moyen,1
ALT03366,LIV014878,CLI016,TRP01,Retard critique,2023-10-30 04:00,2.6,0,Moyen,0
ALT03367,LIV000322,CLI001,TRP11,Escalade client,2023-04-05 10:00,9.7,286,Élevé,1
ALT03368,LIV000944,CLI008,TRP08,Retard critique,2023-11-09 05:00,0.6,52,Moyen,1
ALT03369,LIV010494,CLI021,TRP12,SLA Breach,2023-05-15 12:00,9.3,110,Élevé,1
ALT03370,LIV005687,CLI004,TRP10,Retard critique,2022-01-15 03:00,0.4,2,Moyen,0
ALT03371,LIV011449,CLI028,TRP14,Escalade client,2022-05-08 04:00,7.3,0,Élevé,0
ALT03372,LIV004111,CLI018,TRP01,SLA Breach,2022-06-12 02:00,0.7,12,Moyen,1
ALT03373,LIV007413,CLI017,TRP05,SLA Breach,2022-12-08 07:00,4.1,0,Élevé,1
ALT03374,LIV010080,CLI017,TRP05,Retard critique,2022-04-13 06:00,8.0,0,Élevé,1
ALT03375,LIV002479,CLI018,TRP10,Escalade client,2023-11-04 05:00,3.1,55,Élevé,1
ALT03376,LIV013541,CLI009,TRP12,Escalade client,2022-09-03 03:00,6.4,0,Élevé,1
ALT03377,LIV006431,CLI029,TRP05,SLA Breach,2022-01-19 11:00,1.4,79,Moyen,0
ALT03378,LIV014105,CLI004,TRP06,Retard critique,2023-02-13 03:00,0.4,3,Moyen,1
ALT03379,LIV011461,CLI001,TRP05,Escalade client,2023-08-18 12:00,7.0,41,Élevé,1
ALT03380,LIV014290,CLI006,TRP12,SLA Breach,2022-11-24 05:00,11.3,0,Élevé,1
ALT03381,LIV000906,CLI002,TRP05,Escalade client,2022-02-02 07:00,4.9,0,Élevé,0
ALT03382,LIV010484,CLI015,TRP04,Retard critique,2022-12-30 04:00,9.8,0,Critique,0
ALT03383,LIV010341,CLI027,TRP09,Escalade client,2023-11-07 12:00,4.3,0,Élevé,0
ALT03384,LIV006183,CLI018,TRP09,Escalade client,2023-12-28 04:00,6.5,4,Critique,1
ALT03385,LIV013965,CLI018,TRP09,SLA Breach,2023-10-14 12:00,24.7,253,Élevé,0
ALT03386,LIV012682,CLI018,TRP06,SLA Breach,2022-09-29 08:00,0.7,6,Moyen,1
ALT03387,LIV005609,CLI025,TRP12,Retard critique,2023-10-01 09:00,16.4,0,Élevé,0
ALT03388,LIV009766,CLI014,TRP07,Retard critique,2023-05-15 07:00,14.1,0,Élevé,1
ALT03389,LIV006581,CLI008,TRP01,SLA Breach,2022-07-24 10:00,4.8,62,Élevé,0
ALT03390,LIV005204,CLI029,TRP06,Retard critique,2023-07-03 05:00,9.0,79,Élevé,1
ALT03391,LIV013262,CLI012,TRP09,Escalade client,2022-08-11 12:00,4.6,0,Élevé,0
ALT03392,LIV001996,CLI015,TRP02,Escalade client,2022-07-02 03:00,5.0,0,Élevé,1
ALT03393,LIV003246,CLI016,TRP07,Escalade client,2022-02-24 06:00,2.5,0,Moyen,1
ALT03394,LIV013806,CLI012,TRP05,Escalade client,2023-12-23 06:00,7.8,0,Élevé,0
ALT03395,LIV014240,CLI027,TRP10,SLA Breach,2023-07-11 08:00,7.0,0,Critique,0
ALT03396,LIV006628,CLI025,TRP05,Retard critique,2023-08-28 03:00,5.0,0,Élevé,0
ALT03397,LIV013740,CLI027,TRP01,Escalade client,2023-12-09 04:00,4.2,0,Élevé,1
ALT03398,LIV003558,CLI014,TRP01,SLA Breach,2023-05-12 09:00,1.7,0,Moyen,1
ALT03399,LIV003144,CLI009,TRP06,Escalade client,2023-05-18 08:00,6.5,0,Élevé,1
ALT03400,LIV010344,CLI008,TRP01,SLA Breach,2023-02-05 01:00,10.8,51,Élevé,1
