id_client,code_offre,ville,statut,jours_depuis_derniere_facture,n_reclamations_6m,arpu_6m,R_score,F_score,M_score
CL07008,ETUDIANT,Korhogo,actif,30,1,4411.0,3,1,3
CL02587,ETUDIANT,Abidjan,actif,30,0,4411.666666666667,2,5,3
CL06302,ETUDIANT,Abidjan,actif,30,1,4412.0,5,1,3
CL01773,ETUDIANT,Abidjan,actif,30,0,4412.0,3,5,3
CL01868,ETUDIANT,Abidjan,actif,30,0,4412.166666666667,2,5,3
CL02236,ETUDIANT,Korhogo,actif,30,0,4412.5,3,5,3
CL00648,ETUDIANT,Abidjan,actif,30,0,4412.666666666667,3,5,3
CL00639,ETUDIANT,Abidjan,actif,30,0,4412.833333333333,2,5,3
CL05165,ETUDIANT,Abidjan,actif,30,0,4413.833333333333,2,5,3
CL00859,ETUDIANT,Abidjan,actif,30,0,4414.5,5,2,3
CL02260,ETUDIANT,Abidjan,actif,30,3,4417.166666666667,3,1,3
CL05238,ETUDIANT,Bouake,actif,30,1,4417.333333333333,4,1,3
CL07537,ETUDIANT,Abidjan,actif,30,2,4417.833333333333,3,1,3
CL06884,ETUDIANT,Abidjan,actif,30,0,4418.666666666667,2,5,3
CL00428,ETUDIANT,Bouake,actif,30,2,4419.2,5,1,3
CL03745,ETUDIANT,Yamoussoukro,actif,30,0,4419.666666666667,3,5,3
CL05226,ETUDIANT,Yamoussoukro,actif,30,0,4421.0,5,2,3
CL05288,ETUDIANT,Abidjan,actif,30,0,4421.0,4,3,3
CL00411,ETUDIANT,Abidjan,actif,30,1,4421.166666666667,3,2,3
CL01148,ETUDIANT,San-Pedro,actif,30,0,4421.333333333333,3,3,3
CL06799,ETUDIANT,San-Pedro,actif,30,0,4421.8,4,3,3
CL06626,ETUDIANT,Abidjan,actif,30,1,4422.833333333333,3,1,3
CL01156,ETUDIANT,Bouake,actif,30,1,4423.166666666667,4,1,3
CL00609,ETUDIANT,Abidjan,actif,30,0,4423.833333333333,4,3,3
CL06540,ETUDIANT,Bouake,actif,30,0,4424.0,5,2,3
CL05359,ETUDIANT,Abidjan,actif,30,1,4424.4,2,2,3
CL06378,ETUDIANT,Abidjan,actif,30,0,4424.5,4,2,3
CL03350,ETUDIANT,Bouake,actif,30,0,4424.8,5,2,3
CL05825,ETUDIANT,Abidjan,actif,30,0,4425.333333333333,5,2,3
CL02184,ETUDIANT,Abidjan,actif,30,1,4425.333333333333,4,1,3
CL01833,ETUDIANT,Bouake,actif,30,0,4425.5,3,5,3
CL03674,ETUDIANT,San-Pedro,actif,30,0,4425.833333333333,3,5,3
CL06744,ETUDIANT,Abidjan,actif,30,0,4426.8,4,3,3
CL03619,ETUDIANT,Abidjan,actif,30,0,4426.833333333333,4,3,3
CL04628,ETUDIANT,Abidjan,actif,30,0,4428.166666666667,2,5,3
CL00460,ETUDIANT,Abidjan,actif,30,0,4429.333333333333,4,3,3
CL02055,ETUDIANT,Bouake,actif,30,0,4429.833333333333,2,5,3
CL01849,ETUDIANT,Abidjan,actif,30,1,4430.333333333333,5,1,3
CL07159,ETUDIANT,Abidjan,actif,30,0,4430.6,3,3,3
CL03825,ETUDIANT,Yamoussoukro,actif,30,0,4432.5,2,5,3
CL03568,ETUDIANT,Abidjan,actif,30,0,4434.166666666667,5,2,3
CL00227,ETUDIANT,Abidjan,actif,30,0,4434.5,2,5,3
CL04199,ETUDIANT,San-Pedro,actif,30,0,4434.833333333333,3,5,3
CL05415,ETUDIANT,Abidjan,actif,30,0,4435.2,4,3,3
CL04140,ETUDIANT,Abidjan,actif,30,1,4437.833333333333,5,1,3
CL01885,ETUDIANT,Abidjan,actif,30,0,4438.0,4,3,3
CL03403,ETUDIANT,Bouake,actif,30,0,4439.0,4,3,3
CL07117,ETUDIANT,Abidjan,actif,30,0,4439.166666666667,3,3,3
CL03945,ETUDIANT,Abidjan,actif,30,0,4439.333333333333,4,3,3
CL01207,ETUDIANT,Yamoussoukro,actif,30,0,4440.0,3,5,3
CL07375,ETUDIANT,Abidjan,actif,30,0,4441.5,5,2,3
CL04653,ETUDIANT,Yamoussoukro,actif,30,0,4441.5,2,5,3
CL04128,ETUDIANT,Abidjan,actif,30,1,4442.6,5,1,3
CL03544,CONNECT,Abidjan,resilie,121,0,4442.666666666667,1,4,3
CL07783,ETUDIANT,Abidjan,actif,30,0,4443.2,3,5,3
CL04029,ETUDIANT,Abidjan,actif,30,0,4443.333333333333,2,5,3
CL03036,ETUDIANT,Abidjan,actif,30,0,4444.166666666667,3,3,3
CL03546,ETUDIANT,Bouake,actif,30,0,4446.0,4,3,3
CL05243,ETUDIANT,Abidjan,actif,30,0,4446.0,5,2,3
CL04514,ETUDIANT,Bouake,actif,30,1,4446.166666666667,3,1,3
CL00977,ETUDIANT,Abidjan,actif,30,4,4447.2,4,1,3
CL02223,ETUDIANT,San-Pedro,actif,30,0,4448.0,2,5,3
CL04285,ETUDIANT,San-Pedro,actif,30,0,4448.0,2,5,3
CL03565,ETUDIANT,Korhogo,actif,30,1,4449.333333333333,2,2,3
CL07026,ETUDIANT,Abidjan,actif,30,0,4449.666666666667,3,3,3
CL03199,ETUDIANT,Yamoussoukro,actif,30,0,4449.666666666667,2,5,3
CL04989,ETUDIANT,Bouake,actif,30,1,4449.833333333333,4,1,3
CL03155,ETUDIANT,Bouake,actif,30,0,4450.333333333333,4,3,3
CL01487,ETUDIANT,Abidjan,actif,30,0,4450.5,5,2,3
CL06957,ETUDIANT,Yamoussoukro,actif,30,0,4451.333333333333,5,2,3
CL02407,ETUDIANT,Abidjan,actif,30,1,4452.333333333333,2,2,3
CL02867,ETUDIANT,Bouake,actif,30,0,4452.4,4,3,3
CL04116,ETUDIANT,Abidjan,actif,30,1,4452.666666666667,4,1,3
CL06120,ETUDIANT,Abidjan,actif,30,0,4454.166666666667,5,2,3
CL03509,ETUDIANT,Abidjan,actif,30,0,4454.4,2,5,3
CL02603,CONNECT,Abidjan,resilie,183,0,4455.0,1,5,3
CL02605,ETUDIANT,Abidjan,actif,30,0,4455.333333333333,4,3,3
CL04915,ETUDIANT,Korhogo,actif,30,0,4456.0,2,5,3
CL02448,ETUDIANT,Abidjan,actif,30,0,4456.333333333333,4,3,3
CL01089,ETUDIANT,Abidjan,actif,30,0,4456.5,5,2,3
CL02668,ETUDIANT,Korhogo,actif,30,0,4456.666666666667,2,5,3
CL05027,CONNECT,Abidjan,resilie,121,0,4457.0,1,4,3
CL07638,ETUDIANT,Abidjan,actif,30,0,4457.333333333333,2,4,3
CL02444,ETUDIANT,Bouake,actif,30,1,4457.5,4,1,3
CL03967,ETUDIANT,Abidjan,actif,30,0,4457.833333333333,3,3,3
CL04239,ETUDIANT,Abidjan,actif,30,3,4459.666666666667,5,1,3
CL01843,ETUDIANT,Abidjan,actif,30,0,4460.333333333333,2,5,3
CL04678,ETUDIANT,Bouake,actif,30,0,4460.833333333333,3,3,3
CL07264,ETUDIANT,Abidjan,actif,30,0,4460.833333333333,3,3,3
CL03726,ETUDIANT,Abidjan,actif,30,0,4462.333333333333,4,3,3
CL04273,ETUDIANT,Yamoussoukro,actif,30,0,4464.0,5,2,3
CL04167,ETUDIANT,Bouake,actif,30,0,4464.2,5,2,3
CL01961,ETUDIANT,Abidjan,actif,30,0,4464.333333333333,3,3,3
CL04905,ETUDIANT,Abidjan,actif,30,0,4465.0,3,3,3
CL02496,ETUDIANT,Abidjan,actif,30,0,4465.2,3,5,3
CL02200,ETUDIANT,Abidjan,actif,30,0,4465.5,5,2,3
CL01356,ETUDIANT,Abidjan,actif,30,0,4465.5,4,3,3
CL01121,ETUDIANT,Bouake,actif,30,0,4466.166666666667,5,2,3
CL06834,ETUDIANT,Abidjan,actif,30,1,4466.666666666667,3,1,3
CL01392,ETUDIANT,Abidjan,actif,30,0,4466.666666666667,2,5,3
CL03704,ETUDIANT,Abidjan,actif,30,0,4467.0,3,3,3
CL01725,ETUDIANT,Abidjan,actif,30,0,4467.0,5,2,3
CL00233,ETUDIANT,Abidjan,actif,30,0,4467.333333333333,3,5,3
CL06685,ETUDIANT,Abidjan,actif,30,1,4467.5,4,1,3
CL07768,ETUDIANT,Bouake,actif,30,0,4471.5,3,3,3
CL04776,ETUDIANT,Bouake,actif,30,1,4471.666666666667,5,1,3
CL00790,CONNECT,Bouake,resilie,121,0,4471.666666666667,1,4,3
CL05356,ETUDIANT,Abidjan,actif,30,0,4473.0,5,2,3
CL03245,ETUDIANT,Abidjan,actif,30,1,4473.333333333333,4,1,3
CL03554,ETUDIANT,Abidjan,actif,30,0,4474.4,5,2,3
CL05548,ETUDIANT,Abidjan,actif,30,0,4474.4,4,3,3
CL03788,ETUDIANT,Abidjan,actif,30,0,4474.5,4,3,3
CL07583,ETUDIANT,Bouake,actif,30,0,4475.166666666667,4,3,3
CL04065,ETUDIANT,Abidjan,actif,30,2,4476.25,4,1,3
CL02657,ETUDIANT,Abidjan,actif,30,1,4476.75,5,1,3
CL00591,ETUDIANT,Korhogo,actif,30,0,4477.0,3,5,3
CL06460,ETUDIANT,Abidjan,actif,30,0,4477.666666666667,5,2,3
CL05499,ETUDIANT,Abidjan,actif,30,0,4478.666666666667,2,5,3
CL07439,ETUDIANT,Bouake,actif,30,1,4478.8,5,1,3
CL01187,ETUDIANT,Abidjan,actif,30,0,4478.833333333333,5,2,3
CL05236,ETUDIANT,San-Pedro,actif,30,0,4479.5,5,2,3
CL00415,ETUDIANT,Bouake,actif,30,1,4479.5,3,2,3
CL07986,ETUDIANT,Bouake,actif,30,0,4480.166666666667,3,5,3
CL07166,ETUDIANT,Yamoussoukro,actif,30,1,4481.0,2,2,3
CL07079,ETUDIANT,Abidjan,actif,30,0,4481.166666666667,3,5,3
CL07296,ETUDIANT,San-Pedro,actif,30,1,4481.6,4,1,3
CL05819,ETUDIANT,Abidjan,actif,30,0,4481.666666666667,4,3,3
CL01515,ETUDIANT,Yamoussoukro,actif,30,0,4481.833333333333,3,5,3
CL04344,ETUDIANT,Abidjan,actif,30,0,4483.333333333333,4,3,3
CL04816,ETUDIANT,San-Pedro,actif,30,0,4484.0,4,3,3
CL00722,ETUDIANT,Yamoussoukro,actif,30,0,4484.0,2,5,3
CL04860,ETUDIANT,Bouake,actif,30,0,4484.166666666667,3,3,3
CL01313,ETUDIANT,Bouake,actif,30,0,4484.166666666667,2,5,3
CL05897,ETUDIANT,San-Pedro,actif,30,1,4484.333333333333,2,2,3
CL04330,ETUDIANT,Bouake,actif,30,0,4484.833333333333,2,5,3
CL03841,ETUDIANT,Bouake,actif,30,0,4485.0,2,5,3
CL05768,ETUDIANT,Abidjan,actif,30,0,4485.333333333333,4,3,3
CL07531,ETUDIANT,Abidjan,actif,30,0,4485.666666666667,5,2,3
CL04182,CONNECT,San-Pedro,resilie,152,0,4486.0,1,4,3
CL07778,ETUDIANT,Korhogo,actif,30,0,4486.166666666667,4,3,3
CL02815,ETUDIANT,Abidjan,actif,30,0,4487.0,4,3,3
CL05968,ETUDIANT,San-Pedro,actif,30,0,4487.4,3,5,3
CL01548,ETUDIANT,Abidjan,actif,30,0,4487.5,2,5,3
CL03312,ETUDIANT,Abidjan,actif,30,0,4487.6,2,5,3
CL04180,ETUDIANT,Abidjan,actif,30,0,4488.333333333333,5,2,3
CL06217,ETUDIANT,Abidjan,actif,30,0,4488.666666666667,4,2,3
CL01145,ETUDIANT,San-Pedro,actif,30,0,4488.833333333333,5,2,3
CL04939,ETUDIANT,Abidjan,actif,30,0,4490.0,3,3,3
CL00975,ETUDIANT,Korhogo,actif,30,1,4490.333333333333,5,1,3
CL04105,ETUDIANT,Abidjan,actif,30,0,4491.333333333333,5,2,3
CL02627,ETUDIANT,San-Pedro,actif,30,0,4492.0,2,5,3
CL03810,ETUDIANT,Abidjan,actif,30,0,4492.5,5,2,3
CL02513,ETUDIANT,Abidjan,actif,30,0,4493.25,5,2,3
CL06959,ETUDIANT,San-Pedro,actif,30,0,4493.333333333333,3,3,3
CL00284,ETUDIANT,Abidjan,actif,30,0,4494.0,5,2,3
CL05515,ETUDIANT,Abidjan,actif,30,2,4494.0,4,1,3
CL05172,ETUDIANT,Abidjan,actif,30,0,4494.333333333333,3,3,3
CL06587,ETUDIANT,Abidjan,actif,30,0,4494.666666666667,4,2,3
CL04098,ETUDIANT,Bouake,actif,30,0,4495.0,5,2,3
CL00887,ETUDIANT,Yamoussoukro,actif,30,2,4495.333333333333,5,1,3
CL03583,ETUDIANT,Abidjan,actif,30,0,4495.6,5,2,3
CL02546,ETUDIANT,Abidjan,actif,30,0,4495.666666666667,5,2,3
CL01110,ETUDIANT,Abidjan,actif,30,0,4496.0,2,5,3
CL04672,ETUDIANT,Bouake,actif,30,0,4496.833333333333,4,3,3
CL06610,ETUDIANT,Abidjan,actif,30,1,4497.0,2,2,3
CL01095,CONNECT,Yamoussoukro,resilie,152,0,4497.0,1,4,3
CL02642,ETUDIANT,Abidjan,actif,30,0,4497.0,2,5,3
CL06668,ETUDIANT,Abidjan,actif,30,0,4497.333333333333,5,2,3
CL02975,ETUDIANT,Abidjan,actif,30,0,4497.5,5,2,3
CL00637,ETUDIANT,Abidjan,actif,30,1,4497.666666666667,5,1,3
CL04700,ETUDIANT,Abidjan,actif,30,0,4497.666666666667,3,5,3
CL04205,ETUDIANT,Abidjan,actif,30,1,4498.166666666667,5,1,3
CL01889,ETUDIANT,Abidjan,actif,30,2,4498.833333333333,5,1,3
CL06279,ETUDIANT,Abidjan,actif,30,2,4498.833333333333,2,1,3
CL00879,ETUDIANT,Yamoussoukro,actif,30,0,4499.166666666667,5,2,3
CL06206,ETUDIANT,Abidjan,actif,30,0,4499.166666666667,2,5,3
CL01730,ETUDIANT,Bouake,actif,30,0,4499.5,4,3,3
CL04994,ETUDIANT,Bouake,actif,30,0,4499.666666666667,4,3,3
CL05155,ETUDIANT,Abidjan,actif,30,0,4499.833333333333,5,2,3
CL05352,ETUDIANT,Bouake,actif,30,0,4500.0,3,5,3
CL02596,ETUDIANT,Korhogo,actif,30,0,4501.2,3,5,3
CL02799,ETUDIANT,Bouake,actif,30,0,4501.666666666667,2,5,3
CL03947,ETUDIANT,Abidjan,actif,30,1,4502.0,3,2,3
CL06392,ETUDIANT,Abidjan,actif,30,0,4503.5,5,2,3
CL03665,ETUDIANT,Abidjan,actif,30,1,4504.166666666667,4,1,3
CL01425,ETUDIANT,Abidjan,actif,30,3,4504.333333333333,4,1,3
CL06983,ETUDIANT,Korhogo,actif,30,0,4504.666666666667,4,2,3
CL00954,ETUDIANT,Korhogo,actif,30,0,4505.5,4,3,3
CL06337,ETUDIANT,Abidjan,actif,30,0,4506.2,2,5,3
CL04850,ETUDIANT,Yamoussoukro,actif,30,0,4508.166666666667,4,3,3
CL05680,ETUDIANT,Abidjan,actif,30,0,4508.166666666667,4,3,3
CL05676,ETUDIANT,Abidjan,actif,30,0,4509.666666666667,5,2,3
CL04738,ETUDIANT,Bouake,actif,30,1,4509.833333333333,3,1,3
CL03388,ETUDIANT,San-Pedro,actif,30,2,4510.8,3,1,3
CL00459,ETUDIANT,Abidjan,actif,30,1,4510.833333333333,5,1,3
CL01512,ETUDIANT,Yamoussoukro,actif,30,1,4511.333333333333,2,2,3
CL03956,ETUDIANT,Abidjan,actif,30,2,4511.5,4,1,3
CL05798,ETUDIANT,Abidjan,actif,30,0,4511.5,2,5,3
CL03911,ETUDIANT,Bouake,actif,30,0,4511.666666666667,4,3,3
CL04093,ETUDIANT,Abidjan,actif,30,1,4511.833333333333,4,1,3
CL01821,ETUDIANT,Abidjan,actif,30,7,4512.833333333333,3,1,3
CL01614,ETUDIANT,Abidjan,actif,30,0,4513.666666666667,5,2,3
CL03870,ETUDIANT,Bouake,actif,30,0,4513.833333333333,3,3,3
CL07081,ETUDIANT,Abidjan,actif,30,0,4515.5,3,3,3
CL04725,ETUDIANT,Abidjan,actif,30,1,4515.5,4,1,3
CL00738,ETUDIANT,Abidjan,actif,30,1,4515.5,3,1,3
CL00158,ETUDIANT,Abidjan,actif,30,2,4515.666666666667,4,1,3
CL03508,ETUDIANT,Abidjan,actif,30,0,4515.833333333333,3,5,3
CL04553,ETUDIANT,Korhogo,actif,30,0,4516.0,4,3,3
CL04249,ETUDIANT,Abidjan,actif,30,0,4516.4,4,3,3
CL00510,ETUDIANT,Abidjan,actif,30,0,4516.5,4,3,3
CL07658,ETUDIANT,San-Pedro,actif,30,0,4516.833333333333,5,2,3
CL07935,CONNECT,Korhogo,resilie,60,3,4517.0,2,1,3
CL02828,ETUDIANT,San-Pedro,actif,30,0,4517.0,3,5,3
CL07810,ETUDIANT,Abidjan,actif,30,0,4518.166666666667,4,3,3
CL04134,ETUDIANT,Abidjan,actif,30,0,4519.0,5,2,3
CL04153,ETUDIANT,Korhogo,actif,30,0,4519.5,2,5,3
CL03483,ETUDIANT,Abidjan,actif,30,0,4519.666666666667,3,5,3
CL01147,ETUDIANT,Abidjan,actif,30,0,4520.0,3,5,3
CL05213,ETUDIANT,San-Pedro,actif,30,0,4520.0,2,5,3
CL01566,ETUDIANT,Korhogo,actif,30,0,4520.333333333333,2,5,3
CL00772,ETUDIANT,Yamoussoukro,actif,30,2,4521.0,3,1,3
CL07324,ETUDIANT,Abidjan,actif,30,0,4521.0,2,4,3
CL06099,ETUDIANT,San-Pedro,actif,30,0,4521.333333333333,3,3,3
CL07412,ETUDIANT,Bouake,actif,30,0,4521.833333333333,2,4,3
CL01908,ETUDIANT,Abidjan,actif,30,0,4522.0,3,3,3
CL06365,ETUDIANT,Abidjan,actif,30,0,4523.166666666667,2,5,3
CL03575,ETUDIANT,Abidjan,actif,30,0,4523.2,2,5,3
CL03660,ETUDIANT,Abidjan,actif,30,0,4523.4,5,2,3
CL04120,ETUDIANT,Abidjan,actif,30,0,4524.0,4,3,3
CL07309,ETUDIANT,Abidjan,actif,30,0,4524.666666666667,4,3,3
CL02852,ETUDIANT,San-Pedro,actif,30,0,4525.166666666667,2,5,3
CL07794,ETUDIANT,San-Pedro,actif,30,1,4525.2,4,1,3
CL03177,ETUDIANT,Abidjan,actif,30,0,4526.0,5,2,3
CL00566,ETUDIANT,Abidjan,actif,30,0,4527.166666666667,4,3,3
CL07634,ETUDIANT,Abidjan,actif,30,1,4527.4,5,1,3
CL01321,ETUDIANT,Bouake,actif,30,0,4528.666666666667,2,5,3
CL01942,ETUDIANT,Bouake,actif,30,0,4529.0,2,5,3
CL02644,ETUDIANT,Abidjan,actif,30,0,4529.5,3,3,3
CL04591,ETUDIANT,San-Pedro,actif,30,0,4529.833333333333,2,5,3
CL02421,ETUDIANT,Abidjan,actif,30,0,4530.166666666667,3,3,3
CL06558,ETUDIANT,Abidjan,actif,30,3,4530.2,5,1,3
CL03037,ETUDIANT,San-Pedro,actif,30,0,4530.5,3,3,3
CL01061,ETUDIANT,San-Pedro,actif,30,0,4530.5,2,5,3
CL07071,ETUDIANT,San-Pedro,actif,30,3,4531.333333333333,2,1,3
CL07517,ETUDIANT,Bouake,actif,30,1,4531.6,5,1,3
CL00305,ETUDIANT,Bouake,actif,30,0,4531.666666666667,3,3,3
CL00505,ETUDIANT,Abidjan,actif,30,0,4532.0,2,5,3
CL02484,ETUDIANT,Abidjan,actif,30,0,4533.666666666667,5,2,3
CL06607,ETUDIANT,Abidjan,actif,30,0,4534.166666666667,3,3,3
CL04906,ETUDIANT,Abidjan,actif,30,0,4534.333333333333,3,5,3
CL02118,ETUDIANT,Abidjan,actif,30,0,4535.333333333333,3,3,3
CL06185,ETUDIANT,Abidjan,actif,30,0,4535.333333333333,2,5,3
CL06013,ETUDIANT,Abidjan,actif,30,0,4535.333333333333,2,5,3
CL02262,ETUDIANT,Abidjan,actif,30,1,4535.4,3,2,3
CL02625,ETUDIANT,Abidjan,actif,30,0,4535.5,4,3,3
CL01172,ETUDIANT,Abidjan,actif,30,0,4535.666666666667,5,2,3
CL00958,ETUDIANT,Abidjan,actif,30,0,4536.8,4,3,3
CL01952,ETUDIANT,Korhogo,actif,30,0,4537.0,2,5,3
CL05729,ETUDIANT,Abidjan,actif,30,0,4537.833333333333,5,2,3
CL05192,ETUDIANT,San-Pedro,actif,30,1,4537.833333333333,4,1,3
CL00654,ETUDIANT,Abidjan,actif,30,0,4538.4,3,3,3
CL06747,ETUDIANT,Yamoussoukro,actif,30,0,4538.833333333333,4,2,3
CL02078,ETUDIANT,Bouake,actif,30,1,4539.333333333333,4,1,3
CL02373,ETUDIANT,Bouake,actif,30,0,4541.166666666667,3,5,3
CL00118,ETUDIANT,Abidjan,actif,30,0,4541.333333333333,3,3,3
CL03515,ETUDIANT,Abidjan,actif,30,1,4542.666666666667,5,1,3
CL00273,ETUDIANT,Abidjan,actif,30,0,4542.8,4,3,3
CL06123,ETUDIANT,San-Pedro,actif,30,0,4542.833333333333,4,2,3
CL05004,ETUDIANT,Abidjan,actif,30,0,4542.833333333333,3,3,3
CL05517,ETUDIANT,Abidjan,actif,30,3,4543.0,3,1,3
CL07478,ETUDIANT,Abidjan,actif,30,0,4543.0,3,5,3
CL04464,ETUDIANT,Yamoussoukro,actif,30,0,4543.166666666667,4,3,3
CL05378,ETUDIANT,Bouake,actif,30,0,4543.666666666667,3,3,3
CL06563,ETUDIANT,Abidjan,actif,30,0,4543.666666666667,3,3,3
CL01312,ETUDIANT,Abidjan,actif,30,0,4543.666666666667,2,5,3
CL05711,ETUDIANT,San-Pedro,actif,30,0,4545.166666666667,4,2,3
CL00225,ETUDIANT,Abidjan,actif,30,1,4545.333333333333,3,2,3
CL00841,ETUDIANT,Abidjan,actif,30,0,4545.5,2,5,3
CL07188,ETUDIANT,Yamoussoukro,actif,30,0,4545.666666666667,2,5,3
CL07538,ETUDIANT,Abidjan,actif,30,0,4546.0,4,3,3
CL05659,ETUDIANT,Abidjan,actif,30,0,4546.5,4,3,3
CL00530,ETUDIANT,Korhogo,actif,30,0,4546.5,2,5,3
CL07943,ETUDIANT,Korhogo,actif,30,1,4547.166666666667,4,1,3
CL05115,ETUDIANT,Abidjan,actif,30,0,4547.333333333333,2,5,3
CL02948,ETUDIANT,Korhogo,actif,30,0,4547.5,5,2,3
CL05075,ETUDIANT,Abidjan,actif,30,1,4547.666666666667,5,1,3
CL01668,ETUDIANT,Abidjan,actif,30,0,4548.5,2,5,3
CL05331,ETUDIANT,Abidjan,actif,30,0,4549.333333333333,3,3,3
CL07882,ETUDIANT,Abidjan,actif,30,0,4550.5,5,2,3
CL01092,ETUDIANT,Yamoussoukro,actif,30,0,4550.666666666667,2,5,3
CL04177,ETUDIANT,Abidjan,actif,30,1,4551.25,4,1,3
CL06678,ETUDIANT,Abidjan,actif,30,1,4552.0,5,1,3
CL00120,ETUDIANT,Abidjan,actif,30,0,4552.0,3,3,3
CL00669,ETUDIANT,Yamoussoukro,actif,30,0,4552.166666666667,3,3,3
CL04200,ETUDIANT,Abidjan,actif,30,0,4552.5,2,5,3
CL06352,ETUDIANT,Bouake,actif,30,0,4553.6,3,5,3
CL05806,ETUDIANT,Abidjan,actif,30,0,4553.833333333333,5,2,3
CL01538,ETUDIANT,Bouake,actif,30,0,4554.0,3,3,3
CL00128,ETUDIANT,Abidjan,actif,30,1,4555.166666666667,3,2,3
CL01115,ETUDIANT,Abidjan,actif,30,0,4555.333333333333,3,3,3
CL03479,ETUDIANT,Abidjan,actif,30,0,4556.166666666667,3,3,3
CL00658,ETUDIANT,Abidjan,actif,30,0,4556.833333333333,2,5,3
CL01194,ETUDIANT,Abidjan,actif,30,0,4556.833333333333,2,5,3
CL04359,ETUDIANT,Yamoussoukro,actif,30,0,4557.666666666667,4,3,3
CL06866,ETUDIANT,Bouake,actif,30,1,4557.833333333333,3,1,3
CL01415,ETUDIANT,Abidjan,actif,30,0,4559.666666666667,2,5,3
CL07543,ETUDIANT,Abidjan,actif,30,0,4560.166666666667,2,5,3
CL00358,ETUDIANT,Bouake,actif,30,0,4560.25,3,5,3
CL01278,ETUDIANT,Bouake,actif,30,0,4560.5,4,3,3
CL04181,ETUDIANT,Korhogo,actif,30,0,4560.666666666667,4,3,3
CL06598,ETUDIANT,Abidjan,actif,30,0,4561.166666666667,4,3,3
CL04353,ETUDIANT,Abidjan,actif,30,0,4561.5,3,3,3
CL04928,ETUDIANT,Yamoussoukro,actif,30,0,4562.0,4,3,3
CL02908,ETUDIANT,Bouake,actif,30,0,4562.166666666667,5,2,3
CL03128,ETUDIANT,San-Pedro,actif,30,0,4563.666666666667,5,2,3
CL02463,ETUDIANT,Abidjan,actif,30,0,4563.666666666667,2,5,3
CL05229,ETUDIANT,Yamoussoukro,actif,30,1,4566.4,3,1,3
CL03540,ETUDIANT,Abidjan,actif,30,0,4566.666666666667,5,2,3
CL07890,ETUDIANT,Abidjan,actif,30,0,4567.0,4,3,3
CL01674,CONNECT,Abidjan,resilie,152,0,4567.5,1,4,3
CL07970,ETUDIANT,Bouake,actif,30,1,4568.0,5,1,3
CL07800,ETUDIANT,Abidjan,actif,30,0,4569.666666666667,3,5,3
CL06362,ETUDIANT,Abidjan,actif,30,0,4569.8,5,2,3
CL03265,ETUDIANT,Abidjan,actif,30,0,4569.833333333333,2,5,3
CL07759,ETUDIANT,Abidjan,actif,30,0,4570.333333333333,4,3,3
CL02813,ETUDIANT,Korhogo,actif,30,0,4572.0,5,2,3
CL04923,ETUDIANT,Abidjan,actif,30,0,4572.166666666667,3,3,3
CL00073,ETUDIANT,Korhogo,actif,30,0,4572.666666666667,4,3,3
CL07047,ETUDIANT,Abidjan,actif,30,1,4574.0,5,1,3
CL04132,ETUDIANT,Abidjan,actif,30,0,4574.166666666667,2,5,3
CL02393,ETUDIANT,Abidjan,actif,30,0,4574.833333333333,5,2,3
CL00484,ETUDIANT,Abidjan,actif,30,0,4576.666666666667,2,4,3
CL02879,ETUDIANT,Abidjan,actif,30,0,4577.166666666667,4,3,3
CL03450,ETUDIANT,Bouake,actif,30,0,4577.5,2,5,3
CL06172,ETUDIANT,Abidjan,actif,30,1,4578.166666666667,3,1,3
CL07491,ETUDIANT,Abidjan,actif,30,2,4578.166666666667,5,1,3
CL03046,ETUDIANT,Abidjan,actif,30,0,4578.666666666667,5,2,3
CL04397,ETUDIANT,Abidjan,actif,30,2,4578.666666666667,3,1,3
CL04744,ETUDIANT,Abidjan,actif,30,1,4579.0,5,1,3
CL04524,ETUDIANT,Abidjan,actif,30,1,4579.333333333333,5,1,3
CL03446,ETUDIANT,San-Pedro,actif,30,0,4580.0,5,2,3
CL00398,ETUDIANT,Abidjan,actif,30,0,4580.5,3,5,3
CL03883,ETUDIANT,Abidjan,actif,30,0,4581.833333333333,4,3,3
CL00311,ETUDIANT,Abidjan,actif,30,0,4581.833333333333,3,3,3
CL00036,ETUDIANT,Yamoussoukro,actif,30,0,4583.333333333333,5,2,3
CL05142,ETUDIANT,Abidjan,actif,30,0,4583.5,2,5,3
CL01461,ETUDIANT,Abidjan,actif,30,0,4583.666666666667,5,2,3
CL05698,ETUDIANT,Yamoussoukro,actif,30,0,4583.8,2,5,3
CL07013,ETUDIANT,San-Pedro,actif,30,0,4583.833333333333,5,2,3
CL01953,ETUDIANT,Korhogo,actif,30,0,4584.666666666667,5,2,3
CL04454,ETUDIANT,Abidjan,actif,30,0,4585.0,3,3,3
CL07664,ETUDIANT,Bouake,actif,30,0,4585.666666666667,2,4,3
CL05198,ETUDIANT,Abidjan,actif,30,0,4585.8,5,2,3
CL06022,ETUDIANT,Abidjan,actif,30,1,4585.833333333333,4,1,3
CL03186,ETUDIANT,Abidjan,actif,30,0,4588.0,2,5,3
CL05845,ETUDIANT,Abidjan,actif,30,0,4588.8,3,3,3
CL06130,ETUDIANT,Abidjan,actif,30,0,4589.5,3,3,3
CL05261,ETUDIANT,Yamoussoukro,actif,30,0,4590.5,2,5,3
